number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
59,0.10710373520851135,2023-09-03 23:59:52.766526,2023-09-03 23:59:59.156356,0 days 00:00:06.389830,ReLU,Leaky,Tanh,,12,16,8.0,14.0,,0.012618075596514214,3,80,0.7133887012059466,3.0279036755056378e-05,COMPLETE
60,0.11521772295236588,2023-09-03 23:59:59.156636,2023-09-04 00:00:05.111740,0 days 00:00:05.955104,Sigmoid,Sigmoid,Leaky,,12,16,1.0,21.0,,0.00690718294298101,3,80,0.6714440419287585,1.0761596676822941e-05,COMPLETE
61,0.10708330571651459,2023-09-04 00:00:05.112032,2023-09-04 00:00:11.647178,0 days 00:00:06.535146,ReLU,Leaky,Tanh,,12,19,8.0,13.0,,0.01301054582239002,3,80,0.7203315524687498,3.228921799829888e-05,COMPLETE
62,0.12951356172561646,2023-09-04 00:00:11.647479,2023-09-04 00:00:18.273508,0 days 00:00:06.626029,ReLU,Leaky,Tanh,,12,19,3.0,13.0,,0.012889116357528208,3,80,0.7276936686880477,3.092907553455147e-05,COMPLETE
63,0.11263547837734222,2023-09-04 00:00:18.273800,2023-09-04 00:00:24.095171,0 days 00:00:05.821371,ReLU,Leaky,Tanh,,12,13,9.0,11.0,,0.007838214014526565,3,80,0.6473205716380398,4.8791621593340596e-05,COMPLETE
64,0.12041476368904114,2023-09-04 00:00:24.095463,2023-09-04 00:00:30.298266,0 days 00:00:06.202803,ReLU,Leaky,Tanh,,12,15,23.0,15.0,,0.021882140601201725,3,80,0.6830921187053585,2.4389970432195695e-05,COMPLETE
65,0.10414490103721619,2023-09-04 00:00:30.298560,2023-09-04 00:00:35.613902,0 days 00:00:05.315342,ReLU,Leaky,,,12,18,6.0,,,0.011997166349116363,2,80,0.7238966528088274,4.4013278104926986e-05,COMPLETE
66,0.11705078929662704,2023-09-04 00:00:35.614185,2023-09-04 00:00:40.901967,0 days 00:00:05.287782,ReLU,ReLU,,,12,20,9.0,,,0.010917382864896519,2,80,0.720010534711283,3.8959591630045055e-05,COMPLETE
67,0.11023678630590439,2023-09-04 00:00:40.902240,2023-09-04 00:00:45.349683,0 days 00:00:04.447443,ReLU,Leaky,,,12,18,5.0,,,0.006116736857213698,2,80,0.6023309629227507,5.5325748735782016e-05,COMPLETE
68,0.12665005028247833,2023-09-04 00:00:45.349956,2023-09-04 00:00:48.695345,0 days 00:00:03.345389,ReLU,,,,12,19,,,,0.006039468540389692,1,80,0.5843980467522556,3.176530113424592e-05,COMPLETE
