number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
98,0.30996495485305786,2023-09-03 15:16:24.548731,2023-09-03 15:16:34.368206,0 days 00:00:09.819475,ReLU,ReLU,,,4,23,14.0,,,0.0036111149591554702,2,60,0.6284099776054416,0.0003263269742081779,COMPLETE
99,0.3072119355201721,2023-09-03 15:16:34.368487,2023-09-03 15:16:38.281798,0 days 00:00:03.913311,ReLU,Tanh,,,16,24,16.0,,,0.007418823871622373,2,80,0.6735396592441244,0.0008236872448602756,COMPLETE
100,0.3642720878124237,2023-09-03 15:16:38.282087,2023-09-03 15:16:42.933559,0 days 00:00:04.651472,Leaky,Tanh,,,10,12,7.0,,,0.003132475810142761,2,60,0.7095260773642729,0.00016739089924529765,COMPLETE
101,0.32881274819374084,2023-09-03 15:16:42.933828,2023-09-03 15:16:58.400860,0 days 00:00:15.467032,ReLU,Sigmoid,,,4,9,17.0,,,0.004893198124396037,2,80,0.7498795293366662,0.0002555264647967277,COMPLETE
102,0.36638835072517395,2023-09-03 15:16:58.401138,2023-09-03 15:17:13.904815,0 days 00:00:15.503677,ReLU,Sigmoid,,,4,8,13.0,,,0.005700741164803468,2,80,0.757156177012346,0.00020228999764784249,COMPLETE
103,0.29889100790023804,2023-09-03 15:17:13.905084,2023-09-03 15:17:36.616358,0 days 00:00:22.711274,ReLU,Sigmoid,,,4,10,18.0,,,0.004292795838352697,2,80,0.7291878148250777,0.0001641313001388971,COMPLETE
104,0.3406371474266052,2023-09-03 15:17:36.616653,2023-09-03 15:17:51.795130,0 days 00:00:15.178477,ReLU,Sigmoid,,,4,10,11.0,,,0.0020827574951164983,2,80,0.6714516614114614,0.0011441119548955831,COMPLETE
105,0.2756425142288208,2023-09-03 15:17:51.795392,2023-09-03 15:18:25.432884,0 days 00:00:33.637492,ReLU,Sigmoid,,,2,23,24.0,,,0.006586546088714283,2,80,0.7261921475691411,0.00012998906217137794,COMPLETE
106,0.3240722715854645,2023-09-03 15:18:25.433158,2023-09-03 15:19:08.173551,0 days 00:00:42.740393,ReLU,Sigmoid,,,2,23,23.0,,,0.004308812202672017,2,80,0.7278489112826642,0.0001379573219709525,COMPLETE
107,0.3550994098186493,2023-09-03 15:19:08.174009,2023-09-03 15:19:37.181889,0 days 00:00:29.007880,Sigmoid,Sigmoid,,,2,11,21.0,,,0.006520287260370177,2,80,0.6447018551678365,0.0001628351391608178,COMPLETE
108,0.3590601980686188,2023-09-03 15:19:37.182179,2023-09-03 15:20:06.571534,0 days 00:00:29.389355,ReLU,Sigmoid,,,2,14,18.0,,,0.0031914292204843955,2,80,0.6970591118632078,0.00012823148557909074,COMPLETE
109,0.3477915823459625,2023-09-03 15:20:06.571825,2023-09-03 15:20:33.906327,0 days 00:00:27.334502,ReLU,Sigmoid,,,2,13,23.0,,,0.009284637555537791,2,80,0.6291593728641889,0.00029873780917842027,COMPLETE
110,0.28372031450271606,2023-09-03 15:20:33.906599,2023-09-03 15:20:39.777995,0 days 00:00:05.871396,ReLU,Sigmoid,,,12,22,20.0,,,0.01324614379380414,2,80,0.7255509188620484,0.00035645569707760456,COMPLETE
