number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
1061,0.24210818111896515,2023-09-05 16:16:51.417128,2023-09-05 16:16:51.958743,0 days 00:00:00.541615,Leaky,Sigmoid,,,,64,24,2.0,,,,0.0067959752735178725,2,272,0.7225531008087797,1.1467524914585755e-05,248.34934616088867,COMPLETE
1062,0.871914803981781,2023-09-05 16:16:51.959114,2023-09-05 16:16:52.385212,0 days 00:00:00.426098,Leaky,Tanh,,,,67,23,20.0,,,,0.00016366044984645424,2,284,0.10878498722567276,0.008977800604793059,102.87960761701557,COMPLETE
1063,0.3336136043071747,2023-09-05 16:16:52.385579,2023-09-05 16:16:53.253463,0 days 00:00:00.867884,Leaky,Tanh,,,,13,23,19.0,,,,0.002527025532656682,2,254,0.6302515778794451,0.01478355636242031,3905.25810387021,COMPLETE
1064,0.6397122144699097,2023-09-05 16:16:53.253843,2023-09-05 16:16:53.675112,0 days 00:00:00.421269,Sigmoid,Sigmoid,,,,47,22,14.0,,,,0.0009407780959124079,2,240,0.10650227624271123,0.0003005081381250233,201.92913208007812,COMPLETE
1065,0.4061158001422882,2023-09-05 16:16:53.675478,2023-09-05 16:16:53.846406,0 days 00:00:00.170928,Leaky,Tanh,,,,54,24,18.0,,,,0.015193573948374816,2,386,0.3660817813990753,0.02061514731108786,147.67902864728654,COMPLETE
1066,0.3195688724517822,2023-09-05 16:16:53.846769,2023-09-05 16:16:54.570134,0 days 00:00:00.723365,Leaky,Leaky,,,,95,24,21.0,,,,0.0008030829333453878,2,304,0.32225787169761405,2.1316465934006713e-05,222.97256664519614,COMPLETE
1067,0.239395871758461,2023-09-05 16:16:54.570512,2023-09-05 16:16:56.421112,0 days 00:00:01.850600,Leaky,Sigmoid,,,,19,23,20.0,,,,0.0015709385203676743,2,377,0.746947025221571,0.000172164931176151,199.3647781512059,COMPLETE
1068,0.22515368461608887,2023-09-05 16:16:56.421474,2023-09-05 16:16:56.817644,0 days 00:00:00.396170,ReLU,ReLU,,,,59,22,16.0,,,,0.004908724469675865,2,360,0.575561529352994,0.00022574975663361231,185.62933206558228,COMPLETE
1069,0.24231310188770294,2023-09-05 16:16:56.818019,2023-09-05 16:16:57.621395,0 days 00:00:00.803376,Tanh,Tanh,,,,16,24,19.0,,,,0.011464414011314506,2,409,0.6846422335586166,0.00048215152704268814,223.29506523664608,COMPLETE
1070,0.40397077798843384,2023-09-05 16:16:57.621754,2023-09-05 16:16:58.265744,0 days 00:00:00.643990,Leaky,Tanh,,,,75,23,19.0,,,,0.001947172103609507,2,291,0.7120788871755399,0.06695015488984642,241.57503213234318,COMPLETE
1071,0.2743365168571472,2023-09-05 16:16:58.266107,2023-09-05 16:16:58.821676,0 days 00:00:00.555569,Leaky,,,,,52,24,,,,,0.008486737336759451,1,393,0.7993653275253505,2.6646594336042524e-05,253.16589949967025,COMPLETE
1072,0.3346375524997711,2023-09-05 16:16:58.822057,2023-09-05 16:16:59.360128,0 days 00:00:00.538071,Leaky,Sigmoid,,,,63,23,13.0,,,,0.003998453824894672,2,309,0.21833819728182954,0.004223551482646295,115.05098911007074,COMPLETE
1073,0.22125393152236938,2023-09-05 16:16:59.360503,2023-09-05 16:16:59.774082,0 days 00:00:00.413579,Leaky,Tanh,,,,57,24,18.0,,,,0.00660562526952147,2,278,0.761997470698205,0.0025127490867234053,199.63379383087158,COMPLETE
1074,0.8233983516693115,2023-09-05 16:16:59.774523,2023-09-05 16:17:00.686602,0 days 00:00:00.912079,Leaky,Tanh,,,,69,22,20.0,,,,1.8367449341430613e-05,2,265,0.3425463022366005,0.00026376929100196977,334.4587668940706,COMPLETE
1075,0.22028568387031555,2023-09-05 16:17:00.686981,2023-09-05 16:17:01.572790,0 days 00:00:00.885809,Leaky,Sigmoid,,,,22,17,22.0,,,,0.012907533157375018,2,202,0.48765825142234825,6.720169028086537e-05,91.72024726867676,COMPLETE
1076,0.27587437629699707,2023-09-05 16:17:01.573176,2023-09-05 16:17:03.431010,0 days 00:00:01.857834,Leaky,Tanh,,,,62,23,19.0,,,,0.00029312000181798826,2,302,0.6587134254179151,9.822945342566728e-05,635.4414442201324,COMPLETE
1077,0.23018015921115875,2023-09-05 16:17:03.431389,2023-09-05 16:17:04.113477,0 days 00:00:00.682088,Leaky,Leaky,,,,66,24,21.0,,,,0.0030167985972042624,2,315,0.7345384825899309,0.00013493308979548691,322.02466741882927,COMPLETE
1078,0.18586230278015137,2023-09-05 16:17:04.113846,2023-09-05 16:17:04.776456,0 days 00:00:00.662610,Leaky,Sigmoid,,,,60,13,17.0,,,,0.009961930526456676,2,375,0.7711420198527309,3.296541534747729e-05,150.44222924875658,COMPLETE
1079,0.22188125550746918,2023-09-05 16:17:04.776852,2023-09-05 16:17:05.205062,0 days 00:00:00.428210,Leaky,Sigmoid,,,,72,16,17.0,,,,0.010854309849889845,2,367,0.7731363241926968,3.294145266346668e-05,240.86779758847993,COMPLETE
1080,0.40327224135398865,2023-09-05 16:17:05.205447,2023-09-05 16:17:07.241549,0 days 00:00:02.036102,Leaky,Sigmoid,,,,51,24,17.0,,,,0.00029497328606603357,2,429,0.4314964027152861,3.2757871551354e-05,172.146572619885,COMPLETE
1081,0.30011382699012756,2023-09-05 16:17:07.241912,2023-09-05 16:17:07.456574,0 days 00:00:00.214662,ReLU,Sigmoid,,,,54,11,16.0,,,,0.013876171272377915,2,136,0.19720298114305018,2.5968960420981916e-05,1906.9953672494462,COMPLETE
1082,0.1757325828075409,2023-09-05 16:17:07.456936,2023-09-05 16:17:08.473481,0 days 00:00:01.016545,Leaky,Sigmoid,,,,12,13,17.0,,,,0.009843047695862334,2,296,0.7740842491138528,3.2435725063210694e-05,203.8240906564813,COMPLETE
1083,0.498662531375885,2023-09-05 16:17:08.473857,2023-09-05 16:17:16.729541,0 days 00:00:08.255684,Leaky,Sigmoid,,,,10,13,17.0,,,,2.4868586564374105e-05,2,284,0.7616917840386566,4.0567311536407545e-05,176.00356349139147,COMPLETE
1084,0.20192217826843262,2023-09-05 16:17:16.729912,2023-09-05 16:17:17.716486,0 days 00:00:00.986574,Leaky,Sigmoid,,,,13,12,17.0,,,,0.01711060917744421,2,279,0.7788518152663373,3.560583168568376e-05,170.49866752624513,COMPLETE
1085,0.4335889518260956,2023-09-05 16:17:17.716873,2023-09-05 16:17:17.892472,0 days 00:00:00.175599,Leaky,Sigmoid,,,,11,20,16.0,,,,0.09098254283026436,2,292,0.13081332719365676,2.4924382275594108e-05,2869.422713569973,COMPLETE
1086,0.23603875935077667,2023-09-05 16:17:17.892847,2023-09-05 16:17:19.344319,0 days 00:00:01.451472,Leaky,Sigmoid,,,,10,13,17.0,,,,0.01039329403193582,2,268,0.776043125065478,3.371991663178899e-05,259.65123375425947,COMPLETE
1087,0.9851042628288269,2023-09-05 16:17:19.344697,2023-09-05 16:17:20.011047,0 days 00:00:00.666350,Leaky,Sigmoid,ReLU,,,13,13,17.0,3.0,,,0.013021844819697828,3,288,0.7699670235513959,2.7694151978372262e-05,104.3902824038551,COMPLETE
1088,0.23216278851032257,2023-09-05 16:17:20.011435,2023-09-05 16:17:21.119322,0 days 00:00:01.107887,Leaky,Sigmoid,,,,12,15,16.0,,,,0.01049526189913215,2,189,0.7999977192306684,4.606942251102845e-05,144.48436755668826,COMPLETE
1089,0.4244500994682312,2023-09-05 16:17:21.119702,2023-09-05 16:17:21.379451,0 days 00:00:00.259749,Sigmoid,Sigmoid,,,,14,14,17.0,,,,0.009243902072655796,2,295,0.11370842176249309,2.9436775498709686e-05,133.1295764320775,COMPLETE
1090,0.5972256660461426,2023-09-05 16:17:21.379811,2023-09-05 16:17:27.196143,0 days 00:00:05.816332,Leaky,Sigmoid,,,,13,14,17.0,,,,1.3580055058091582e-05,2,257,0.751844421214244,4.095230231438043e-05,195.43238426831908,COMPLETE
1091,0.18232624232769012,2023-09-05 16:17:27.196522,2023-09-05 16:17:28.692198,0 days 00:00:01.495676,Leaky,Sigmoid,,,,12,14,16.0,,,,0.014854225264152804,2,275,0.7989755458604023,2.098326794371557e-05,150.36112643155184,COMPLETE
1092,0.22169212996959686,2023-09-05 16:17:28.692585,2023-09-05 16:17:29.884178,0 days 00:00:01.191593,Leaky,Sigmoid,,,,11,14,16.0,,,,0.011784131932495168,2,268,0.7981556264518379,2.1265916492793465e-05,339.99425004168256,COMPLETE
1093,0.2366827428340912,2023-09-05 16:17:29.884557,2023-09-05 16:17:30.588014,0 days 00:00:00.703457,Leaky,Sigmoid,,,,11,13,16.0,,,,0.016279634143522723,2,275,0.7997879018425124,2.79538317609049e-05,263.3080125891644,COMPLETE
1094,0.21710935235023499,2023-09-05 16:17:30.588391,2023-09-05 16:17:31.650815,0 days 00:00:01.062424,Tanh,Sigmoid,,,,11,13,16.0,,,,0.0250787005816887,2,278,0.7999663840197617,1.8278970544464596e-05,170.91105863783093,COMPLETE
1095,0.24941673874855042,2023-09-05 16:17:31.651199,2023-09-05 16:17:32.986032,0 days 00:00:01.334833,Leaky,Sigmoid,,,,14,14,16.0,,,,0.019453699918218305,2,285,0.7408427838154021,2.223954200650014e-05,278.9334032612462,COMPLETE
1096,0.5230888724327087,2023-09-05 16:17:32.986407,2023-09-05 16:17:34.500608,0 days 00:00:01.514201,ReLU,Sigmoid,,,,86,12,16.0,,,,0.00011089040766251009,2,270,0.747562775289108,1.7841518386018424e-05,211.06252283166955,COMPLETE
1097,0.2676321566104889,2023-09-05 16:17:34.501001,2023-09-05 16:17:35.139106,0 days 00:00:00.638105,Leaky,Sigmoid,,,,12,11,16.0,,,,0.009725469790174936,2,244,0.7485867213800839,2.255898705240564e-05,222.44856897989908,COMPLETE
1098,0.3942560851573944,2023-09-05 16:17:35.139481,2023-09-05 16:17:35.464100,0 days 00:00:00.324619,Leaky,Sigmoid,,,,15,12,16.0,,,,0.01174823101311136,2,276,0.16865863857006214,3.393195637463438e-05,461.00003487723217,COMPLETE
1099,0.25785139203071594,2023-09-05 16:17:35.464480,2023-09-05 16:17:35.988847,0 days 00:00:00.524367,Leaky,Sigmoid,,,,12,12,16.0,,,,0.00851167628295996,2,254,0.318585880929288,1.716934629814292e-05,213.19220106336806,COMPLETE
1100,0.22551029920578003,2023-09-05 16:17:35.989222,2023-09-05 16:17:40.564359,0 days 00:00:04.575137,Leaky,Sigmoid,,,,10,12,17.0,,,,0.0020531072140252534,2,263,0.7706931978270068,2.3632994406761832e-05,130.25195839174333,COMPLETE
1101,0.2396969497203827,2023-09-05 16:17:40.564732,2023-09-05 16:17:43.658079,0 days 00:00:03.093347,Leaky,Sigmoid,,,,14,8,15.0,,,,0.0013633110824138065,2,286,0.7279275965959525,3.118463448254201e-05,422.9634015936601,COMPLETE
1102,0.22513891756534576,2023-09-05 16:17:43.658461,2023-09-05 16:17:44.529957,0 days 00:00:00.871496,Leaky,Sigmoid,,,,16,14,16.0,,,,0.013771492500796645,2,269,0.7999043298539197,1.4004748378857718e-05,170.53462349496237,COMPLETE
1103,0.29054024815559387,2023-09-05 16:17:44.530330,2023-09-05 16:17:47.669335,0 days 00:00:03.139005,Leaky,Sigmoid,,,,10,13,16.0,,,,0.0006678120872698227,2,258,0.4875153683529548,3.742428621538766e-05,261.55406508759825,COMPLETE
1104,0.4034077525138855,2023-09-05 16:17:47.669723,2023-09-05 16:17:47.891391,0 days 00:00:00.221668,Leaky,Sigmoid,,,,12,12,17.0,,,,0.01023738092354573,2,281,0.1407439913234251,1.9943071347027362e-05,182.83374214172363,COMPLETE
1105,0.4163433015346527,2023-09-05 16:17:47.891781,2023-09-05 16:17:49.445039,0 days 00:00:01.553258,Leaky,Sigmoid,,,,13,15,15.0,,,,0.008290356925306665,2,296,0.7348616284148526,0.016796524367733212,601.3326846036044,COMPLETE
1106,0.19901922345161438,2023-09-05 16:17:49.445439,2023-09-05 16:17:52.781672,0 days 00:00:03.336233,Leaky,Sigmoid,,,,15,13,17.0,,,,0.0010319350037533408,2,289,0.7709898296199711,2.356909746119637e-05,228.5943109959732,COMPLETE
1107,0.3365859091281891,2023-09-05 16:17:52.782067,2023-09-05 16:17:58.097787,0 days 00:00:05.315720,Leaky,Sigmoid,,,,15,13,15.0,,,,0.0004275842326301049,2,280,0.7203267970983059,1.5107267103314658e-05,449.0946904318673,COMPLETE
1108,0.6539192199707031,2023-09-05 16:17:58.098185,2023-09-05 16:17:59.677724,0 days 00:00:01.579539,ReLU,Sigmoid,,,,12,14,17.0,,,,0.0002026351951904739,2,272,0.16247219741820967,2.8255611263157495e-05,121.59576460894417,COMPLETE
1109,0.27347445487976074,2023-09-05 16:17:59.678112,2023-09-05 16:18:00.170815,0 days 00:00:00.492703,Leaky,Sigmoid,,,,16,13,16.0,,,,0.01203248123791035,2,296,0.2837836091937665,0.0018734006114196284,152.50842895507813,COMPLETE
1110,0.441813200712204,2023-09-05 16:18:00.171196,2023-09-05 16:18:01.228341,0 days 00:00:01.057145,Leaky,Sigmoid,,,,11,13,17.0,,,,0.00033745444149418556,2,246,0.10452752688220204,1.901204348448107e-05,367.0553652755613,COMPLETE
1111,0.25447890162467957,2023-09-05 16:18:01.228718,2023-09-05 16:18:01.716265,0 days 00:00:00.487547,Leaky,Sigmoid,,,,17,13,17.0,,,,0.017038192603976165,2,263,0.4499257071135722,0.0014415345595798104,252.80959510803223,COMPLETE
1112,0.6286795139312744,2023-09-05 16:18:01.716638,2023-09-05 16:18:05.277380,0 days 00:00:03.560742,Leaky,Sigmoid,,,,13,14,15.0,,,,2.2374782741021843e-05,2,302,0.38354770092237994,4.431677273660115e-05,141.9689851217712,COMPLETE
1113,0.3133094012737274,2023-09-05 16:18:05.277748,2023-09-05 16:18:07.081832,0 days 00:00:01.804084,Leaky,Sigmoid,,,,10,10,16.0,,,,0.001571711068792357,2,293,0.7629686138306189,3.5565195486200316e-05,206.8726417666576,COMPLETE
1114,0.38515472412109375,2023-09-05 16:18:07.082207,2023-09-05 16:18:08.836818,0 days 00:00:01.754611,Sigmoid,Sigmoid,,,,14,12,15.0,,,,0.0025524531596674777,2,277,0.21504369899518946,0.0008680719241711727,213.65448389156631,COMPLETE
1115,0.20450858771800995,2023-09-05 16:18:08.837198,2023-09-05 16:18:10.319913,0 days 00:00:01.482715,Leaky,Sigmoid,,,,15,13,17.0,,,,0.00959585265853998,2,302,0.7989520068286057,1.1532245857624761e-05,162.15959638707778,COMPLETE
1116,0.26937592029571533,2023-09-05 16:18:10.320293,2023-09-05 16:18:11.391521,0 days 00:00:01.071228,Leaky,ReLU,,,,12,14,16.0,,,,0.007598850313101136,2,289,0.7408869462972804,0.007592234096973696,209.48538752964564,COMPLETE
1117,0.3546169102191925,2023-09-05 16:18:11.391907,2023-09-05 16:18:14.063520,0 days 00:00:02.671613,Leaky,Sigmoid,,,,13,12,17.0,,,,0.0004177212307148293,2,253,0.32878547331239066,2.707059565554269e-05,194.49563079954606,COMPLETE
1118,0.4423219859600067,2023-09-05 16:18:14.063908,2023-09-05 16:18:14.756735,0 days 00:00:00.692827,Tanh,Sigmoid,,,,18,13,16.0,,,,0.002272128859105682,2,63,0.4212521967234081,0.010666894101330735,373.4046868218316,COMPLETE
1119,0.3228594958782196,2023-09-05 16:18:14.757189,2023-09-05 16:18:15.027809,0 days 00:00:00.270620,Leaky,,,,,18,12,,,,,0.030078627307890075,1,239,0.7044376193511499,1.6466498391878682e-05,182.48595293830422,COMPLETE
1120,0.7617200613021851,2023-09-05 16:18:15.028183,2023-09-05 16:18:16.741435,0 days 00:00:01.713252,Leaky,Sigmoid,,,,14,14,15.0,,,,2.980370510838441e-05,2,283,0.20242286187930744,4.849669781730967e-05,116.41023054897995,COMPLETE
1121,0.2438311129808426,2023-09-05 16:18:16.741813,2023-09-05 16:18:17.484770,0 days 00:00:00.742957,Leaky,Sigmoid,,,,16,13,15.0,,,,0.02340648572887336,2,308,0.7656020336425228,0.0007069400809868931,247.08457141452365,COMPLETE
1122,0.3472582995891571,2023-09-05 16:18:17.485170,2023-09-05 16:18:17.858679,0 days 00:00:00.373509,Leaky,Sigmoid,,,,17,13,14.0,,,,0.014081002089882324,2,263,0.1886049054924869,0.0009500932637363936,1651.399466898904,COMPLETE
1123,0.2268248051404953,2023-09-05 16:18:17.859059,2023-09-05 16:18:19.107752,0 days 00:00:01.248693,ReLU,Sigmoid,,,,10,13,17.0,,,,0.008963905691072508,2,300,0.7322366987607812,3.377955838031268e-05,165.460624872252,COMPLETE
1124,0.24766696989536285,2023-09-05 16:18:19.108126,2023-09-05 16:18:21.279645,0 days 00:00:02.171519,Leaky,ReLU,,,,12,6,16.0,,,,0.0017167987931325183,2,313,0.5599121104921774,2.391916769354297e-05,182.640172408799,COMPLETE
1125,0.4766289293766022,2023-09-05 16:18:21.280019,2023-09-05 16:18:21.378782,0 days 00:00:00.098763,Leaky,Sigmoid,,,,77,14,17.0,,,,0.09304140926774562,2,275,0.12241872485726699,0.032283079961045756,170.04591767684272,COMPLETE
1126,0.6842548847198486,2023-09-05 16:18:21.379077,2023-09-05 16:18:21.578743,0 days 00:00:00.199666,Leaky,Sigmoid,,,,59,16,18.0,,,,0.010942757361055261,2,358,0.15012778244320232,0.04696049164776269,369.7965609232585,COMPLETE
1127,0.1919221580028534,2023-09-05 16:18:21.579062,2023-09-05 16:18:22.554337,0 days 00:00:00.975275,Leaky,Sigmoid,,,,20,12,14.0,,,,0.007996150625548086,2,283,0.7993642497841796,0.0023062366444288798,255.2088108062744,COMPLETE
1128,0.189083069562912,2023-09-05 16:18:22.554713,2023-09-05 16:18:24.568834,0 days 00:00:02.014121,Leaky,Sigmoid,,,,14,15,16.0,,,,0.0027503754954259743,2,228,0.7657965288062083,2.894640571882807e-05,221.82841292671534,COMPLETE
1129,0.2856563329696655,2023-09-05 16:18:24.569222,2023-09-05 16:18:24.784720,0 days 00:00:00.215498,Leaky,ReLU,Tanh,Leaky,,61,9,15.0,12.0,11.0,,0.012612056825148219,4,293,0.708883599002741,1.2745569705660884e-05,227.19025802612305,COMPLETE
1130,0.22054646909236908,2023-09-05 16:18:24.785137,2023-09-05 16:18:25.287992,0 days 00:00:00.502855,Leaky,Sigmoid,,,,15,13,17.0,,,,0.015819111611794768,2,301,0.5150308664777828,2.1437851751184345e-05,157.6008644104004,COMPLETE
1131,0.24688397347927094,2023-09-05 16:18:25.288370,2023-09-05 16:18:25.753608,0 days 00:00:00.465238,Leaky,Sigmoid,Sigmoid,,,57,14,17.0,8.0,,,0.007450797986066651,3,313,0.3939714256890638,1.995949241781883e-05,613.3438643570785,COMPLETE
1132,0.3977571725845337,2023-09-05 16:18:25.753997,2023-09-05 16:18:27.365929,0 days 00:00:01.611932,Leaky,Tanh,,,,50,3,18.0,,,,0.002040308683872772,2,268,0.7469639903087519,0.0005493098322979296,330.77002609179215,COMPLETE
1133,0.39391979575157166,2023-09-05 16:18:27.366313,2023-09-05 16:18:27.495980,0 days 00:00:00.129667,Leaky,Sigmoid,,,,17,17,14.0,,,,0.0650667194503194,2,423,0.11681657577510404,4.1422856734928176e-05,197.4741081237793,COMPLETE
1134,0.24391449987888336,2023-09-05 16:18:27.496364,2023-09-05 16:18:28.245943,0 days 00:00:00.749579,Leaky,Tanh,,,,19,14,16.0,,,,0.003510014467371275,2,87,0.7684532174112323,0.0010624537237245305,287.048822312128,COMPLETE
1135,0.3401451110839844,2023-09-05 16:18:28.246322,2023-09-05 16:18:29.114853,0 days 00:00:00.868531,ReLU,Sigmoid,,,,60,11,18.0,,,,0.0008216510552687071,2,414,0.19380696983722884,0.0014182077502637904,231.58543989393445,COMPLETE
1136,0.25734943151474,2023-09-05 16:18:29.115226,2023-09-05 16:18:32.596090,0 days 00:00:03.480864,Leaky,Tanh,,,,12,12,15.0,,,,0.0012065321504504606,2,289,0.7250659016532378,0.004642629141504154,189.21350886197698,COMPLETE
1137,0.22512595355510712,2023-09-05 16:18:32.596473,2023-09-05 16:18:32.922242,0 days 00:00:00.325769,Leaky,Tanh,,,,56,13,17.0,,,,0.010774661386510375,2,248,0.6905163109031176,5.4461596397329335e-05,224.61334114074708,COMPLETE
1138,0.27412256598472595,2023-09-05 16:18:32.922637,2023-09-05 16:18:33.160294,0 days 00:00:00.237657,Leaky,Sigmoid,,,,52,13,12.0,,,,0.01948213643271848,2,260,0.24763262049600476,3.14238234094559e-05,134.4178476044626,COMPLETE
1139,0.24680905044078827,2023-09-05 16:18:33.160685,2023-09-05 16:18:33.551003,0 days 00:00:00.390318,Leaky,ReLU,,,,58,14,15.0,,,,0.009150793032340855,2,307,0.46540025186688105,1.0069517943646708e-05,135.04250397553315,COMPLETE
1140,0.23776203393936157,2023-09-05 16:18:33.551392,2023-09-05 16:18:37.780932,0 days 00:00:04.229540,Leaky,Tanh,,,,15,15,17.0,,,,0.0005850377715676128,2,300,0.7709648003061089,0.00020254158441251338,399.32454151473024,COMPLETE
1141,0.33568769693374634,2023-09-05 16:18:37.781369,2023-09-05 16:18:42.566668,0 days 00:00:04.785299,Sigmoid,Sigmoid,,,,10,18,9.0,,,,0.001375716815196544,2,320,0.3904211271666695,0.00042571649650713676,252.11287457942962,COMPLETE
1142,0.25762939453125,2023-09-05 16:18:42.567048,2023-09-05 16:18:44.278164,0 days 00:00:01.711116,Leaky,Tanh,,,,62,20,18.0,,,,0.00023198519346226702,2,235,0.7995503889179096,0.0017456372159212418,531.3752203758727,COMPLETE
1143,0.29129838943481445,2023-09-05 16:18:44.278545,2023-09-05 16:18:45.000157,0 days 00:00:00.721612,Tanh,Sigmoid,,,,53,12,14.0,,,,0.00717552991609856,2,277,0.7399799077027653,0.0012539263640338548,374.9653157984957,COMPLETE
1144,0.34833231568336487,2023-09-05 16:18:45.000537,2023-09-05 16:18:45.476120,0 days 00:00:00.475583,Leaky,Tanh,,,,48,13,16.0,,,,0.0010382785935310066,2,290,0.17623185591690282,0.006175166466093433,276.2826907634735,COMPLETE
1145,0.2683263123035431,2023-09-05 16:18:45.476472,2023-09-05 16:18:45.904483,0 days 00:00:00.428011,Leaky,Tanh,,,,59,20,18.0,,,,0.0031505748804364587,2,356,0.29896439353037885,1.540170669514381e-05,389.2637180328369,COMPLETE
1146,0.27322375774383545,2023-09-05 16:18:45.904860,2023-09-05 16:18:47.287193,0 days 00:00:01.382333,Leaky,Sigmoid,,,,12,20,16.0,,,,0.001766783363082913,2,271,0.27907475064960696,0.00274934193522698,436.63781483968097,COMPLETE
1147,0.23873330652713776,2023-09-05 16:18:47.287591,2023-09-05 16:18:47.592387,0 days 00:00:00.304796,Leaky,Tanh,,,,50,16,17.0,,,,0.009935504899117103,2,403,0.7102320921676639,2.4654473320121583e-05,265.5659651322798,COMPLETE
1148,0.5670827627182007,2023-09-05 16:18:47.592771,2023-09-05 16:18:50.220653,0 days 00:00:02.627882,Leaky,Sigmoid,,,,55,19,15.0,,,,6.562820280660108e-05,2,364,0.747764207758339,0.003001812433336383,727.9189420008397,COMPLETE
1149,0.19098326563835144,2023-09-05 16:18:50.221032,2023-09-05 16:18:51.161706,0 days 00:00:00.940674,ReLU,Tanh,,,,14,18,18.0,,,,0.013463483493166239,2,314,0.6827029161144355,0.0006907162705482361,270.9589379352072,COMPLETE
1150,0.5258966684341431,2023-09-05 16:18:51.162099,2023-09-05 16:18:51.613033,0 days 00:00:00.450934,Leaky,Sigmoid,,,,60,7,12.0,,,,0.00438313211712884,2,298,0.5902892515747492,0.012529458581009498,757.0086544957654,COMPLETE
1151,0.30028191208839417,2023-09-05 16:18:51.613421,2023-09-05 16:18:52.286269,0 days 00:00:00.672848,Leaky,ReLU,,,,20,11,17.0,,,,0.002458312819021792,2,252,0.30250334353049474,0.00025015610945623566,182.07234127646998,COMPLETE
1152,0.29223597049713135,2023-09-05 16:18:52.286651,2023-09-05 16:18:53.182721,0 days 00:00:00.896070,Leaky,Tanh,,,,18,13,18.0,,,,0.00799045146611614,2,286,0.5387119265012038,6.411955169782249e-05,276.8168070778918,COMPLETE
1153,1.007414698600769,2023-09-05 16:18:53.183127,2023-09-05 16:18:53.801569,0 days 00:00:00.618442,Leaky,Sigmoid,,,,61,20,14.0,,,,3.482067824536041e-05,2,178,0.33296892570866704,3.65246289561312e-05,430.2511759554402,COMPLETE
1154,0.5541408061981201,2023-09-05 16:18:53.802007,2023-09-05 16:18:56.929904,0 days 00:00:03.127897,Leaky,Tanh,,,,58,19,16.0,,,,1.4462684360738887e-05,2,445,0.7685845814494804,1.970597922242803e-05,209.00546405235033,COMPLETE
1155,0.3322516977787018,2023-09-05 16:18:56.930287,2023-09-05 16:18:57.167470,0 days 00:00:00.237183,Leaky,Tanh,,,,23,12,13.0,,,,0.07233248458548816,2,375,0.35012135592917687,0.0008201746695165167,177.04946870070236,COMPLETE
1156,0.9524037837982178,2023-09-05 16:18:57.167804,2023-09-05 16:18:57.802620,0 days 00:00:00.634816,Leaky,Sigmoid,,,,51,21,12.0,,,,8.534224097248113e-05,2,305,0.155785208410447,0.051810116919226906,100.45280026295146,COMPLETE
1157,0.28180840611457825,2023-09-05 16:18:57.803008,2023-09-05 16:18:58.214156,0 days 00:00:00.411148,Leaky,Tanh,,,,63,14,10.0,,,,0.005320093745091535,2,313,0.5055028519636808,0.0001991099351873571,148.30902079792764,COMPLETE
1158,0.19660602509975433,2023-09-05 16:18:58.214529,2023-09-05 16:18:58.787109,0 days 00:00:00.572580,Leaky,Sigmoid,,,,16,20,9.0,,,,0.012031599728204922,2,74,0.7277106343548537,0.00035363165760175406,167.07959338596888,COMPLETE
1159,1.0224502086639404,2023-09-05 16:18:58.787504,2023-09-05 16:18:58.920587,0 days 00:00:00.133083,Leaky,Tanh,ReLU,Tanh,Sigmoid,54,21,18.0,16.0,15.0,7.0,0.009065686556683182,5,223,0.2047291312573394,0.010164290995919582,123.37028884887695,COMPLETE
1160,0.2653121054172516,2023-09-05 16:18:58.920959,2023-09-05 16:18:59.352236,0 days 00:00:00.431277,Leaky,Sigmoid,,,,79,22,17.0,,,,0.003832101443612824,2,462,0.7705209683581836,2.7193525083758153e-05,421.9143355838836,COMPLETE
1161,0.24024495482444763,2023-09-05 16:18:59.352615,2023-09-05 16:18:59.808138,0 days 00:00:00.455523,ReLU,Tanh,,,,49,11,15.0,,,,0.0067366034866144335,2,413,0.7023838729435317,0.0038382762267363825,338.2352908099139,COMPLETE
1162,0.5785211324691772,2023-09-05 16:18:59.808529,2023-09-05 16:18:59.961619,0 days 00:00:00.153090,Leaky,Tanh,,,,52,24,14.0,,,,0.015816115516999768,2,322,0.4366752447376933,0.07730539467835498,330.55566660563153,COMPLETE
1163,0.2901594638824463,2023-09-05 16:18:59.961967,2023-09-05 16:19:00.442064,0 days 00:00:00.480097,Leaky,Sigmoid,,,,56,17,10.0,,,,0.010719698591826601,2,206,0.2523074553145216,4.081160061956877e-05,2481.836528682709,COMPLETE
1164,0.3197436034679413,2023-09-05 16:19:00.442440,2023-09-05 16:19:01.252316,0 days 00:00:00.809876,Sigmoid,Tanh,,,,61,22,17.0,,,,0.002009772527975373,2,282,0.3139896723966835,1.6527176442558053e-05,355.1861763475347,COMPLETE
1165,0.6615135669708252,2023-09-05 16:19:01.252703,2023-09-05 16:19:08.757816,0 days 00:00:07.505113,Leaky,ReLU,,,,12,16,18.0,,,,1.0058909925669363e-05,2,296,0.7997029840193133,0.0005609807416576548,199.7950940518766,COMPLETE
1166,0.20950675010681152,2023-09-05 16:19:08.758197,2023-09-05 16:19:09.887186,0 days 00:00:01.128989,Leaky,Sigmoid,,,,47,21,16.0,,,,0.0030134962927395796,2,369,0.41712552374415707,0.00022254644463235,158.46769280718942,COMPLETE
