number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_batch_size,params_fl1,params_fl2,params_fl3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
397,0.16860496997833252,2023-09-02 00:04:27.605473,2023-09-02 00:04:36.198267,0 days 00:00:08.592794,Tanh,Leaky,ReLU,10,22,18.0,21.0,0.012020690843398883,3,100,0.6617329612781425,0.00011718200664918113,COMPLETE
398,0.1817866712808609,2023-09-02 00:04:36.198577,2023-09-02 00:04:43.465849,0 days 00:00:07.267272,Tanh,Tanh,Leaky,10,23,19.0,18.0,0.009508607424895479,3,100,0.5762088851250109,9.073556751046965e-05,COMPLETE
399,0.17689818143844604,2023-09-02 00:04:43.466156,2023-09-02 00:04:51.306562,0 days 00:00:07.840406,Tanh,Tanh,Leaky,10,22,17.0,23.0,0.0006068132996840321,3,100,0.6170454653327464,3.8374906808098956e-05,COMPLETE
400,0.15773038566112518,2023-09-02 00:04:51.306881,2023-09-02 00:04:58.250315,0 days 00:00:06.943434,Tanh,Tanh,Leaky,10,24,19.0,20.0,0.01217323254822652,3,80,0.6835072021871472,6.131130739803377e-05,COMPLETE
401,0.1637134552001953,2023-09-02 00:04:58.250637,2023-09-02 00:05:07.455776,0 days 00:00:09.205139,Tanh,Leaky,Tanh,10,23,18.0,22.0,0.0017424475930971366,3,100,0.7295175524182265,8.016949784128386e-05,COMPLETE
402,0.14684608578681946,2023-09-02 00:05:07.456091,2023-09-02 00:05:15.539971,0 days 00:00:08.083880,Tanh,Tanh,Leaky,10,21,21.0,19.0,0.00821759515276618,3,100,0.6414924689730445,5.428785660673087e-05,COMPLETE
403,0.16484074294567108,2023-09-02 00:05:15.540287,2023-09-02 00:05:20.394921,0 days 00:00:04.854634,Tanh,Tanh,Leaky,10,22,19.0,19.0,0.010925478429955424,3,60,0.6356253691013692,5.009837119481323e-05,COMPLETE
404,0.16616405546665192,2023-09-02 00:05:20.395237,2023-09-02 00:05:27.937894,0 days 00:00:07.542657,Tanh,Tanh,Leaky,10,21,20.0,21.0,0.00859195567711571,3,100,0.596594453022436,5.641487208194188e-05,COMPLETE
405,0.14905503392219543,2023-09-02 00:05:27.938216,2023-09-02 00:05:36.149993,0 days 00:00:08.211777,Tanh,Tanh,Leaky,10,21,21.0,20.0,0.007745542805837003,3,100,0.6478161297686235,6.613050935925839e-05,COMPLETE
406,0.1538492739200592,2023-09-02 00:05:36.150307,2023-09-02 00:05:43.422028,0 days 00:00:07.271721,Tanh,Tanh,Leaky,10,21,21.0,18.0,0.0075363771372936265,3,100,0.5763249708086156,6.843010109902319e-05,COMPLETE
407,0.1569247841835022,2023-09-02 00:05:43.422348,2023-09-02 00:05:50.618463,0 days 00:00:07.196115,Tanh,Tanh,Leaky,10,21,21.0,18.0,0.00991681514820496,3,100,0.5694133000362734,6.788088771538729e-05,COMPLETE
408,0.17908872663974762,2023-09-02 00:05:50.618776,2023-09-02 00:05:57.988100,0 days 00:00:07.369324,Tanh,Tanh,Leaky,10,21,21.0,19.0,0.013780239984450042,3,100,0.5829334283854516,6.170364395773371e-05,COMPLETE
409,0.24529391527175903,2023-09-02 00:05:57.988411,2023-09-02 00:06:05.682578,0 days 00:00:07.694167,Tanh,Tanh,Leaky,10,21,21.0,19.0,0.06415725153308235,3,100,0.6063957433151702,7.299863081704127e-05,COMPLETE
410,0.2074865847826004,2023-09-02 00:06:05.682909,2023-09-02 00:06:13.613310,0 days 00:00:07.930401,Tanh,Tanh,Leaky,10,21,21.0,20.0,0.017619872838012945,3,100,0.6279285677896063,0.0019201780520845513,COMPLETE
411,0.1616184562444687,2023-09-02 00:06:13.613626,2023-09-02 00:06:20.738791,0 days 00:00:07.125165,Tanh,Tanh,Leaky,10,22,21.0,21.0,0.0013908132160833984,3,100,0.5611714092795344,0.0005998210029529302,COMPLETE
412,0.21797700226306915,2023-09-02 00:06:20.739133,2023-09-02 00:06:30.264624,0 days 00:00:09.525491,Tanh,Tanh,Leaky,10,21,21.0,17.0,0.007699817130864697,3,100,0.7538425763070981,0.003943450346014383,COMPLETE
413,0.1619367003440857,2023-09-02 00:06:30.264944,2023-09-02 00:06:37.951468,0 days 00:00:07.686524,Tanh,Tanh,Leaky,10,21,21.0,18.0,0.009345670186977701,3,100,0.6079782069128442,8.293551771747951e-05,COMPLETE
414,0.17524775862693787,2023-09-02 00:06:37.951789,2023-09-02 00:06:45.248100,0 days 00:00:07.296311,Tanh,Tanh,Leaky,10,20,20.0,22.0,0.0022967055903200047,3,100,0.5762301229329241,0.0001016187946602979,COMPLETE
415,0.17339292168617249,2023-09-02 00:06:45.248424,2023-09-02 00:06:50.004248,0 days 00:00:04.755824,Tanh,Tanh,Leaky,10,22,20.0,21.0,0.007023368034871342,3,100,0.37155320053377355,0.00020080238883571954,COMPLETE
416,0.15484477579593658,2023-09-02 00:06:50.004568,2023-09-02 00:06:58.295910,0 days 00:00:08.291342,Tanh,Tanh,Leaky,10,21,21.0,23.0,0.005068965053776171,3,100,0.6500403649366586,4.24456777716512e-05,COMPLETE
417,0.15666230022907257,2023-09-02 00:06:58.296232,2023-09-02 00:07:06.467568,0 days 00:00:08.171336,Tanh,Tanh,Leaky,10,21,21.0,23.0,0.00588241327702412,3,100,0.6412510373848362,4.532957906240635e-05,COMPLETE
418,0.1972447782754898,2023-09-02 00:07:06.467881,2023-09-02 00:07:10.652255,0 days 00:00:04.184374,Tanh,Tanh,Leaky,10,20,22.0,23.0,0.011598419706493397,3,100,0.32557576123581533,0.0008914922336816442,COMPLETE
419,0.1538008749485016,2023-09-02 00:07:10.652589,2023-09-02 00:07:18.701573,0 days 00:00:08.048984,Tanh,Tanh,Leaky,10,21,21.0,13.0,0.007728409630113331,3,100,0.634588234007942,0.0002927738643399737,COMPLETE
420,0.17546606063842773,2023-09-02 00:07:18.701886,2023-09-02 00:07:26.697138,0 days 00:00:07.995252,Tanh,Tanh,Leaky,10,21,21.0,2.0,0.007968130345447338,3,100,0.6313240574110529,0.00030642146527972905,COMPLETE
421,0.20046472549438477,2023-09-02 00:07:26.697446,2023-09-02 00:07:34.531202,0 days 00:00:07.833756,Tanh,Tanh,Leaky,10,22,21.0,13.0,0.00855348986497425,3,100,0.613805177867253,0.001079350131192223,COMPLETE
422,0.16596677899360657,2023-09-02 00:07:34.531512,2023-09-02 00:07:42.749345,0 days 00:00:08.217833,Tanh,Tanh,Leaky,10,22,21.0,16.0,0.009652021421131411,3,100,0.6499365845638979,0.0002697822370634394,COMPLETE
423,0.18071503937244415,2023-09-02 00:07:42.749660,2023-09-02 00:07:51.279408,0 days 00:00:08.529748,Tanh,Tanh,Leaky,10,21,20.0,12.0,0.014334381169930455,3,100,0.673756210747037,0.0003307302261120711,COMPLETE
424,0.14899587631225586,2023-09-02 00:07:51.279739,2023-09-02 00:07:58.985802,0 days 00:00:07.706063,Tanh,Tanh,Leaky,10,21,20.0,20.0,0.00726537989195938,3,100,0.6089236729661365,5.78674960444087e-05,COMPLETE
425,0.16074366867542267,2023-09-02 00:07:58.986118,2023-09-02 00:08:06.409558,0 days 00:00:07.423440,Tanh,Tanh,Leaky,10,21,21.0,8.0,0.011190255781285073,3,100,0.5884833908373601,5.6202836252653884e-05,COMPLETE
426,0.18410827219486237,2023-09-02 00:08:06.409877,2023-09-02 00:08:10.836793,0 days 00:00:04.426916,Tanh,Sigmoid,Leaky,10,22,20.0,20.0,0.006964443447338386,3,100,0.34460831121719754,6.07603142835785e-05,COMPLETE
427,0.23323237895965576,2023-09-02 00:08:10.837199,2023-09-02 00:08:12.171387,0 days 00:00:01.334188,Tanh,Tanh,Leaky,10,21,20.0,19.0,0.0011982387620870756,3,40,0.2549306231426455,4.263120997834304e-05,COMPLETE
428,0.16480711102485657,2023-09-02 00:08:12.171716,2023-09-02 00:08:19.942081,0 days 00:00:07.770365,Tanh,Tanh,Leaky,10,22,21.0,20.0,0.008921897030256825,3,100,0.6119677066112145,0.0002526239836805654,COMPLETE
429,0.15087927877902985,2023-09-02 00:08:19.942401,2023-09-02 00:08:27.891754,0 days 00:00:07.949353,Tanh,Tanh,Leaky,10,21,20.0,21.0,0.007444271905410708,3,100,0.6289374507084965,5.20815870164954e-05,COMPLETE
430,0.14381437003612518,2023-09-02 00:08:27.892075,2023-09-02 00:08:35.425260,0 days 00:00:07.533185,Tanh,Tanh,Leaky,10,21,20.0,21.0,0.007519626309447124,3,100,0.5936313847630696,4.196428934097151e-05,COMPLETE
431,0.155229389667511,2023-09-02 00:08:35.425578,2023-09-02 00:08:42.874323,0 days 00:00:07.448745,Tanh,Tanh,Leaky,10,21,20.0,21.0,0.0074994442069980585,3,100,0.5884628267606222,5.175353709362595e-05,COMPLETE
432,0.1694989949464798,2023-09-02 00:08:42.874653,2023-09-02 00:08:50.021655,0 days 00:00:07.147002,Tanh,Tanh,Leaky,10,21,20.0,14.0,0.008481799988267093,3,100,0.5643996386778242,0.00038810549394993567,COMPLETE
433,0.30558067560195923,2023-09-02 00:08:50.021973,2023-09-02 00:08:57.545931,0 days 00:00:07.523958,Tanh,Tanh,Leaky,10,2,20.0,21.0,0.007183319644608669,3,100,0.598748157845798,3.622158271379076e-05,COMPLETE
434,0.1735730916261673,2023-09-02 00:08:57.546250,2023-09-02 00:09:01.782622,0 days 00:00:04.236372,Tanh,Tanh,Leaky,10,20,20.0,20.0,0.009931533170491539,3,60,0.558315451449144,0.0005186143439095848,COMPLETE
435,0.1827729195356369,2023-09-02 00:09:01.782945,2023-09-02 00:09:06.351874,0 days 00:00:04.568929,Tanh,Tanh,Leaky,10,22,20.0,21.0,0.006576518873723087,3,100,0.35740158700999675,5.2664347597498415e-05,COMPLETE
436,0.16255439817905426,2023-09-02 00:09:06.352195,2023-09-02 00:09:14.181554,0 days 00:00:07.829359,Tanh,Tanh,Sigmoid,10,22,20.0,22.0,0.00820227400470804,3,100,0.6215886725033681,6.48552888168455e-05,COMPLETE
437,0.16871625185012817,2023-09-02 00:09:14.181867,2023-09-02 00:09:21.526372,0 days 00:00:07.344505,Tanh,Tanh,Leaky,10,20,21.0,21.0,0.005699580566925033,3,100,0.5825585963801808,0.0002350253369871752,COMPLETE
438,0.15074549615383148,2023-09-02 00:09:21.526695,2023-09-02 00:09:29.394778,0 days 00:00:07.868083,Tanh,Tanh,Leaky,10,21,20.0,22.0,0.010232023615243844,3,100,0.6246231382746004,4.5844878536782775e-05,COMPLETE
439,0.18367773294448853,2023-09-02 00:09:29.395093,2023-09-02 00:09:32.870098,0 days 00:00:03.475005,Tanh,Tanh,Leaky,10,21,20.0,22.0,0.009451410237930826,3,100,0.2694549750053939,4.1297401444781186e-05,COMPLETE
440,0.24669907987117767,2023-09-02 00:09:32.870433,2023-09-02 00:09:40.518052,0 days 00:00:07.647619,Tanh,Tanh,Leaky,10,21,20.0,22.0,0.057434218322975905,3,100,0.6052267417772657,4.534818675883836e-05,COMPLETE
441,0.14969266951084137,2023-09-02 00:09:40.518373,2023-09-02 00:09:48.350602,0 days 00:00:07.832229,Tanh,Tanh,Leaky,10,21,21.0,20.0,0.01077099599147595,3,100,0.6234960320331491,5.710534878469013e-05,COMPLETE
442,0.1682509034872055,2023-09-02 00:09:48.350923,2023-09-02 00:09:56.201063,0 days 00:00:07.850140,Tanh,Tanh,Leaky,10,20,21.0,20.0,0.012876620228593655,3,100,0.6245609186407295,5.527243830229467e-05,COMPLETE
443,0.1604202538728714,2023-09-02 00:09:56.201380,2023-09-02 00:10:03.207553,0 days 00:00:07.006173,Tanh,Tanh,Leaky,10,20,21.0,19.0,0.010428516272620418,3,100,0.5559564962122218,4.820282058606788e-05,COMPLETE
444,0.24832922220230103,2023-09-02 00:10:03.207861,2023-09-02 00:10:11.003113,0 days 00:00:07.795252,Tanh,Tanh,ReLU,10,21,21.0,20.0,0.012003137704938147,3,100,0.5907209945539634,0.007455385327908807,COMPLETE
445,0.1653575599193573,2023-09-02 00:10:11.003422,2023-09-02 00:10:18.930820,0 days 00:00:07.927398,Tanh,Tanh,Leaky,10,21,21.0,22.0,0.010891449257810652,3,100,0.6267132184083715,6.24132001667011e-05,COMPLETE
446,0.1717529445886612,2023-09-02 00:10:18.931139,2023-09-02 00:10:26.208428,0 days 00:00:07.277289,Tanh,Tanh,Leaky,10,20,22.0,5.0,0.009317311271655427,3,100,0.5787301750704813,3.644905725509353e-05,COMPLETE
447,0.23284085094928741,2023-09-02 00:10:26.208753,2023-09-02 00:10:28.978824,0 days 00:00:02.770071,Tanh,Tanh,Leaky,10,21,21.0,19.0,0.007872616522238023,3,100,0.21385429165182027,6.65943216595947e-05,COMPLETE
448,0.19266551733016968,2023-09-02 00:10:28.979139,2023-09-02 00:10:35.829240,0 days 00:00:06.850101,Tanh,Tanh,Leaky,10,20,20.0,20.0,0.00042651508948324355,3,100,0.5445162370574,1.0103844700315608e-05,COMPLETE
449,0.14508835971355438,2023-09-02 00:10:35.829581,2023-09-02 00:10:43.909645,0 days 00:00:08.080064,Tanh,Tanh,Leaky,10,21,21.0,21.0,0.016533608547556363,3,100,0.6408467454336813,5.2559128667050866e-05,COMPLETE
450,0.2679722011089325,2023-09-02 00:10:43.909972,2023-09-02 00:10:58.810245,0 days 00:00:14.900273,Tanh,Tanh,Tanh,2,22,22.0,21.0,0.019146676067426267,3,40,0.637959713712396,4.5473447792380036e-05,COMPLETE
451,0.18449795246124268,2023-09-02 00:10:58.810578,2023-09-02 00:11:06.954394,0 days 00:00:08.143816,Tanh,Tanh,Leaky,10,21,20.0,21.0,0.022704796081263707,3,100,0.643252231462185,5.2269920455989806e-05,COMPLETE
452,0.16886542737483978,2023-09-02 00:11:06.954731,2023-09-02 00:11:14.738645,0 days 00:00:07.783914,Tanh,Sigmoid,Leaky,10,20,20.0,22.0,0.014242681747964562,3,100,0.6124030677222371,0.0002041925914195331,COMPLETE
453,0.19562438130378723,2023-09-02 00:11:14.738964,2023-09-02 00:11:23.002909,0 days 00:00:08.263945,Tanh,Tanh,Leaky,10,22,21.0,22.0,0.029030231837820487,3,100,0.651193632194985,3.9845189110551046e-05,COMPLETE
454,0.1750093400478363,2023-09-02 00:11:23.003229,2023-09-02 00:11:30.645141,0 days 00:00:07.641912,Tanh,Tanh,Leaky,10,21,20.0,20.0,0.013590473499039473,3,100,0.6051933798575467,5.371874476494006e-05,COMPLETE
455,0.1950373351573944,2023-09-02 00:11:30.645465,2023-09-02 00:11:35.485935,0 days 00:00:04.840470,Tanh,Tanh,Leaky,10,21,21.0,21.0,0.02038660229313397,3,100,0.3808167853224041,3.568138443544415e-05,COMPLETE
456,0.16493232548236847,2023-09-02 00:11:35.486254,2023-09-02 00:11:43.367837,0 days 00:00:07.881583,Tanh,Tanh,Leaky,10,20,20.0,21.0,0.011411660778521763,3,100,0.6249187746507701,0.0005925001566312666,COMPLETE
457,0.292062908411026,2023-09-02 00:11:43.368152,2023-09-02 00:11:45.453346,0 days 00:00:02.085194,Tanh,,,30,22,,,0.0002942124300572639,1,100,0.6562201279570284,5.75759451011675e-05,COMPLETE
458,0.2055254876613617,2023-09-02 00:11:45.453647,2023-09-02 00:11:49.518356,0 days 00:00:04.064709,Tanh,Tanh,Leaky,10,21,19.0,22.0,0.0007849379465107359,3,60,0.5329322132472052,1.2524505200400273e-05,COMPLETE
459,0.20548295974731445,2023-09-02 00:11:49.518671,2023-09-02 00:11:54.980178,0 days 00:00:05.461507,Tanh,Tanh,Leaky,10,22,21.0,21.0,0.01656860904232284,3,100,0.42615538963546246,0.0007804636501118032,COMPLETE
460,0.16705729067325592,2023-09-02 00:11:54.980489,2023-09-02 00:12:03.392167,0 days 00:00:08.411678,Tanh,Tanh,Leaky,10,20,20.0,10.0,0.015725859058126065,3,100,0.6649784756623586,0.00034017536428322285,COMPLETE
461,0.21608802676200867,2023-09-02 00:12:03.392497,2023-09-02 00:12:10.982479,0 days 00:00:07.589982,Tanh,Tanh,Leaky,10,21,22.0,20.0,0.010023765395868594,3,100,0.5982284709960349,0.0014832129580210607,COMPLETE
462,0.15961366891860962,2023-09-02 00:12:10.982796,2023-09-02 00:12:19.008228,0 days 00:00:08.025432,Tanh,Tanh,Leaky,10,21,19.0,22.0,0.006472339254179118,3,100,0.6316716592595065,4.445344259139495e-05,COMPLETE
463,0.1867382675409317,2023-09-02 00:12:19.008560,2023-09-02 00:12:22.834535,0 days 00:00:03.825975,Tanh,Tanh,Sigmoid,10,20,21.0,20.0,0.012466073824841465,3,100,0.2986985523963644,0.000422811286811992,COMPLETE
464,0.19246160984039307,2023-09-02 00:12:22.834899,2023-09-02 00:12:55.557968,0 days 00:00:32.723069,Tanh,Tanh,Leaky,2,21,20.0,23.0,0.0005778016633186586,3,100,0.5530228813178807,7.172460200048908e-05,COMPLETE
465,0.20405974984169006,2023-09-02 00:12:55.558290,2023-09-02 00:12:58.395965,0 days 00:00:02.837675,Tanh,Tanh,ReLU,10,22,21.0,21.0,0.008773798118111206,3,100,0.20163520535922985,0.0009495828395395874,COMPLETE
466,0.17461496591567993,2023-09-02 00:12:58.396282,2023-09-02 00:13:02.610104,0 days 00:00:04.213822,Tanh,Tanh,Leaky,10,21,20.0,21.0,0.006692585332748344,3,100,0.3311607575040893,7.899494964992076e-05,COMPLETE
467,0.2722697854042053,2023-09-02 00:13:02.610446,2023-09-02 00:13:10.963626,0 days 00:00:08.353180,Tanh,Tanh,Leaky,10,20,19.0,20.0,8.465572476970745e-05,3,100,0.6648593680810222,0.00030059179444546667,COMPLETE
468,0.15360389649868011,2023-09-02 00:13:10.963954,2023-09-02 00:13:18.601971,0 days 00:00:07.638017,Tanh,Tanh,Leaky,10,22,20.0,22.0,0.010354926495252229,3,100,0.6071987908101393,3.2328049510015356e-05,COMPLETE
469,0.1733870506286621,2023-09-02 00:13:18.602294,2023-09-02 00:13:25.872012,0 days 00:00:07.269718,Tanh,Tanh,Leaky,10,22,20.0,22.0,0.011200479021547778,3,100,0.5739184507460198,3.952562710231452e-05,COMPLETE
470,0.1607256978750229,2023-09-02 00:13:25.872340,2023-09-02 00:13:33.497408,0 days 00:00:07.625068,Tanh,Tanh,Leaky,10,22,19.0,23.0,0.017526628072460727,3,100,0.6025052221097981,3.186833329118003e-05,COMPLETE
471,0.17540614306926727,2023-09-02 00:13:33.497729,2023-09-02 00:13:40.340604,0 days 00:00:06.842875,Tanh,Tanh,Leaky,10,22,20.0,22.0,0.013932602653626823,3,100,0.5401758089775889,3.262077729319249e-05,COMPLETE
472,0.1660684496164322,2023-09-02 00:13:40.340928,2023-09-02 00:13:41.896069,0 days 00:00:01.555141,Tanh,Tanh,Tanh,30,20,19.0,19.0,0.010133884261170123,3,100,0.3103194030003311,4.736560885856698e-05,COMPLETE
473,0.19923116266727448,2023-09-02 00:13:41.896390,2023-09-02 00:13:44.445566,0 days 00:00:02.549176,Tanh,Sigmoid,Leaky,10,22,20.0,23.0,0.024772029815477083,3,100,0.19336272641682428,5.7066129292697797e-05,COMPLETE
474,0.16794246435165405,2023-09-02 00:13:44.445888,2023-09-02 00:13:47.944952,0 days 00:00:03.499064,Tanh,Tanh,Leaky,10,21,19.0,21.0,0.008986586942049441,3,40,0.6905199932941803,3.9527664210133396e-05,COMPLETE
475,0.16099286079406738,2023-09-02 00:13:47.945279,2023-09-02 00:13:55.718527,0 days 00:00:07.773248,Tanh,Tanh,Leaky,10,21,20.0,22.0,0.006001459281387423,3,100,0.6140271187526528,6.299364931500836e-05,COMPLETE
476,0.1937667727470398,2023-09-02 00:13:55.718857,2023-09-02 00:13:58.115219,0 days 00:00:02.396362,Tanh,Tanh,Leaky,10,14,20.0,22.0,0.011585599633694302,3,100,0.18421476956742838,5.067009300256165e-05,COMPLETE
477,0.1885882467031479,2023-09-02 00:13:58.115544,2023-09-02 00:14:05.323470,0 days 00:00:07.207926,Tanh,Tanh,Leaky,10,20,19.0,21.0,0.0009473673898541569,3,100,0.5719651848630573,0.00016248979095436137,COMPLETE
478,0.1557571291923523,2023-09-02 00:14:05.323797,2023-09-02 00:14:40.409753,0 days 00:00:35.085956,Tanh,Tanh,Leaky,2,22,20.0,20.0,0.007851845585841778,3,100,0.5961012189269185,8.851012029282867e-05,COMPLETE
479,0.28916069865226746,2023-09-02 00:14:40.410076,2023-09-02 00:14:42.254201,0 days 00:00:01.844125,Leaky,Tanh,Leaky,10,21,21.0,21.0,0.015268745183319152,3,100,0.14043289765540443,3.1221918055509196e-05,COMPLETE
480,0.14754922688007355,2023-09-02 00:14:42.254530,2023-09-02 00:14:46.255326,0 days 00:00:04.000796,Tanh,Tanh,Leaky,10,20,20.0,21.0,0.0053520344661350345,3,60,0.5273925556281802,7.599418847233052e-05,COMPLETE
481,0.1561972200870514,2023-09-02 00:14:46.255653,2023-09-02 00:14:53.048006,0 days 00:00:06.792353,Tanh,Tanh,Leaky,10,20,24.0,21.0,0.005327129132151061,3,100,0.535769168959848,7.037663082750658e-05,COMPLETE
482,0.16787640750408173,2023-09-02 00:14:53.048329,2023-09-02 00:14:57.023675,0 days 00:00:03.975346,Tanh,Tanh,Leaky,10,20,21.0,20.0,0.006361100078753155,3,60,0.523242730798734,0.00010077309303058395,COMPLETE
483,0.18527929484844208,2023-09-02 00:14:57.023998,2023-09-02 00:14:59.136285,0 days 00:00:02.112287,Tanh,Tanh,Leaky,10,20,22.0,22.0,0.005131086580299915,3,60,0.2712884343128227,7.790816085191148e-05,COMPLETE
484,0.19615203142166138,2023-09-02 00:14:59.136612,2023-09-02 00:15:01.876032,0 days 00:00:02.739420,Tanh,Tanh,Leaky,10,21,19.0,23.0,0.006758262461968088,3,60,0.3548449028306546,5.544282308461581e-05,COMPLETE
485,0.21085023880004883,2023-09-02 00:15:01.876366,2023-09-02 00:15:06.162510,0 days 00:00:04.286144,Tanh,Tanh,Leaky,10,20,20.0,20.0,0.04071426782976412,3,60,0.5635799595340826,6.398708024548426e-05,COMPLETE
486,0.15711915493011475,2023-09-02 00:15:06.162830,2023-09-02 00:15:10.344636,0 days 00:00:04.181806,Tanh,Tanh,Leaky,10,21,21.0,19.0,0.005379786776524218,3,60,0.5491269810630989,0.00012572798711516184,COMPLETE
487,0.17777101695537567,2023-09-02 00:15:10.344952,2023-09-02 00:15:15.669436,0 days 00:00:05.324484,Tanh,Tanh,Leaky,10,23,20.0,21.0,0.007709017095436719,3,100,0.4178726973555605,0.0006543825127557902,COMPLETE
488,0.17104123532772064,2023-09-02 00:15:15.669752,2023-09-02 00:15:19.701413,0 days 00:00:04.031661,Tanh,Tanh,Leaky,10,22,19.0,22.0,0.006233676660069685,3,60,0.5304475489994968,9.017825618229913e-05,COMPLETE
489,0.18583767116069794,2023-09-02 00:15:19.701728,2023-09-02 00:15:24.118398,0 days 00:00:04.416670,Tanh,Tanh,Leaky,10,20,20.0,22.0,0.004613410396676165,3,100,0.34628133599137506,4.38562006802868e-05,COMPLETE
490,0.21964487433433533,2023-09-02 00:15:24.118718,2023-09-02 00:15:25.114193,0 days 00:00:00.995475,Tanh,Tanh,Sigmoid,30,21,21.0,21.0,0.009218272778659636,3,60,0.32215550697255735,0.0011088723153816302,COMPLETE
491,0.24441565573215485,2023-09-02 00:15:25.114519,2023-09-02 00:15:26.444593,0 days 00:00:01.330074,Tanh,Tanh,Leaky,10,21,22.0,21.0,0.003584903067211484,3,60,0.16614469976416724,7.287185504753241e-05,COMPLETE
492,0.15574701130390167,2023-09-02 00:15:26.444914,2023-09-02 00:15:30.891183,0 days 00:00:04.446269,Tanh,Tanh,Leaky,10,22,19.0,20.0,0.007189979022388266,3,60,0.5850144001250093,4.866554810773222e-05,COMPLETE
493,0.15942180156707764,2023-09-02 00:15:30.891514,2023-09-02 00:15:39.219170,0 days 00:00:08.327656,Tanh,Sigmoid,ReLU,10,20,21.0,22.0,0.005662978157516569,3,100,0.6254784356535318,3.662503027423565e-05,COMPLETE
494,0.1952320635318756,2023-09-02 00:15:39.219491,2023-09-02 00:15:44.196763,0 days 00:00:04.977272,Tanh,Tanh,Leaky,10,21,20.0,23.0,0.027316315896603088,3,100,0.3908020871007222,6.329972033773598e-05,COMPLETE
495,0.22468368709087372,2023-09-02 00:15:44.197092,2023-09-02 00:15:49.132224,0 days 00:00:04.935132,Tanh,Tanh,Leaky,10,22,20.0,19.0,0.0308982092586888,3,60,0.6449149403853274,0.00010359988108170233,COMPLETE
496,0.20642799139022827,2023-09-02 00:15:49.132565,2023-09-02 00:15:50.800685,0 days 00:00:01.668120,Tanh,,,10,21,,,0.008774244003318237,1,40,0.5246033044793674,8.189252941758287e-05,COMPLETE
497,0.18564268946647644,2023-09-02 00:15:50.800993,2023-09-02 00:15:53.656417,0 days 00:00:02.855424,Tanh,Tanh,Leaky,10,20,21.0,21.0,0.004778697381105846,3,100,0.22054968232599972,0.00013872715811084874,COMPLETE
498,0.17343075573444366,2023-09-02 00:15:53.656750,2023-09-02 00:16:00.737038,0 days 00:00:07.080288,Tanh,Tanh,Leaky,10,23,19.0,20.0,0.022113828564768907,3,100,0.5596955551109606,5.70547418806941e-05,COMPLETE
499,0.13870368897914886,2023-09-02 00:16:00.737369,2023-09-02 00:16:08.358941,0 days 00:00:07.621572,Tanh,Tanh,Leaky,10,21,18.0,23.0,0.0075489796843141565,3,100,0.6033859890058789,4.485381301652807e-05,COMPLETE
