number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
79,0.1419249325990677,2023-08-31 19:43:35.688932,2023-08-31 19:43:44.237626,0 days 00:00:08.548694,Leaky,Leaky,,,,8,21,2.0,,,,0.0023156706993113924,2,80,0.7496432634131305,2.9808030540345917e-05,COMPLETE
80,0.2682836353778839,2023-08-31 19:43:44.237892,2023-08-31 19:43:50.689071,0 days 00:00:06.451179,Leaky,,,,,8,21,,,,,0.0022548783611674762,1,80,0.7620198480446438,0.00016488654900070193,COMPLETE
81,0.1987915337085724,2023-08-31 19:43:50.689325,2023-08-31 19:43:58.826390,0 days 00:00:08.137065,Leaky,Leaky,,,,8,22,3.0,,,,0.004251355210689435,2,80,0.7262197297904138,3.722429283595905e-05,COMPLETE
82,0.16115953028202057,2023-08-31 19:43:58.826657,2023-08-31 19:44:06.513504,0 days 00:00:07.686847,Leaky,Leaky,,,,8,21,10.0,,,,0.0027967158854217723,2,80,0.6868704400254716,1.747359655598304e-05,COMPLETE
83,0.16464415192604065,2023-08-31 19:44:06.513762,2023-08-31 19:44:14.141682,0 days 00:00:07.627920,Leaky,Leaky,,,,8,21,9.0,,,,0.0026702300067437397,2,80,0.6818955027487821,2.9617843475945804e-05,COMPLETE
84,0.24172310531139374,2023-08-31 19:44:14.141936,2023-08-31 19:44:22.191108,0 days 00:00:08.049172,Leaky,ReLU,,,,8,19,1.0,,,,0.0014480945633513437,2,80,0.738060922045968,1.6079700925722604e-05,COMPLETE
85,0.23698921501636505,2023-08-31 19:44:22.191362,2023-08-31 19:44:25.965020,0 days 00:00:03.773658,Leaky,Leaky,,,,16,23,4.0,,,,0.0020517793984277314,2,80,0.6395791222986557,2.488745124086126e-05,COMPLETE
86,0.19980362057685852,2023-08-31 19:44:25.965296,2023-08-31 19:44:28.610144,0 days 00:00:02.644848,Leaky,Leaky,,,,30,20,13.0,,,,0.0029277153527675417,2,80,0.7564234308234129,1.768493642343524e-05,COMPLETE
87,0.17049583792686462,2023-08-31 19:44:28.610404,2023-08-31 19:44:36.374035,0 days 00:00:07.763631,ReLU,Leaky,,,,8,22,10.0,,,,0.004010027945285581,2,80,0.6999535058490144,6.514535027272897e-05,COMPLETE
88,0.3886520564556122,2023-08-31 19:44:36.374301,2023-08-31 19:45:00.770815,0 days 00:00:24.396514,Leaky,Leaky,,,,2,24,2.0,,,,0.005956949618739645,2,80,0.6146462094592497,4.9612283089575834e-05,COMPLETE
89,0.21161361038684845,2023-08-31 19:45:00.771070,2023-08-31 19:45:13.705789,0 days 00:00:12.934719,Sigmoid,Tanh,Tanh,,,8,21,7.0,4.0,,,0.008437181577442833,3,100,0.797371741692554,4.071591993634259e-05,COMPLETE
90,0.20166262984275818,2023-08-31 19:45:13.706060,2023-08-31 19:45:15.601896,0 days 00:00:01.895836,Leaky,Leaky,,,,16,23,5.0,,,,0.001745699503938399,2,40,0.6644749124039484,3.0185260459455964e-05,COMPLETE
91,0.17299507558345795,2023-08-31 19:45:15.602159,2023-08-31 19:45:21.319605,0 days 00:00:05.717446,Leaky,Leaky,,,,8,20,24.0,,,,0.005806630039420329,2,60,0.714259575843299,1.607002076541176e-05,COMPLETE
92,0.16723257303237915,2023-08-31 19:45:21.319875,2023-08-31 19:45:27.346821,0 days 00:00:06.026946,Leaky,Leaky,,,,8,21,16.0,,,,0.0037904170993224022,2,60,0.7459447056082642,1.1834961751711084e-05,COMPLETE
93,0.23391802608966827,2023-08-31 19:45:27.347088,2023-08-31 19:45:34.244060,0 days 00:00:06.896972,Leaky,Leaky,,,,8,4,22.0,,,,0.007953711264513382,2,80,0.6730018444808165,1.9535795248639152e-05,COMPLETE
94,0.203066885471344,2023-08-31 19:45:34.244327,2023-08-31 19:45:40.302699,0 days 00:00:06.058372,Leaky,Leaky,,,,8,19,11.0,,,,0.004674717100518696,2,60,0.7634721276974389,2.5970840130619885e-05,COMPLETE
95,0.17603199183940887,2023-08-31 19:45:40.302959,2023-08-31 19:45:46.898432,0 days 00:00:06.595473,Leaky,Leaky,,,,12,22,23.0,,,,0.015098339414744998,2,100,0.7142814905718393,3.610173720773535e-05,COMPLETE
96,0.1669347733259201,2023-08-31 19:45:46.898711,2023-08-31 19:45:55.758915,0 days 00:00:08.860204,Leaky,Tanh,,,,4,18,24.0,,,,0.0027179037766253042,2,60,0.5693115929658277,1.413721569974378e-05,COMPLETE
97,0.21064026653766632,2023-08-31 19:45:55.759181,2023-08-31 19:46:04.484063,0 days 00:00:08.724882,Leaky,ReLU,ReLU,Leaky,,8,19,7.0,18.0,17.0,,0.010085899651022072,4,60,0.6323509176656028,1.1630993461585126e-05,COMPLETE
98,0.16335566341876984,2023-08-31 19:46:04.484533,2023-08-31 19:46:08.815435,0 days 00:00:04.330902,Leaky,Leaky,,,,16,24,23.0,,,,0.006575354651640795,2,80,0.7650090612547584,2.17786755370298e-05,COMPLETE
99,0.19570329785346985,2023-08-31 19:46:08.815692,2023-08-31 19:46:13.685044,0 days 00:00:04.869352,Leaky,Sigmoid,,,,8,20,22.0,,,,0.002228110638420516,2,60,0.6079365737398535,1.6919157120475205e-05,COMPLETE
100,0.21602186560630798,2023-08-31 19:46:13.685307,2023-08-31 19:46:20.347373,0 days 00:00:06.662066,Leaky,,,,,8,22,,,,,0.0031544576509943576,1,100,0.6639626456220875,2.607462875292502e-05,COMPLETE
101,0.1083696037530899,2023-08-31 19:46:20.347623,2023-08-31 19:46:25.059360,0 days 00:00:04.711737,Leaky,Leaky,,,,16,23,23.0,,,,0.006099863802589893,2,80,0.7995719394761758,1.995940242324445e-05,COMPLETE
102,0.16622596979141235,2023-08-31 19:46:25.059618,2023-08-31 19:46:29.528433,0 days 00:00:04.468815,Leaky,Leaky,,,,16,23,15.0,,,,0.004697673426131886,2,80,0.7972766094243933,2.0767908349307277e-05,COMPLETE
103,0.18610471487045288,2023-08-31 19:46:29.528691,2023-08-31 19:46:33.554337,0 days 00:00:04.025646,Leaky,Leaky,,,,16,22,24.0,,,,0.008757435583351155,2,80,0.7129169619603329,3.095402375481678e-05,COMPLETE
104,0.17304155230522156,2023-08-31 19:46:33.554593,2023-08-31 19:46:37.866284,0 days 00:00:04.311691,Leaky,Leaky,,,,16,21,24.0,,,,0.005776021673405565,2,80,0.7670693195228786,1.0259829831626958e-05,COMPLETE
105,0.17659325897693634,2023-08-31 19:46:37.866559,2023-08-31 19:46:40.781209,0 days 00:00:02.914650,ReLU,Leaky,,,,16,9,23.0,,,,0.003604826683572967,2,60,0.6907671388137946,1.5130914081220242e-05,COMPLETE
106,0.17354607582092285,2023-08-31 19:46:40.781470,2023-08-31 19:46:48.530643,0 days 00:00:07.749173,Leaky,Leaky,,,,8,23,24.0,,,,0.007327182504959153,2,80,0.7400717411116797,3.665248804389363e-05,COMPLETE
107,0.16970348358154297,2023-08-31 19:46:48.530902,2023-08-31 19:46:49.763839,0 days 00:00:01.232937,Sigmoid,Leaky,,,,30,23,22.0,,,,0.01325632676416,2,40,0.7248832346754573,1.2676020877125294e-05,COMPLETE
108,0.21020416915416718,2023-08-31 19:46:49.764094,2023-08-31 19:47:10.226954,0 days 00:00:20.462860,Leaky,Tanh,,,,2,21,23.0,,,,0.00458183219354593,2,60,0.6789397420748461,1.881256210125554e-05,COMPLETE
109,0.13195323944091797,2023-08-31 19:47:10.227217,2023-08-31 19:47:16.508546,0 days 00:00:06.281329,Leaky,Leaky,,,,8,24,21.0,,,,0.0037807335356793395,2,60,0.7992209082806913,4.9373860057297485e-05,COMPLETE
