number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
75,0.23366953432559967,2023-08-24 11:58:11.922842,2023-08-24 11:58:17.089932,0 days 00:00:05.167090,Tanh,ReLU,Tanh,,,2,16,22.0,14.0,,,0.007057709959946352,3,100,0.6599420365287643,0.000820549655734658,COMPLETE
76,0.12033206969499588,2023-08-24 11:58:17.090351,2023-08-24 11:58:18.549866,0 days 00:00:01.459515,ReLU,ReLU,Sigmoid,,,8,18,19.0,17.0,,,0.004361181911174468,3,100,0.7581369006695478,0.0003266912335488065,COMPLETE
77,0.25380739569664,2023-08-24 11:58:18.550130,2023-08-24 11:58:20.077386,0 days 00:00:01.527256,ReLU,ReLU,Sigmoid,,,8,20,19.0,17.0,,,0.004742524566070021,3,100,0.7891536629039791,0.0026586846630735498,COMPLETE
78,0.19261467456817627,2023-08-24 11:58:20.077659,2023-08-24 11:58:21.327836,0 days 00:00:01.250177,ReLU,ReLU,Sigmoid,,,8,18,21.0,18.0,,,0.008459751876929636,3,100,0.6469465433140523,0.0050943558848671865,COMPLETE
79,0.18164676427841187,2023-08-24 11:58:21.328107,2023-08-24 11:58:22.576035,0 days 00:00:01.247928,ReLU,ReLU,Sigmoid,Tanh,,8,21,24.0,18.0,18.0,,0.011540685586388363,4,100,0.5654797563000996,0.005052989710988225,COMPLETE
80,0.1463506519794464,2023-08-24 11:58:22.576317,2023-08-24 11:58:23.588092,0 days 00:00:01.011775,ReLU,Tanh,Sigmoid,Tanh,,8,21,24.0,18.0,17.0,,0.009884118529057505,4,60,0.7632239885095593,0.005540437233897947,COMPLETE
81,0.24151429533958435,2023-08-24 11:58:23.588365,2023-08-24 11:58:24.609233,0 days 00:00:01.020868,ReLU,Tanh,Sigmoid,Tanh,,8,21,24.0,18.0,13.0,,0.010803108680944007,4,60,0.7645120909535709,0.005285858259606151,COMPLETE
82,0.19151636958122253,2023-08-24 11:58:24.609509,2023-08-24 11:58:25.553859,0 days 00:00:00.944350,ReLU,Tanh,Sigmoid,Tanh,,8,21,21.0,23.0,17.0,,0.02029975307892627,4,60,0.7002033191755048,0.004570539179957175,COMPLETE
83,0.28268668055534363,2023-08-24 11:58:25.554138,2023-08-24 11:58:26.489027,0 days 00:00:00.934889,ReLU,Tanh,Sigmoid,Tanh,,8,21,23.0,23.0,18.0,,0.025359994590462714,4,60,0.7185876302251943,0.007154175911924037,COMPLETE
84,0.1593424677848816,2023-08-24 11:58:26.489317,2023-08-24 11:58:27.468713,0 days 00:00:00.979396,ReLU,Tanh,Tanh,Tanh,,8,23,24.0,23.0,13.0,,0.008585629484446673,4,60,0.7533782278809489,0.003991205389697985,COMPLETE
85,0.12954764068126678,2023-08-24 11:58:27.468993,2023-08-24 11:58:28.501152,0 days 00:00:01.032159,ReLU,Tanh,Tanh,Tanh,,8,23,24.0,23.0,14.0,,0.009698946122971716,4,60,0.7980055747693074,0.0046717268710257265,COMPLETE
86,0.22684429585933685,2023-08-24 11:58:28.501429,2023-08-24 11:58:29.540872,0 days 00:00:01.039443,ReLU,Tanh,Tanh,Tanh,,8,23,24.0,24.0,14.0,,0.011420659169165051,4,60,0.7781226675338077,0.0037538045069051102,COMPLETE
