number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_batch_size,params_fl1,params_fl2,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
245,0.19053074717521667,2023-09-01 23:25:27.617167,2023-09-01 23:25:33.256805,0 days 00:00:05.639638,Tanh,ReLU,10,23,22.0,0.004907897375727755,2,100,0.5298823639419449,0.00017312803075653885,COMPLETE
246,0.15409697592258453,2023-09-01 23:25:33.257092,2023-09-01 23:25:40.463396,0 days 00:00:07.206304,Tanh,Tanh,10,22,23.0,0.008243326742062837,2,100,0.6948398289958453,9.833840318811556e-05,COMPLETE
247,0.16744175553321838,2023-09-01 23:25:40.463693,2023-09-01 23:25:47.785558,0 days 00:00:07.321865,Tanh,Tanh,10,22,23.0,0.008058322457273668,2,100,0.7021895450603485,8.835776386044321e-05,COMPLETE
248,0.15283596515655518,2023-09-01 23:25:47.785836,2023-09-01 23:25:55.546301,0 days 00:00:07.760465,Tanh,Tanh,10,22,23.0,0.006652612055524512,2,100,0.7471336225991478,0.00010231448164656092,COMPLETE
249,0.14111125469207764,2023-09-01 23:25:55.546580,2023-09-01 23:26:03.277910,0 days 00:00:07.731330,Tanh,Tanh,10,22,24.0,0.0064513918287811625,2,100,0.7463031945073983,0.00010567835823642567,COMPLETE
250,0.17968352138996124,2023-09-01 23:26:03.278189,2023-09-01 23:26:10.993328,0 days 00:00:07.715139,Tanh,Tanh,10,22,23.0,0.006701523376650775,2,100,0.7438539782869988,0.00010098319554993126,COMPLETE
251,0.16147421300411224,2023-09-01 23:26:10.993612,2023-09-01 23:26:18.684901,0 days 00:00:07.691289,Tanh,Tanh,10,22,14.0,0.0059428963503249,2,100,0.7472042980771559,0.00010516925789244154,COMPLETE
252,0.15786074101924896,2023-09-01 23:26:18.685175,2023-09-01 23:26:26.487724,0 days 00:00:07.802549,Tanh,Tanh,10,22,23.0,0.005736167529714769,2,100,0.7537015358283303,0.00011123964684166222,COMPLETE
253,0.17206338047981262,2023-09-01 23:26:26.488019,2023-09-01 23:26:34.130003,0 days 00:00:07.641984,Leaky,Tanh,10,22,24.0,0.005920239022863761,2,100,0.7279661423313409,0.00011023254214584095,COMPLETE
254,0.16705839335918427,2023-09-01 23:26:34.130289,2023-09-01 23:26:42.012051,0 days 00:00:07.881762,Tanh,Tanh,10,22,21.0,0.005223442515306473,2,100,0.7605201113579662,0.00012246707014790706,COMPLETE
255,0.18001185357570648,2023-09-01 23:26:42.012327,2023-09-01 23:26:49.704339,0 days 00:00:07.692012,Tanh,Tanh,10,23,23.0,0.006433591586341491,2,100,0.7433660559331503,7.073753154262991e-05,COMPLETE
256,0.17197640240192413,2023-09-01 23:26:49.704622,2023-09-01 23:26:57.396604,0 days 00:00:07.691982,Tanh,Tanh,10,23,24.0,0.004388772908315045,2,100,0.7408960624884153,5.4187092927643304e-05,COMPLETE
257,0.151902437210083,2023-09-01 23:26:57.396892,2023-09-01 23:27:05.190111,0 days 00:00:07.793219,Tanh,Tanh,10,22,22.0,0.00516842255445872,2,100,0.7544838502091096,9.205571902651502e-05,COMPLETE
258,0.24990348517894745,2023-09-01 23:27:05.190393,2023-09-01 23:27:06.482062,0 days 00:00:01.291669,Tanh,Tanh,10,22,22.0,0.007345593571601072,2,100,0.11882277321481341,7.104588387338153e-05,COMPLETE
259,0.18171103298664093,2023-09-01 23:27:06.482349,2023-09-01 23:27:08.812852,0 days 00:00:02.330503,Tanh,Tanh,30,22,22.0,0.0040203931803326895,2,80,0.7220480549352867,8.76150384392497e-05,COMPLETE
260,0.17076672613620758,2023-09-01 23:27:08.813130,2023-09-01 23:27:13.141219,0 days 00:00:04.328089,Tanh,Tanh,10,23,23.0,0.005139772104141415,2,60,0.6952243812005481,0.00013012188506255736,COMPLETE
261,0.18062996864318848,2023-09-01 23:27:13.141495,2023-09-01 23:27:16.408274,0 days 00:00:03.266779,Tanh,Tanh,10,22,24.0,0.007046042742639353,2,100,0.31128262642548743,6.18315355490462e-05,COMPLETE
262,0.21931636333465576,2023-09-01 23:27:16.408559,2023-09-01 23:27:24.166709,0 days 00:00:07.758150,Tanh,Tanh,10,4,22.0,0.004905394616518522,2,100,0.7594309104415012,9.240761104159898e-05,COMPLETE
263,0.15756703913211823,2023-09-01 23:27:24.166992,2023-09-01 23:27:28.876927,0 days 00:00:04.709935,Tanh,Tanh,10,23,21.0,0.008523363920761532,2,100,0.45173430101192585,0.00028786763013670754,COMPLETE
264,0.17866113781929016,2023-09-01 23:27:28.877215,2023-09-01 23:27:36.304093,0 days 00:00:07.426878,Tanh,Tanh,10,21,21.0,0.00800632920538551,2,100,0.7165569948053171,0.00027332164815324514,COMPLETE
265,0.16216504573822021,2023-09-01 23:27:36.304371,2023-09-01 23:27:39.986294,0 days 00:00:03.681923,Tanh,Tanh,16,22,20.0,0.005531350185463174,2,100,0.5383784298597347,0.00031013650977001887,COMPLETE
266,0.16517701745033264,2023-09-01 23:27:39.986576,2023-09-01 23:28:13.221637,0 days 00:00:33.235061,ReLU,Tanh,2,23,19.0,0.006203914245152134,2,100,0.6915251386196973,0.0001639577652674971,COMPLETE
267,0.18811821937561035,2023-09-01 23:28:13.221927,2023-09-01 23:28:17.192440,0 days 00:00:03.970513,Tanh,Tanh,10,22,21.0,0.008197106632215028,2,100,0.3729860766734024,0.0001475575034775216,COMPLETE
268,0.17747661471366882,2023-09-01 23:28:17.192725,2023-09-01 23:28:21.800738,0 days 00:00:04.608013,Tanh,Tanh,10,21,23.0,0.007306345170899735,2,100,0.4407911822803634,7.676860402325132e-05,COMPLETE
269,0.21665138006210327,2023-09-01 23:28:21.801026,2023-09-01 23:28:26.061735,0 days 00:00:04.260709,Tanh,Tanh,10,23,24.0,0.003925279118313355,2,100,0.41048852976653327,0.0004137088079657873,COMPLETE
270,0.1896935999393463,2023-09-01 23:28:26.062029,2023-09-01 23:28:29.716019,0 days 00:00:03.653990,Tanh,Tanh,10,22,22.0,0.006418727846574884,2,100,0.3518700750156831,0.00010791610933090476,COMPLETE
271,0.21833986043930054,2023-09-01 23:28:29.716298,2023-09-01 23:28:32.152892,0 days 00:00:02.436594,Tanh,Tanh,10,21,23.0,0.004665592721532737,2,100,0.23137584953133566,0.0005865875117829899,COMPLETE
272,0.36921626329421997,2023-09-01 23:28:32.153174,2023-09-01 23:28:37.445595,0 days 00:00:05.292421,Tanh,Tanh,10,23,24.0,1.0606729216460944e-05,2,100,0.509387344050847,0.00012912673634020484,COMPLETE
273,0.19146905839443207,2023-09-01 23:28:37.445877,2023-09-01 23:28:42.236999,0 days 00:00:04.791122,Tanh,Tanh,10,21,22.0,0.0083659779948065,2,100,0.46212686523386726,0.00020519116796666908,COMPLETE
274,0.15805485844612122,2023-09-01 23:28:42.237284,2023-09-01 23:28:50.176822,0 days 00:00:07.939538,Leaky,Tanh,10,22,23.0,0.00550362729247562,2,100,0.7593008914861249,5.521968798102758e-05,COMPLETE
275,0.15958283841609955,2023-09-01 23:28:50.177111,2023-09-01 23:28:58.102309,0 days 00:00:07.925198,Leaky,Tanh,10,23,24.0,0.003528605625056916,2,100,0.7574622004590573,5.2049986113067345e-05,COMPLETE
276,0.17390576004981995,2023-09-01 23:28:58.102597,2023-09-01 23:29:06.090084,0 days 00:00:07.987487,Leaky,ReLU,10,22,24.0,0.0038459733518231647,2,100,0.7589240396786425,4.894723119164016e-05,COMPLETE
277,0.20337776839733124,2023-09-01 23:29:06.090374,2023-09-01 23:29:13.990935,0 days 00:00:07.900561,Leaky,Tanh,10,21,20.0,0.0035312842726077085,2,100,0.7615765605340014,6.101251539713757e-05,COMPLETE
278,0.1352718621492386,2023-09-01 23:29:13.991224,2023-09-01 23:29:21.639505,0 days 00:00:07.648281,Leaky,Tanh,10,22,24.0,0.004658559740756777,2,100,0.73224567657746,6.654684389726746e-05,COMPLETE
279,0.1554993987083435,2023-09-01 23:29:21.639803,2023-09-01 23:29:29.759278,0 days 00:00:08.119475,Leaky,Tanh,10,22,24.0,0.004573094731642317,2,100,0.7738985539673072,5.606698227850137e-05,COMPLETE
280,0.1403988003730774,2023-09-01 23:29:29.759558,2023-09-01 23:29:37.777142,0 days 00:00:08.017584,Leaky,Tanh,10,21,24.0,0.002407913584834291,2,100,0.7663871510181882,5.4119855087032636e-05,COMPLETE
281,0.15531963109970093,2023-09-01 23:29:37.777425,2023-09-01 23:29:45.931266,0 days 00:00:08.153841,Leaky,Tanh,10,22,24.0,0.002559900232225578,2,100,0.7781852136013534,5.3188076984085474e-05,COMPLETE
282,0.16539114713668823,2023-09-01 23:29:45.931573,2023-09-01 23:29:53.925806,0 days 00:00:07.994233,Leaky,Tanh,10,22,24.0,0.0024014266651630083,2,100,0.769108073553891,6.891899521365605e-05,COMPLETE
283,0.15663251280784607,2023-09-01 23:29:53.926096,2023-09-01 23:29:58.938190,0 days 00:00:05.012094,Leaky,Tanh,10,22,24.0,0.002915774875454995,2,60,0.7984758029367752,5.002398287341395e-05,COMPLETE
284,0.18403206765651703,2023-09-01 23:29:58.938475,2023-09-01 23:30:03.812049,0 days 00:00:04.873574,Leaky,Tanh,10,21,24.0,0.0020523524927272517,2,60,0.7790028223535479,5.4089717872739596e-05,COMPLETE
285,0.18691235780715942,2023-09-01 23:30:03.812326,2023-09-01 23:30:08.653476,0 days 00:00:04.841150,Leaky,Tanh,10,22,24.0,0.0033746496752137473,2,60,0.7706597432329483,4.96300423882739e-05,COMPLETE
286,0.19110247492790222,2023-09-01 23:30:08.653757,2023-09-01 23:30:13.243411,0 days 00:00:04.589654,Leaky,Tanh,10,21,2.0,0.0027177368836972435,2,60,0.7390551275215242,6.362316091972809e-05,COMPLETE
287,0.18876279890537262,2023-09-01 23:30:13.243697,2023-09-01 23:30:15.142909,0 days 00:00:01.899212,Leaky,Tanh,30,22,24.0,0.002936371885350928,2,60,0.7804608741245231,4.3877439187726836e-05,COMPLETE
288,0.17875514924526215,2023-09-01 23:30:15.143194,2023-09-01 23:30:20.178926,0 days 00:00:05.035732,Leaky,Tanh,10,22,23.0,0.0023174534329251386,2,60,0.7977621998807513,5.8832918136362655e-05,COMPLETE
289,0.16914677619934082,2023-09-01 23:30:20.179207,2023-09-01 23:30:26.304017,0 days 00:00:06.124810,Leaky,Tanh,10,21,24.0,0.004246228557459934,2,80,0.7329207411895815,4.0997182595166594e-05,COMPLETE
290,0.17619921267032623,2023-09-01 23:30:26.304300,2023-09-01 23:30:30.906397,0 days 00:00:04.602097,Leaky,Tanh,10,21,24.0,0.004241032642578266,2,60,0.7284132700259165,6.854403808407885e-05,COMPLETE
291,0.19120781123638153,2023-09-01 23:30:30.906693,2023-09-01 23:30:36.027662,0 days 00:00:05.120969,Leaky,Tanh,10,22,23.0,0.0032120870949778075,2,100,0.4867711520580887,5.2934367347025484e-05,COMPLETE
292,0.1763177514076233,2023-09-01 23:30:36.027944,2023-09-01 23:30:41.186295,0 days 00:00:05.158351,Leaky,Sigmoid,16,21,24.0,0.00266038631156462,2,100,0.7524754139621614,7.54826444232218e-05,COMPLETE
293,0.19256851077079773,2023-09-01 23:30:41.186598,2023-09-01 23:31:19.935271,0 days 00:00:38.748673,Leaky,Tanh,2,22,23.0,0.004394845681727081,2,100,0.7986693598525109,4.452098024496064e-05,COMPLETE
294,0.18660485744476318,2023-09-01 23:31:19.935558,2023-09-01 23:31:27.521730,0 days 00:00:07.586172,Leaky,Tanh,10,22,24.0,0.0017065782774333626,2,100,0.7271344347350531,0.00033724850731984884,COMPLETE
295,0.1390382945537567,2023-09-01 23:31:27.522015,2023-09-01 23:31:35.482457,0 days 00:00:07.960442,Leaky,Tanh,10,22,23.0,0.002032742026797241,2,100,0.7664114135991746,8.262800167681325e-05,COMPLETE
296,0.19455668330192566,2023-09-01 23:31:35.482749,2023-09-01 23:31:43.086480,0 days 00:00:07.603731,Leaky,Tanh,10,21,23.0,0.0020510852426063033,2,100,0.7288693690016629,8.975243856362284e-05,COMPLETE
297,0.17972221970558167,2023-09-01 23:31:43.086769,2023-09-01 23:31:51.128040,0 days 00:00:08.041271,Leaky,Tanh,10,22,24.0,0.001499300448869905,2,100,0.7706391421557589,7.669253519562228e-05,COMPLETE
298,0.18070530891418457,2023-09-01 23:31:51.128329,2023-09-01 23:31:55.747300,0 days 00:00:04.618971,Leaky,Tanh,10,22,22.0,0.0023649992465218633,2,100,0.4400539009654571,9.8840331923618e-05,COMPLETE
299,0.1638757884502411,2023-09-01 23:31:55.747600,2023-09-01 23:32:03.173743,0 days 00:00:07.426143,Leaky,Sigmoid,10,21,23.0,0.0031856292400945707,2,100,0.7154258514343447,6.781433911394322e-05,COMPLETE
300,0.19316257536411285,2023-09-01 23:32:03.174035,2023-09-01 23:32:11.208258,0 days 00:00:08.034223,Leaky,Tanh,10,21,24.0,0.002531109349048814,2,100,0.7733900031173219,0.00216069108823037,COMPLETE
301,0.16454941034317017,2023-09-01 23:32:11.208542,2023-09-01 23:32:18.812658,0 days 00:00:07.604116,Leaky,ReLU,10,22,8.0,0.003838495753050576,2,100,0.7364486626817862,8.379775992365262e-05,COMPLETE
302,0.2113168090581894,2023-09-01 23:32:18.812956,2023-09-01 23:32:22.885825,0 days 00:00:04.072869,Leaky,Tanh,10,22,23.0,0.003165216434863379,2,100,0.3877042505017643,0.010907082746394998,COMPLETE
303,0.18848536908626556,2023-09-01 23:32:22.886112,2023-09-01 23:32:27.281827,0 days 00:00:04.395715,Leaky,Tanh,10,23,24.0,0.0019665134724666834,2,100,0.41930824431200864,0.00010645334588531,COMPLETE
304,0.14961762726306915,2023-09-01 23:32:27.282115,2023-09-01 23:32:34.627675,0 days 00:00:07.345560,ReLU,Tanh,10,21,22.0,0.0049522047795431505,2,100,0.7043079869693707,0.00019563406279308495,COMPLETE
305,0.19441525638103485,2023-09-01 23:32:34.627955,2023-09-01 23:32:38.933381,0 days 00:00:04.305426,ReLU,Tanh,10,20,22.0,0.00474690446541413,2,60,0.6886877585936817,0.0002021181473205172,COMPLETE
306,0.1649761199951172,2023-09-01 23:32:38.933674,2023-09-01 23:32:47.250192,0 days 00:00:08.316518,ReLU,Tanh,10,21,22.0,0.0016891237760619147,2,100,0.7995394744979599,0.0002547949067457898,COMPLETE
307,0.1647832691669464,2023-09-01 23:32:47.250480,2023-09-01 23:32:54.534554,0 days 00:00:07.284074,ReLU,Sigmoid,10,21,24.0,0.0026933423885074173,2,100,0.6998315904055051,0.00017369566740717604,COMPLETE
308,0.21690241992473602,2023-09-01 23:32:54.534836,2023-09-01 23:32:57.470957,0 days 00:00:02.936121,ReLU,Tanh,10,20,23.0,0.0013586852543893313,2,80,0.3503730688917076,6.604401627247194e-05,COMPLETE
309,0.1783960461616516,2023-09-01 23:32:57.471247,2023-09-01 23:33:04.822101,0 days 00:00:07.350854,ReLU,Tanh,10,21,24.0,0.003379067877482062,2,100,0.7107639241886811,0.00014095747584009523,COMPLETE
310,0.16666820645332336,2023-09-01 23:33:04.822407,2023-09-01 23:33:11.961479,0 days 00:00:07.139072,Leaky,Tanh,10,22,22.0,0.004823403792340168,2,100,0.684214388341804,0.00020972683601351393,COMPLETE
311,0.1896122843027115,2023-09-01 23:33:11.961770,2023-09-01 23:33:19.549362,0 days 00:00:07.587592,Leaky,Tanh,10,21,23.0,0.0021922608924507805,2,100,0.7280232007111311,4.1407141290755204e-05,COMPLETE
312,0.1644820272922516,2023-09-01 23:33:19.549654,2023-09-01 23:33:24.641448,0 days 00:00:05.091794,Leaky,Tanh,10,23,24.0,0.0039077533955258975,2,100,0.48823981378468023,8.211072366782454e-05,COMPLETE
313,0.17407900094985962,2023-09-01 23:33:24.641742,2023-09-01 23:33:32.990242,0 days 00:00:08.348500,ReLU,Tanh,10,22,12.0,0.01848964710819754,2,100,0.7999151559385103,0.0004378780211297338,COMPLETE
314,0.20785827934741974,2023-09-01 23:33:32.990536,2023-09-01 23:33:34.070195,0 days 00:00:01.079659,Leaky,Leaky,30,21,23.0,0.004853346140477544,2,100,0.2612030004222416,5.807551590227351e-05,COMPLETE
315,0.1929178237915039,2023-09-01 23:33:34.070488,2023-09-01 23:33:41.781415,0 days 00:00:07.710927,Leaky,Sigmoid,10,20,24.0,0.0026591277039642656,2,100,0.745047009800209,0.00017537136105494862,COMPLETE
316,0.15194278955459595,2023-09-01 23:33:41.781699,2023-09-01 23:33:47.576838,0 days 00:00:05.795139,Leaky,Tanh,10,23,22.0,0.0018772303579479988,2,100,0.556348049064693,5.014213208735388e-05,COMPLETE
317,0.167665496468544,2023-09-01 23:33:47.577127,2023-09-01 23:33:52.475272,0 days 00:00:04.898145,Leaky,Tanh,10,23,22.0,0.0030382445618067936,2,100,0.4686490389784065,4.655669294581456e-05,COMPLETE
318,0.20028528571128845,2023-09-01 23:33:52.475558,2023-09-01 23:33:58.338939,0 days 00:00:05.863381,Leaky,Tanh,10,23,21.0,0.002178729330032887,2,100,0.5630898184076315,5.786476397159049e-05,COMPLETE
319,0.2052038162946701,2023-09-01 23:33:58.339232,2023-09-01 23:34:00.867354,0 days 00:00:02.528122,Leaky,Tanh,16,23,23.0,0.0018495509517619554,2,100,0.3641448301695529,3.851385240474121e-05,COMPLETE
320,0.18662361800670624,2023-09-01 23:34:00.867649,2023-09-01 23:34:06.623871,0 days 00:00:05.756222,Leaky,Tanh,10,24,22.0,0.0019147751198219805,2,100,0.5509130785132197,9.429667950059879e-05,COMPLETE
321,0.17831586301326752,2023-09-01 23:34:06.624155,2023-09-01 23:34:21.376708,0 days 00:00:14.752553,Leaky,Tanh,2,22,23.0,0.0013423775806983452,2,60,0.5120865829263322,7.108217344642805e-05,COMPLETE
322,0.2350643128156662,2023-09-01 23:34:21.377003,2023-09-01 23:34:24.476796,0 days 00:00:03.099793,Leaky,Tanh,10,22,24.0,0.0036531900674490496,2,100,0.29384283477666556,5.244641031137522e-05,COMPLETE
323,0.19566990435123444,2023-09-01 23:34:24.477092,2023-09-01 23:34:32.346717,0 days 00:00:07.869625,ReLU,Leaky,10,23,6.0,0.0024458403067148227,2,100,0.7647861726572491,0.0001385833417917471,COMPLETE
324,0.1998026818037033,2023-09-01 23:34:32.347002,2023-09-01 23:34:39.570962,0 days 00:00:07.223960,Leaky,Tanh,10,22,23.0,0.0012252084916917303,2,100,0.6961995464969835,0.000309589797378592,COMPLETE
325,0.20012009143829346,2023-09-01 23:34:39.571244,2023-09-01 23:34:47.037435,0 days 00:00:07.466191,Leaky,Sigmoid,10,23,24.0,0.0009425638170113444,2,100,0.7211443277915998,6.492676116022465e-05,COMPLETE
326,0.16798658668994904,2023-09-01 23:34:47.037723,2023-09-01 23:34:54.163898,0 days 00:00:07.126175,Leaky,ReLU,10,22,22.0,0.0042888327799596865,2,100,0.6758599719432139,9.325024024108353e-05,COMPLETE
327,0.18120740354061127,2023-09-01 23:34:54.164191,2023-09-01 23:35:00.160094,0 days 00:00:05.995903,Tanh,Tanh,10,24,24.0,0.0016312183985663113,2,100,0.5785118026070035,0.0001265496581941252,COMPLETE
328,0.23520222306251526,2023-09-01 23:35:00.160377,2023-09-01 23:35:07.935299,0 days 00:00:07.774922,Tanh,Tanh,10,22,23.0,0.00031195447008677596,2,100,0.7461527167138958,4.7768682476240405e-05,COMPLETE
329,0.16903504729270935,2023-09-01 23:35:07.935588,2023-09-01 23:35:15.939511,0 days 00:00:08.003923,Tanh,Tanh,10,23,23.0,0.016579114366456815,2,100,0.7710793671305184,7.803108794433226e-05,COMPLETE
330,0.1691676527261734,2023-09-01 23:35:15.939803,2023-09-01 23:35:23.486831,0 days 00:00:07.547028,Leaky,Tanh,10,22,24.0,0.005452527914817249,2,100,0.7208163154938262,3.634691731136202e-05,COMPLETE
331,0.2348325401544571,2023-09-01 23:35:23.487132,2023-09-01 23:35:25.961355,0 days 00:00:02.474223,Tanh,Tanh,10,21,21.0,0.0028038952445171568,2,100,0.23621324617657324,9.915525195947792e-05,COMPLETE
332,0.2115643322467804,2023-09-01 23:35:25.961648,2023-09-01 23:35:28.763632,0 days 00:00:02.801984,Tanh,Leaky,10,22,22.0,0.0032209024771327212,2,80,0.3329826220761358,0.00016320825516179415,COMPLETE
333,0.1768685132265091,2023-09-01 23:35:28.763934,2023-09-01 23:35:35.860009,0 days 00:00:07.096075,ReLU,Tanh,10,23,24.0,0.0010376289176075024,2,100,0.678943577892037,6.083602036793879e-05,COMPLETE
334,0.20104870200157166,2023-09-01 23:35:35.860316,2023-09-01 23:35:37.156228,0 days 00:00:01.295912,Tanh,Tanh,10,21,23.0,0.011820086414032035,2,60,0.2012618969419412,0.00011891939701051977,COMPLETE
335,0.20574238896369934,2023-09-01 23:35:37.156522,2023-09-01 23:35:44.503078,0 days 00:00:07.346556,Leaky,Sigmoid,10,24,24.0,0.0017100097036454867,2,100,0.7064783315976955,0.0006580078362071538,COMPLETE
336,0.17625150084495544,2023-09-01 23:35:44.503366,2023-09-01 23:35:52.491703,0 days 00:00:07.988337,Tanh,Tanh,10,22,23.0,0.0037614121924060243,2,100,0.7719355634401356,0.0002057999478125275,COMPLETE
337,0.170088991522789,2023-09-01 23:35:52.491999,2023-09-01 23:36:00.213143,0 days 00:00:07.721144,Tanh,Tanh,10,23,22.0,0.006247325417606061,2,100,0.7463330321048711,0.00027295866238635243,COMPLETE
338,0.19075049459934235,2023-09-01 23:36:00.213432,2023-09-01 23:36:05.815847,0 days 00:00:05.602415,Leaky,Tanh,10,21,24.0,0.0021448817347369253,2,100,0.5374151612299315,8.221047195452929e-05,COMPLETE
339,0.18381422758102417,2023-09-01 23:36:05.816138,2023-09-01 23:36:12.759440,0 days 00:00:06.943302,Tanh,Tanh,10,22,23.0,0.005249431577498578,2,100,0.6740942810228745,4.724300405488245e-05,COMPLETE
340,0.16921435296535492,2023-09-01 23:36:12.759749,2023-09-01 23:36:20.303510,0 days 00:00:07.543761,Tanh,Tanh,10,20,22.0,0.009003823916860502,2,100,0.736271645150724,0.0001435088463258278,COMPLETE
341,0.18624398112297058,2023-09-01 23:36:20.303804,2023-09-01 23:36:27.487998,0 days 00:00:07.184194,Leaky,Leaky,10,21,24.0,0.004555823871358564,2,100,0.7004246196396983,7.396161436258873e-05,COMPLETE
342,0.2038246989250183,2023-09-01 23:36:27.488284,2023-09-01 23:36:29.154281,0 days 00:00:01.665997,Tanh,Tanh,30,6,23.0,0.014785476967058276,2,100,0.4095080858023164,0.00011074433469441012,COMPLETE
343,0.17335277795791626,2023-09-01 23:36:29.154570,2023-09-01 23:36:37.381237,0 days 00:00:08.226667,Tanh,Sigmoid,10,22,24.0,0.006382701529932831,2,100,0.79921128131779,5.6529251562582025e-05,COMPLETE
344,0.19646163284778595,2023-09-01 23:36:37.381529,2023-09-01 23:36:43.380957,0 days 00:00:05.999428,Tanh,Tanh,10,23,23.0,0.002955289131382556,2,100,0.5862368441490031,0.00023548594636891478,COMPLETE
345,0.1486206352710724,2023-09-01 23:36:43.381245,2023-09-01 23:36:48.591897,0 days 00:00:05.210652,Leaky,Tanh,16,22,24.0,0.011132069573249682,2,100,0.7714621947866145,3.5951533568883434e-05,COMPLETE
346,0.1777368187904358,2023-09-01 23:36:48.592190,2023-09-01 23:36:53.821821,0 days 00:00:05.229631,Leaky,Tanh,16,22,24.0,0.012181670396666582,2,100,0.7715371795548852,4.1095858173247165e-05,COMPLETE
347,0.17531603574752808,2023-09-01 23:36:53.822119,2023-09-01 23:36:56.870762,0 days 00:00:03.048643,Leaky,Tanh,16,21,24.0,0.019902314130945564,2,60,0.7431257068335814,3.240941768269406e-05,COMPLETE
348,0.23063205182552338,2023-09-01 23:36:56.871061,2023-09-01 23:36:58.401870,0 days 00:00:01.530809,Leaky,Tanh,16,22,24.0,0.010880611144475461,2,100,0.21763468404264572,3.383783478228583e-05,COMPLETE
349,0.16117078065872192,2023-09-01 23:36:58.402167,2023-09-01 23:37:03.858621,0 days 00:00:05.456454,Leaky,Tanh,16,22,23.0,0.01650718659468384,2,100,0.7995870367771933,4.016280992380367e-05,COMPLETE
350,0.16934949159622192,2023-09-01 23:37:03.858938,2023-09-01 23:37:08.567376,0 days 00:00:04.708438,Leaky,Leaky,16,9,24.0,0.003585236318699927,2,100,0.7081797574628965,4.7130746010755115e-05,COMPLETE
351,0.2353883981704712,2023-09-01 23:37:08.567679,2023-09-01 23:37:14.368319,0 days 00:00:05.800640,Leaky,ReLU,16,21,23.0,0.002411719014190034,2,100,0.7691951408682473,0.04932904344221481,COMPLETE
352,0.1847068965435028,2023-09-01 23:37:14.368605,2023-09-01 23:37:49.535662,0 days 00:00:35.167057,ReLU,Tanh,2,22,24.0,0.009687386887968318,2,100,0.7342858483248004,6.981110361286692e-05,COMPLETE
353,0.21842004358768463,2023-09-01 23:37:49.535962,2023-09-01 23:37:56.619892,0 days 00:00:07.083930,Leaky,Sigmoid,10,21,23.0,0.004499255112424628,2,100,0.6806562541108858,0.001275248515187517,COMPLETE
354,0.1702570617198944,2023-09-01 23:37:56.620179,2023-09-01 23:38:04.539377,0 days 00:00:07.919198,Leaky,Tanh,10,21,23.0,0.014256009353336287,2,100,0.7603958384246212,9.003818208696207e-05,COMPLETE
355,0.16912715137004852,2023-09-01 23:38:04.539681,2023-09-01 23:38:11.987620,0 days 00:00:07.447939,Leaky,Tanh,10,22,24.0,0.005665820854193028,2,100,0.7166259616289494,5.846164272720054e-05,COMPLETE
356,0.1882134974002838,2023-09-01 23:38:11.987918,2023-09-01 23:38:17.463915,0 days 00:00:05.475997,Tanh,Tanh,10,20,22.0,0.003573180864603875,2,80,0.6622313055755179,5.1866019730364635e-05,COMPLETE
357,0.17929093539714813,2023-09-01 23:38:17.464215,2023-09-01 23:38:25.465841,0 days 00:00:08.001626,Leaky,Tanh,10,22,24.0,0.001503193956759721,2,100,0.7684350784901826,2.881597553665119e-05,COMPLETE
358,0.2013469934463501,2023-09-01 23:38:25.466136,2023-09-01 23:38:29.932507,0 days 00:00:04.466371,Tanh,Tanh,10,22,24.0,0.00189141730480108,2,100,0.4307148309596252,9.976480496987652e-05,COMPLETE
359,0.261316180229187,2023-09-01 23:38:29.932807,2023-09-01 23:38:33.175665,0 days 00:00:03.242858,ReLU,Leaky,10,21,23.0,0.0639607599021934,2,100,0.3075226026612953,8.124738789362525e-05,COMPLETE
360,0.23056291043758392,2023-09-01 23:38:33.175969,2023-09-01 23:38:34.098193,0 days 00:00:00.922224,Tanh,Tanh,10,23,22.0,0.011546881034277682,2,60,0.1412758513675881,6.699373210458038e-05,COMPLETE
361,0.17007094621658325,2023-09-01 23:38:34.098496,2023-09-01 23:38:39.097865,0 days 00:00:04.999369,Leaky,Tanh,16,22,23.0,0.0011952813276691746,2,100,0.7342763481204738,3.552578817400036e-05,COMPLETE
362,0.1916128545999527,2023-09-01 23:38:39.098160,2023-09-01 23:38:42.072504,0 days 00:00:02.974344,Tanh,Sigmoid,10,20,24.0,0.007100196888072364,2,100,0.2827160343048463,0.00010965997369647612,COMPLETE
363,0.19614264369010925,2023-09-01 23:38:42.072816,2023-09-01 23:38:45.469842,0 days 00:00:03.397026,Tanh,Tanh,10,23,23.0,0.004209898620985239,2,100,0.3255682068334553,0.00012459727478153883,COMPLETE
364,0.19494479894638062,2023-09-01 23:38:45.470137,2023-09-01 23:38:48.394129,0 days 00:00:02.923992,Leaky,Tanh,10,21,24.0,0.009025907772523377,2,40,0.698781158487562,4.1030225589090294e-05,COMPLETE
365,0.18890638649463654,2023-09-01 23:38:48.394433,2023-09-01 23:38:55.046509,0 days 00:00:06.652076,Tanh,Tanh,10,22,23.0,0.002747426540022691,2,100,0.642995709942626,0.00015655635583256667,COMPLETE
