number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
103,0.16673946380615234,2023-08-31 19:47:26.438424,2023-08-31 19:47:33.869293,0 days 00:00:07.430869,Leaky,ReLU,Tanh,Tanh,,10,16,20.0,23.0,6.0,,0.003000125424376278,4,100,0.4642259668436874,0.0002771789663625267,COMPLETE
104,0.18105752766132355,2023-08-31 19:47:33.869593,2023-08-31 19:47:41.517759,0 days 00:00:07.648166,Leaky,ReLU,Tanh,Tanh,,10,19,20.0,23.0,6.0,,0.002788632664935862,4,100,0.4649617331934215,0.00030558648276782284,COMPLETE
105,0.18978479504585266,2023-08-31 19:47:41.518048,2023-08-31 19:47:48.490548,0 days 00:00:06.972500,Leaky,ReLU,Tanh,Tanh,,10,18,20.0,24.0,5.0,,0.0012631656475952698,4,100,0.43368615003546146,0.0004222031323290467,COMPLETE
106,0.2089758962392807,2023-08-31 19:47:48.490841,2023-08-31 19:47:55.065267,0 days 00:00:06.574426,Leaky,ReLU,Tanh,Tanh,,10,15,21.0,23.0,4.0,,0.002001002091708632,4,100,0.41035253482339473,0.00014503358051909623,COMPLETE
107,0.18179403245449066,2023-08-31 19:47:55.065558,2023-08-31 19:48:02.318931,0 days 00:00:07.253373,Leaky,ReLU,Tanh,Tanh,,10,16,16.0,24.0,6.0,,0.0015991975446471608,4,100,0.45227692868829567,0.0003531047986451651,COMPLETE
108,0.1567644476890564,2023-08-31 19:48:02.319223,2023-08-31 19:48:09.437186,0 days 00:00:07.117963,Leaky,ReLU,Tanh,Tanh,,12,17,18.0,22.0,7.0,,0.0023617586708131236,4,100,0.526555505157218,0.0006100293933512393,COMPLETE
109,0.18761813640594482,2023-08-31 19:48:09.437491,2023-08-31 19:48:16.013461,0 days 00:00:06.575970,Leaky,ReLU,Tanh,Tanh,,12,17,17.0,22.0,6.0,,0.0024436660786052384,4,100,0.4821944761268696,0.0007391837991088223,COMPLETE
110,0.17428532242774963,2023-08-31 19:48:16.013758,2023-08-31 19:48:21.321548,0 days 00:00:05.307790,Leaky,ReLU,Tanh,ReLU,,12,18,21.0,23.0,7.0,,0.003702986485754984,4,100,0.37798908689737915,0.0006607811506488438,COMPLETE
111,0.16842158138751984,2023-08-31 19:48:21.321833,2023-08-31 19:48:28.481565,0 days 00:00:07.159732,Leaky,ReLU,Tanh,Tanh,,12,17,18.0,22.0,5.0,,0.002960718653870042,4,100,0.5280357042696954,0.0002843111812801403,COMPLETE
112,0.19564594328403473,2023-08-31 19:48:28.481853,2023-08-31 19:48:35.435157,0 days 00:00:06.953304,Leaky,ReLU,Tanh,Tanh,,12,16,18.0,22.0,5.0,,0.0030367071063129663,4,100,0.5197596875370591,0.00026712681263629914,COMPLETE
113,0.15744571387767792,2023-08-31 19:48:35.435452,2023-08-31 19:48:42.655257,0 days 00:00:07.219805,Leaky,ReLU,Tanh,Tanh,,12,17,22.0,23.0,6.0,,0.002084653594246184,4,100,0.4982369855928262,0.0005835989383676002,COMPLETE
114,0.16298843920230865,2023-08-31 19:48:42.655547,2023-08-31 19:48:49.590284,0 days 00:00:06.934737,Leaky,ReLU,Tanh,Tanh,,12,19,22.0,23.0,4.0,,0.0015341090273931432,4,100,0.49856809880240766,0.0005860137442729802,COMPLETE
115,0.19463342428207397,2023-08-31 19:48:49.590581,2023-08-31 19:48:56.817970,0 days 00:00:07.227389,Leaky,ReLU,Tanh,Tanh,,12,19,22.0,21.0,4.0,,0.0019943521801168945,4,100,0.5255410137093312,0.000572718217952854,COMPLETE
116,0.16581135988235474,2023-08-31 19:48:56.818258,2023-08-31 19:49:03.534187,0 days 00:00:06.715929,Leaky,ReLU,Tanh,Tanh,,12,19,23.0,23.0,2.0,,0.0013165126142271066,4,100,0.5020916531171615,0.0008677771489237768,COMPLETE
117,0.19778889417648315,2023-08-31 19:49:03.534477,2023-08-31 19:49:10.320037,0 days 00:00:06.785560,Leaky,ReLU,Tanh,Leaky,,12,20,22.0,20.0,4.0,,0.0011051659869837909,4,100,0.49684084943768453,0.000989982870811626,COMPLETE
118,0.17224101722240448,2023-08-31 19:49:10.320319,2023-08-31 19:49:17.036068,0 days 00:00:06.715749,Leaky,ReLU,Tanh,Tanh,,12,18,23.0,22.0,2.0,,0.0013344904057388729,4,100,0.502343640866291,0.0009014725787157514,COMPLETE
119,0.18080714344978333,2023-08-31 19:49:17.036357,2023-08-31 19:49:24.430862,0 days 00:00:07.394505,Leaky,ReLU,Tanh,Tanh,,12,15,24.0,23.0,2.0,,0.0017551325675332693,4,100,0.5364979734486824,0.0008285988593945305,COMPLETE
120,0.15173985064029694,2023-08-31 19:49:24.431165,2023-08-31 19:49:31.975924,0 days 00:00:07.544759,Leaky,ReLU,Tanh,Tanh,,12,19,23.0,19.0,3.0,,0.003953801266964466,4,100,0.5308180513346171,0.00045796659226956664,COMPLETE
121,0.16953691840171814,2023-08-31 19:49:31.976212,2023-08-31 19:49:40.475242,0 days 00:00:08.499030,Leaky,ReLU,Tanh,Tanh,,12,19,23.0,19.0,3.0,,0.0038121447283239723,4,100,0.5924370097422225,0.0004556730505933503,COMPLETE
122,0.17691420018672943,2023-08-31 19:49:40.475530,2023-08-31 19:49:47.866741,0 days 00:00:07.391211,Leaky,ReLU,Tanh,Tanh,,12,19,22.0,21.0,2.0,,0.0028558923209952574,4,100,0.5374207102527944,0.0006067835593984059,COMPLETE
123,0.17847885191440582,2023-08-31 19:49:47.867038,2023-08-31 19:49:55.290620,0 days 00:00:07.423582,Leaky,ReLU,Tanh,Tanh,,12,18,22.0,22.0,8.0,,0.00321235698405083,4,100,0.5099044000142067,0.001085174470806785,COMPLETE
124,0.160030335187912,2023-08-31 19:49:55.290906,2023-08-31 19:50:02.086900,0 days 00:00:06.795994,Leaky,ReLU,Tanh,Tanh,,12,20,23.0,23.0,3.0,,0.004348497914671782,4,100,0.4671259618829056,0.000618086017038494,COMPLETE
125,0.17336200177669525,2023-08-31 19:50:02.087206,2023-08-31 19:50:08.481008,0 days 00:00:06.393802,Leaky,ReLU,Tanh,Leaky,,12,21,23.0,22.0,3.0,,0.0042777005932225,4,100,0.439695415888161,0.0007808188540684915,COMPLETE
126,0.16986443102359772,2023-08-31 19:50:08.481295,2023-08-31 19:50:16.016752,0 days 00:00:07.535457,Leaky,ReLU,Sigmoid,Tanh,,12,20,21.0,21.0,4.0,,0.00361916503737256,4,100,0.5312770853073385,0.0006670044808048324,COMPLETE
127,0.17502178251743317,2023-08-31 19:50:16.017044,2023-08-31 19:50:23.346546,0 days 00:00:07.329502,Leaky,ReLU,Tanh,Tanh,,12,15,24.0,23.0,2.0,,0.0019568545035007485,4,100,0.4983087493042572,0.0013841622176433072,COMPLETE
128,0.18244117498397827,2023-08-31 19:50:23.346839,2023-08-31 19:50:29.693023,0 days 00:00:06.346184,Leaky,ReLU,Tanh,Tanh,,12,19,21.0,20.0,1.0,,0.002722426296338441,4,100,0.4603336372707752,0.00042860948124296306,COMPLETE
129,0.1700335294008255,2023-08-31 19:50:29.693312,2023-08-31 19:50:38.393972,0 days 00:00:08.700660,Leaky,ReLU,Tanh,ReLU,,12,20,23.0,22.0,3.0,,0.0067896998497367494,4,100,0.5887968258351463,0.0006242058448476607,COMPLETE
130,0.16864027082920074,2023-08-31 19:50:38.394259,2023-08-31 19:50:45.744155,0 days 00:00:07.349896,Leaky,ReLU,Tanh,Tanh,,12,22,22.0,24.0,4.0,,0.0009846602067311086,4,100,0.5461211967259195,0.0005364008482366799,COMPLETE
131,0.17186664044857025,2023-08-31 19:50:45.744441,2023-08-31 19:50:52.989203,0 days 00:00:07.244762,Leaky,ReLU,Tanh,Tanh,,12,23,22.0,24.0,4.0,,0.00128112710320108,4,100,0.523963857621624,0.0009436440040651046,COMPLETE
132,0.19853970408439636,2023-08-31 19:50:52.989499,2023-08-31 19:51:01.318528,0 days 00:00:08.329029,Leaky,ReLU,Tanh,Tanh,,12,22,24.0,23.0,5.0,,0.001052080968830435,4,100,0.6109579505712524,0.0005406895846356268,COMPLETE
133,0.17830100655555725,2023-08-31 19:51:01.318816,2023-08-31 19:51:08.791487,0 days 00:00:07.472671,Leaky,ReLU,Tanh,Tanh,,12,21,20.0,24.0,3.0,,0.0015842101647086462,4,100,0.5572388249955121,0.0008042813263119606,COMPLETE
134,0.19843250513076782,2023-08-31 19:51:08.791775,2023-08-31 19:51:11.588846,0 days 00:00:02.797071,Leaky,ReLU,Tanh,Tanh,,12,24,23.0,23.0,6.0,,0.004566533357703935,4,40,0.49924226870786137,0.00043520047865391236,COMPLETE
135,0.20469297468662262,2023-08-31 19:51:11.589136,2023-08-31 19:51:17.166133,0 days 00:00:05.576997,ReLU,Sigmoid,Tanh,Tanh,,16,13,22.0,22.0,4.0,,0.0009298070002498157,4,100,0.5395114446326473,0.0011100712329139087,COMPLETE
136,0.18380557000637054,2023-08-31 19:51:17.166431,2023-08-31 19:51:23.480231,0 days 00:00:06.313800,Leaky,Tanh,Tanh,Leaky,,12,16,21.0,24.0,2.0,,0.0032232066192068236,4,100,0.4722957640858258,0.00028775067914283705,COMPLETE
137,0.16053025424480438,2023-08-31 19:51:23.480526,2023-08-31 19:51:27.303561,0 days 00:00:03.823035,Leaky,ReLU,Tanh,Tanh,,30,21,23.0,21.0,8.0,,0.005570573953671774,4,100,0.5816864970104715,0.0005374930925015608,COMPLETE
138,0.17060735821723938,2023-08-31 19:51:27.303852,2023-08-31 19:51:30.655971,0 days 00:00:03.352119,Leaky,ReLU,Tanh,Tanh,,30,18,23.0,21.0,8.0,,0.005406390432063291,4,100,0.5150692125957969,0.0006770968565720824,COMPLETE
139,0.17158086597919464,2023-08-31 19:51:30.656265,2023-08-31 19:51:33.627954,0 days 00:00:02.971689,Leaky,ReLU,Tanh,Tanh,,30,20,24.0,21.0,8.0,,0.003972396887148618,4,100,0.46076704033106675,0.0003975323034734833,COMPLETE
140,0.18626822531223297,2023-08-31 19:51:33.628267,2023-08-31 19:51:37.248805,0 days 00:00:03.620538,Leaky,ReLU,Sigmoid,Tanh,,30,21,20.0,22.0,6.0,,0.005825460475598183,4,100,0.5893069759112073,0.0004981953818126509,COMPLETE
141,0.1818830519914627,2023-08-31 19:51:37.249092,2023-08-31 19:51:44.627801,0 days 00:00:07.378709,Leaky,ReLU,Tanh,Tanh,,12,22,3.0,23.0,7.0,,0.0026114239862810385,4,100,0.5463412305892388,0.0005764390482679502,COMPLETE
142,0.19463396072387695,2023-08-31 19:51:44.628092,2023-08-31 19:52:22.775639,0 days 00:00:38.147547,Leaky,ReLU,Tanh,Tanh,,2,22,22.0,23.0,5.0,,0.00764938744756063,4,100,0.48882591730284775,0.000795099778565704,COMPLETE
143,0.17346152663230896,2023-08-31 19:52:22.775932,2023-08-31 19:52:30.529698,0 days 00:00:07.753766,Leaky,ReLU,Tanh,Tanh,,12,19,19.0,22.0,3.0,,0.0018867555301813731,4,100,0.5802762363332135,0.0005561406636423716,COMPLETE
144,0.1921297311782837,2023-08-31 19:52:30.529993,2023-08-31 19:52:33.163601,0 days 00:00:02.633608,Leaky,ReLU,Tanh,Sigmoid,,30,18,23.0,23.0,9.0,,0.0035727073007511202,4,100,0.4323900263791348,0.0003116094988019502,COMPLETE
145,0.17238909006118774,2023-08-31 19:52:33.163905,2023-08-31 19:52:40.342417,0 days 00:00:07.178512,Leaky,ReLU,Tanh,Tanh,,12,15,24.0,24.0,8.0,,0.0030209617677506985,4,100,0.5132983928467548,0.0004311649580659545,COMPLETE
146,0.15357980132102966,2023-08-31 19:52:40.342704,2023-08-31 19:52:49.078364,0 days 00:00:08.735660,Leaky,ReLU,Tanh,Tanh,,12,20,22.0,21.0,20.0,,0.004481729578496402,4,100,0.6148789790789103,0.00021158682959488095,COMPLETE
147,0.157393679022789,2023-08-31 19:52:49.078655,2023-08-31 19:52:57.411626,0 days 00:00:08.332971,Leaky,ReLU,Tanh,Tanh,,12,20,21.0,21.0,6.0,,0.004669800868632822,4,100,0.6110028617979929,0.0002080559945480195,COMPLETE
148,0.14153164625167847,2023-08-31 19:52:57.411917,2023-08-31 19:53:05.955070,0 days 00:00:08.543153,Leaky,ReLU,Tanh,Leaky,,12,20,23.0,20.0,20.0,,0.004818369370382209,4,100,0.6126492964296043,0.00023779678320089777,COMPLETE
149,0.2023903876543045,2023-08-31 19:53:05.955367,2023-08-31 19:53:09.588797,0 days 00:00:03.633430,Leaky,ReLU,Tanh,Leaky,,12,20,23.0,19.0,22.0,,0.004823724665893911,4,40,0.6552787663157097,0.00012593546078662948,COMPLETE
150,0.1628367006778717,2023-08-31 19:53:09.589087,2023-08-31 19:53:18.105159,0 days 00:00:08.516072,ReLU,ReLU,Tanh,Leaky,,12,20,21.0,20.0,19.0,,0.004523945784458388,4,100,0.6164313124210216,0.00018963227886199165,COMPLETE
151,0.15768854320049286,2023-08-31 19:53:18.105459,2023-08-31 19:53:27.023779,0 days 00:00:08.918320,ReLU,ReLU,Tanh,Leaky,,12,20,21.0,20.0,21.0,,0.006354502997246913,4,100,0.6305357100352565,0.00019396088634956443,COMPLETE
152,0.1691192388534546,2023-08-31 19:53:27.024071,2023-08-31 19:53:36.049645,0 days 00:00:09.025574,ReLU,ReLU,Tanh,Leaky,,12,20,21.0,20.0,19.0,,0.0070447567981860365,4,100,0.6287753540314438,0.00023977779979464337,COMPLETE
153,0.15562334656715393,2023-08-31 19:53:36.049943,2023-08-31 19:53:44.461372,0 days 00:00:08.411429,ReLU,ReLU,Tanh,Leaky,,12,21,23.0,19.0,20.0,,0.00601951772172392,4,100,0.6056069776743056,0.00018332752719810736,COMPLETE
154,0.1647343635559082,2023-08-31 19:53:44.461670,2023-08-31 19:53:53.370513,0 days 00:00:08.908843,ReLU,ReLU,Tanh,Leaky,,12,21,23.0,19.0,20.0,,0.00802219825702148,4,100,0.6250886271593802,0.00018014745190128348,COMPLETE
155,0.16157279908657074,2023-08-31 19:53:53.370815,2023-08-31 19:54:02.121073,0 days 00:00:08.750258,ReLU,ReLU,Tanh,Leaky,,12,21,22.0,18.0,20.0,,0.006451994739082915,4,100,0.6249368160244327,0.00017074934648228727,COMPLETE
156,0.15358828008174896,2023-08-31 19:54:02.121365,2023-08-31 19:54:13.724316,0 days 00:00:11.602951,ReLU,ReLU,Tanh,Leaky,,12,21,22.0,18.0,21.0,,0.005683011176467815,4,60,0.6995946188306846,0.00020113457032194435,COMPLETE
157,0.17604205012321472,2023-08-31 19:54:13.724609,2023-08-31 19:54:19.427525,0 days 00:00:05.702916,ReLU,Sigmoid,Tanh,Leaky,,12,21,22.0,18.0,21.0,,0.006193468915368847,4,60,0.6910049174743703,0.000158634310504932,COMPLETE
158,0.15927664935588837,2023-08-31 19:54:19.427820,2023-08-31 19:54:24.616517,0 days 00:00:05.188697,ReLU,ReLU,Tanh,Leaky,,12,21,22.0,17.0,19.0,,0.009922959635810255,4,60,0.6144651408579145,0.0001174713617558006,COMPLETE
159,0.1955699622631073,2023-08-31 19:54:24.616886,2023-08-31 19:54:29.990129,0 days 00:00:05.373243,ReLU,Tanh,Tanh,Leaky,,12,21,21.0,17.0,19.0,,0.011229718958290485,4,60,0.6520795438946936,0.00010565542279114841,COMPLETE
160,0.18160739541053772,2023-08-31 19:54:29.990429,2023-08-31 19:54:35.229941,0 days 00:00:05.239512,ReLU,ReLU,Tanh,Leaky,,12,22,22.0,18.0,20.0,,0.005649009281334143,4,60,0.611835420149326,0.0001968070559638752,COMPLETE
161,0.1801529973745346,2023-08-31 19:54:35.230232,2023-08-31 19:54:41.120896,0 days 00:00:05.890664,ReLU,ReLU,Tanh,Leaky,,12,20,21.0,16.0,21.0,,0.008083450653544466,4,60,0.6953626758246932,0.00012015978244774857,COMPLETE
162,0.15438249707221985,2023-08-31 19:54:41.121195,2023-08-31 19:54:46.470650,0 days 00:00:05.349455,ReLU,ReLU,Tanh,Leaky,,12,20,22.0,18.0,20.0,,0.006209925896857732,4,60,0.6395286810463544,0.00014966090871726046,COMPLETE
163,0.19906418025493622,2023-08-31 19:54:46.470949,2023-08-31 19:54:51.948274,0 days 00:00:05.477325,ReLU,ReLU,Tanh,Leaky,,12,21,23.0,19.0,19.0,,0.009529252130077801,4,60,0.6488798610379578,0.00015542953975328168,COMPLETE
164,0.1731453835964203,2023-08-31 19:54:51.948577,2023-08-31 19:54:58.118166,0 days 00:00:06.169589,ReLU,ReLU,Tanh,Leaky,,12,21,22.0,20.0,20.0,,0.006525490988236071,4,60,0.7169823449586873,9.169487929817535e-05,COMPLETE
165,0.15341027081012726,2023-08-31 19:54:58.118477,2023-08-31 19:55:03.800358,0 days 00:00:05.681881,ReLU,ReLU,Tanh,Leaky,,12,20,24.0,18.0,18.0,,0.004924283827124688,4,60,0.6682469642773287,0.00020122757036978274,COMPLETE
166,0.14768892526626587,2023-08-31 19:55:03.800672,2023-08-31 19:55:09.411437,0 days 00:00:05.610765,ReLU,ReLU,Tanh,Leaky,,12,23,24.0,18.0,20.0,,0.0053236458884380776,4,60,0.6675314506279189,0.00014378748089586586,COMPLETE
167,0.15638227760791779,2023-08-31 19:55:09.411737,2023-08-31 19:55:15.002522,0 days 00:00:05.590785,ReLU,ReLU,Tanh,Leaky,,12,23,24.0,17.0,18.0,,0.005213500387514162,4,60,0.6742963872659996,0.0001406084290236585,COMPLETE
168,0.16341058909893036,2023-08-31 19:55:15.002830,2023-08-31 19:55:20.613843,0 days 00:00:05.611013,ReLU,ReLU,Tanh,Leaky,,12,24,24.0,16.0,17.0,,0.005192643832758734,4,60,0.6698021394858366,0.00012754553638820885,COMPLETE
169,0.17683641612529755,2023-08-31 19:55:20.614152,2023-08-31 19:55:26.728845,0 days 00:00:06.114693,ReLU,ReLU,Tanh,Leaky,,12,22,24.0,17.0,18.0,,0.004347773896870597,4,60,0.7447048442424665,7.064463306082468e-05,COMPLETE
170,0.15213531255722046,2023-08-31 19:55:26.729146,2023-08-31 19:55:32.520825,0 days 00:00:05.791679,ReLU,ReLU,Tanh,Leaky,,12,23,24.0,18.0,22.0,,0.007682829103727967,4,60,0.6848634977970183,0.00014798833750045585,COMPLETE
171,0.16339324414730072,2023-08-31 19:55:32.521143,2023-08-31 19:55:38.220574,0 days 00:00:05.699431,ReLU,ReLU,Tanh,Leaky,,12,23,24.0,18.0,22.0,,0.007451740462936867,4,60,0.6663795197975517,0.00020238292082835844,COMPLETE
172,0.15102000534534454,2023-08-31 19:55:38.220877,2023-08-31 19:55:43.953200,0 days 00:00:05.732323,ReLU,ReLU,Tanh,Leaky,,12,20,24.0,17.0,23.0,,0.0055659129795541116,4,60,0.6618216607219193,0.0001543524142327409,COMPLETE
173,0.16883967816829681,2023-08-31 19:55:43.953509,2023-08-31 19:55:50.036935,0 days 00:00:06.083426,ReLU,ReLU,Tanh,Leaky,,12,20,24.0,17.0,23.0,,0.010341570496275621,4,60,0.6953665554457285,0.00014882554985272514,COMPLETE
174,0.14503681659698486,2023-08-31 19:55:50.037237,2023-08-31 19:55:55.638093,0 days 00:00:05.600856,ReLU,ReLU,Tanh,Leaky,,12,23,24.0,19.0,18.0,,0.00858572694203085,4,60,0.6704851165778888,0.00010728185549821885,COMPLETE
175,0.20331263542175293,2023-08-31 19:55:55.638389,2023-08-31 19:56:07.557561,0 days 00:00:11.919172,ReLU,ReLU,Tanh,Leaky,,12,23,24.0,19.0,22.0,,0.0087682086276977,4,60,0.6752654947533248,0.00010495486414499652,COMPLETE
176,0.16628731787204742,2023-08-31 19:56:07.557855,2023-08-31 19:56:13.653237,0 days 00:00:06.095382,ReLU,ReLU,Tanh,Leaky,,12,23,24.0,18.0,18.0,,0.011032680525652115,4,60,0.7267549944615742,0.00014817455625940865,COMPLETE
177,0.18419009447097778,2023-08-31 19:56:13.653543,2023-08-31 19:56:19.111552,0 days 00:00:05.458009,ReLU,ReLU,Sigmoid,Leaky,,12,24,24.0,16.0,21.0,,0.007184959730867883,4,60,0.6518376368215484,7.791329893955758e-05,COMPLETE
178,0.17316342890262604,2023-08-31 19:56:19.111851,2023-08-31 19:56:25.114098,0 days 00:00:06.002247,ReLU,ReLU,Tanh,Leaky,,12,23,23.0,17.0,21.0,,0.005518999880196563,4,60,0.7000395949755893,0.00021310539385914362,COMPLETE
179,0.18691298365592957,2023-08-31 19:56:25.114389,2023-08-31 19:56:30.307929,0 days 00:00:05.193540,ReLU,ReLU,Tanh,Leaky,,12,22,24.0,18.0,24.0,,0.012753430892807569,4,60,0.6048994920208758,0.00011662133600204721,COMPLETE
180,0.16066092252731323,2023-08-31 19:56:30.308233,2023-08-31 19:56:36.688423,0 days 00:00:06.380190,ReLU,ReLU,Tanh,Leaky,,12,24,23.0,18.0,17.0,,0.008563031845075534,4,60,0.7436808525349163,0.00013845312706785436,COMPLETE
181,0.16999399662017822,2023-08-31 19:56:36.688723,2023-08-31 19:56:41.876839,0 days 00:00:05.188116,ReLU,ReLU,Tanh,Leaky,,12,20,23.0,19.0,23.0,,0.004418225938997114,4,60,0.6400479047224541,0.0002002695530597784,COMPLETE
182,0.1683233678340912,2023-08-31 19:56:41.877147,2023-08-31 19:56:47.391105,0 days 00:00:05.513958,ReLU,ReLU,Tanh,Leaky,,12,20,24.0,17.0,20.0,,0.00634277736430516,4,60,0.6754601456443227,0.00016748290768378617,COMPLETE
183,0.17259494960308075,2023-08-31 19:56:47.391412,2023-08-31 19:56:52.719490,0 days 00:00:05.328078,ReLU,ReLU,Tanh,Leaky,,12,19,23.0,19.0,18.0,,0.00510304604343716,4,60,0.6357251443710358,9.27937007410505e-05,COMPLETE
184,0.15839090943336487,2023-08-31 19:56:52.719805,2023-08-31 19:56:57.689305,0 days 00:00:04.969500,ReLU,ReLU,Tanh,Leaky,,12,20,24.0,19.0,19.0,,0.004068392524253328,4,60,0.6033023802685629,0.00013138050892318217,COMPLETE
185,0.15940895676612854,2023-08-31 19:56:57.689624,2023-08-31 19:57:02.933663,0 days 00:00:05.244039,ReLU,ReLU,Tanh,Leaky,,12,22,24.0,19.0,19.0,,0.007002716303947978,4,60,0.6034179620032828,0.00011198345261333542,COMPLETE
186,0.17265404760837555,2023-08-31 19:57:02.933978,2023-08-31 19:57:08.350857,0 days 00:00:05.416879,ReLU,ReLU,Tanh,Leaky,,12,21,24.0,18.0,21.0,,0.004080665213119557,4,60,0.6610506276043113,0.00016724129952515104,COMPLETE
187,0.14485739171504974,2023-08-31 19:57:08.351162,2023-08-31 19:57:12.852816,0 days 00:00:04.501654,ReLU,ReLU,Tanh,Leaky,,16,23,22.0,16.0,20.0,,0.0052412149281373084,4,60,0.7032988661062706,0.00013821620903863024,COMPLETE
188,0.14986611902713776,2023-08-31 19:57:12.853159,2023-08-31 19:57:17.398591,0 days 00:00:04.545432,ReLU,ReLU,Tanh,Leaky,,16,23,24.0,15.0,20.0,,0.005243203059049488,4,60,0.7162112343153164,0.00013672757549356446,COMPLETE
189,0.14877250790596008,2023-08-31 19:57:17.399039,2023-08-31 19:57:22.481928,0 days 00:00:05.082889,ReLU,ReLU,Tanh,Leaky,,16,23,23.0,15.0,20.0,,0.005732289531223003,4,60,0.7773690123901146,0.00023156121924847932,COMPLETE
190,0.16016866266727448,2023-08-31 19:57:22.482250,2023-08-31 19:57:27.570815,0 days 00:00:05.088565,ReLU,ReLU,Tanh,Leaky,,16,23,23.0,14.0,16.0,,0.005652681312836989,4,60,0.765137799089687,0.00022476919114331243,COMPLETE
191,0.1487177312374115,2023-08-31 19:57:27.571114,2023-08-31 19:57:32.548819,0 days 00:00:04.977705,ReLU,ReLU,Tanh,Leaky,,16,24,23.0,15.0,20.0,,0.0050734665868286365,4,60,0.7940027251059791,0.0001925830793169347,COMPLETE
192,0.14645741879940033,2023-08-31 19:57:32.549121,2023-08-31 19:57:37.588096,0 days 00:00:05.038975,ReLU,ReLU,Tanh,Leaky,,16,24,23.0,15.0,20.0,,0.004615571379264927,4,60,0.7972030150301253,0.00015251235162228323,COMPLETE
193,0.14385415613651276,2023-08-31 19:57:37.588393,2023-08-31 19:57:42.571714,0 days 00:00:04.983321,ReLU,ReLU,Tanh,Leaky,,16,24,23.0,16.0,20.0,,0.004907899795104226,4,60,0.7998450746763016,0.00015869160783544357,COMPLETE
194,0.17063449323177338,2023-08-31 19:57:42.572013,2023-08-31 19:57:47.634423,0 days 00:00:05.062410,ReLU,ReLU,Tanh,Leaky,,16,24,23.0,15.0,20.0,,0.00522840516680794,4,60,0.7939817088519072,0.00014410134594583016,COMPLETE
195,0.13950985670089722,2023-08-31 19:57:47.634737,2023-08-31 19:57:52.800289,0 days 00:00:05.165552,ReLU,ReLU,Tanh,Leaky,,16,24,24.0,15.0,20.0,,0.005105495073640391,4,60,0.7992683215152893,0.00015895734375457276,COMPLETE
196,0.14532040059566498,2023-08-31 19:57:52.800584,2023-08-31 19:57:59.648655,0 days 00:00:06.848071,ReLU,ReLU,Tanh,Leaky,,16,24,24.0,15.0,20.0,,0.007647930589781316,4,60,0.7690969870855835,0.00016410854444241557,COMPLETE
197,0.18192119896411896,2023-08-31 19:57:59.648961,2023-08-31 19:58:04.780761,0 days 00:00:05.131800,ReLU,Sigmoid,Tanh,Leaky,,16,24,23.0,14.0,20.0,,0.007960823552440528,4,60,0.7944515705251629,0.00017014935142464665,COMPLETE
198,0.15741004049777985,2023-08-31 19:58:04.781058,2023-08-31 19:58:09.809591,0 days 00:00:05.028533,ReLU,ReLU,Tanh,Leaky,,16,24,24.0,15.0,20.0,,0.006513932220086038,4,60,0.7736222145232561,9.980462188103352e-05,COMPLETE
199,0.1820908933877945,2023-08-31 19:58:09.809902,2023-08-31 19:58:14.650608,0 days 00:00:04.840706,ReLU,Tanh,Tanh,Leaky,,16,24,24.0,15.0,23.0,,0.008663252443764938,4,60,0.7553113081789474,0.0002366598544375311,COMPLETE
200,0.15591728687286377,2023-08-31 19:58:14.650908,2023-08-31 19:58:19.507532,0 days 00:00:04.856624,ReLU,ReLU,Tanh,Leaky,,16,23,23.0,16.0,21.0,,0.0074907968079409165,4,60,0.7317682051162815,0.00016149196047649973,COMPLETE
201,0.13631512224674225,2023-08-31 19:58:19.507841,2023-08-31 19:58:24.443107,0 days 00:00:04.935266,ReLU,ReLU,Tanh,Leaky,,16,23,23.0,16.0,21.0,,0.007370932539110006,4,60,0.7274480936656299,0.00017196387074138939,COMPLETE
202,0.16206975281238556,2023-08-31 19:58:24.443405,2023-08-31 19:58:29.598739,0 days 00:00:05.155334,ReLU,ReLU,Tanh,Leaky,,16,23,23.0,15.0,20.0,,0.005789269728721203,4,60,0.7714747023231241,0.0001845498162914949,COMPLETE
203,0.15480634570121765,2023-08-31 19:58:29.599041,2023-08-31 19:58:35.635900,0 days 00:00:06.036859,ReLU,ReLU,Tanh,Leaky,,16,24,24.0,14.0,22.0,,0.004782015215178803,4,60,0.7258804267277145,0.0002446296037729833,COMPLETE
204,0.15979014337062836,2023-08-31 19:58:35.636200,2023-08-31 19:58:40.072780,0 days 00:00:04.436580,ReLU,ReLU,Tanh,Leaky,,16,24,24.0,14.0,22.0,,0.004720034220279788,4,60,0.7199793761822149,0.0002531931356073662,COMPLETE
205,0.14660264551639557,2023-08-31 19:58:40.073091,2023-08-31 19:58:44.992799,0 days 00:00:04.919708,ReLU,ReLU,Tanh,Leaky,,16,24,24.0,15.0,21.0,,0.00399019047437396,4,60,0.7983787697304944,0.00013172664116321823,COMPLETE
206,0.1440785825252533,2023-08-31 19:58:44.993100,2023-08-31 19:58:49.969025,0 days 00:00:04.975925,ReLU,ReLU,Tanh,Leaky,,16,23,24.0,13.0,21.0,,0.0038466444096434444,4,60,0.7931497616829578,0.00012721443980201312,COMPLETE
