number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
106,0.26637500524520874,2023-09-01 22:03:49.990050,2023-09-01 22:03:50.842886,0 days 00:00:00.852836,Tanh,ReLU,Leaky,Sigmoid,,16,16,11.0,15.0,9.0,,0.0038235111620271156,4,40,0.19944306281381938,0.003400994867903199,COMPLETE
107,0.22340969741344452,2023-09-01 22:03:50.843194,2023-09-01 22:03:53.000742,0 days 00:00:02.157548,Leaky,ReLU,Tanh,,,12,18,19.0,21.0,,,0.007235896160731759,3,80,0.2141451763439293,0.0011425000634679937,COMPLETE
108,1.0566025972366333,2023-09-01 22:03:53.001040,2023-09-01 22:03:54.905971,0 days 00:00:01.904931,Tanh,ReLU,Sigmoid,Sigmoid,,30,16,17.0,19.0,12.0,,0.011532912322568227,4,100,0.23716504592606197,0.007234538570202904,COMPLETE
109,0.23547765612602234,2023-09-01 22:03:54.906269,2023-09-01 22:04:05.610629,0 days 00:00:10.704360,Tanh,ReLU,Tanh,,,2,21,12.0,14.0,,,0.009105892677771286,3,60,0.2772448945289683,0.0015050228131513288,COMPLETE
110,0.28090837597846985,2023-09-01 22:04:05.610930,2023-09-01 22:04:07.502439,0 days 00:00:01.891509,Tanh,Sigmoid,Leaky,,,30,15,18.0,18.0,,,0.005037400956891463,3,80,0.1916106342835806,0.0027507697172214456,COMPLETE
111,0.21389640867710114,2023-09-01 22:04:07.502926,2023-09-01 22:04:12.186589,0 days 00:00:04.683663,Tanh,ReLU,,,,16,20,19.0,,,,0.005906979766804807,2,80,0.2569865050096934,0.0019555999281019765,COMPLETE
112,0.21506641805171967,2023-09-01 22:04:12.187047,2023-09-01 22:04:16.805230,0 days 00:00:04.618183,Tanh,ReLU,,,,16,19,20.0,,,,0.006874721411193113,2,80,0.26313393969732535,0.0022182679076068754,COMPLETE
113,0.22357435524463654,2023-09-01 22:04:16.805703,2023-09-01 22:04:21.378192,0 days 00:00:04.572489,Tanh,ReLU,,,,16,20,20.0,,,,0.006526058198172855,2,80,0.25499658291439237,0.0019568228185105375,COMPLETE
114,0.20299914479255676,2023-09-01 22:04:21.378666,2023-09-01 22:04:26.168689,0 days 00:00:04.790023,Tanh,ReLU,,,,16,19,21.0,,,,0.008505564060282135,2,80,0.2613889079551952,0.0011678440538053698,COMPLETE
115,0.21737395226955414,2023-09-01 22:04:26.169174,2023-09-01 22:04:32.002386,0 days 00:00:05.833212,Tanh,ReLU,,,,16,19,21.0,,,,0.008676459690870565,2,80,0.29979702878720893,0.0008346512191542108,COMPLETE
116,0.22390778362751007,2023-09-01 22:04:32.002847,2023-09-01 22:04:34.769876,0 days 00:00:02.767029,Tanh,ReLU,,,,30,21,20.0,,,,0.01228221686256984,2,80,0.2624125291947679,0.0011682299770973581,COMPLETE
117,0.2193450927734375,2023-09-01 22:04:34.770346,2023-09-01 22:04:41.774001,0 days 00:00:07.003655,ReLU,ReLU,,,,10,22,23.0,,,,0.0028739786318965604,2,80,0.24568690507364158,0.001536882243295412,COMPLETE
118,0.1956963688135147,2023-09-01 22:04:41.774477,2023-09-01 22:04:47.235449,0 days 00:00:05.460972,Tanh,ReLU,,,,16,20,21.0,,,,0.010630469878844096,2,80,0.28135607051236805,0.001311374151467815,COMPLETE
119,0.30494922399520874,2023-09-01 22:04:47.235898,2023-09-01 22:04:48.864031,0 days 00:00:01.628133,Sigmoid,,,,,30,20,,,,,0.003924895706369453,1,60,0.2716102958856819,0.0006957249610330754,COMPLETE
120,0.22061215341091156,2023-09-01 22:04:48.864466,2023-09-01 22:04:54.027544,0 days 00:00:05.163078,Tanh,ReLU,,,,16,23,13.0,,,,0.009878831045093685,2,80,0.29040102715638255,0.0005825677660449325,COMPLETE
121,0.20269648730754852,2023-09-01 22:04:54.027982,2023-09-01 22:04:59.285076,0 days 00:00:05.257094,Tanh,ReLU,,,,16,19,21.0,,,,0.010662563947233238,2,80,0.2823097938465109,0.001081980018812013,COMPLETE
122,0.20883463323116302,2023-09-01 22:04:59.285524,2023-09-01 22:05:05.171855,0 days 00:00:05.886331,Tanh,ReLU,,,,16,18,21.0,,,,0.012243785326666718,2,80,0.3147272953447458,0.0009529939098933532,COMPLETE
123,0.20987382531166077,2023-09-01 22:05:05.172312,2023-09-01 22:05:09.841058,0 days 00:00:04.668746,Tanh,ReLU,,,,16,21,21.0,,,,0.017054367637306486,2,80,0.3235687987750116,0.0009068721671542356,COMPLETE
124,0.1997571438550949,2023-09-01 22:05:09.841351,2023-09-01 22:05:12.179476,0 days 00:00:02.338125,Tanh,ReLU,,,,16,22,23.0,,,,0.018604047916782558,2,80,0.3542659724731475,0.0008670818324651465,COMPLETE
125,0.2146575003862381,2023-09-01 22:05:12.179769,2023-09-01 22:05:13.503207,0 days 00:00:01.323438,Tanh,ReLU,,,,30,22,21.0,,,,0.020241949510904474,2,80,0.3232220405534531,0.000933627600342304,COMPLETE
126,0.1982615888118744,2023-09-01 22:05:13.503491,2023-09-01 22:05:17.466304,0 days 00:00:03.962813,Tanh,ReLU,,,,8,21,23.0,,,,0.016759054242182225,2,80,0.3308217934841142,0.000637452814399065,COMPLETE
127,0.21561402082443237,2023-09-01 22:05:17.466603,2023-09-01 22:05:21.180372,0 days 00:00:03.713769,Tanh,Leaky,,,,8,21,23.0,,,,0.01574478048187994,2,80,0.3301373548552154,0.0005832555187282916,COMPLETE
128,0.2067156583070755,2023-09-01 22:05:21.180782,2023-09-01 22:05:24.425692,0 days 00:00:03.244910,Tanh,ReLU,,,,8,22,22.0,,,,0.0230977903376593,2,60,0.35239147278752764,0.0008310442566429425,COMPLETE
129,0.20564335584640503,2023-09-01 22:05:24.425974,2023-09-01 22:05:27.899790,0 days 00:00:03.473816,Tanh,ReLU,,,,8,24,22.0,,,,0.02430815666607655,2,60,0.36621353362488523,0.0007185113959180286,COMPLETE
130,0.2501119077205658,2023-09-01 22:05:27.900084,2023-09-01 22:05:31.301870,0 days 00:00:03.401786,Leaky,ReLU,,,,8,24,24.0,,,,0.030866141173799454,2,60,0.3587606474752263,0.0006971860818655398,COMPLETE
131,0.19848404824733734,2023-09-01 22:05:31.302201,2023-09-01 22:05:34.479900,0 days 00:00:03.177699,Tanh,ReLU,,,,8,22,22.0,,,,0.02398125460179291,2,60,0.3544488201716054,0.0005408282394755863,COMPLETE
132,0.202290877699852,2023-09-01 22:05:34.480192,2023-09-01 22:05:37.575593,0 days 00:00:03.095401,Tanh,ReLU,,,,8,22,22.0,,,,0.024630346692699236,2,60,0.35406067731321517,0.0004940141694583336,COMPLETE
133,0.24049444496631622,2023-09-01 22:05:37.575873,2023-09-01 22:05:41.184045,0 days 00:00:03.608172,Tanh,ReLU,,,,8,23,23.0,,,,0.024415543350939106,2,60,0.3818217488498394,0.0004862812807246221,COMPLETE
134,0.2194414883852005,2023-09-01 22:05:41.184325,2023-09-01 22:05:44.412667,0 days 00:00:03.228342,Tanh,ReLU,,,,8,22,22.0,,,,0.023041787212545174,2,60,0.347429595151955,0.0004307641222780146,COMPLETE
135,0.2252870798110962,2023-09-01 22:05:44.412965,2023-09-01 22:05:48.116270,0 days 00:00:03.703305,Tanh,ReLU,,,,8,24,23.0,,,,0.036224381889529415,2,60,0.3934317070912339,0.0006311839831903344,COMPLETE
136,0.20808126032352448,2023-09-01 22:05:48.116567,2023-09-01 22:05:51.688500,0 days 00:00:03.571933,Tanh,ReLU,,,,8,22,22.0,,,,0.019133882902684675,2,60,0.380295040128538,0.0003860770846982458,COMPLETE
137,0.21513183414936066,2023-09-01 22:05:51.688779,2023-09-01 22:05:54.669497,0 days 00:00:02.980718,Tanh,Sigmoid,,,,8,23,22.0,,,,0.024994604704025775,2,60,0.35117761722231083,0.0007431963393950993,COMPLETE
138,0.21102701127529144,2023-09-01 22:05:54.669781,2023-09-01 22:05:58.248021,0 days 00:00:03.578240,Tanh,ReLU,,,,8,23,22.0,,,,0.019118554224155825,2,60,0.4060058134975938,0.0005356459692625899,COMPLETE
139,0.25612151622772217,2023-09-01 22:05:58.248299,2023-09-01 22:06:00.441350,0 days 00:00:02.193051,ReLU,,,,,8,21,,,,,0.03656628409240135,1,60,0.33853154455500506,0.00036318601949257936,COMPLETE
140,0.23500551283359528,2023-09-01 22:06:00.441630,2023-09-01 22:06:03.807503,0 days 00:00:03.365873,Tanh,ReLU,,,,8,22,24.0,,,,0.030071305487673852,2,60,0.3627127352215377,0.001157666909246749,COMPLETE
141,0.19702236354351044,2023-09-01 22:06:03.807781,2023-09-01 22:06:06.999607,0 days 00:00:03.191826,Tanh,ReLU,,,,8,22,22.0,,,,0.01862645010601863,2,60,0.3678911068945016,0.0004859052705080402,COMPLETE
142,0.19521431624889374,2023-09-01 22:06:06.999889,2023-09-01 22:06:10.181287,0 days 00:00:03.181398,Tanh,ReLU,,,,8,24,23.0,,,,0.015172201100579026,2,60,0.36775641440998286,0.0005048029446822817,COMPLETE
143,0.2099280059337616,2023-09-01 22:06:10.181557,2023-09-01 22:06:13.116203,0 days 00:00:02.934646,Tanh,ReLU,,,,8,23,23.0,,,,0.014607659959121593,2,60,0.3370184436128784,0.0004813200498637691,COMPLETE
144,0.21472400426864624,2023-09-01 22:06:13.116486,2023-09-01 22:06:16.341398,0 days 00:00:03.224912,Tanh,ReLU,,,,8,24,23.0,,,,0.015182027745264075,2,60,0.36824901006125127,0.0003311345627282624,COMPLETE
145,0.21666140854358673,2023-09-01 22:06:16.341666,2023-09-01 22:06:19.826795,0 days 00:00:03.485129,Tanh,ReLU,,,,8,24,24.0,,,,0.019016462930939355,2,60,0.3971633793185792,0.0006164425649793793,COMPLETE
146,0.20588812232017517,2023-09-01 22:06:19.827077,2023-09-01 22:06:22.357588,0 days 00:00:02.530511,Tanh,ReLU,,,,8,23,23.0,,,,0.01263647438776819,2,60,0.29949699208207703,0.0002867694576131794,COMPLETE
147,0.20946116745471954,2023-09-01 22:06:22.357866,2023-09-01 22:06:25.981770,0 days 00:00:03.623904,Tanh,ReLU,,,,8,21,22.0,,,,0.026389665501798595,2,60,0.423751577560973,0.0004962971230572062,COMPLETE
148,0.21733839809894562,2023-09-01 22:06:25.982047,2023-09-01 22:06:29.277323,0 days 00:00:03.295276,Tanh,ReLU,,,,8,24,21.0,,,,0.017611540140516063,2,60,0.3770240998179011,0.0006838101407471524,COMPLETE
149,0.2156844288110733,2023-09-01 22:06:29.277603,2023-09-01 22:06:32.433371,0 days 00:00:03.155768,Sigmoid,ReLU,,,,8,20,24.0,,,,0.01064556217978554,2,60,0.3627701206505243,0.0004448822192136709,COMPLETE
150,0.23050205409526825,2023-09-01 22:06:32.433639,2023-09-01 22:06:35.019334,0 days 00:00:02.585695,Tanh,Leaky,,,,8,21,23.0,,,,0.040960589623771845,2,60,0.3164486338813873,0.0005484643020849808,COMPLETE
151,0.19669190049171448,2023-09-01 22:06:35.019606,2023-09-01 22:06:37.706445,0 days 00:00:02.686839,Tanh,ReLU,,,,8,23,23.0,,,,0.012939249364555878,2,60,0.3013507750098637,0.0011039705245872687,COMPLETE
152,0.22097107768058777,2023-09-01 22:06:37.706716,2023-09-01 22:06:40.193888,0 days 00:00:02.487172,Tanh,ReLU,,,,8,22,1.0,,,,0.014392528947967555,2,60,0.30888773077107295,0.001315040098645621,COMPLETE
153,0.23271460831165314,2023-09-01 22:06:40.194164,2023-09-01 22:06:43.205059,0 days 00:00:03.010895,Tanh,ReLU,,,,8,23,22.0,,,,0.022822048080830437,2,60,0.34262320652595113,0.001061620467199822,COMPLETE
154,0.20654457807540894,2023-09-01 22:06:43.205328,2023-09-01 22:06:51.181800,0 days 00:00:07.976472,Tanh,ReLU,,,,8,22,23.0,,,,0.012653094347802001,2,60,0.3350586669966448,0.0007384056053604367,COMPLETE
155,0.23636870086193085,2023-09-01 22:06:51.182256,2023-09-01 22:06:54.447083,0 days 00:00:03.264827,Tanh,ReLU,,,,8,24,8.0,,,,0.028545237268989117,2,60,0.3272003216971618,0.001132909255569327,COMPLETE
156,0.22130395472049713,2023-09-01 22:06:54.447355,2023-09-01 22:06:57.395648,0 days 00:00:02.948293,Tanh,ReLU,,,,12,20,21.0,,,,0.018690795420920586,2,100,0.28600865310331924,0.0008561265816947218,COMPLETE
157,0.21023792028427124,2023-09-01 22:06:57.395924,2023-09-01 22:07:06.790385,0 days 00:00:09.394461,Tanh,ReLU,,,,2,23,22.0,,,,0.010781554551180173,2,60,0.30515040301750884,0.0006104353026413012,COMPLETE
158,0.2149779200553894,2023-09-01 22:07:06.790666,2023-09-01 22:07:10.925495,0 days 00:00:04.134829,Tanh,ReLU,,,,8,11,10.0,,,,0.016159826098494125,2,60,0.36913670840356666,0.00036013658243155567,COMPLETE
159,0.23554575443267822,2023-09-01 22:07:10.925787,2023-09-01 22:07:13.986447,0 days 00:00:03.060660,Tanh,ReLU,,,,8,10,24.0,,,,0.021718733437477322,2,60,0.35137540269465306,0.001363404590819383,COMPLETE
160,0.2704398036003113,2023-09-01 22:07:13.986720,2023-09-01 22:07:15.925031,0 days 00:00:01.938311,Leaky,,,,,10,22,,,,,0.031423941322387156,1,60,0.29985850496721467,0.0004426362803229321,COMPLETE
161,0.20492424070835114,2023-09-01 22:07:15.925311,2023-09-01 22:07:19.027281,0 days 00:00:03.101970,Tanh,ReLU,,,,8,23,22.0,,,,0.014735877051535949,2,60,0.29100635099381,0.00031641126661448147,COMPLETE
162,0.2056342363357544,2023-09-01 22:07:19.027551,2023-09-01 22:07:21.532737,0 days 00:00:02.505186,Tanh,ReLU,,,,8,23,22.0,,,,0.014903182063332712,2,60,0.28580922677451986,0.0002776056992392816,COMPLETE
163,0.2014418989419937,2023-09-01 22:07:21.533011,2023-09-01 22:07:24.057862,0 days 00:00:02.524851,Tanh,ReLU,,,,8,23,21.0,,,,0.012463621033914307,2,60,0.29112353539562474,0.0002772525494828798,COMPLETE
164,0.2002755105495453,2023-09-01 22:07:24.058167,2023-09-01 22:07:26.401090,0 days 00:00:02.342923,Tanh,ReLU,,,,8,21,21.0,,,,0.01068721709602758,2,60,0.2774480521747832,0.00023465066053518984,COMPLETE
165,0.19990472495555878,2023-09-01 22:07:26.401367,2023-09-01 22:07:28.768414,0 days 00:00:02.367047,Tanh,ReLU,,,,8,21,21.0,,,,0.010861382761738472,2,60,0.2789694830489922,0.00024894752216991165,COMPLETE
166,0.19927223026752472,2023-09-01 22:07:28.768703,2023-09-01 22:07:31.434788,0 days 00:00:02.666085,Tanh,ReLU,,,,8,21,21.0,,,,0.010136386733317715,2,60,0.31407634455290334,0.00021226398859512189,COMPLETE
167,0.22935383021831512,2023-09-01 22:07:31.435057,2023-09-01 22:07:33.744140,0 days 00:00:02.309083,Tanh,ReLU,,,,8,21,21.0,,,,0.009861175247988404,2,60,0.2771689708583296,0.0001986696572388014,COMPLETE
168,0.20067395269870758,2023-09-01 22:07:33.744416,2023-09-01 22:07:37.253238,0 days 00:00:03.508822,Tanh,ReLU,,,,8,21,20.0,,,,0.011369760515934456,2,80,0.31461628284583704,0.00018824612685626636,COMPLETE
169,0.19790679216384888,2023-09-01 22:07:37.253520,2023-09-01 22:07:41.178887,0 days 00:00:03.925367,Tanh,Sigmoid,,,,8,20,20.0,,,,0.010988031772672274,2,80,0.3150062170751628,0.0001960713179468384,COMPLETE
170,0.18275786936283112,2023-09-01 22:07:41.179155,2023-09-01 22:07:44.571310,0 days 00:00:03.392155,Tanh,Sigmoid,,,,8,21,20.0,,,,0.010988121553708853,2,80,0.3166607233480307,0.00017638734290647943,COMPLETE
171,0.2012215107679367,2023-09-01 22:07:44.571588,2023-09-01 22:07:48.250114,0 days 00:00:03.678526,Tanh,Sigmoid,,,,8,21,20.0,,,,0.011164208540148345,2,80,0.31636144642086683,0.00021648064411737653,COMPLETE
172,0.18327850103378296,2023-09-01 22:07:48.250406,2023-09-01 22:07:51.741598,0 days 00:00:03.491192,Tanh,Sigmoid,,,,8,20,20.0,,,,0.01095011155894257,2,80,0.31569403335802526,0.00017251601322194638,COMPLETE
173,0.18688873946666718,2023-09-01 22:07:51.741895,2023-09-01 22:07:55.273161,0 days 00:00:03.531266,Tanh,Sigmoid,,,,8,21,20.0,,,,0.011188826710675961,2,80,0.31830041585008556,0.0001771714441903098,COMPLETE
174,0.1973288208246231,2023-09-01 22:07:55.273516,2023-09-01 22:07:58.893334,0 days 00:00:03.619818,Tanh,Sigmoid,,,,8,20,20.0,,,,0.010514030606665625,2,80,0.313987437332593,0.0001879104564739397,COMPLETE
175,0.20941342413425446,2023-09-01 22:07:58.893643,2023-09-01 22:08:02.433203,0 days 00:00:03.539560,Tanh,Sigmoid,,,,8,20,20.0,,,,0.009232435029272002,2,80,0.3136529507096706,0.00016067349587195608,COMPLETE
176,0.19903768599033356,2023-09-01 22:08:02.433491,2023-09-01 22:08:06.035316,0 days 00:00:03.601825,Tanh,Sigmoid,,,,8,21,20.0,,,,0.011446534229174571,2,80,0.32510961384252257,0.00015702593304830304,COMPLETE
177,0.195176362991333,2023-09-01 22:08:06.035616,2023-09-01 22:08:09.677899,0 days 00:00:03.642283,ReLU,Sigmoid,,,,8,21,20.0,,,,0.01142869611122693,2,80,0.326481255145585,0.00015818462001378002,COMPLETE
178,0.18531934916973114,2023-09-01 22:08:09.678197,2023-09-01 22:08:13.267054,0 days 00:00:03.588857,ReLU,Sigmoid,,,,8,21,20.0,,,,0.011970497825874792,2,80,0.3261778414180494,0.0001621332757727185,COMPLETE
179,0.1890231966972351,2023-09-01 22:08:13.267352,2023-09-01 22:08:16.939372,0 days 00:00:03.672020,ReLU,Sigmoid,,,,8,20,20.0,,,,0.012974395843259413,2,80,0.34069829106690397,0.00015399693996583598,COMPLETE
180,0.19643373787403107,2023-09-01 22:08:16.939660,2023-09-01 22:08:20.518972,0 days 00:00:03.579312,ReLU,Sigmoid,,,,8,20,20.0,,,,0.01317799277661762,2,80,0.3324103662635252,0.0001419530194047491,COMPLETE
181,0.18505467474460602,2023-09-01 22:08:20.519266,2023-09-01 22:08:24.096991,0 days 00:00:03.577725,ReLU,Sigmoid,,,,8,20,20.0,,,,0.012507532920699109,2,80,0.33187787870188423,0.0001441505778094487,COMPLETE
182,0.19719192385673523,2023-09-01 22:08:24.097281,2023-09-01 22:08:27.640364,0 days 00:00:03.543083,ReLU,Sigmoid,,,,8,20,20.0,,,,0.013174638066063215,2,80,0.32929091678920597,0.0001432231409236471,COMPLETE
183,0.1953621208667755,2023-09-01 22:08:27.640653,2023-09-01 22:08:31.239503,0 days 00:00:03.598850,ReLU,Sigmoid,,,,8,20,20.0,,,,0.01337910162824597,2,80,0.3337202100579799,0.00015051505685880566,COMPLETE
184,0.181935116648674,2023-09-01 22:08:31.239786,2023-09-01 22:08:34.799313,0 days 00:00:03.559527,ReLU,Sigmoid,,,,8,20,20.0,,,,0.012954746718757048,2,80,0.3313067748624421,0.00013667710854397077,COMPLETE
185,0.1833276003599167,2023-09-01 22:08:34.799603,2023-09-01 22:08:38.371573,0 days 00:00:03.571970,ReLU,Sigmoid,,,,8,20,20.0,,,,0.013868718786244825,2,80,0.3331421360584781,0.00012051420453141355,COMPLETE
186,0.19931581616401672,2023-09-01 22:08:38.371866,2023-09-01 22:08:42.014030,0 days 00:00:03.642164,ReLU,Sigmoid,,,,8,20,20.0,,,,0.013009697861273529,2,80,0.3334660963530219,0.00012869672671004373,COMPLETE
187,0.19275730848312378,2023-09-01 22:08:42.014331,2023-09-01 22:08:45.676592,0 days 00:00:03.662261,ReLU,Sigmoid,,,,8,20,20.0,,,,0.016138812863805134,2,80,0.3328033276328489,0.00012218674116549572,COMPLETE
188,0.1981489360332489,2023-09-01 22:08:45.676877,2023-09-01 22:08:49.396005,0 days 00:00:03.719128,ReLU,Sigmoid,,,,8,20,19.0,,,,0.014139744030450093,2,80,0.3341238734332119,0.00011952527757425432,COMPLETE
189,0.19231773912906647,2023-09-01 22:08:49.396286,2023-09-01 22:08:52.748609,0 days 00:00:03.352323,ReLU,Sigmoid,,,,8,19,20.0,,,,0.008712503085056495,2,80,0.30485532699661594,0.00010757906313547673,COMPLETE
190,0.18324939906597137,2023-09-01 22:08:52.748902,2023-09-01 22:08:56.494483,0 days 00:00:03.745581,ReLU,Sigmoid,,,,8,19,20.0,,,,0.008600885754434153,2,80,0.3410550478377485,0.00011469095773834143,COMPLETE
191,0.20476455986499786,2023-09-01 22:08:56.494785,2023-09-01 22:09:00.213001,0 days 00:00:03.718216,ReLU,Sigmoid,,,,8,19,20.0,,,,0.008865313878059137,2,80,0.34096189542583744,0.00012060678060768059,COMPLETE
192,0.1955091804265976,2023-09-01 22:09:00.213295,2023-09-01 22:09:03.779425,0 days 00:00:03.566130,ReLU,Sigmoid,,,,8,20,20.0,,,,0.008314111797755559,2,80,0.3284045964562055,9.883728177999025e-05,COMPLETE
193,0.2137657105922699,2023-09-01 22:09:03.779721,2023-09-01 22:09:07.101919,0 days 00:00:03.322198,ReLU,Sigmoid,,,,8,19,19.0,,,,0.014200556661172677,2,80,0.30264616721162935,9.951085675241477e-05,COMPLETE
194,0.18622565269470215,2023-09-01 22:09:07.102214,2023-09-01 22:09:10.690034,0 days 00:00:03.587820,ReLU,Sigmoid,,,,8,20,20.0,,,,0.00821945318888703,2,80,0.32905088141472105,7.761598382661736e-05,COMPLETE
195,0.18287813663482666,2023-09-01 22:09:10.690329,2023-09-01 22:09:14.474733,0 days 00:00:03.784404,ReLU,Sigmoid,,,,8,19,20.0,,,,0.008143380608467608,2,80,0.3430249364631415,7.951664040401622e-05,COMPLETE
196,0.19932587444782257,2023-09-01 22:09:14.475035,2023-09-01 22:09:18.165187,0 days 00:00:03.690152,ReLU,Sigmoid,,,,8,19,20.0,,,,0.00844751716118077,2,80,0.34035571255781494,9.325035214117407e-05,COMPLETE
197,0.1906004250049591,2023-09-01 22:09:18.165484,2023-09-01 22:09:21.742325,0 days 00:00:03.576841,ReLU,Sigmoid,,,,8,19,19.0,,,,0.00946026514817166,2,80,0.3260468626099062,8.951428998836859e-05,COMPLETE
198,0.16917121410369873,2023-09-01 22:09:21.742627,2023-09-01 22:09:25.575465,0 days 00:00:03.832838,ReLU,Sigmoid,,,,8,19,19.0,,,,0.007176920513290956,2,80,0.34535814301487133,8.054961444803823e-05,COMPLETE
199,0.2066282331943512,2023-09-01 22:09:25.575755,2023-09-01 22:09:29.348716,0 days 00:00:03.772961,ReLU,Sigmoid,,,,8,19,19.0,,,,0.007794307633635036,2,80,0.3467767884289882,7.6403082157178e-05,COMPLETE
200,0.20049242675304413,2023-09-01 22:09:29.349017,2023-09-01 22:09:32.882321,0 days 00:00:03.533304,ReLU,Sigmoid,,,,8,19,19.0,,,,0.007373890785200414,2,80,0.3238363257556179,6.796318441459636e-05,COMPLETE
201,0.19403865933418274,2023-09-01 22:09:32.882621,2023-09-01 22:09:36.604750,0 days 00:00:03.722129,ReLU,Sigmoid,,,,8,20,20.0,,,,0.009213285841118517,2,80,0.3421048486035404,0.0001010249783244935,COMPLETE
202,0.19770491123199463,2023-09-01 22:09:36.605048,2023-09-01 22:09:40.396676,0 days 00:00:03.791628,ReLU,Sigmoid,,,,8,20,20.0,,,,0.008419733246989695,2,80,0.3451551927250829,0.00010080274724777204,COMPLETE
203,0.20560336112976074,2023-09-01 22:09:40.396979,2023-09-01 22:09:43.881676,0 days 00:00:03.484697,ReLU,Sigmoid,,,,8,19,19.0,,,,0.008804629892693068,2,80,0.3198604467620409,8.15186004435571e-05,COMPLETE
204,0.18707449734210968,2023-09-01 22:09:43.882051,2023-09-01 22:09:47.862935,0 days 00:00:03.980884,ReLU,Sigmoid,,,,8,20,19.0,,,,0.0067897128713334505,2,80,0.34064366933920537,0.00011480662973580692,COMPLETE
205,0.1860331892967224,2023-09-01 22:09:47.863238,2023-09-01 22:09:51.902408,0 days 00:00:04.039170,ReLU,Sigmoid,,,,8,19,19.0,,,,0.006988520427607371,2,80,0.34450964540426754,0.00011431796042633889,COMPLETE
206,0.1935695856809616,2023-09-01 22:09:51.902731,2023-09-01 22:09:55.784823,0 days 00:00:03.882092,ReLU,Sigmoid,,,,8,18,19.0,,,,0.006464902614940157,2,80,0.34341721679223486,0.0001132648680831433,COMPLETE
207,0.19281727075576782,2023-09-01 22:09:55.785125,2023-09-01 22:09:59.654351,0 days 00:00:03.869226,ReLU,Sigmoid,,,,8,18,19.0,,,,0.0064911046145191805,2,80,0.35491371053304804,0.00011587140902130098,COMPLETE
208,0.1818278729915619,2023-09-01 22:09:59.654653,2023-09-01 22:10:03.491171,0 days 00:00:03.836518,ReLU,Sigmoid,,,,8,18,19.0,,,,0.006894569332967471,2,80,0.34586923912119893,0.00011038027576874219,COMPLETE
209,0.18855507671833038,2023-09-01 22:10:03.491467,2023-09-01 22:10:07.291578,0 days 00:00:03.800111,ReLU,Sigmoid,,,,8,18,19.0,,,,0.006836598401242402,2,80,0.34657768267000655,0.00011241693672312287,COMPLETE
210,0.18858350813388824,2023-09-01 22:10:07.291904,2023-09-01 22:10:11.101057,0 days 00:00:03.809153,ReLU,Sigmoid,,,,8,18,19.0,,,,0.006882429460816125,2,80,0.35362574758251436,6.327442808257384e-05,COMPLETE
211,0.18142256140708923,2023-09-01 22:10:11.101353,2023-09-01 22:10:14.901362,0 days 00:00:03.800009,ReLU,Sigmoid,,,,8,18,19.0,,,,0.006366566193851259,2,80,0.3521283973687257,6.621829556195335e-05,COMPLETE
212,0.1853177398443222,2023-09-01 22:10:14.901664,2023-09-01 22:10:18.752824,0 days 00:00:03.851160,ReLU,Sigmoid,,,,8,18,18.0,,,,0.006696213807176732,2,80,0.35843799241486524,7.024238542102167e-05,COMPLETE
213,0.18768087029457092,2023-09-01 22:10:18.753126,2023-09-01 22:10:22.713249,0 days 00:00:03.960123,ReLU,Sigmoid,,,,8,18,18.0,,,,0.005209934405680983,2,80,0.3625950092335005,6.375125828783266e-05,COMPLETE
214,0.2051074057817459,2023-09-01 22:10:22.713552,2023-09-01 22:10:26.726380,0 days 00:00:04.012828,ReLU,Sigmoid,,,,8,18,18.0,,,,0.004717324083887395,2,80,0.37145293805972907,6.111551163431205e-05,COMPLETE
215,0.19109152257442474,2023-09-01 22:10:26.726688,2023-09-01 22:10:30.939764,0 days 00:00:04.213076,ReLU,Sigmoid,,,,8,18,18.0,,,,0.005546718433800577,2,80,0.38859928783899905,5.819153563628864e-05,COMPLETE
216,0.18730054795742035,2023-09-01 22:10:30.940072,2023-09-01 22:10:35.073335,0 days 00:00:04.133263,ReLU,Sigmoid,,,,8,18,18.0,,,,0.005371949371988503,2,80,0.37862474246225925,5.490200865852414e-05,COMPLETE
217,0.2064882218837738,2023-09-01 22:10:35.073635,2023-09-01 22:10:39.221686,0 days 00:00:04.148051,ReLU,Sigmoid,,,,8,17,19.0,,,,0.006685796836507696,2,80,0.38050178179589594,7.994201453807989e-05,COMPLETE
218,0.18904034793376923,2023-09-01 22:10:39.221986,2023-09-01 22:10:43.024525,0 days 00:00:03.802539,ReLU,Sigmoid,,,,8,18,18.0,,,,0.007087931593726614,2,80,0.35253839065812365,4.981402177646379e-05,COMPLETE
219,0.2076176255941391,2023-09-01 22:10:43.024824,2023-09-01 22:10:47.041165,0 days 00:00:04.016341,ReLU,Sigmoid,,,,8,18,18.0,,,,0.005179763143423608,2,80,0.3595888315938847,4.419753976763723e-05,COMPLETE
220,0.20229516923427582,2023-09-01 22:10:47.041466,2023-09-01 22:10:50.918866,0 days 00:00:03.877400,ReLU,Sigmoid,,,,8,18,18.0,,,,0.00695134403451153,2,80,0.3565072962548673,5.2347693998651785e-05,COMPLETE
