number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
110,0.19302885234355927,2023-09-01 09:22:04.738370,2023-09-01 09:22:07.826295,0 days 00:00:03.087925,Leaky,ReLU,,,,30,22,12.0,,,,0.006664130509790059,2,80,0.7449871393714722,3.188988515976929e-05,COMPLETE
111,0.1946319192647934,2023-09-01 09:22:07.826582,2023-09-01 09:22:11.053743,0 days 00:00:03.227161,Leaky,Tanh,,,,30,24,14.0,,,,0.004957098555385245,2,80,0.7807789915418756,2.1328604691737346e-05,COMPLETE
112,0.179594948887825,2023-09-01 09:22:11.054004,2023-09-01 09:22:14.071637,0 days 00:00:03.017633,Leaky,Tanh,,,,30,20,14.0,,,,0.007758196322835274,2,80,0.734993405394406,2.624583517516855e-05,COMPLETE
113,0.1723260134458542,2023-09-01 09:22:14.071898,2023-09-01 09:22:17.084378,0 days 00:00:03.012480,Leaky,Tanh,,,,30,20,14.0,,,,0.009885180883863245,2,80,0.7367126584234557,2.060182441425507e-05,COMPLETE
114,0.16973236203193665,2023-09-01 09:22:17.084641,2023-09-01 09:22:20.250072,0 days 00:00:03.165431,Leaky,Tanh,,,,30,20,14.0,,,,0.00690456156657965,2,80,0.7553994327907173,2.0856869211872937e-05,COMPLETE
115,0.1783352792263031,2023-09-01 09:22:20.250334,2023-09-01 09:22:23.399021,0 days 00:00:03.148687,Leaky,Tanh,,,,30,20,14.0,,,,0.010257582758599882,2,80,0.7616295108363993,2.2715940827100307e-05,COMPLETE
116,0.1553516387939453,2023-09-01 09:22:23.399286,2023-09-01 09:22:26.710356,0 days 00:00:03.311070,Leaky,Tanh,,,,30,20,14.0,,,,0.01948931637601976,2,80,0.7978878912646566,3.4145505590467346e-05,COMPLETE
117,0.18892933428287506,2023-09-01 09:22:26.710610,2023-09-01 09:22:30.003887,0 days 00:00:03.293277,Leaky,Tanh,,,,30,20,14.0,,,,0.004613248038362905,2,80,0.7982602991805203,3.048904948092307e-05,COMPLETE
118,0.1891704648733139,2023-09-01 09:22:30.004154,2023-09-01 09:22:33.170526,0 days 00:00:03.166372,Leaky,Tanh,,,,30,18,13.0,,,,0.015668724174646428,2,80,0.7627829379592643,3.5087544823603466e-05,COMPLETE
119,0.18992576003074646,2023-09-01 09:22:33.170789,2023-09-01 09:22:36.207827,0 days 00:00:03.037038,Leaky,Tanh,,,,30,20,11.0,,,,0.007246232640843252,2,80,0.7258709101561012,2.2042262695539302e-05,COMPLETE
120,0.19252699613571167,2023-09-01 09:22:36.208083,2023-09-01 09:22:39.365995,0 days 00:00:03.157912,Leaky,Tanh,,,,30,18,12.0,,,,0.010290844514237058,2,80,0.7730212582256117,1.9522809416269707e-05,COMPLETE
121,0.1924045830965042,2023-09-01 09:22:39.366255,2023-09-01 09:22:42.435465,0 days 00:00:03.069210,Leaky,Tanh,,,,30,19,14.0,,,,0.01887423592771294,2,80,0.7504571700155452,1.5146394819040468e-05,COMPLETE
122,0.18979990482330322,2023-09-01 09:22:42.435729,2023-09-01 09:22:45.213904,0 days 00:00:02.778175,Leaky,Tanh,,,,30,20,13.0,,,,0.012750566761477991,2,80,0.6748850090755292,2.3030908412431657e-05,COMPLETE
123,0.20513096451759338,2023-09-01 09:22:45.214165,2023-09-01 09:22:48.222538,0 days 00:00:03.008373,Leaky,Tanh,,,,30,20,14.0,,,,0.02102837245027292,2,80,0.7208648543486244,3.759701748461301e-05,COMPLETE
124,0.17644256353378296,2023-09-01 09:22:48.222802,2023-09-01 09:23:29.169879,0 days 00:00:40.947077,Leaky,Tanh,,,,2,21,13.0,,,,0.0056786228664287095,2,80,0.7992443591686154,2.102213680575634e-05,COMPLETE
125,0.21402330696582794,2023-09-01 09:23:29.170153,2023-09-01 09:24:08.735707,0 days 00:00:39.565554,Leaky,Tanh,,,,2,19,12.0,,,,0.005799177931735895,2,80,0.777914272170562,2.6034386174751216e-05,COMPLETE
126,0.17987635731697083,2023-09-01 09:24:08.735973,2023-09-01 09:24:49.242151,0 days 00:00:40.506178,Sigmoid,Tanh,,,,2,21,13.0,,,,0.010085451078632615,2,80,0.7972286144395074,3.193826454687734e-05,COMPLETE
127,0.27688294649124146,2023-09-01 09:24:49.242425,2023-09-01 09:25:19.764676,0 days 00:00:30.522251,Leaky,,,,,2,22,,,,,0.007306225208864882,1,80,0.733875197202929,1.9410904532749356e-05,COMPLETE
128,0.16775375604629517,2023-09-01 09:25:19.764939,2023-09-01 09:25:22.697763,0 days 00:00:02.932824,Leaky,Tanh,,,,30,19,14.0,,,,0.005098437087071364,2,80,0.6944184935878339,5.646753992250624e-05,COMPLETE
129,0.18718522787094116,2023-09-01 09:25:22.698030,2023-09-01 09:25:25.574932,0 days 00:00:02.876902,Leaky,ReLU,,,,30,19,14.0,,,,0.004377575334791945,2,80,0.6906283235450299,5.049283308338348e-05,COMPLETE
130,0.17787307500839233,2023-09-01 09:25:25.575210,2023-09-01 09:25:28.737249,0 days 00:00:03.162039,Leaky,Tanh,,,,30,20,13.0,,,,0.005478385427593702,2,80,0.7605376163656762,3.7491825598167594e-05,COMPLETE
131,0.18738272786140442,2023-09-01 09:25:28.737517,2023-09-01 09:25:31.923247,0 days 00:00:03.185730,Leaky,Tanh,,,,30,20,13.0,,,,0.00530201045179697,2,80,0.7578195944632552,5.3991213994980975e-05,COMPLETE
132,0.1860334724187851,2023-09-01 09:25:31.923529,2023-09-01 09:25:34.814319,0 days 00:00:02.890790,Leaky,Tanh,,,,30,21,13.0,,,,0.006219411058062936,2,80,0.6870466856613828,4.1485282126268155e-05,COMPLETE
133,0.18776459991931915,2023-09-01 09:25:34.814587,2023-09-01 09:25:38.108121,0 days 00:00:03.293534,Leaky,Tanh,,,,30,18,10.0,,,,0.010265865974779515,2,80,0.7984659253441536,3.500604936996414e-05,COMPLETE
134,0.17579279839992523,2023-09-01 09:25:38.108390,2023-09-01 09:25:41.293215,0 days 00:00:03.184825,Leaky,Tanh,,,,30,22,12.0,,,,0.00355690660594532,2,80,0.7615769071355779,2.7341487510591295e-05,COMPLETE
135,0.1643315553665161,2023-09-01 09:25:41.293480,2023-09-01 09:26:17.282149,0 days 00:00:35.988669,Leaky,Tanh,,,,2,22,11.0,,,,0.0035969019310749836,2,80,0.7024219591400409,1.6728410118466754e-05,COMPLETE
136,0.19843228161334991,2023-09-01 09:26:17.282435,2023-09-01 09:26:53.164655,0 days 00:00:35.882220,Leaky,Tanh,,,,2,22,11.0,,,,0.0037421585890286433,2,80,0.7030350856231372,1.6204974057636398e-05,COMPLETE
137,0.19036348164081573,2023-09-01 09:26:53.164929,2023-09-01 09:27:27.394828,0 days 00:00:34.229899,Leaky,Tanh,,,,2,21,9.0,,,,0.0032101172912823066,2,80,0.6633652859761113,6.47983412420232e-05,COMPLETE
138,0.1882610023021698,2023-09-01 09:27:27.395102,2023-09-01 09:27:59.786064,0 days 00:00:32.390962,Leaky,Tanh,,,,2,21,11.0,,,,0.004346836733717453,2,80,0.6366754047187535,2.974256249579524e-05,COMPLETE
139,0.2071787714958191,2023-09-01 09:27:59.786337,2023-09-01 09:28:17.243424,0 days 00:00:17.457087,Leaky,Tanh,,,,2,22,12.0,,,,0.0049019919522839,2,40,0.6735664541876341,1.7403451815589793e-05,COMPLETE
140,0.19386108219623566,2023-09-01 09:28:17.243718,2023-09-01 09:28:20.183449,0 days 00:00:02.939731,Leaky,Tanh,,,,30,22,10.0,,,,0.003834814573012069,2,80,0.7042306793999624,4.863751720067286e-05,COMPLETE
141,0.17825323343276978,2023-09-01 09:28:20.183720,2023-09-01 09:28:23.367591,0 days 00:00:03.183871,Leaky,Tanh,,,,30,19,12.0,,,,0.005665097545399316,2,80,0.7566301165540771,2.3805286953217572e-05,COMPLETE
142,0.16964764893054962,2023-09-01 09:28:23.367859,2023-09-01 09:28:26.576412,0 days 00:00:03.208553,Leaky,Tanh,,,,30,23,11.0,,,,0.00602880642791432,2,80,0.7676791199975082,3.513838946321913e-05,COMPLETE
143,0.2081720381975174,2023-09-01 09:28:26.576684,2023-09-01 09:28:29.917404,0 days 00:00:03.340720,Leaky,Tanh,,,,30,24,11.0,,,,0.006011358836031669,2,80,0.7991019194789223,3.6281285687220266e-05,COMPLETE
144,0.17442351579666138,2023-09-01 09:28:29.917680,2023-09-01 09:28:32.961223,0 days 00:00:03.043543,Leaky,Tanh,,,,30,23,13.0,,,,0.0030034736727262462,2,80,0.7281934840142509,1.8754082868322376e-05,COMPLETE
145,0.18889069557189941,2023-09-01 09:28:32.961500,2023-09-01 09:28:35.766118,0 days 00:00:02.804618,Leaky,Tanh,,,,30,23,15.0,,,,0.00355170154152409,2,80,0.6670457861178932,1.4524093842583556e-05,COMPLETE
146,0.17381882667541504,2023-09-01 09:28:35.766416,2023-09-01 09:28:38.774944,0 days 00:00:03.008528,Leaky,Tanh,,,,30,22,9.0,,,,0.002159830038476198,2,80,0.7193989656803872,1.8323731299107527e-05,COMPLETE
147,0.30566641688346863,2023-09-01 09:28:38.775212,2023-09-01 09:28:41.735862,0 days 00:00:02.960650,Sigmoid,Tanh,,,,30,23,9.0,,,,0.0020857272844169864,2,80,0.7140233477763293,1.7387246462841802e-05,COMPLETE
148,0.19459111988544464,2023-09-01 09:28:41.736138,2023-09-01 09:28:44.808934,0 days 00:00:03.072796,Leaky,Tanh,,,,30,24,8.0,,,,0.002503452931948401,2,80,0.7339252754287865,2.8614857759359527e-05,COMPLETE
149,0.20680788159370422,2023-09-01 09:28:44.809220,2023-09-01 09:28:47.513249,0 days 00:00:02.704029,Leaky,Tanh,,,,30,23,9.0,,,,0.00291094633920509,2,80,0.647012968095872,1.1691997607225668e-05,COMPLETE
150,0.1902269572019577,2023-09-01 09:28:47.513519,2023-09-01 09:28:55.084888,0 days 00:00:07.571369,Leaky,Tanh,,,,10,22,12.0,,,,0.00335388426278413,2,80,0.6922521922952978,1.4688562521580813e-05,COMPLETE
151,0.19883589446544647,2023-09-01 09:28:55.085158,2023-09-01 09:28:58.287915,0 days 00:00:03.202757,Leaky,Tanh,,,,30,22,6.0,,,,0.004201681813751947,2,80,0.7728100357883552,2.0223979308473185e-05,COMPLETE
152,0.18707288801670074,2023-09-01 09:28:58.288187,2023-09-01 09:29:01.303685,0 days 00:00:03.015498,Leaky,Tanh,,,,30,21,13.0,,,,0.002469236300039394,2,80,0.7266486211354334,1.8593474158463283e-05,COMPLETE
153,0.242879718542099,2023-09-01 09:29:01.303955,2023-09-01 09:29:04.110039,0 days 00:00:02.806084,Leaky,Tanh,,,,30,23,14.0,,,,0.0016453146464783658,2,80,0.677352537017456,2.6549374860653206e-05,COMPLETE
154,0.57908034324646,2023-09-01 09:29:04.110311,2023-09-01 09:30:05.520232,0 days 00:01:01.409921,Leaky,Tanh,ReLU,Sigmoid,Tanh,2,21,15.0,23.0,20.0,23.0,0.012520736111497038,5,80,0.7998332464070481,1.2510746979807833e-05,COMPLETE
155,0.1955128014087677,2023-09-01 09:30:05.520533,2023-09-01 09:30:08.681465,0 days 00:00:03.160932,Leaky,ReLU,,,,30,22,11.0,,,,0.004883683944827178,2,80,0.7537343492609853,2.2698710732849763e-05,COMPLETE
156,0.18861159682273865,2023-09-01 09:30:08.681735,2023-09-01 09:30:11.301123,0 days 00:00:02.619388,Leaky,Tanh,,,,30,22,13.0,,,,0.006653822676130214,2,80,0.6335829680078638,1.596966577422915e-05,COMPLETE
157,0.19037297368049622,2023-09-01 09:30:11.301389,2023-09-01 09:30:14.291263,0 days 00:00:02.989874,Leaky,Tanh,,,,30,21,15.0,,,,0.014738614447530352,2,80,0.7196075908533445,3.144543786812551e-05,COMPLETE
158,0.21366290748119354,2023-09-01 09:30:14.291534,2023-09-01 09:30:17.188111,0 days 00:00:02.896577,Leaky,Tanh,,,,30,24,12.0,,,,0.0030250534273278794,2,80,0.6968915851443437,2.1222465185649557e-05,COMPLETE
159,0.17441686987876892,2023-09-01 09:30:17.188381,2023-09-01 09:30:18.722873,0 days 00:00:01.534492,Leaky,Tanh,,,,30,23,14.0,,,,0.0083816614072915,2,40,0.7433780260296913,1.3323881195397744e-05,COMPLETE
160,0.1816880702972412,2023-09-01 09:30:18.723147,2023-09-01 09:30:20.142685,0 days 00:00:01.419538,Leaky,Tanh,,,,30,23,10.0,,,,0.007804205554857868,2,40,0.6652882494052085,1.2610760279085459e-05,COMPLETE
161,0.17998582124710083,2023-09-01 09:30:20.142952,2023-09-01 09:30:21.677709,0 days 00:00:01.534757,Leaky,Tanh,,,,30,23,14.0,,,,0.008019223962833305,2,40,0.7423371631490343,1.8582195541277295e-05,COMPLETE
162,0.205624058842659,2023-09-01 09:30:21.677985,2023-09-01 09:30:23.260363,0 days 00:00:01.582378,Leaky,Tanh,,,,30,22,14.0,,,,0.01009802274688052,2,40,0.7659880829350125,1.5151626434595902e-05,COMPLETE
163,0.6637935042381287,2023-09-01 09:30:23.260632,2023-09-01 09:30:26.318115,0 days 00:00:03.057483,Leaky,Tanh,,,,30,1,15.0,,,,0.006397647827231895,2,80,0.7183578785698879,2.52880043776337e-05,COMPLETE
164,0.18730343878269196,2023-09-01 09:30:26.318389,2023-09-01 09:30:29.596320,0 days 00:00:03.277931,Leaky,Tanh,,,,30,21,13.0,,,,0.013094703603834688,2,80,0.7746322322155376,1.2580635008245437e-05,COMPLETE
165,0.16896437108516693,2023-09-01 09:30:29.596592,2023-09-01 09:31:07.754258,0 days 00:00:38.157666,Leaky,Tanh,,,,2,22,16.0,,,,0.004374838043369128,2,80,0.7420203724916922,1.7800387671797112e-05,COMPLETE
166,0.18537494540214539,2023-09-01 09:31:07.754540,2023-09-01 09:31:09.209511,0 days 00:00:01.454971,Leaky,Tanh,,,,30,24,16.0,,,,0.004325566189951965,2,40,0.7004029225484075,1.6487487414821286e-05,COMPLETE
167,0.24385392665863037,2023-09-01 09:31:09.209792,2023-09-01 09:31:12.283137,0 days 00:00:03.073345,Leaky,Tanh,,,,30,22,15.0,,,,0.002104892558398538,2,80,0.7383400739641004,1.3804671016271231e-05,COMPLETE
168,0.18098416924476624,2023-09-01 09:31:12.283406,2023-09-01 09:31:14.970731,0 days 00:00:02.687325,Leaky,Tanh,,,,30,23,16.0,,,,0.009110238391642983,2,80,0.6432951548845582,2.9519216836975086e-05,COMPLETE
169,0.17638111114501953,2023-09-01 09:31:14.971006,2023-09-01 09:31:17.775561,0 days 00:00:02.804555,Leaky,Tanh,,,,30,22,14.0,,,,0.003530273564184355,2,80,0.6818915049656639,1.8692802505469653e-05,COMPLETE
170,0.18025252223014832,2023-09-01 09:31:17.775838,2023-09-01 09:31:25.826273,0 days 00:00:08.050435,Leaky,Tanh,,,,10,23,16.0,,,,0.0026836632187113053,2,80,0.7434095397600978,1.003013508556165e-05,COMPLETE
171,0.18251918256282806,2023-09-01 09:31:25.826570,2023-09-01 09:31:28.713812,0 days 00:00:02.887242,Leaky,Tanh,,,,30,22,14.0,,,,0.003539558659945068,2,80,0.6939784720226048,1.907471520757713e-05,COMPLETE
172,0.16985845565795898,2023-09-01 09:31:28.714081,2023-09-01 09:31:31.493539,0 days 00:00:02.779458,Leaky,Tanh,,,,30,21,15.0,,,,0.003956137883487093,2,80,0.665292638538598,2.2992313404714316e-05,COMPLETE
173,0.17319592833518982,2023-09-01 09:31:31.493810,2023-09-01 09:31:34.687359,0 days 00:00:03.193549,Leaky,Tanh,,,,30,20,15.0,,,,0.004574924843605859,2,80,0.769690159680796,2.4943415911740576e-05,COMPLETE
174,0.19417759776115417,2023-09-01 09:31:34.687640,2023-09-01 09:31:37.705569,0 days 00:00:03.017929,Leaky,Tanh,,,,30,20,16.0,,,,0.004745744293278967,2,80,0.7206868580369973,2.2564844909561212e-05,COMPLETE
175,0.16610121726989746,2023-09-01 09:31:37.705846,2023-09-01 09:31:40.922710,0 days 00:00:03.216864,Leaky,Tanh,,,,30,20,15.0,,,,0.006742385243371466,2,80,0.7752660814238017,4.202089566720106e-05,COMPLETE
176,0.19647715985774994,2023-09-01 09:31:40.922984,2023-09-01 09:31:43.705447,0 days 00:00:02.782463,Leaky,Tanh,,,,30,19,15.0,,,,0.006617521317444845,2,80,0.6694945979606909,4.342702150732917e-05,COMPLETE
177,0.19916203618049622,2023-09-01 09:31:43.705717,2023-09-01 09:32:14.221410,0 days 00:00:30.515693,Leaky,Tanh,,,,2,20,16.0,,,,0.004986355872096168,2,80,0.5999391565412513,5.476193220381156e-05,COMPLETE
178,0.2099897861480713,2023-09-01 09:32:14.221689,2023-09-01 09:32:17.248382,0 days 00:00:03.026693,Sigmoid,Tanh,,,,30,20,15.0,,,,0.007184009739697116,2,80,0.7373215918491969,3.7437061056236294e-05,COMPLETE
179,0.1786043494939804,2023-09-01 09:32:17.248658,2023-09-01 09:32:19.839325,0 days 00:00:02.590667,Leaky,Tanh,,,,30,21,14.0,,,,0.008769288682458881,2,80,0.627820689946059,6.914058152937953e-05,COMPLETE
180,0.1904616355895996,2023-09-01 09:32:19.839604,2023-09-01 09:32:21.440021,0 days 00:00:01.600417,Leaky,ReLU,,,,30,20,15.0,,,,0.005432521856613247,2,40,0.7731731967006217,1.5207186116161144e-05,COMPLETE
181,0.17116551101207733,2023-09-01 09:32:21.440298,2023-09-01 09:32:24.664566,0 days 00:00:03.224268,Leaky,Tanh,,,,30,21,15.0,,,,0.010982656636806363,2,80,0.7771180780289254,3.293938687094637e-05,COMPLETE
182,0.2046026587486267,2023-09-01 09:32:24.664849,2023-09-01 09:32:27.597449,0 days 00:00:02.932600,Leaky,Tanh,,,,30,20,15.0,,,,0.015802690491841055,2,80,0.7059980353022134,3.205400307287828e-05,COMPLETE
183,0.16928048431873322,2023-09-01 09:32:27.597719,2023-09-01 09:32:30.783644,0 days 00:00:03.185925,ReLU,Tanh,,,,30,21,15.0,,,,0.00928725567017939,2,80,0.7594480624825952,4.0167053403878125e-05,COMPLETE
184,0.16373375058174133,2023-09-01 09:32:30.783916,2023-09-01 09:32:34.018149,0 days 00:00:03.234233,ReLU,Tanh,,,,30,21,16.0,,,,0.008949138075648113,2,80,0.7671083126669276,3.535326196508347e-05,COMPLETE
185,0.1892748475074768,2023-09-01 09:32:34.018431,2023-09-01 09:32:37.226226,0 days 00:00:03.207795,ReLU,Tanh,,,,30,21,16.0,,,,0.01066202642550958,2,80,0.7716165183450058,4.576911762552582e-05,COMPLETE
186,0.19309310615062714,2023-09-01 09:32:37.226509,2023-09-01 09:32:42.754477,0 days 00:00:05.527968,ReLU,Tanh,,,,16,21,16.0,,,,0.011967121218416733,2,80,0.7785785635856547,3.767182574658341e-05,COMPLETE
187,0.16957987844944,2023-09-01 09:32:42.754749,2023-09-01 09:32:45.688082,0 days 00:00:02.933333,ReLU,Tanh,,,,30,20,17.0,,,,0.0071701091442955625,2,80,0.7043417189693466,5.202563386204524e-05,COMPLETE
188,0.1872074156999588,2023-09-01 09:32:45.688360,2023-09-01 09:33:19.769302,0 days 00:00:34.080942,ReLU,Tanh,,,,2,19,17.0,,,,0.007072967423440204,2,80,0.668177583494466,6.057222417025395e-05,COMPLETE
189,0.1474372148513794,2023-09-01 09:33:19.769592,2023-09-01 09:33:23.110785,0 days 00:00:03.341193,ReLU,Tanh,,,,30,19,18.0,,,,0.00955604547113263,2,80,0.7992171994844549,4.7817783455221223e-05,COMPLETE
190,0.176503524184227,2023-09-01 09:33:23.111059,2023-09-01 09:33:26.479109,0 days 00:00:03.368050,ReLU,Tanh,,,,30,19,18.0,,,,0.00910842873924391,2,80,0.7994560938210244,5.439338678667436e-05,COMPLETE
191,0.197588711977005,2023-09-01 09:33:26.479378,2023-09-01 09:33:29.696826,0 days 00:00:03.217448,ReLU,Tanh,,,,30,20,19.0,,,,0.013976925850896063,2,80,0.7596054194879835,4.010581882362418e-05,COMPLETE
192,0.1819380521774292,2023-09-01 09:33:29.697099,2023-09-01 09:33:32.805998,0 days 00:00:03.108899,ReLU,Tanh,,,,30,20,18.0,,,,0.009490494131810457,2,80,0.7518600288696384,5.217079390747132e-05,COMPLETE
193,0.1790095716714859,2023-09-01 09:33:32.806280,2023-09-01 09:33:35.724668,0 days 00:00:02.918388,ReLU,Tanh,,,,30,19,17.0,,,,0.011577964418749838,2,80,0.7060078695290483,7.202451038180679e-05,COMPLETE
194,0.17734061181545258,2023-09-01 09:33:35.724942,2023-09-01 09:33:39.033617,0 days 00:00:03.308675,ReLU,Tanh,,,,30,21,17.0,,,,0.006377686154953077,2,80,0.7978476699399827,4.501512055936413e-05,COMPLETE
195,0.16841936111450195,2023-09-01 09:33:39.033891,2023-09-01 09:33:42.161637,0 days 00:00:03.127746,ReLU,Tanh,,,,30,20,16.0,,,,0.007748235727607326,2,80,0.7573459866366787,3.196251403421288e-05,COMPLETE
196,0.1710103452205658,2023-09-01 09:33:42.161914,2023-09-01 09:33:45.323953,0 days 00:00:03.162039,ReLU,Tanh,,,,30,18,15.0,,,,0.007899252686864935,2,80,0.7667518258636168,3.355846554022232e-05,COMPLETE
197,0.1837848275899887,2023-09-01 09:33:45.324227,2023-09-01 09:33:48.404242,0 days 00:00:03.080015,ReLU,Tanh,,,,30,19,16.0,,,,0.007514727391551079,2,80,0.741768901090966,3.410014715288332e-05,COMPLETE
198,0.17006734013557434,2023-09-01 09:33:48.404511,2023-09-01 09:33:51.317211,0 days 00:00:02.912700,ReLU,Tanh,,,,30,18,15.0,,,,0.00809855242149913,2,80,0.6901992697574884,5.745190629529076e-05,COMPLETE
199,0.1970069259405136,2023-09-01 09:33:51.317477,2023-09-01 09:34:26.901893,0 days 00:00:35.584416,ReLU,Tanh,,,,2,18,16.0,,,,0.007828613332037495,2,80,0.6934393575130234,8.010014997254939e-05,COMPLETE
200,0.17113035917282104,2023-09-01 09:34:26.902168,2023-09-01 09:34:29.560274,0 days 00:00:02.658106,ReLU,Tanh,,,,30,18,15.0,,,,0.005906807330267522,2,80,0.642242594877722,5.8730956173641846e-05,COMPLETE
201,0.1946500539779663,2023-09-01 09:34:29.560556,2023-09-01 09:34:32.284159,0 days 00:00:02.723603,ReLU,Tanh,,,,30,18,15.0,,,,0.0056528475920701905,2,80,0.65081687359588,0.00010006676472288927,COMPLETE
202,0.17080336809158325,2023-09-01 09:34:32.284427,2023-09-01 09:34:35.514142,0 days 00:00:03.229715,ReLU,Tanh,,,,30,18,16.0,,,,0.006092184492905227,2,80,0.7683761825321384,5.9478876941469035e-05,COMPLETE
203,0.18662965297698975,2023-09-01 09:34:35.514424,2023-09-01 09:34:38.754798,0 days 00:00:03.240374,ReLU,Tanh,,,,30,17,16.0,,,,0.00677001685709034,2,80,0.7720974997418447,6.295828205056325e-05,COMPLETE
204,0.18013887107372284,2023-09-01 09:34:38.755069,2023-09-01 09:34:41.619111,0 days 00:00:02.864042,ReLU,Tanh,,,,30,18,16.0,,,,0.006128161602231393,2,80,0.6863280160305728,5.468886220873388e-05,COMPLETE
205,0.18333303928375244,2023-09-01 09:34:41.619387,2023-09-01 09:34:44.209415,0 days 00:00:02.590028,ReLU,Tanh,,,,30,18,15.0,,,,0.008794893625014113,2,80,0.6160991064245748,4.486723705256704e-05,COMPLETE
206,0.16191338002681732,2023-09-01 09:34:44.209687,2023-09-01 09:34:47.545437,0 days 00:00:03.335750,ReLU,Tanh,,,,30,19,15.0,,,,0.005412956600809336,2,80,0.7990927829981841,7.481119898232801e-05,COMPLETE
207,0.2034560739994049,2023-09-01 09:34:47.545711,2023-09-01 09:34:58.277382,0 days 00:00:10.731671,ReLU,Tanh,,,,8,17,15.0,,,,0.005431368284202628,2,80,0.7949300377480492,7.33177872608771e-05,COMPLETE
208,0.2974756062030792,2023-09-01 09:34:58.277657,2023-09-01 09:34:59.661328,0 days 00:00:01.383671,ReLU,Tanh,,,,30,18,16.0,,,,0.004153822269453243,2,80,0.328685688604396,5.94142051038674e-05,COMPLETE
209,0.20227521657943726,2023-09-01 09:34:59.661603,2023-09-01 09:35:02.800875,0 days 00:00:03.139272,ReLU,Tanh,,,,30,19,15.0,,,,0.006082196465869612,2,80,0.7589717863450209,8.489989759079448e-05,COMPLETE
210,0.1827184557914734,2023-09-01 09:35:02.801146,2023-09-01 09:35:06.121049,0 days 00:00:03.319903,ReLU,Tanh,,,,30,16,15.0,,,,0.005121245325502971,2,80,0.7975885160872466,4.8150552436381666e-05,COMPLETE
211,0.14671535789966583,2023-09-01 09:35:06.121329,2023-09-01 09:35:09.144701,0 days 00:00:03.023372,ReLU,Tanh,,,,30,19,16.0,,,,0.007871440591537205,2,80,0.7204715773407858,3.6584957335227274e-05,COMPLETE
212,0.17795363068580627,2023-09-01 09:35:09.144978,2023-09-01 09:35:12.252271,0 days 00:00:03.107293,ReLU,Tanh,,,,30,19,17.0,,,,0.007382745606681317,2,80,0.7191554921324222,3.935923020091186e-05,COMPLETE
213,0.1723138689994812,2023-09-01 09:35:12.252552,2023-09-01 09:35:15.461130,0 days 00:00:03.208578,ReLU,Tanh,,,,30,19,16.0,,,,0.011013750966194367,2,80,0.7598101276064195,5.107797445799801e-05,COMPLETE
214,0.17671716213226318,2023-09-01 09:35:15.461411,2023-09-01 09:35:18.515609,0 days 00:00:03.054198,ReLU,Tanh,,,,30,18,18.0,,,,0.00798361278080127,2,80,0.7355443444751482,6.425075305049782e-05,COMPLETE
215,0.20524831116199493,2023-09-01 09:35:18.515884,2023-09-01 09:35:26.196797,0 days 00:00:07.680913,ReLU,Tanh,,,,10,19,15.0,,,,0.01666933763196457,2,80,0.6998336226673898,4.1122335680337046e-05,COMPLETE
216,0.19009718298912048,2023-09-01 09:35:26.197078,2023-09-01 09:35:28.901555,0 days 00:00:02.704477,ReLU,Tanh,,,,30,18,17.0,,,,0.0064177307069043085,2,80,0.6560201573903599,3.375481839376875e-05,COMPLETE
217,0.16839708387851715,2023-09-01 09:35:28.901839,2023-09-01 09:35:32.081098,0 days 00:00:03.179259,ReLU,Tanh,,,,30,17,16.0,,,,0.013350259583575916,2,80,0.7697237680379826,0.00010750758307392195,COMPLETE
218,0.2535606026649475,2023-09-01 09:35:32.081388,2023-09-01 09:35:52.008932,0 days 00:00:19.927544,ReLU,Tanh,,,,2,17,16.0,,,,0.013889242964808948,2,80,0.3909033259086972,7.419459012382425e-05,COMPLETE
219,0.1828390657901764,2023-09-01 09:35:52.009220,2023-09-01 09:35:55.099051,0 days 00:00:03.089831,ReLU,Leaky,,,,30,18,16.0,,,,0.00429355718323398,2,80,0.7437987537120878,6.0552353042141195e-05,COMPLETE
220,0.20155242085456848,2023-09-01 09:35:55.099331,2023-09-01 09:35:57.422928,0 days 00:00:02.323597,ReLU,ReLU,,,,30,19,16.0,,,,0.005175844322786648,2,80,0.5697034108262147,4.7876651199418974e-05,COMPLETE
221,0.17106375098228455,2023-09-01 09:35:57.423207,2023-09-01 09:36:00.627241,0 days 00:00:03.204034,ReLU,Tanh,,,,30,17,15.0,,,,0.00965760798376882,2,80,0.7730360641349331,0.00010399204665936229,COMPLETE
222,0.2048967331647873,2023-09-01 09:36:00.627523,2023-09-01 09:36:03.943232,0 days 00:00:03.315709,ReLU,Tanh,,,,30,17,15.0,,,,0.009422702572731688,2,80,0.797139004732798,0.00010124191481148709,COMPLETE
223,0.19196069240570068,2023-09-01 09:36:03.943512,2023-09-01 09:36:06.929869,0 days 00:00:02.986357,ReLU,Tanh,,,,30,18,15.0,,,,0.008177560579603295,2,80,0.7150269263828917,8.874436803643821e-05,COMPLETE
224,0.1807425171136856,2023-09-01 09:36:06.930152,2023-09-01 09:36:10.058572,0 days 00:00:03.128420,ReLU,Tanh,,,,30,16,16.0,,,,0.006667438055100172,2,80,0.7568087409655173,0.00014304081616834982,COMPLETE
