number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_batch_size,params_fl1,params_fl2,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
239,0.10857383906841278,2023-09-02 13:19:12.831068,2023-09-02 13:19:41.837339,0 days 00:00:29.006271,Sigmoid,Tanh,4,17,18.0,0.000944287907371788,2,80,0.7217815096330631,2.5546724804171026e-05,COMPLETE
240,0.10573825985193253,2023-09-02 13:19:41.837626,2023-09-02 13:19:52.402437,0 days 00:00:10.564811,Leaky,Tanh,10,18,19.0,0.004014108809217332,2,100,0.4980103495549191,0.0005861632390308134,COMPLETE
241,0.09677373617887497,2023-09-02 13:19:52.402720,2023-09-02 13:20:02.789719,0 days 00:00:10.386999,Leaky,Tanh,16,16,20.0,0.004693902808999219,2,100,0.7448892230814256,3.909386842385918e-05,COMPLETE
242,0.0968422070145607,2023-09-02 13:20:02.789993,2023-09-02 13:20:15.494366,0 days 00:00:12.704373,Leaky,ReLU,12,17,19.0,0.0013846847836477389,2,100,0.7043745163141105,5.203827377927383e-05,COMPLETE
243,0.09585858881473541,2023-09-02 13:20:15.494646,2023-09-02 13:20:26.068407,0 days 00:00:10.573761,Leaky,Tanh,16,17,2.0,0.0031781857002771306,2,100,0.7672881761912715,6.785992875812241e-05,COMPLETE
244,0.09761957079172134,2023-09-02 13:20:26.068686,2023-09-02 13:20:49.852109,0 days 00:00:23.783423,Leaky,Tanh,4,18,20.0,0.0026644884804554996,2,100,0.4701617849439124,8.739335208489459e-05,COMPLETE
245,0.13272032141685486,2023-09-02 13:20:49.852401,2023-09-02 13:21:03.105062,0 days 00:00:13.252661,Tanh,Tanh,12,17,21.0,0.06191223385860328,2,100,0.7386070138166161,1.2462679045817045e-05,COMPLETE
246,0.0989096537232399,2023-09-02 13:21:03.105343,2023-09-02 13:21:09.152100,0 days 00:00:06.046757,Leaky,Tanh,16,16,18.0,0.005655491735355191,2,60,0.7105268641829148,1.0015378430015651e-05,COMPLETE
247,0.10166705399751663,2023-09-02 13:21:09.152380,2023-09-02 13:21:17.081104,0 days 00:00:07.928724,Leaky,Leaky,8,13,13.0,0.0020684807762708507,2,40,0.768940548058981,0.00011828815156452771,COMPLETE
248,0.09179211407899857,2023-09-02 13:21:17.081374,2023-09-02 13:21:23.089842,0 days 00:00:06.008468,Leaky,Tanh,30,18,19.0,0.0036421395611090277,2,100,0.7340779682519878,3.14823228855059e-05,COMPLETE
249,0.11028645187616348,2023-09-02 13:21:23.090126,2023-09-02 13:21:30.542779,0 days 00:00:07.452653,Sigmoid,,16,17,,0.004238581486853566,1,100,0.6955723128290262,4.409505670972299e-05,COMPLETE
250,0.15762943029403687,2023-09-02 13:21:30.543062,2023-09-02 13:21:51.365681,0 days 00:00:20.822619,Leaky,Tanh,8,16,12.0,0.048068556148239384,2,100,0.7964773986493177,0.000156680616109083,COMPLETE
251,0.09466277807950974,2023-09-02 13:21:51.365969,2023-09-02 13:23:05.653701,0 days 00:01:14.287732,Leaky,Leaky,2,22,8.0,0.0025256933558584923,2,100,0.7548092606223283,1.616939900873927e-05,COMPLETE
252,0.1473432183265686,2023-09-02 13:23:05.653988,2023-09-02 13:23:07.662049,0 days 00:00:02.008061,Leaky,Tanh,12,18,19.0,0.0032014331791310456,2,100,0.10390405146378856,0.019733627097780915,COMPLETE
253,0.12484756857156754,2023-09-02 13:23:07.662323,2023-09-02 13:23:18.832003,0 days 00:00:11.169680,Leaky,ReLU,16,17,20.0,4.290299859841336e-05,2,100,0.7994497094067365,6.056724763583368e-05,COMPLETE
254,0.09721202403306961,2023-09-02 13:23:18.832405,2023-09-02 13:23:37.464826,0 days 00:00:18.632421,ReLU,Leaky,8,15,13.0,0.006054585438326613,2,100,0.7204093427254218,2.746357887052517e-05,COMPLETE
255,0.1139741837978363,2023-09-02 13:23:37.465111,2023-09-02 13:23:43.203770,0 days 00:00:05.738659,Leaky,Tanh,16,19,21.0,0.0005450748623155857,2,60,0.678162312545325,0.005020356346773769,COMPLETE
256,0.092021144926548,2023-09-02 13:23:43.204049,2023-09-02 13:24:03.256248,0 days 00:00:20.052199,Leaky,Tanh,8,18,19.0,0.0015932547269045208,2,100,0.7649618021224353,1.36070758281138e-05,COMPLETE
257,0.0960388258099556,2023-09-02 13:24:03.256522,2023-09-02 13:24:10.861827,0 days 00:00:07.605305,Leaky,Leaky,12,16,11.0,0.004822071848912094,2,100,0.4275615997154791,0.00010025954345427074,COMPLETE
258,0.15799011290073395,2023-09-02 13:24:10.862117,2023-09-02 13:24:12.979840,0 days 00:00:02.117723,ReLU,Tanh,30,21,18.0,0.001983276778042754,2,100,0.24397255261244571,0.042322652719730035,COMPLETE
259,0.09808410704135895,2023-09-02 13:24:12.980125,2023-09-02 13:24:17.058705,0 days 00:00:04.078580,Leaky,Leaky,16,17,22.0,0.0027952780851775104,2,100,0.29126474006791225,3.9336295021697905e-05,COMPLETE
260,0.09505434334278107,2023-09-02 13:24:17.058996,2023-09-02 13:24:54.345016,0 days 00:00:37.286020,Leaky,Tanh,4,18,10.0,0.0036677375347088986,2,100,0.7378111304538145,2.2569008906470613e-05,COMPLETE
261,0.12126284092664719,2023-09-02 13:24:54.345301,2023-09-02 13:25:03.462116,0 days 00:00:09.116815,Sigmoid,Tanh,8,14,14.0,0.002377501624551291,2,100,0.35202030631048453,4.96220574469618e-05,COMPLETE
262,0.10269944369792938,2023-09-02 13:25:03.462391,2023-09-02 13:25:11.243518,0 days 00:00:07.781127,Leaky,Leaky,16,17,20.0,0.004364791375466896,2,100,0.5633036493116546,7.406499603748387e-05,COMPLETE
263,0.1024133637547493,2023-09-02 13:25:11.243810,2023-09-02 13:25:22.404225,0 days 00:00:11.160415,ReLU,Tanh,8,20,18.0,0.008042255840256588,2,60,0.7053924956935517,1.2599516973368163e-05,COMPLETE
264,0.10012160241603851,2023-09-02 13:25:22.404513,2023-09-02 13:25:34.131521,0 days 00:00:11.727008,Leaky,Leaky,12,19,7.0,0.003143551406586764,2,100,0.6588053720963193,0.00017163573171093588,COMPLETE
265,0.09571289271116257,2023-09-02 13:25:34.131810,2023-09-02 13:25:39.908133,0 days 00:00:05.776323,Leaky,Tanh,16,17,19.0,0.005878132916274412,2,100,0.4132160074373387,1.6456713233560028e-05,COMPLETE
266,0.09161712974309921,2023-09-02 13:25:39.908419,2023-09-02 13:26:00.073051,0 days 00:00:20.164632,Leaky,ReLU,8,18,20.0,0.00032318787820553234,2,100,0.7676891514923067,0.00013849383218675836,COMPLETE
267,0.09081999212503433,2023-09-02 13:26:00.073333,2023-09-02 13:26:06.685737,0 days 00:00:06.612404,ReLU,Tanh,30,22,21.0,0.0019393919085335966,2,100,0.7995975149377947,0.00011594765658632849,COMPLETE
268,0.09566297382116318,2023-09-02 13:26:06.686019,2023-09-02 13:26:11.985023,0 days 00:00:05.299004,Leaky,Tanh,30,21,21.0,0.0017719128100955927,2,80,0.7971222303580517,0.00011000501341506874,COMPLETE
269,0.09768810123205185,2023-09-02 13:26:11.985318,2023-09-02 13:26:18.186588,0 days 00:00:06.201270,Tanh,Tanh,30,21,20.0,0.001247158994362867,2,100,0.7540152130854615,9.164467114166672e-05,COMPLETE
270,0.10474421083927155,2023-09-02 13:26:18.186857,2023-09-02 13:26:21.249157,0 days 00:00:03.062300,ReLU,Tanh,30,22,19.0,0.002208073895576557,2,100,0.3648451397470089,0.0001229416252348243,COMPLETE
271,0.11293632537126541,2023-09-02 13:26:21.249437,2023-09-02 13:26:22.297745,0 days 00:00:01.048308,Leaky,Tanh,30,22,22.0,0.0015192045690140018,2,40,0.3077899931727094,0.00015212105317077027,COMPLETE
272,0.08220144361257553,2023-09-02 13:26:22.298028,2023-09-02 13:26:28.590224,0 days 00:00:06.292196,Leaky,Tanh,30,13,20.0,0.0026814047068845315,2,100,0.7729649488992429,1.0173448030569739e-05,COMPLETE
273,0.09364311397075653,2023-09-02 13:26:28.590511,2023-09-02 13:26:34.517905,0 days 00:00:05.927394,Leaky,Tanh,30,13,21.0,0.00267982328250251,2,100,0.7253171033935544,1.2029279205854467e-05,COMPLETE
274,0.097857266664505,2023-09-02 13:26:34.518191,2023-09-02 13:26:38.164490,0 days 00:00:03.646299,Leaky,Tanh,30,12,20.0,0.0035017094484619464,2,100,0.4447974462067793,8.392899831009503e-05,COMPLETE
275,0.09166783094406128,2023-09-02 13:26:38.164773,2023-09-02 13:26:44.472019,0 days 00:00:06.307246,ReLU,Tanh,30,13,20.0,0.0029712927290036504,2,100,0.7717268419381067,1.0170816830232203e-05,COMPLETE
276,0.10257432609796524,2023-09-02 13:26:44.472300,2023-09-02 13:26:50.545981,0 days 00:00:06.073681,Leaky,Tanh,30,14,24.0,0.0007893412217693577,2,100,0.7430648767820899,2.0164973879568784e-05,COMPLETE
277,0.1316504329442978,2023-09-02 13:26:50.546268,2023-09-02 13:26:53.763862,0 days 00:00:03.217594,Sigmoid,Tanh,30,15,12.0,0.0023077917016560757,2,100,0.387577061482201,1.4338676908833899e-05,COMPLETE
278,0.09744743257761002,2023-09-02 13:26:53.764151,2023-09-02 13:27:01.335839,0 days 00:00:07.571688,Leaky,Tanh,16,13,20.0,0.003897332480809076,2,100,0.5482116931953953,0.0001795619211125296,COMPLETE
279,0.0896143987774849,2023-09-02 13:27:01.336117,2023-09-02 13:27:41.289884,0 days 00:00:39.953767,Leaky,Tanh,4,14,22.0,0.001832776391904512,2,100,0.7998173994083515,0.0005155300038755273,COMPLETE
280,0.09595465660095215,2023-09-02 13:27:41.290174,2023-09-02 13:28:21.136953,0 days 00:00:39.846779,ReLU,Tanh,4,14,23.0,0.0017968728071262171,2,100,0.7964235819449172,0.0004125193008808041,COMPLETE
281,0.09278807044029236,2023-09-02 13:28:21.137234,2023-09-02 13:29:00.091772,0 days 00:00:38.954538,Leaky,Tanh,4,15,21.0,0.0010043417087807673,2,100,0.7755352502845735,0.0003351020588579507,COMPLETE
282,0.10058664530515671,2023-09-02 13:29:00.092058,2023-09-02 13:29:16.778919,0 days 00:00:16.686861,Leaky,Tanh,4,14,21.0,0.0019728968933843847,2,100,0.3341757613050867,0.00012577992136354602,COMPLETE
283,0.10029974579811096,2023-09-02 13:29:16.779208,2023-09-02 13:29:53.977892,0 days 00:00:37.198684,Leaky,Tanh,4,13,23.0,0.0024177999223442496,2,100,0.745283813075135,1.736163172933046e-05,COMPLETE
284,0.0957413837313652,2023-09-02 13:29:53.978182,2023-09-02 13:30:10.372579,0 days 00:00:16.394397,Leaky,Tanh,10,14,22.0,0.0013989985801890323,2,100,0.775854018251529,0.0004616299702758912,COMPLETE
285,0.11272294819355011,2023-09-02 13:30:10.372861,2023-09-02 13:30:50.180186,0 days 00:00:39.807325,ReLU,Tanh,4,8,22.0,0.004517774238525644,2,100,0.7987365329365267,0.0006832624139902902,COMPLETE
286,0.09750081598758698,2023-09-02 13:30:50.180463,2023-09-02 13:30:56.077761,0 days 00:00:05.897298,Leaky,ReLU,30,16,21.0,0.0019883288284366697,2,100,0.7092177685276692,0.0002828886637885992,COMPLETE
287,0.10608269274234772,2023-09-02 13:30:56.078041,2023-09-02 13:31:33.274444,0 days 00:00:37.196403,Leaky,Tanh,4,12,9.0,0.0035626214301714104,2,100,0.745118333060231,0.0002455223086728938,COMPLETE
288,0.09962617605924606,2023-09-02 13:31:33.274732,2023-09-02 13:31:39.639740,0 days 00:00:06.365008,Leaky,Tanh,30,15,19.0,0.00275328603434659,2,100,0.7684120204245597,0.0003728577135546984,COMPLETE
289,0.10830994695425034,2023-09-02 13:31:39.640023,2023-09-02 13:32:09.870574,0 days 00:00:30.230551,ReLU,,4,13,,0.0011581578252575309,1,100,0.7992913261272281,1.169502160605204e-05,COMPLETE
290,0.11904417723417282,2023-09-02 13:32:09.870861,2023-09-02 13:32:28.599493,0 days 00:00:18.728632,Sigmoid,Tanh,8,11,20.0,0.004696838045488852,2,100,0.7232932817318158,0.0004889538022372766,COMPLETE
291,0.11719229072332382,2023-09-02 13:32:28.599774,2023-09-02 13:32:32.427043,0 days 00:00:03.827269,Leaky,Tanh,16,14,21.0,0.001607180802480787,2,100,0.2693706062498645,0.0002597068669897458,COMPLETE
292,0.09503959864377975,2023-09-02 13:32:32.427357,2023-09-02 13:32:38.120295,0 days 00:00:05.692938,Leaky,Tanh,30,16,23.0,0.0022484462934616923,2,100,0.695087064132523,0.00019275284680287598,COMPLETE
293,0.11527028679847717,2023-09-02 13:32:38.120593,2023-09-02 13:32:52.101813,0 days 00:00:13.981220,Leaky,Sigmoid,8,20,22.0,0.002973227056399106,2,100,0.52851917902617,0.0008070399638107044,COMPLETE
294,0.10414506494998932,2023-09-02 13:32:52.102116,2023-09-02 13:32:55.033363,0 days 00:00:02.931247,Tanh,Tanh,16,19,4.0,0.003947345428238833,2,100,0.20838765153360506,1.4158891998794405e-05,COMPLETE
295,0.18745830655097961,2023-09-02 13:32:55.033663,2023-09-02 13:34:08.698466,0 days 00:01:13.664803,ReLU,Tanh,2,17,19.0,0.005196572060141107,2,100,0.7490599217963378,0.08746602053784225,COMPLETE
296,0.1099407821893692,2023-09-02 13:34:08.698761,2023-09-02 13:34:20.037779,0 days 00:00:11.339018,Leaky,Tanh,16,18,24.0,0.0002618115701309118,2,100,0.7996179200372013,2.4527485370407095e-05,COMPLETE
297,0.09418214857578278,2023-09-02 13:34:20.038069,2023-09-02 13:34:38.873824,0 days 00:00:18.835755,Leaky,ReLU,8,14,20.0,0.0004234485038715742,2,100,0.7261780487222473,0.0001511635823853829,COMPLETE
298,0.08544234186410904,2023-09-02 13:34:38.874122,2023-09-02 13:35:09.989937,0 days 00:00:31.115815,Leaky,Tanh,4,20,18.0,0.002587758607306903,2,80,0.7654009454277769,3.0432485750910367e-05,COMPLETE
299,0.09676404297351837,2023-09-02 13:35:09.990265,2023-09-02 13:35:30.865385,0 days 00:00:20.875120,Leaky,Tanh,4,20,18.0,0.0018500231506462933,2,80,0.5075923187865158,3.796864534828833e-05,COMPLETE
300,0.0889657586812973,2023-09-02 13:35:30.865687,2023-09-02 13:36:02.523878,0 days 00:00:31.658191,Leaky,Tanh,4,21,19.0,0.00249308467591062,2,80,0.7641538099358821,3.239593709186438e-05,COMPLETE
301,0.09164581447839737,2023-09-02 13:36:02.524175,2023-09-02 13:36:22.770452,0 days 00:00:20.246277,Leaky,Tanh,4,21,19.0,0.0024229677328164202,2,80,0.4808741052424053,3.1746322061027055e-05,COMPLETE
302,0.09808923304080963,2023-09-02 13:36:22.770763,2023-09-02 13:36:53.913377,0 days 00:00:31.142614,Leaky,Tanh,4,19,19.0,0.002147721567380308,2,80,0.7638367110547956,3.7434415645663484e-05,COMPLETE
303,0.09898693859577179,2023-09-02 13:36:53.913675,2023-09-02 13:37:25.287118,0 days 00:00:31.373443,Leaky,Tanh,4,19,18.0,0.0015214641695151458,2,80,0.7648010400811138,3.258103739249829e-05,COMPLETE
304,0.08965783566236496,2023-09-02 13:37:25.287442,2023-09-02 13:37:55.636330,0 days 00:00:30.348888,Leaky,Tanh,4,20,20.0,0.0028256872791370923,2,80,0.7325554357401545,2.78720686654483e-05,COMPLETE
305,0.09369107335805893,2023-09-02 13:37:55.636644,2023-09-02 13:38:24.758552,0 days 00:00:29.121908,Leaky,Tanh,4,20,18.0,0.0027263874296774276,2,80,0.7174341631464812,2.7640420263445565e-05,COMPLETE
306,0.10034878551959991,2023-09-02 13:38:24.758854,2023-09-02 13:38:43.384958,0 days 00:00:18.626104,Leaky,Tanh,4,20,19.0,0.0033853465452421323,2,80,0.4581873916091588,2.747479010469563e-05,COMPLETE
307,0.09460561722517014,2023-09-02 13:38:43.385264,2023-09-02 13:39:11.466610,0 days 00:00:28.081346,Leaky,Tanh,4,20,20.0,0.0026974566246692313,2,80,0.6895923514335289,2.206635773421103e-05,COMPLETE
308,0.09739390015602112,2023-09-02 13:39:11.466917,2023-09-02 13:39:41.519076,0 days 00:00:30.052159,Leaky,Tanh,4,18,19.0,0.0033175950850854808,2,80,0.7378652492236026,3.2370579173623046e-05,COMPLETE
309,0.09839535504579544,2023-09-02 13:39:41.519374,2023-09-02 13:40:12.624538,0 days 00:00:31.105164,Leaky,Tanh,4,19,20.0,0.002453904547321039,2,80,0.7648680522244756,2.5180130855541117e-05,COMPLETE
310,0.10362841933965683,2023-09-02 13:40:12.624846,2023-09-02 13:40:41.742378,0 days 00:00:29.117532,Leaky,Tanh,4,17,19.0,0.0038556003480566627,2,80,0.7216820670834426,0.0011635300837538039,COMPLETE
311,0.09215937554836273,2023-09-02 13:40:41.742676,2023-09-02 13:41:06.453332,0 days 00:00:24.710656,Leaky,Tanh,4,15,18.0,0.0029689374029046823,2,80,0.6041141309305578,4.1600149360362025e-05,COMPLETE
312,0.16693946719169617,2023-09-02 13:41:06.453648,2023-09-02 13:41:23.691644,0 days 00:00:17.237996,Leaky,Tanh,4,20,20.0,1.011098358380765e-05,2,80,0.4245290713482919,0.00028508720173518677,COMPLETE
313,0.10375585407018661,2023-09-02 13:41:23.691951,2023-09-02 13:41:38.360111,0 days 00:00:14.668160,Leaky,Tanh,4,21,20.0,0.002243271392340092,2,80,0.35653330219934376,1.9735582372818186e-05,COMPLETE
314,0.10597865283489227,2023-09-02 13:41:38.360419,2023-09-02 13:42:06.311981,0 days 00:00:27.951562,Leaky,Tanh,4,16,19.0,0.0001733531737697676,2,80,0.6867512416740987,3.0102093169881438e-05,COMPLETE
315,0.15254375338554382,2023-09-02 13:42:06.312298,2023-09-02 13:42:14.836494,0 days 00:00:08.524196,Sigmoid,Tanh,16,18,18.0,0.000721044450311449,2,80,0.7462144804708015,0.0005666178155200027,COMPLETE
316,0.09238576889038086,2023-09-02 13:42:14.836802,2023-09-02 13:42:21.553052,0 days 00:00:06.716250,Leaky,Tanh,10,19,19.0,0.003599227177150033,2,40,0.7710842898887482,0.00021852219485415478,COMPLETE
317,0.0972437858581543,2023-09-02 13:42:21.553354,2023-09-02 13:42:45.122346,0 days 00:00:23.568992,Leaky,Tanh,4,17,20.0,0.005137641373846769,2,80,0.5774987330408974,4.455278952915397e-05,COMPLETE
318,0.1346726417541504,2023-09-02 13:42:45.122655,2023-09-02 13:42:53.103786,0 days 00:00:07.981131,Leaky,ReLU,16,16,19.0,6.407714908132166e-05,2,80,0.7118933101869428,0.00039580633029073114,COMPLETE
319,0.0867597758769989,2023-09-02 13:42:53.104121,2023-09-02 13:43:01.982562,0 days 00:00:08.878441,Leaky,Tanh,16,18,20.0,0.0030425773070687037,2,100,0.6255009552496309,1.0034252971752427e-05,COMPLETE
320,0.0971193015575409,2023-09-02 13:43:01.982858,2023-09-02 13:43:35.741753,0 days 00:00:33.758895,Leaky,Tanh,4,21,19.0,0.0027799878458595897,2,100,0.6572269711339681,1.1133283861593624e-05,COMPLETE
321,0.09160315990447998,2023-09-02 13:43:35.742074,2023-09-02 13:43:44.609340,0 days 00:00:08.867266,Leaky,Tanh,16,20,18.0,0.002022002948716677,2,100,0.6194662553284169,1.074464767650953e-05,COMPLETE
322,0.09237053245306015,2023-09-02 13:43:44.609630,2023-09-02 13:45:00.745941,0 days 00:01:16.136311,Leaky,Tanh,2,17,6.0,0.0016983745482937833,2,100,0.7689808577005988,1.4961570791367708e-05,COMPLETE
323,0.09578272700309753,2023-09-02 13:45:00.746246,2023-09-02 13:45:35.676035,0 days 00:00:34.929789,Leaky,Tanh,4,18,3.0,0.002487089893894246,2,100,0.6957302637685936,1.2390957786783109e-05,COMPLETE
324,0.09625733643770218,2023-09-02 13:45:35.676321,2023-09-02 13:45:44.545031,0 days 00:00:08.868710,Leaky,Tanh,16,15,17.0,0.003119249609578734,2,100,0.6388724491914518,1.6845023403324907e-05,COMPLETE
325,0.08906947076320648,2023-09-02 13:45:44.545321,2023-09-02 13:45:54.964504,0 days 00:00:10.419183,Leaky,Tanh,16,17,20.0,0.0032907293975890117,2,100,0.747400206296714,2.3153325500896866e-05,COMPLETE
326,0.09448016434907913,2023-09-02 13:45:54.964798,2023-09-02 13:46:21.995943,0 days 00:00:27.031145,Sigmoid,Tanh,4,19,20.0,0.0032616926817687123,2,80,0.6731854021459192,1.8716736197466038e-05,COMPLETE
327,0.12948597967624664,2023-09-02 13:46:21.996237,2023-09-02 13:46:33.151402,0 days 00:00:11.155165,Leaky,Tanh,16,17,9.0,0.006868699717606991,2,100,0.799571634286987,0.010830114453080191,COMPLETE
328,0.09001603722572327,2023-09-02 13:46:33.151683,2023-09-02 13:46:52.276063,0 days 00:00:19.124380,Leaky,ReLU,8,16,19.0,0.004367987306906276,2,100,0.7266275760188375,1.0046718137276625e-05,COMPLETE
329,0.1160815879702568,2023-09-02 13:46:52.276365,2023-09-02 13:46:56.034513,0 days 00:00:03.758148,Leaky,,8,18,,0.004018551366370472,1,100,0.1868376957713362,1.0163594748152399e-05,COMPLETE
330,0.09579701721668243,2023-09-02 13:46:56.034801,2023-09-02 13:47:00.061972,0 days 00:00:04.027171,Leaky,ReLU,16,17,19.0,0.00352859811336568,2,40,0.7194296933921238,1.2806712960081336e-05,COMPLETE
331,0.10208158940076828,2023-09-02 13:47:00.062264,2023-09-02 13:47:37.099202,0 days 00:00:37.036938,Leaky,Tanh,4,16,19.0,0.004287307854070227,2,100,0.7426936277806254,2.2538233773878494e-05,COMPLETE
332,0.10155785828828812,2023-09-02 13:47:37.099500,2023-09-02 13:47:41.552846,0 days 00:00:04.453346,Leaky,ReLU,16,20,10.0,0.0028620076046202494,2,100,0.3096984392497771,1.1998176228139621e-05,COMPLETE
333,0.09475717693567276,2023-09-02 13:47:41.553151,2023-09-02 13:47:59.954545,0 days 00:00:18.401394,Leaky,ReLU,8,19,20.0,0.0033432169302826564,2,100,0.6973347441792588,1.5062510268434217e-05,COMPLETE
334,0.08796300739049911,2023-09-02 13:47:59.954846,2023-09-02 13:48:38.997007,0 days 00:00:39.042161,Leaky,ReLU,4,17,19.0,0.0012813251951501545,2,100,0.7750425050834179,1.0202999989006585e-05,COMPLETE
335,0.09673484414815903,2023-09-02 13:48:38.997322,2023-09-02 13:49:04.532992,0 days 00:00:25.535670,Tanh,ReLU,4,18,19.0,0.001375989145896856,2,100,0.5029845353645391,1.0124668483957849e-05,COMPLETE
336,0.10066603124141693,2023-09-02 13:49:04.533292,2023-09-02 13:49:43.226454,0 days 00:00:38.693162,Leaky,ReLU,4,16,18.0,0.0012691187998236481,2,100,0.7753913843391348,1.2890455127260866e-05,COMPLETE
337,0.10164272785186768,2023-09-02 13:49:43.226753,2023-09-02 13:49:58.438890,0 days 00:00:15.212137,Leaky,Tanh,4,17,19.0,0.0017754999502526687,2,80,0.38023013458522054,1.0234664521110235e-05,COMPLETE
338,0.09724132716655731,2023-09-02 13:49:58.439185,2023-09-02 13:50:36.050361,0 days 00:00:37.611176,Leaky,ReLU,4,18,18.0,0.0009950995399096317,2,100,0.7498194829704281,1.3720189278721422e-05,COMPLETE
339,0.09476521611213684,2023-09-02 13:50:36.050647,2023-09-02 13:50:56.451031,0 days 00:00:20.400384,Leaky,Tanh,4,17,21.0,0.0025473628304491904,2,100,0.4063610372828888,1.641341878927825e-05,COMPLETE
340,0.08912508934736252,2023-09-02 13:50:56.451327,2023-09-02 13:51:35.280584,0 days 00:00:38.829257,Leaky,Tanh,4,18,20.0,0.002130514454067857,2,100,0.7733461554469188,1.0037228913623097e-05,COMPLETE
341,0.09462042897939682,2023-09-02 13:51:35.280878,2023-09-02 13:52:14.413298,0 days 00:00:39.132420,Leaky,Tanh,4,18,20.0,0.0016519771538994628,2,100,0.7774534018059521,2.076880612857816e-05,COMPLETE
342,0.09620429575443268,2023-09-02 13:52:14.413604,2023-09-02 13:52:53.439134,0 days 00:00:39.025530,Leaky,Tanh,4,19,21.0,0.002127149483047897,2,100,0.7735068047259233,1.3689776370014454e-05,COMPLETE
343,0.10287660360336304,2023-09-02 13:52:53.439426,2023-09-02 13:53:20.199591,0 days 00:00:26.760165,Leaky,Tanh,4,18,20.0,0.002332989193046481,2,100,0.5367062232560529,0.000826063824651206,COMPLETE
344,0.2045631855726242,2023-09-02 13:53:20.199894,2023-09-02 13:54:00.013852,0 days 00:00:39.813958,Leaky,Tanh,4,18,8.0,0.03208468177858754,2,100,0.794162223908125,1.2292108539738282e-05,COMPLETE
345,0.08909642696380615,2023-09-02 13:54:00.014157,2023-09-02 13:54:40.223096,0 days 00:00:40.208939,Leaky,Tanh,4,19,20.0,0.0014932397978359372,2,100,0.7993774016761048,1.715496614806923e-05,COMPLETE
346,0.10200513899326324,2023-09-02 13:54:40.223388,2023-09-02 13:55:12.302909,0 days 00:00:32.079521,Sigmoid,Tanh,4,19,20.0,0.0011369318116461456,2,80,0.797455926302031,1.0094174788975025e-05,COMPLETE
347,0.10744306445121765,2023-09-02 13:55:12.303209,2023-09-02 13:55:17.551089,0 days 00:00:05.247880,Leaky,Tanh,16,20,21.0,0.001390993652358754,2,100,0.3712254465896342,2.107075351645202e-05,COMPLETE
348,0.1251845508813858,2023-09-02 13:55:17.551380,2023-09-02 13:55:24.841926,0 days 00:00:07.290546,Leaky,Tanh,4,21,20.0,0.00184679250509557,2,100,0.14351858924451552,2.5750152154757522e-05,COMPLETE
349,0.11286519467830658,2023-09-02 13:55:24.842248,2023-09-02 13:55:31.509939,0 days 00:00:06.667691,Leaky,Tanh,16,19,21.0,0.0016117319244310791,2,100,0.4755692592516792,0.0016785775791412555,COMPLETE
350,0.10249701142311096,2023-09-02 13:55:31.510241,2023-09-02 13:55:51.688305,0 days 00:00:20.178064,Leaky,Tanh,4,19,20.0,0.001339853969080068,2,100,0.40365071341543757,1.2402104022298761e-05,COMPLETE
351,0.09117990732192993,2023-09-02 13:55:51.688603,2023-09-02 13:56:02.187867,0 days 00:00:10.499264,Leaky,Tanh,16,18,20.0,0.0019161288265301824,2,100,0.7553169729009496,1.4646858383369472e-05,COMPLETE
352,0.10238403081893921,2023-09-02 13:56:02.188160,2023-09-02 13:56:07.447637,0 days 00:00:05.259477,Leaky,Tanh,30,19,21.0,0.0011010117983602363,2,80,0.7994117077192175,1.7867683534573435e-05,COMPLETE
353,0.0928044244647026,2023-09-02 13:56:07.447928,2023-09-02 13:56:45.165564,0 days 00:00:37.717636,Leaky,Tanh,4,20,20.0,0.0023985050464731443,2,100,0.7496613756443257,2.699284912356412e-05,COMPLETE
354,0.10427175462245941,2023-09-02 13:56:45.165856,2023-09-02 13:56:50.529852,0 days 00:00:05.363996,Leaky,Tanh,10,18,19.0,0.0015488412285334853,2,100,0.25120003705362864,0.0004609258518757821,COMPLETE
355,0.09173529595136642,2023-09-02 13:56:50.530147,2023-09-02 13:57:01.652967,0 days 00:00:11.122820,Leaky,Tanh,16,20,20.0,0.002041012623562851,2,100,0.7998330317496594,1.2054854189406609e-05,COMPLETE
356,0.1154407486319542,2023-09-02 13:57:01.653256,2023-09-02 13:57:40.170696,0 days 00:00:38.517440,Tanh,Tanh,4,21,19.0,0.0027481262854430256,2,100,0.7704054654241411,0.0023295023982607866,COMPLETE
357,0.11205428093671799,2023-09-02 13:57:40.170997,2023-09-02 13:57:44.279138,0 days 00:00:04.108141,Leaky,Tanh,16,17,19.0,0.0009160329038354221,2,40,0.738974989321554,1.8075288348179788e-05,COMPLETE
358,0.1353808045387268,2023-09-02 13:57:44.279435,2023-09-02 13:57:50.565217,0 days 00:00:06.285782,Sigmoid,Tanh,30,19,20.0,0.0006535764498900676,2,100,0.7664698753866082,1.5128064874117474e-05,COMPLETE
359,0.14502908289432526,2023-09-02 13:57:50.565505,2023-09-02 13:58:25.959465,0 days 00:00:35.393960,Leaky,Tanh,2,2,21.0,0.00310844443492633,2,80,0.460203419348349,2.326366450430774e-05,COMPLETE
