number,value,params_activation_1,params_activation_2,params_batch_size,params_epochs,params_layer_1,params_layer_2,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
254,0.7969410419464111,Tanh,Tanh,20,267,6,12.0,0.0026307659146195955,2,0.796192786857572,9.725480698666975e-05,0.9076619744300842,0.21589213609695435,0.7969410419464111,COMPLETE
255,0.7975530624389648,Tanh,Tanh,51,367,10,12.0,0.0020645438066448822,2,0.7542508243983107,0.00014548862210225292,0.7806873321533203,0.21838024258613586,0.7975530624389648,COMPLETE
256,0.7188836336135864,Tanh,Tanh,23,378,10,13.0,0.001925869385323704,2,0.3149883420602688,0.00015522623644196408,1.7290241718292236,0.2738044857978821,0.7188836336135864,COMPLETE
257,0.7996585965156555,Tanh,Tanh,20,361,8,11.0,0.0024522912140645314,2,0.7313941686234878,0.00018047665314458526,1.111602783203125,0.22777169942855835,0.7996585965156555,COMPLETE
258,0.8399091958999634,Tanh,Tanh,18,403,12,13.0,0.001833964371284792,2,0.7755065865156554,0.0001316178336549633,1.580732822418213,0.17482948303222656,0.8399091958999634,COMPLETE
259,0.8216279745101929,Tanh,Tanh,18,389,12,12.0,0.002228637124210054,2,0.7761382088445453,0.00014974143109932657,0.9700897336006165,0.19390201568603516,0.8216279745101929,COMPLETE
260,0.8140076994895935,Tanh,Tanh,19,371,12,11.0,0.0027930427055993605,2,0.7828690238223049,0.00012317206779114762,1.1527665853500366,0.19765043258666992,0.8140076994895935,COMPLETE
261,0.8160896897315979,Tanh,Tanh,18,389,12,10.0,0.002310698771762114,2,0.7995734019384226,0.00011655762843426941,0.8334590792655945,0.19356577098369598,0.8160896897315979,COMPLETE
262,0.7935796976089478,Leaky,Tanh,18,388,12,15.0,0.0028351044705113328,2,0.7969350273767494,0.0001843967697795385,0.9230929613113403,0.2196800708770752,0.7935796976089478,COMPLETE
263,0.7352542281150818,Tanh,Tanh,17,389,12,11.0,0.06968883472921698,2,0.7733833877247983,0.00011504497902221599,5.26677942276001,0.28629782795906067,0.7352542281150818,COMPLETE
264,0.8064448833465576,Tanh,Tanh,18,396,12,12.0,0.0037906844253490874,2,0.7746240499978727,0.00014573140967633262,1.5355569124221802,0.21076133847236633,0.8064448833465576,COMPLETE
265,0.7696008682250977,Tanh,Leaky,20,479,11,14.0,0.0023207091562601864,2,0.5057440663132309,0.00012250605871095283,1.0898246765136719,0.24524500966072083,0.7696008682250977,COMPLETE
266,0.5706943273544312,Tanh,Tanh,16,382,13,9.0,0.003311566327423167,2,0.10631754932923788,0.00010787075166567626,1.039951205253601,0.4696787893772125,0.5706943273544312,COMPLETE
267,0.8138666749000549,Tanh,Tanh,29,414,12,15.0,0.002272530055102996,2,0.7991675539342702,8.019775812893159e-05,0.751299262046814,0.19696752727031708,0.8138666749000549,COMPLETE
268,0.6353607177734375,Tanh,Tanh,26,427,13,12.0,0.001740299947377813,2,0.14377600981818256,0.00014276773435087335,0.7374563217163086,0.3671117424964905,0.6353607177734375,COMPLETE
269,0.7551723122596741,Tanh,ReLU,18,396,11,10.0,0.006126868176219092,2,0.40251504499925594,0.00011932506608939193,2.033452272415161,0.2513035833835602,0.7551723122596741,COMPLETE
270,0.7818444967269897,Sigmoid,Tanh,23,404,13,15.0,0.004875480801451409,2,0.7992782244205999,0.0018977082427421182,0.9742490649223328,0.22960887849330902,0.7818444967269897,COMPLETE
271,0.8120613098144531,Tanh,Tanh,20,445,11,10.0,0.0026918820263209264,2,0.7558488756474647,0.00018268763482780692,0.8375632762908936,0.2039499431848526,0.8120613098144531,COMPLETE
272,0.8086713552474976,Tanh,Tanh,16,384,12,14.0,0.0016005907537210106,2,0.7225532706154472,0.0001678840909222821,0.779123842716217,0.21788445115089417,0.8086713552474976,COMPLETE
273,0.7623084783554077,Tanh,Tanh,18,418,11,17.0,0.002171402336790094,2,0.4549085268422888,3.933187510231129e-05,1.656414270401001,0.23898567259311676,0.7623084783554077,COMPLETE
274,0.7813281416893005,Tanh,ReLU,24,399,11,16.0,0.0038118961436185406,2,0.6735389200413836,0.00013015413959987414,0.9364632964134216,0.24189075827598572,0.7813281416893005,COMPLETE
275,0.7658370137214661,Tanh,Tanh,21,434,14,15.0,0.0030486350600297503,2,0.5372200617519283,0.00023040652462046036,0.8427576422691345,0.24885644018650055,0.7658370137214661,COMPLETE
276,0.7994818687438965,ReLU,Tanh,22,412,12,14.0,0.0016740836490991011,2,0.7607296722535675,0.001527173251117832,0.9778528213500977,0.21552859246730804,0.7994818687438965,COMPLETE
277,0.7509574294090271,Tanh,Tanh,26,392,10,12.0,0.0021851174011962584,2,0.5720418520225989,0.00030496040141901625,0.7295414209365845,0.2637510895729065,0.7509574294090271,COMPLETE
278,0.819057047367096,Tanh,Tanh,19,422,11,14.0,0.0011039289853206821,2,0.7374820985799907,0.0007855208337229613,0.6871484518051147,0.20124492049217224,0.819057047367096,COMPLETE
279,0.8065406084060669,Tanh,Tanh,15,378,11,14.0,0.001012870961505565,2,0.7271688020848093,0.0007770369312542746,0.7666358947753906,0.2217591404914856,0.8065406084060669,COMPLETE
280,0.7788791060447693,Tanh,ReLU,17,425,11,10.0,0.00024062986695882856,2,0.6770009237623359,0.0011014987403524675,0.8394134044647217,0.2465439736843109,0.7788791060447693,COMPLETE
281,0.7517698407173157,Tanh,Tanh,19,472,12,14.0,0.001113621444399581,2,0.42452803392742827,0.000705941676724932,2.4599595069885254,0.2548820376396179,0.7517698407173157,COMPLETE
282,0.779491662979126,Tanh,Tanh,24,407,10,13.0,0.0008029235340898484,2,0.7482656491642666,0.00011031106226338169,0.9726994037628174,0.23904211819171906,0.779491662979126,COMPLETE
283,0.7591522932052612,Tanh,Tanh,18,440,10,11.0,0.0024774121202291543,2,0.6290426848850446,0.0012612392810045759,0.9855995774269104,0.25783199071884155,0.7591522932052612,COMPLETE
284,0.7810487747192383,Tanh,Tanh,44,452,11,12.0,0.0018033534981305888,2,0.7988183035087665,0.000898332873621804,0.8318676948547363,0.23169566690921783,0.7810487747192383,COMPLETE
285,0.7380868196487427,Leaky,ReLU,12,389,13,13.0,0.0006398658683580815,2,0.3833396954425959,0.0004607047733234744,1.8914357423782349,0.26253634691238403,0.7380868196487427,COMPLETE
286,0.7845077514648438,Tanh,Tanh,15,420,10,17.0,0.003299504128654846,2,0.6981949568771157,0.0006763599682801632,1.0159385204315186,0.24602529406547546,0.7845077514648438,COMPLETE
287,0.8119661211967468,Tanh,Leaky,20,158,11,14.0,0.001535107420627755,2,0.7252001256255837,0.0010140277011312343,0.794923722743988,0.21489731967449188,0.8119661211967468,COMPLETE
288,0.7930690050125122,Tanh,Tanh,23,399,12,14.0,0.002043721937549328,2,0.7689269914726313,0.000160273963672231,0.7856462597846985,0.22169402241706848,0.7930690050125122,COMPLETE
289,0.47308605909347534,Tanh,Tanh,87,137,10,15.0,0.0004160218268771109,2,0.42883611139204825,0.0003675313516052371,8.10316276550293,0.5340606570243835,0.47308605909347534,COMPLETE
290,0.6477833986282349,Tanh,,22,431,11,,0.00012042775178023436,1,0.7454924227958161,7.833177229778888e-05,1.6382389068603516,0.383595734834671,0.6477833986282349,COMPLETE
291,0.7887410521507263,Tanh,Tanh,17,377,11,13.0,0.001168027861244765,2,0.654590887355609,0.0020725195140346387,1.1854486465454102,0.23198461532592773,0.7887410521507263,COMPLETE
292,0.7977385520935059,Tanh,ReLU,28,492,10,16.0,0.0026919763355605056,2,0.7118037769742016,0.0004890813426107883,0.7742027044296265,0.23107336461544037,0.7977385520935059,COMPLETE
293,0.7963759899139404,ReLU,Tanh,19,411,12,13.0,0.0008960510927558088,2,0.7676186259688584,0.0007595416262922656,1.341677188873291,0.22185729444026947,0.7963759899139404,COMPLETE
294,0.7968118190765381,Tanh,Tanh,13,403,9,14.0,0.0019098988955319198,2,0.7699511501259318,0.00010359889837249337,0.9493627548217773,0.21791018545627594,0.7968118190765381,COMPLETE
295,0.7684065103530884,Sigmoid,Tanh,25,362,10,12.0,0.0015125507379037894,2,0.6896986889669614,0.0001393282023152303,3.3009119033813477,0.267705500125885,0.7684065103530884,COMPLETE
296,0.8113573789596558,Tanh,Tanh,31,388,11,15.0,0.0023645276662495255,2,0.7338036612581008,0.00020979768302889412,0.9037074446678162,0.21639853715896606,0.8113573789596558,COMPLETE
297,0.8039053678512573,Tanh,ReLU,15,419,21,13.0,0.0012051205161801816,2,0.7984519128729836,0.0005735051855992501,0.858066201210022,0.20777186751365662,0.8039053678512573,COMPLETE
298,0.7724980115890503,Tanh,Tanh,21,445,10,14.0,0.001767250410095953,2,0.5984485360118484,0.0004496127664092745,0.9184998273849487,0.23925955593585968,0.7724980115890503,COMPLETE
299,0.7781843543052673,Tanh,Tanh,19,396,12,15.0,0.004194590158501047,2,0.536428401865075,0.0006422159104097145,1.1509332656860352,0.23654411733150482,0.7781843543052673,COMPLETE
300,0.8049725294113159,Tanh,Tanh,40,429,9,12.0,0.002958439788316872,2,0.7478777475076994,0.0003704784179535375,0.7804505825042725,0.21078671514987946,0.8049725294113159,COMPLETE
301,0.7907946705818176,Tanh,Tanh,17,457,11,15.0,0.012059236480398158,2,0.7102713436599999,0.0010022557276064487,0.9644665718078613,0.24074137210845947,0.7907946705818176,COMPLETE
302,0.7234840393066406,Tanh,Tanh,22,313,10,16.0,0.00018098181379120752,2,0.772663774351568,0.008348387891078725,1.2603999376296997,0.2993452847003937,0.7234840393066406,COMPLETE
303,0.7452958226203918,ReLU,ReLU,20,411,9,11.0,0.025251818846019996,2,0.5163731378209239,0.0017937730916394758,1.0416107177734375,0.27214372158050537,0.7452958226203918,COMPLETE
304,0.8026785254478455,Tanh,Tanh,25,353,11,14.0,0.00210918847479482,2,0.7308503527414986,0.0005203539092618124,0.8825547099113464,0.22523702681064606,0.8026785254478455,COMPLETE
305,0.7934386134147644,Tanh,Tanh,11,382,12,12.0,0.0014540945966230326,2,0.683069107774974,0.0008168060752340289,0.8701321482658386,0.2347363978624344,0.7934386134147644,COMPLETE
306,0.8015245199203491,Tanh,Tanh,16,373,13,13.0,0.000721298926544409,2,0.7999685659500012,0.0023604449379433217,0.8977839350700378,0.20960372686386108,0.8015245199203491,COMPLETE
307,0.7632253170013428,Tanh,Tanh,22,467,10,13.0,0.005228590691801886,2,0.648640744728684,0.001376324529000032,1.1835488080978394,0.2569561004638672,0.7632253170013428,COMPLETE
308,0.4961826801300049,Tanh,ReLU,18,403,9,14.0,0.0005453264499044772,2,0.3002685008770452,0.08590375488401192,1.853610873222351,0.4798673689365387,0.4961826801300049,COMPLETE
309,0.808548092842102,Tanh,Tanh,14,424,11,15.0,0.003491815931841472,2,0.752443586156648,0.0001282726845259102,0.8967677354812622,0.20711219310760498,0.808548092842102,COMPLETE
310,0.7526821494102478,Tanh,Tanh,35,391,10,13.0,0.0010037956848852733,2,0.45212122380983644,0.0002751857680653127,1.6480621099472046,0.25138717889785767,0.7526821494102478,COMPLETE
311,0.7715376019477844,Leaky,Leaky,24,414,12,3.0,0.0025307351137168997,2,0.7241709439956044,0.0003887978005656455,0.9416013956069946,0.259625643491745,0.7715376019477844,COMPLETE
312,0.7805368900299072,Tanh,Tanh,20,437,9,16.0,0.0017106125655621369,2,0.7721512819460906,0.00017682645335769716,0.8372994661331177,0.2371513992547989,0.7805368900299072,COMPLETE
313,0.7316386699676514,Tanh,Tanh,27,476,11,15.0,0.0013821666564212394,2,0.3681858711107179,0.0006588384218306369,2.6325674057006836,0.2671659588813782,0.7316386699676514,COMPLETE
314,0.8065906763076782,Tanh,ReLU,16,404,11,14.0,0.0020611105461024034,2,0.7021435363020824,0.0004890873130732535,0.7593446373939514,0.22253578901290894,0.8065906763076782,COMPLETE
315,0.8229228258132935,Tanh,Tanh,18,380,10,14.0,0.0011625758563448675,2,0.7526502554121104,9.48880076198909e-05,0.8697808980941772,0.190701425075531,0.8229228258132935,COMPLETE
316,0.5085043907165527,Tanh,Tanh,18,369,10,14.0,3.2423119616370104e-05,2,0.768801728751207,6.801743283074777e-05,1.6431941986083984,0.5265603065490723,0.5085043907165527,COMPLETE
317,0.7720465660095215,ReLU,Tanh,14,382,12,13.0,0.00100622350301766,2,0.7986673856995589,9.392514640377337e-05,0.8635616898536682,0.24122187495231628,0.7720465660095215,COMPLETE
318,0.8261088728904724,Tanh,Tanh,17,394,10,14.0,0.0011822706333234944,2,0.7357006136749525,0.0001092730944035095,1.1163053512573242,0.19451484084129333,0.8261088728904724,COMPLETE
319,0.7327588796615601,Tanh,Tanh,19,385,10,14.0,0.0011691523472700666,2,0.33347443600739424,9.684805776121811e-05,3.115792751312256,0.25749409198760986,0.7327588796615601,COMPLETE
320,0.8173378705978394,Tanh,Tanh,17,373,10,14.0,0.0007954717878666037,2,0.7416936005317424,0.0001119155845527368,0.8371874690055847,0.2001902014017105,0.8173378705978394,COMPLETE
321,0.7719122171401978,Sigmoid,Tanh,17,390,11,12.0,0.0008323860421349866,2,0.6701994678196947,0.00010453634634146221,4.477649688720703,0.2523532211780548,0.7719122171401978,COMPLETE
322,0.7937102317810059,Tanh,Tanh,17,377,10,9.0,0.0009625930044583487,2,0.7117588883991183,0.00012932158076892297,0.743088960647583,0.23567548394203186,0.7937102317810059,COMPLETE
323,0.7849971055984497,Tanh,Tanh,20,396,10,13.0,0.0006494078466503997,2,0.7378860636665295,0.0001181658632467085,0.7448351979255676,0.23813676834106445,0.7849971055984497,COMPLETE
324,0.7372136116027832,Tanh,Tanh,18,364,11,14.0,0.0007279398670035103,2,0.35099954448322124,8.291873529229758e-05,2.321467161178589,0.25632163882255554,0.7372136116027832,COMPLETE
325,0.8033416867256165,Tanh,Tanh,12,397,11,11.0,0.0008815323506357417,2,0.690649224714999,0.00017664258007298787,0.7268490195274353,0.2273741215467453,0.8033416867256165,COMPLETE
326,0.8148345351219177,Tanh,Tanh,16,341,12,23.0,0.0011790844668540096,2,0.742166812741603,0.00015825012993538444,0.8940308690071106,0.20269465446472168,0.8148345351219177,COMPLETE
327,0.7685534358024597,Tanh,Tanh,21,385,10,13.0,0.000771770218993047,2,0.6261714069310064,0.00013951791813769226,0.8056854605674744,0.24869470298290253,0.7685534358024597,COMPLETE
328,0.05908077955245972,Tanh,Tanh,72,375,10,14.0,1.2544897987182059e-05,2,0.20019574408763258,7.622502511870059e-05,1.0738686323165894,0.9087235331535339,0.05908077955245972,COMPLETE
329,0.45526742935180664,Tanh,Tanh,19,416,1,13.0,0.0004535308023749418,2,0.28965398703226236,0.0001028811980214619,2.22570538520813,0.5241935849189758,0.45526742935180664,COMPLETE
330,0.7579278945922852,Tanh,Tanh,15,395,14,10.0,0.0011007345858202427,2,0.4178451114998524,0.00021913911328665095,1.6948374509811401,0.2507858872413635,0.7579278945922852,COMPLETE
331,0.788402259349823,Tanh,,18,427,11,,0.0013826365418144837,1,0.715697707129948,6.116392851767113e-05,1.2558752298355103,0.24115663766860962,0.788402259349823,COMPLETE
332,0.7980208396911621,ReLU,Tanh,21,385,13,12.0,0.00027415492165379195,2,0.7493160596540666,0.0012506976758086845,0.9258311986923218,0.2184116244316101,0.7980208396911621,COMPLETE
333,0.78459233045578,Tanh,Tanh,78,408,11,14.0,0.0029375908463791438,2,0.6547181092143413,0.00014157373144974288,3.627394914627075,0.23654033243656158,0.78459233045578,COMPLETE
334,0.7606634497642517,Tanh,Tanh,13,399,12,13.0,0.00713069311534196,2,0.4900496571627342,8.82918821464244e-05,1.138001799583435,0.25108468532562256,0.7606634497642517,COMPLETE
335,0.7942769527435303,Tanh,Tanh,17,420,10,11.0,0.0005517393925408514,2,0.691021363836957,0.000938804244012078,0.9069352149963379,0.23781663179397583,0.7942769527435303,COMPLETE
336,0.804018497467041,Leaky,Tanh,20,435,9,12.0,0.003751284774839758,2,0.7624656097304009,0.0001168374020929174,0.9077787399291992,0.21095991134643555,0.804018497467041,COMPLETE
337,0.8034454584121704,Tanh,Tanh,15,394,11,14.0,0.001661447600753549,2,0.7332796423285645,0.00025960417754255545,0.7670125365257263,0.22549352049827576,0.8034454584121704,COMPLETE
338,0.6930215358734131,Tanh,Tanh,19,373,10,14.0,0.002357881305916149,2,0.26878309834514613,1.923521923433803e-05,1.1336843967437744,0.2900720238685608,0.6930215358734131,COMPLETE
339,0.7619593143463135,Tanh,Tanh,22,408,9,15.0,0.000947358124101011,2,0.4644867272182289,0.0016147381826160548,1.4393872022628784,0.2431829869747162,0.7619593143463135,COMPLETE
340,0.7188258767127991,Tanh,Leaky,16,380,11,12.0,0.0012292372175753152,2,0.23796131841061424,0.00032344022299867766,0.8052489161491394,0.27398285269737244,0.7188258767127991,COMPLETE
341,0.7612311840057373,Tanh,Tanh,18,106,10,13.0,0.0015720677693650414,2,0.48727777366006836,0.00018951223823219308,1.0247505903244019,0.25026214122772217,0.7612311840057373,COMPLETE
342,0.7626991271972656,Tanh,Tanh,22,419,10,14.0,0.004986247403396418,2,0.7688884442086925,0.01632821910151931,1.2672771215438843,0.2542305886745453,0.7626991271972656,COMPLETE
343,0.7757992744445801,Tanh,Tanh,10,388,12,15.0,0.0022054245369930404,2,0.7197693931778386,0.011013689505775142,0.85271155834198,0.2570851147174835,0.7757992744445801,COMPLETE
344,0.7490272521972656,ReLU,Tanh,13,426,13,13.0,0.002761126350523812,2,0.3087123923680901,0.000735962299624825,1.213331937789917,0.2424292415380478,0.7490272521972656,COMPLETE
345,0.7971581220626831,Tanh,Tanh,20,402,11,8.0,0.001376700253999173,2,0.7484269404947066,0.00014008260661677502,0.9886046051979065,0.21989081799983978,0.7971581220626831,COMPLETE
346,0.4918254017829895,Sigmoid,Tanh,17,446,11,14.0,0.0001638390361397883,2,0.6891470989549882,0.0063196241663285345,1.6993669271469116,0.5880727767944336,0.4918254017829895,COMPLETE
347,0.7660648822784424,Tanh,Tanh,23,354,9,13.0,0.0018415856510930104,2,0.5717704330074996,0.0010545276185199646,0.9155800342559814,0.2477513998746872,0.7660648822784424,COMPLETE
348,0.8235711455345154,Tanh,Tanh,19,366,12,12.0,0.0031251064721434145,2,0.7700238976427719,0.00010742588140432993,0.8513548970222473,0.18921197950839996,0.8235711455345154,COMPLETE
349,0.7502026557922363,Tanh,Tanh,19,364,12,11.0,0.003177236415040242,2,0.4282141395105348,0.00012687501402989108,3.0178630352020264,0.25343820452690125,0.7502026557922363,COMPLETE
350,0.7545609474182129,Tanh,Tanh,15,372,12,12.0,0.0038734748811284007,2,0.557310388434748,9.141225774413708e-05,0.9213780164718628,0.2611836791038513,0.7545609474182129,COMPLETE
351,0.8062794208526611,Tanh,Tanh,21,248,12,12.0,0.0032468414948859316,2,0.7196010367045595,0.00011046127580923312,0.7879834771156311,0.22213435173034668,0.8062794208526611,COMPLETE
352,0.8201376795768738,Tanh,Tanh,17,382,13,12.0,0.0025807834514606958,2,0.7999632515062761,7.489129304059916e-05,0.8366603255271912,0.18994693458080292,0.8201376795768738,COMPLETE
353,0.809436559677124,Tanh,Tanh,17,364,13,11.0,0.002561434211370992,2,0.7789612104446765,9.276863984386577e-05,0.9559364914894104,0.20242762565612793,0.809436559677124,COMPLETE
354,0.6820821166038513,Tanh,Tanh,20,377,14,12.0,0.08943599951686453,2,0.3260706367947978,7.063462476157924e-05,21.35165786743164,0.3083153963088989,0.6820821166038513,COMPLETE
355,0.8062612414360046,Tanh,ReLU,16,382,13,5.0,0.00468767893297016,2,0.7949990342415164,7.937775711971128e-05,0.9027846455574036,0.20680172741413116,0.8062612414360046,COMPLETE
356,0.8003048896789551,Tanh,Tanh,14,348,13,13.0,0.000363247518248713,2,0.7453711410238238,5.8498236389386576e-05,0.969208836555481,0.21842944622039795,0.8003048896789551,COMPLETE
357,0.7449981570243835,Tanh,Tanh,19,390,12,12.0,0.0026533281315740454,2,0.4050524558613216,8.621987590637552e-05,2.11818265914917,0.26346465945243835,0.7449981570243835,COMPLETE
358,0.6714684963226318,Tanh,Tanh,22,364,12,15.0,0.0001045997304966741,2,0.6636866313102412,0.00016675563661372404,1.6335275173187256,0.36370235681533813,0.6714684963226318,COMPLETE
359,0.79338139295578,ReLU,Tanh,12,379,13,13.0,0.009106812282018947,2,0.7724328067288743,0.00012148796772336453,1.0738396644592285,0.22367718815803528,0.79338139295578,COMPLETE
360,0.7928280830383301,Tanh,Tanh,82,390,11,11.0,0.0020696100990940615,2,0.7973033204306587,7.18262042223772e-05,0.8496347665786743,0.22069264948368073,0.7928280830383301,COMPLETE
361,0.4405370354652405,Tanh,Leaky,17,371,14,14.0,0.004173359179662105,2,0.11193883159021892,0.00010374438836800686,1.2150771617889404,0.6067090630531311,0.4405370354652405,COMPLETE
362,0.7834857702255249,Leaky,ReLU,19,397,11,13.0,0.0031212941861149326,2,0.7078702834540374,0.00015165676554544985,0.799576997756958,0.25035449862480164,0.7834857702255249,COMPLETE
363,0.781715989112854,Tanh,Tanh,23,386,12,12.0,0.0021031624363339664,2,0.6202255241781447,0.0008455147440263089,0.9045767784118652,0.2345859557390213,0.781715989112854,COMPLETE
364,0.7319011092185974,Tanh,Tanh,21,357,11,15.0,0.0016172681016513842,2,0.3953999099004183,0.0006427508324960094,1.8886010646820068,0.27379047870635986,0.7319011092185974,COMPLETE
365,0.8124517202377319,Tanh,Tanh,15,402,13,15.0,0.0011343305178961884,2,0.7410958599375526,5.5794267640925916e-05,0.9677778482437134,0.20642238855361938,0.8124517202377319,COMPLETE
366,0.7459303140640259,Tanh,Tanh,18,376,12,12.0,0.0008044855105913893,2,0.35791026825264444,0.002576130613574731,1.749416708946228,0.248728409409523,0.7459303140640259,COMPLETE
367,0.5537402629852295,Tanh,Tanh,20,391,10,13.0,4.864139918648423e-05,2,0.7987217982513017,0.0002177117704822508,1.3316136598587036,0.4722351133823395,0.5537402629852295,COMPLETE
368,0.80511075258255,Tanh,ReLU,14,382,11,14.0,0.003612040513545097,2,0.7504295537655403,0.003959798437083351,1.127924919128418,0.21150852739810944,0.80511075258255,COMPLETE
369,0.7363905310630798,Tanh,Tanh,17,407,10,16.0,0.01784590109188814,2,0.7075793175482894,0.005006300859843222,1.205324411392212,0.3048105239868164,0.7363905310630798,COMPLETE
370,0.8182969689369202,Tanh,Tanh,23,395,12,13.0,0.0024935415356696898,2,0.6799445100749151,0.00010578596527495245,0.8290868997573853,0.20467720925807953,0.8182969689369202,COMPLETE
371,0.7323389053344727,Sigmoid,,24,395,12,,0.0026548031518703447,1,0.5236753026252501,0.00010758102125512415,1.0505812168121338,0.28618863224983215,0.7323389053344727,COMPLETE
372,0.7731792330741882,Tanh,Tanh,26,385,13,14.0,0.0003408808810267768,2,0.6640924723401139,8.175268250184993e-05,1.2762084007263184,0.2508518397808075,0.7731792330741882,COMPLETE
373,0.7892919778823853,Tanh,Tanh,22,399,12,13.0,0.0024314443137034773,2,0.7310725066642126,0.002905486109412252,0.9643829464912415,0.2395576685667038,0.7892919778823853,COMPLETE
374,0.7825411558151245,ReLU,Tanh,24,328,15,14.0,0.0029359032009825255,2,0.6897225635018419,9.959263678088523e-05,1.0052176713943481,0.25136685371398926,0.7825411558151245,COMPLETE
375,0.7671891450881958,Tanh,Tanh,21,374,6,15.0,0.003467302892730196,2,0.5967830622917519,0.0001320940340059814,2.4428393840789795,0.2440074384212494,0.7671891450881958,COMPLETE
376,0.726565957069397,Tanh,ReLU,23,368,12,12.0,0.0061653804729885,2,0.37490229517226276,0.00015493671617113064,2.6416449546813965,0.27248677611351013,0.726565957069397,COMPLETE
377,0.786888062953949,Tanh,Tanh,19,486,11,16.0,0.002146955820730969,2,0.7597885385164656,6.873512596172118e-05,1.016042709350586,0.23331889510154724,0.786888062953949,COMPLETE
378,0.6437857151031494,Tanh,Tanh,21,390,12,13.0,0.00101388487333177,2,0.1862021959669466,0.00011086659005695491,0.8009012341499329,0.3471992313861847,0.6437857151031494,COMPLETE
379,0.7786137461662292,Tanh,Tanh,25,381,11,11.0,0.0007002755246204326,2,0.7993664562931942,0.0032289044257599398,0.8553352952003479,0.2330092340707779,0.7786137461662292,COMPLETE
380,0.8156424760818481,Tanh,Tanh,18,500,13,14.0,0.0019801797095497504,2,0.7229824455791922,0.0001901661612110929,0.8642637133598328,0.20994573831558228,0.8156424760818481,COMPLETE
381,0.7874965071678162,Tanh,Tanh,64,283,11,15.0,0.0015823376000626116,2,0.6817796013782619,8.415875229152756e-05,0.7837855815887451,0.240940123796463,0.7874965071678162,COMPLETE
382,0.7578978538513184,Tanh,Tanh,23,401,12,12.0,0.0024526205605506233,2,0.4656574341264676,0.00011875157294835115,1.214621901512146,0.24845165014266968,0.7578978538513184,COMPLETE
383,0.7707723379135132,Tanh,ReLU,20,410,11,10.0,0.00021527020701214494,2,0.6427326814398028,0.00024210336384295955,0.9405955672264099,0.24621890485286713,0.7707723379135132,COMPLETE
384,0.8233534097671509,Tanh,Tanh,20,388,24,14.0,0.004336121174892827,2,0.7448220407708062,0.00015877079226071664,0.9538931846618652,0.1932186484336853,0.8233534097671509,COMPLETE
385,0.6918236613273621,Tanh,Tanh,22,227,23,14.0,0.005297999950125609,2,0.26625720307539574,0.00019857096283745532,1.4884703159332275,0.2904801368713379,0.6918236613273621,COMPLETE
386,0.568661093711853,Leaky,Tanh,27,359,10,13.0,0.00361744262685641,2,0.10051206223527441,5.622074460256352e-05,1.771098256111145,0.47380563616752625,0.568661093711853,COMPLETE
387,0.8013778924942017,Tanh,Leaky,20,393,20,14.0,0.004531270042814197,2,0.7071847034541663,0.0001727299034432664,0.7796664834022522,0.2305166870355606,0.8013778924942017,COMPLETE
388,0.7966075539588928,ReLU,Tanh,23,378,18,17.0,0.005937421410120681,2,0.737027087052408,0.00014578195950766065,0.9109081029891968,0.22621329128742218,0.7966075539588928,COMPLETE
389,0.7681152820587158,Tanh,Tanh,21,403,16,15.0,0.009721843815896426,2,0.7611248201198877,4.529288165976087e-05,1.4609729051589966,0.24924327433109283,0.7681152820587158,COMPLETE
390,0.7715334892272949,Tanh,ReLU,25,367,10,13.0,0.0012261561970212248,2,0.7189454565008561,0.0003092966008801788,0.7281230688095093,0.2629890739917755,0.7715334892272949,COMPLETE
391,0.77931147813797,Tanh,Tanh,68,383,15,12.0,0.026305281037394202,2,0.6796429488008119,0.0004573195535841423,1.0637497901916504,0.24812105298042297,0.77931147813797,COMPLETE
392,0.76240473985672,Tanh,Sigmoid,19,410,20,14.0,0.004347425483101621,2,0.3895755609786081,0.0006042480327036194,4.011173725128174,0.24050956964492798,0.76240473985672,COMPLETE
393,0.8061367273330688,Tanh,Tanh,17,395,24,13.0,0.0073322763359282925,2,0.7549775237557287,0.0021470975468268977,1.0760608911514282,0.20986022055149078,0.8061367273330688,COMPLETE
394,0.7459143400192261,Tanh,Tanh,21,184,17,15.0,0.013095663037231739,2,0.353238208716603,0.00016130427901839365,2.095402479171753,0.24846144020557404,0.7459143400192261,COMPLETE
395,0.7653858661651611,Tanh,Tanh,16,385,5,14.0,0.003272158220112552,2,0.73345094590511,0.000837509124809075,1.1668142080307007,0.26915666460990906,0.7653858661651611,COMPLETE
396,0.7046887874603271,Tanh,Tanh,19,374,11,12.0,0.045808289540838584,2,0.4467391424323502,0.00035685862852094784,2.295201301574707,0.30429789423942566,0.7046887874603271,COMPLETE
397,0.6313105225563049,Sigmoid,Tanh,23,347,4,14.0,0.0009119182395205626,2,0.3799624713537653,0.0002367624573720165,3.685626983642578,0.37128856778144836,0.6313105225563049,COMPLETE
398,0.7096861600875854,Tanh,ReLU,18,400,10,13.0,0.0014337813188573648,2,0.2570229953645037,8.7138798534704e-05,0.8597436547279358,0.27010855078697205,0.7096861600875854,COMPLETE
399,0.7879245281219482,Tanh,Tanh,55,412,21,15.0,0.001770929659333716,2,0.7017116817798644,0.00013087845241835844,0.8387212157249451,0.24416330456733704,0.7879245281219482,COMPLETE
