number,value,params_activation_1,params_activation_2,params_activation_3,params_batch_size,params_epochs,params_layer_1,params_layer_2,params_layer_3,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
132,0.1442575305700302,ReLU,Sigmoid,Tanh,88,439,16,19.0,22.0,0.05647193040813232,3,0.6798632075632454,0.00016582885869406924,0.6493754386901855,0.1442575305700302,0.8652026653289795,COMPLETE
133,0.16160948574543,ReLU,Sigmoid,Tanh,90,457,14,2.0,22.0,0.05508978868560224,3,0.6830999724449296,0.0003705056546154372,0.844330906867981,0.16160948574543,0.8448312282562256,COMPLETE
134,0.18548688292503357,ReLU,Sigmoid,Tanh,88,469,16,21.0,20.0,0.08285370564107686,3,0.6227377690290975,0.0003037650377212299,0.5598993897438049,0.18548688292503357,0.8170763850212097,COMPLETE
135,0.1466561108827591,ReLU,Sigmoid,ReLU,78,422,15,17.0,23.0,0.09968358326659618,3,0.7112367042363746,5.092046749535809e-05,0.6609084606170654,0.1466561108827591,0.8338857293128967,COMPLETE
136,0.15303289890289307,ReLU,Sigmoid,Tanh,81,437,14,16.0,22.0,0.050610795696821934,3,0.6632380578398404,0.00012904664974988837,0.6622092723846436,0.15303289890289307,0.8521014451980591,COMPLETE
137,0.2047700434923172,ReLU,Sigmoid,Leaky,86,449,3,18.0,19.0,0.06791422701392356,3,0.7377907571224871,8.973557770517303e-05,0.6741088628768921,0.2047700434923172,0.7929039597511292,COMPLETE
138,0.15544869005680084,Tanh,Tanh,Sigmoid,75,500,16,17.0,21.0,0.04161972783475925,3,0.7999714296400465,6.143081977164895e-05,0.6388577818870544,0.15544869005680084,0.8508898615837097,COMPLETE
139,0.15136675536632538,ReLU,Sigmoid,Leaky,82,475,15,14.0,19.0,0.025847371478482446,3,0.6849454772263657,0.00017367953571685945,0.6553354859352112,0.15136675536632538,0.8474794626235962,COMPLETE
140,0.1750972867012024,ReLU,Sigmoid,Sigmoid,87,427,13,19.0,20.0,0.06696585062760149,3,0.6338535598076207,0.00010989368055254676,0.6653127074241638,0.1750972867012024,0.8265515565872192,COMPLETE
141,0.1515352576971054,ReLU,Sigmoid,Tanh,84,438,17,19.0,21.0,0.03539090873794754,3,0.7533494851996753,0.0001616826906795333,0.7261896133422852,0.1515352576971054,0.8526371717453003,COMPLETE
142,0.14912346005439758,ReLU,Sigmoid,Tanh,79,460,17,16.0,22.0,0.030577477888342332,3,0.7108148410889804,0.00023273532343543116,0.5867906808853149,0.14912346005439758,0.8508108854293823,COMPLETE
143,0.2525107264518738,ReLU,Sigmoid,Tanh,82,438,16,21.0,20.0,0.05080503412862201,3,0.35519954672678583,0.00015226363414618457,0.9327592253684998,0.2525107264518738,0.73305743932724,COMPLETE
144,0.15499576926231384,ReLU,Sigmoid,Tanh,85,451,14,19.0,21.0,0.07641022077012949,3,0.6751918321679465,0.00019073630360171863,0.6921007633209229,0.15499576926231384,0.8483806252479553,COMPLETE
145,0.16024406254291534,ReLU,Sigmoid,Leaky,77,413,15,15.0,21.0,0.05881663380486399,3,0.7701098609300199,0.0001233785306796893,0.9445821642875671,0.16024406254291534,0.8541066646575928,COMPLETE
146,0.1494145691394806,ReLU,Sigmoid,Sigmoid,53,462,13,18.0,23.0,0.04520222225772644,3,0.7121757138138393,9.818491218497073e-05,0.7110227346420288,0.1494145691394806,0.8464782238006592,COMPLETE
147,0.19675685465335846,ReLU,Sigmoid,Tanh,90,429,16,16.0,22.0,0.08457306938956918,3,0.5863610558614556,7.309610571190821e-05,1.113505244255066,0.19675685465335846,0.7763688564300537,COMPLETE
148,0.16544416546821594,ReLU,Sigmoid,ReLU,29,480,14,15.0,19.0,0.0344280518903589,3,0.6571273280407203,0.0003155241522222083,0.9310000538825989,0.16544416546821594,0.8302800059318542,COMPLETE
149,0.15667769312858582,ReLU,ReLU,Sigmoid,88,465,18,17.0,13.0,0.05617882019051254,3,0.743745638901223,0.00014579537605941434,0.6503341197967529,0.15667769312858582,0.8355189561843872,COMPLETE
150,0.16287092864513397,ReLU,Sigmoid,Leaky,82,446,15,17.0,20.0,0.09882259594302444,3,0.7990991643733284,0.00025369237762896756,0.7480160593986511,0.16287092864513397,0.8350169062614441,COMPLETE
151,0.14463533461093903,ReLU,Sigmoid,Sigmoid,71,492,12,15.0,21.0,0.06631953743897091,3,0.7236825658956626,0.0002578279261992127,0.540685772895813,0.14463533461093903,0.8531780242919922,COMPLETE
152,0.14028741419315338,ReLU,Sigmoid,Sigmoid,66,476,12,13.0,21.0,0.06733179234448823,3,0.7079422324754462,0.00017449328333147212,0.5609601140022278,0.14028741419315338,0.857025682926178,COMPLETE
153,0.15727072954177856,ReLU,Sigmoid,Sigmoid,66,488,12,13.0,22.0,0.07271063428767478,3,0.7087033612484348,0.00020385002697188333,0.6308994889259338,0.15727072954177856,0.8380005359649658,COMPLETE
154,0.16982141137123108,ReLU,Sigmoid,Sigmoid,59,474,13,14.0,23.0,0.0035151150967610923,3,0.6391446777173666,3.960208017911604e-05,0.9740123152732849,0.16982141137123108,0.8347750306129456,COMPLETE
155,0.1442793607711792,ReLU,Sigmoid,Sigmoid,71,494,11,13.0,20.0,0.06554501206352048,3,0.6725525187651337,0.00037502135680736936,0.6636441946029663,0.1442793607711792,0.8380367755889893,COMPLETE
156,0.14945919811725616,ReLU,Sigmoid,Sigmoid,64,496,11,13.0,20.0,0.06217406560246366,3,0.68956339457467,0.0003742148019117791,0.7181437611579895,0.14945919811725616,0.8568171262741089,COMPLETE
157,0.19476407766342163,ReLU,Sigmoid,Sigmoid,68,482,10,13.0,19.0,0.04611492509963527,3,0.6112844581819026,0.00026295030699820195,1.1035476922988892,0.19476407766342163,0.800284206867218,COMPLETE
158,0.25190338492393494,ReLU,Sigmoid,Sigmoid,70,493,11,12.0,20.0,0.08661996022362155,3,0.2622729752227058,0.0005418352884845196,1.4481288194656372,0.25190338492393494,0.7571024298667908,COMPLETE
159,0.14656983315944672,ReLU,Sigmoid,Sigmoid,71,469,12,14.0,21.0,0.053460691524810776,3,0.730559168872009,0.0003099096183951244,0.5262458920478821,0.14656983315944672,0.8521390557289124,COMPLETE
160,0.20019683241844177,ReLU,Tanh,Sigmoid,68,456,13,15.0,24.0,0.015280028923320093,3,0.5040150102583782,0.0002265766184055124,1.669203281402588,0.20019683241844177,0.8229770660400391,COMPLETE
161,0.14518308639526367,Tanh,Sigmoid,Sigmoid,74,480,12,11.0,21.0,0.06899024660847881,3,0.6832907495696051,0.0001829161245788716,0.7124453186988831,0.14518308639526367,0.8473809957504272,COMPLETE
162,0.15688860416412354,Tanh,Sigmoid,Sigmoid,73,489,11,10.0,21.0,0.06870251889222398,3,0.6612477332817431,0.00041369748576026386,0.7821059226989746,0.15688860416412354,0.8443962335586548,COMPLETE
163,0.14768138527870178,Tanh,Sigmoid,Sigmoid,72,499,12,11.0,19.0,0.06184511941075945,3,0.7136846807235981,0.00019117267776991206,0.6296371817588806,0.14768138527870178,0.8546121716499329,COMPLETE
164,0.15848679840564728,Tanh,Sigmoid,Sigmoid,76,482,8,13.0,20.0,0.08170410741024098,3,0.7004109658918887,0.00012582474544909397,0.6932457089424133,0.15848679840564728,0.829906165599823,COMPLETE
165,0.2553311884403229,Tanh,Sigmoid,Sigmoid,66,470,9,11.0,18.0,0.05283754748535536,3,0.2181025886150297,0.0006451843970206792,0.8567948937416077,0.2553311884403229,0.7329015731811523,COMPLETE
166,0.188450425863266,ReLU,Sigmoid,Sigmoid,79,483,12,12.0,22.0,0.0010671985685498952,3,0.6343587409926208,0.00028673830512347177,0.8118003606796265,0.188450425863266,0.829217791557312,COMPLETE
167,0.14494812488555908,ReLU,Sigmoid,Sigmoid,75,459,13,16.0,21.0,0.04443523741165303,3,0.6761465213054495,0.00017182092512358572,0.7869514226913452,0.14494812488555908,0.8610771298408508,COMPLETE
168,0.14992046356201172,ReLU,Sigmoid,Sigmoid,71,454,13,16.0,20.0,0.040473319349895065,3,0.7440210384479296,0.00022360740448203927,0.5903367400169373,0.14992046356201172,0.8459757566452026,COMPLETE
169,0.16424304246902466,ReLU,Sigmoid,Sigmoid,80,466,14,15.0,21.0,0.04624251315347227,3,0.6488185338612192,0.00014836893297698878,0.6250174045562744,0.16424304246902466,0.8302242159843445,COMPLETE
170,0.15041974186897278,ReLU,Sigmoid,ReLU,78,443,14,16.0,22.0,0.000805435374494295,3,0.6740455326707769,0.00010622674497026622,0.7898896336555481,0.15041974186897278,0.8592160940170288,COMPLETE
171,0.13874472677707672,ReLU,Sigmoid,Sigmoid,75,476,12,15.0,21.0,0.06888331801557367,3,0.6865126264968597,0.00017391504437423613,0.7752621173858643,0.13874472677707672,0.8597589731216431,COMPLETE
172,0.1669122725725174,ReLU,Sigmoid,Sigmoid,74,473,11,14.0,20.0,0.08629576261558469,3,0.7279585444379795,0.00015406187186145997,0.6315308809280396,0.1669122725725174,0.8429478406906128,COMPLETE
173,0.18592359125614166,ReLU,Sigmoid,Sigmoid,69,458,13,15.0,21.0,0.09964339396088087,3,0.6207516044376253,0.0002145964584548091,1.540510654449463,0.18592359125614166,0.8070083856582642,COMPLETE
174,0.2084520012140274,ReLU,Sigmoid,Sigmoid,76,493,13,16.0,21.0,0.05964030043222527,3,0.4485420852796637,0.00017799070790027488,1.2486090660095215,0.2084520012140274,0.7946459054946899,COMPLETE
175,0.20638051629066467,ReLU,Sigmoid,Sigmoid,81,462,7,14.0,19.0,0.04085295284308998,3,0.47510353243694936,0.0001298279130978725,3.022817611694336,0.20638051629066467,0.8092295527458191,COMPLETE
176,0.1459864228963852,ReLU,Sigmoid,Sigmoid,78,449,12,15.0,22.0,0.07419900452718663,3,0.6932270751578785,0.00025395642671804247,0.6648996472358704,0.1459864228963852,0.849848210811615,COMPLETE
177,0.1556192934513092,ReLU,Sigmoid,Sigmoid,62,476,13,16.0,20.0,0.050437507034358495,3,0.750917381027699,9.204134820361421e-05,0.6037189960479736,0.1556192934513092,0.8395097255706787,COMPLETE
178,0.15452994406223297,ReLU,Sigmoid,ReLU,72,421,10,15.0,23.0,0.0074681368073800285,3,0.6726729317664869,0.0004372009956268104,0.7556728720664978,0.15452994406223297,0.8561657667160034,COMPLETE
179,0.1404266655445099,ReLU,ReLU,Sigmoid,75,431,11,17.0,22.0,0.06437274240856396,3,0.7164677586632348,0.00033667888551539574,0.6895962953567505,0.1404266655445099,0.8425924181938171,COMPLETE
180,0.18094827234745026,ReLU,,,67,426,11,,,0.06348352921745587,1,0.7192552841799416,0.0003157734777321009,0.6861215829849243,0.18094827234745026,0.824540913105011,COMPLETE
181,0.1708352267742157,ReLU,Sigmoid,Sigmoid,75,435,11,17.0,22.0,0.07891312683144568,3,0.6988929918704578,0.0007259798369837365,0.7994199991226196,0.1708352267742157,0.8239861726760864,COMPLETE
182,0.15332335233688354,ReLU,ReLU,Sigmoid,77,409,12,16.0,5.0,0.05493400710864399,3,0.6513302762896993,0.0003664816618605251,0.7502562999725342,0.15332335233688354,0.8369133472442627,COMPLETE
183,0.1534171998500824,ReLU,ReLU,Sigmoid,81,450,14,17.0,21.0,0.04109309358070543,3,0.7638164854011553,0.0001884174519397378,0.7980431318283081,0.1534171998500824,0.8425939083099365,COMPLETE
184,0.1536760777235031,ReLU,ReLU,Sigmoid,74,488,15,15.0,22.0,0.06598361064765766,3,0.728188154134382,0.00027057619528093185,0.6070088148117065,0.1536760777235031,0.8379310965538025,COMPLETE
185,0.23546360433101654,ReLU,ReLU,Sigmoid,70,465,13,16.0,20.0,0.010328748398027053,3,0.400815547730728,0.00015914685514043308,1.3519072532653809,0.23546360433101654,0.7882480621337891,COMPLETE
186,0.1350363790988922,ReLU,Sigmoid,Leaky,83,442,12,14.0,21.0,0.051697942224454965,3,0.6771222984024441,0.00011935798743049601,0.7516676187515259,0.1350363790988922,0.8453764915466309,COMPLETE
187,0.25568699836730957,ReLU,ReLU,Leaky,84,223,12,14.0,23.0,0.08168406096288658,3,0.3078310280913955,0.00010954610540050015,1.1317164897918701,0.25568699836730957,0.751662015914917,COMPLETE
188,0.2031419724225998,ReLU,Sigmoid,Leaky,86,441,10,13.0,18.0,0.005153939215735327,3,0.6017613061468204,8.062445776881474e-05,1.2757896184921265,0.2031419724225998,0.8096358776092529,COMPLETE
189,0.16496641933918,ReLU,Sigmoid,Leaky,83,113,11,14.0,19.0,0.05638965629402813,3,0.7707964794573078,0.0001390753423160111,1.3672595024108887,0.16496641933918,0.854417085647583,COMPLETE
190,0.15250128507614136,ReLU,Sigmoid,Leaky,81,500,12,14.0,10.0,0.07032222053917163,3,0.648578803884301,0.00012008163106805298,0.5683097243309021,0.15250128507614136,0.8360753655433655,COMPLETE
191,0.1452832967042923,ReLU,Sigmoid,Sigmoid,78,431,14,15.0,21.0,0.04694164791979262,3,0.6801304838369528,0.00020688030610857748,0.7523929476737976,0.1452832967042923,0.8577476739883423,COMPLETE
192,0.140640527009964,ReLU,Sigmoid,ReLU,79,453,13,17.0,21.0,0.04918057115470312,3,0.704439179331648,0.0001661518351052109,0.5738502144813538,0.140640527009964,0.8605937957763672,COMPLETE
193,0.14982274174690247,ReLU,Sigmoid,ReLU,80,442,15,17.0,22.0,0.03213505516057279,3,0.7117484723500611,0.0001342965291093232,0.6481809020042419,0.14982274174690247,0.8454729914665222,COMPLETE
194,0.1504775434732437,ReLU,Sigmoid,ReLU,82,477,12,18.0,20.0,0.05956686406994521,3,0.7473346401966634,0.0002452944534171107,0.6066406965255737,0.1504775434732437,0.8454249501228333,COMPLETE
195,0.1427154541015625,ReLU,Sigmoid,ReLU,84,422,14,17.0,20.0,0.09917614796472027,3,0.7025153404408461,9.527956218082691e-05,0.7315427660942078,0.1427154541015625,0.8361307382583618,COMPLETE
196,0.169786736369133,ReLU,Sigmoid,ReLU,85,423,14,17.0,21.0,0.09955671812795834,3,0.6303021653975496,9.126809649580895e-05,0.8263983130455017,0.169786736369133,0.8066205978393555,COMPLETE
197,0.15217067301273346,ReLU,Sigmoid,ReLU,86,430,15,18.0,20.0,0.08245157794370173,3,0.6969796639584347,6.786218726500314e-05,0.7627370357513428,0.15217067301273346,0.8361644744873047,COMPLETE
198,0.1532984972000122,ReLU,Tanh,ReLU,83,417,11,17.0,21.0,0.012439465381748276,3,0.6612825278984978,9.183857578137879e-05,0.8203355073928833,0.1532984972000122,0.8476131558418274,COMPLETE
199,0.15197086334228516,ReLU,Sigmoid,ReLU,78,393,14,13.0,22.0,0.07066554910817802,3,0.7291151318914975,0.00010781579229253769,0.733868420124054,0.15197086334228516,0.8369914293289185,COMPLETE
200,0.23679959774017334,ReLU,Sigmoid,ReLU,88,449,15,16.0,21.0,0.0862460798484633,3,0.15014160832791548,5.6805289297498706e-05,1.213027000427246,0.23679959774017334,0.6100931167602539,COMPLETE
201,0.14725615084171295,ReLU,Sigmoid,Leaky,79,436,13,15.0,20.0,0.05369534483941639,3,0.6889874078888402,0.00016030665486535897,0.7820942401885986,0.14725615084171295,0.8240271210670471,COMPLETE
202,0.14982576668262482,ReLU,Sigmoid,ReLU,80,469,12,17.0,19.0,0.06598323058102099,3,0.7183323164531008,0.0004960312111556473,0.7594591975212097,0.14982576668262482,0.8399432897567749,COMPLETE
203,0.14533907175064087,ReLU,Sigmoid,Leaky,64,452,13,16.0,20.0,0.04867909987993742,3,0.7455656853809661,0.00020428836645848783,0.6688867807388306,0.14533907175064087,0.8532406687736511,COMPLETE
204,0.1337105929851532,ReLU,Sigmoid,Tanh,82,486,14,15.0,21.0,0.07671410906096662,3,0.6620607438011875,0.00032362728207301663,0.607177197933197,0.1337105929851532,0.8570609092712402,COMPLETE
205,0.20421408116817474,ReLU,Sigmoid,Tanh,83,406,14,16.0,21.0,0.00011656019036185158,3,0.6623309882342913,0.00043807866976884504,0.9117750525474548,0.20421408116817474,0.814206600189209,COMPLETE
206,0.1789073646068573,Sigmoid,Sigmoid,Tanh,85,444,15,13.0,21.0,0.08677616221172892,3,0.6380504099529173,0.0002817889999193654,0.830856204032898,0.1789073646068573,0.826300859451294,COMPLETE
207,0.1542779505252838,ReLU,Sigmoid,Tanh,82,458,14,18.0,22.0,0.07377311392275987,3,0.696972414025523,0.00033150136529785696,0.7467485070228577,0.1542779505252838,0.8448244333267212,COMPLETE
208,0.18001337349414825,ReLU,Sigmoid,Tanh,76,475,16,15.0,21.0,0.09945940911437254,3,0.617374532237684,0.0003505723551586883,2.199885845184326,0.18001337349414825,0.8057821989059448,COMPLETE
209,0.17025141417980194,ReLU,Sigmoid,ReLU,84,432,15,14.0,23.0,0.03717762210536579,3,0.7753646355480945,0.00023557668054986132,0.8576838374137878,0.17025141417980194,0.8241122364997864,COMPLETE
210,0.15636786818504333,ReLU,Sigmoid,Leaky,80,486,12,12.0,20.0,0.0018626992271238369,3,0.6659922552248875,0.0001235189102028919,0.786882221698761,0.15636786818504333,0.8512340188026428,COMPLETE
211,0.14086180925369263,ReLU,Sigmoid,Sigmoid,77,492,13,15.0,20.0,0.060665607980330494,3,0.7075407270311787,0.00017220754056384332,0.6815180778503418,0.14086180925369263,0.8371827602386475,COMPLETE
212,0.14784781634807587,ReLU,Sigmoid,Sigmoid,77,491,13,16.0,20.0,0.06383154502945663,3,0.7068220671666584,0.0001463132075253804,0.5822052955627441,0.14784781634807587,0.8557246327400208,COMPLETE
213,0.13723085820674896,ReLU,Sigmoid,Tanh,79,500,14,15.0,22.0,0.052838516577361994,3,0.6824334076876969,0.0001732334776359274,0.7151577472686768,0.13723085820674896,0.8383339643478394,COMPLETE
214,0.13388873636722565,ReLU,Sigmoid,Tanh,81,499,14,15.0,22.0,0.07557208201429927,3,0.6774144166852196,0.00022236423085776163,0.7886320352554321,0.13388873636722565,0.8496044874191284,COMPLETE
215,0.15040689706802368,ReLU,Sigmoid,Tanh,87,500,13,14.0,22.0,0.0762633761860462,3,0.6505783615751056,0.00022554132723735896,0.5497924089431763,0.15040689706802368,0.8330876231193542,COMPLETE
216,0.16202840209007263,ReLU,Leaky,Tanh,82,495,14,15.0,24.0,0.0846009712101246,3,0.6808300473679584,0.0003096295440249025,1.0522942543029785,0.16202840209007263,0.8398324847221375,COMPLETE
217,0.1688796877861023,ReLU,Sigmoid,Tanh,81,486,14,15.0,22.0,0.09971490588877462,3,0.746809546054389,0.000264053567950804,0.7273396849632263,0.1688796877861023,0.8232591152191162,COMPLETE
218,0.1471848338842392,ReLU,Sigmoid,Tanh,84,493,12,14.0,23.0,0.059121272785347664,3,0.693146856908654,0.00018516602578428785,0.6426622867584229,0.1471848338842392,0.8512676358222961,COMPLETE
219,0.18188966810703278,ReLU,ReLU,Tanh,80,482,13,15.0,22.0,0.07143230476175785,3,0.5712248859421248,0.000406377041387502,0.8079681992530823,0.18188966810703278,0.816532552242279,COMPLETE
220,0.19768165051937103,ReLU,Sigmoid,Tanh,83,476,11,14.0,21.0,0.057986856036122886,3,0.43060059962407315,0.0014022724463723152,1.080478310585022,0.19768165051937103,0.8135430216789246,COMPLETE
221,0.1470455378293991,ReLU,Sigmoid,Tanh,77,492,14,15.0,21.0,0.04764575302295097,3,0.6728226465352181,0.00021394960875623954,0.5323814153671265,0.1470455378293991,0.8284599781036377,COMPLETE
222,0.1467583179473877,ReLU,Sigmoid,Sigmoid,79,469,13,16.0,22.0,0.07079763879851604,3,0.7143225307480688,0.0001752978634419716,0.5736858248710632,0.1467583179473877,0.8541936874389648,COMPLETE
223,0.16696009039878845,ReLU,Sigmoid,Sigmoid,75,481,14,15.0,21.0,0.05399690968124321,3,0.6456280550841583,0.00011043633172068048,0.6630346775054932,0.16696009039878845,0.8202323913574219,COMPLETE
224,0.15282481908798218,ReLU,Sigmoid,Tanh,73,496,14,16.0,22.0,0.039883536176972746,3,0.681653652719366,0.00013502864961827845,0.6148892641067505,0.15282481908798218,0.8497359752655029,COMPLETE
225,0.15004421770572662,ReLU,Sigmoid,Leaky,81,486,15,15.0,21.0,0.08192688668333667,3,0.7314679302340307,0.00024046076388949586,0.6794894933700562,0.15004421770572662,0.8369013667106628,COMPLETE
226,0.21105614304542542,ReLU,Sigmoid,Sigmoid,79,465,12,13.0,21.0,0.018220636257316902,3,0.619429044647883,8.192245046285139e-05,1.3398685455322266,0.21105614304542542,0.8049440383911133,COMPLETE
227,0.24368298053741455,ReLU,Sigmoid,Sigmoid,77,499,13,14.0,23.0,0.06577247537706411,3,0.34782213612647167,4.6620790146171885e-05,1.4012917280197144,0.24368298053741455,0.7486788034439087,COMPLETE
228,0.14099028706550598,ReLU,Sigmoid,Tanh,18,474,13,15.0,19.0,0.026297415499713435,3,0.6634265488063281,0.00017001111020738109,0.7278725504875183,0.14099028706550598,0.8479849696159363,COMPLETE
229,0.21814489364624023,ReLU,Sigmoid,Tanh,21,473,12,15.0,20.0,0.08400215518793673,3,0.4854207716067691,0.00018522371335356,2.2667436599731445,0.21814489364624023,0.7707885503768921,COMPLETE
230,0.1583864986896515,ReLU,Sigmoid,Tanh,45,484,13,14.0,20.0,0.02812079704858984,3,0.6549871289092,0.0002946850564987501,0.6016250252723694,0.1583864986896515,0.8364008069038391,COMPLETE
231,0.1525074541568756,ReLU,Sigmoid,Tanh,85,476,14,16.0,19.0,0.052052432442341354,3,0.6956514688254182,0.0001615165176361501,0.5808200240135193,0.1525074541568756,0.8288596272468567,COMPLETE
232,0.16207341849803925,ReLU,Sigmoid,Tanh,13,461,13,15.0,19.0,0.041249135586850984,3,0.6698071371764515,0.00020663267596861186,0.8384325504302979,0.16207341849803925,0.8320299386978149,COMPLETE
233,0.16142763197422028,ReLU,Sigmoid,Sigmoid,82,492,12,16.0,21.0,0.05954477711711326,3,0.7268375055891522,0.00013623757759857259,0.5146163702011108,0.16142763197422028,0.8272092342376709,COMPLETE
234,1.0985087156295776,ReLU,Sigmoid,Leaky,32,470,14,15.0,22.0,0.04647228485656764,3,0.6321164714780582,0.05074606372056426,1.08208429813385,1.0985087156295776,-0.008687019348144531,COMPLETE
235,0.15609541535377502,ReLU,Sigmoid,Sigmoid,87,454,15,16.0,20.0,0.07159721502753821,3,0.6980314878159324,0.00011172781626202687,0.5973941683769226,0.15609541535377502,0.8372831344604492,COMPLETE
236,0.2076198011636734,ReLU,Sigmoid,Tanh,78,481,13,17.0,21.0,0.0031458053275343375,3,0.5933354151064363,0.00016599596948439288,1.0960183143615723,0.2076198011636734,0.8143506050109863,COMPLETE
237,0.15230824053287506,ReLU,Sigmoid,Sigmoid,83,445,10,13.0,22.0,0.06264139646578572,3,0.7549854452837255,2.8699586802755137e-05,0.6914230585098267,0.15230824053287506,0.8289856314659119,COMPLETE
238,0.15326517820358276,Sigmoid,Tanh,Leaky,80,488,11,14.0,19.0,0.03336221276274218,3,0.6657691039460136,0.0010639426591819844,0.6872839331626892,0.15326517820358276,0.848508894443512,COMPLETE
239,0.16097013652324677,ReLU,Sigmoid,Sigmoid,76,461,14,15.0,20.0,0.05214984815840756,3,0.7190031725378754,0.00024350350033140166,0.5681354999542236,0.16097013652324677,0.8484471440315247,COMPLETE
240,0.16306284070014954,ReLU,ReLU,Tanh,73,477,13,16.0,21.0,0.08687233787733867,3,0.777530285804334,6.83983874858133e-05,2.7483603954315186,0.16306284070014954,0.5831765532493591,COMPLETE
241,0.15774239599704742,ReLU,Sigmoid,ReLU,25,436,15,17.0,20.0,0.0541426916303191,3,0.6995279611520925,0.00015389641090907924,0.7000293731689453,0.15774239599704742,0.8295992612838745,COMPLETE
242,0.1569903939962387,ReLU,Sigmoid,ReLU,80,444,16,17.0,20.0,0.046780840863816196,3,0.6810934189886336,0.00013702400269067033,0.65032559633255,0.1569903939962387,0.8407943248748779,COMPLETE
243,0.1462527960538864,ReLU,Sigmoid,ReLU,78,427,15,16.0,21.0,0.07046212957942612,3,0.7260652072782592,0.0001967920644908051,0.7008306384086609,0.1462527960538864,0.8397225737571716,COMPLETE
244,0.20961879193782806,ReLU,Sigmoid,Sigmoid,82,500,15,17.0,19.0,0.0025409641191439605,3,0.5516633491110136,0.00016107259295905822,1.7985682487487793,0.20961879193782806,0.818997859954834,COMPLETE
245,0.1452789008617401,ReLU,Sigmoid,Sigmoid,85,417,14,16.0,20.0,0.03785996416173488,3,0.709440511847243,0.00010078172760940137,0.542294442653656,0.1452789008617401,0.8594889044761658,COMPLETE
246,0.17467594146728516,ReLU,Sigmoid,Leaky,40,455,12,22.0,22.0,0.012937338649078589,3,0.6457413258805067,0.0003682254361198008,0.595619261264801,0.17467594146728516,0.8286249041557312,COMPLETE
247,0.17144984006881714,ReLU,Sigmoid,ReLU,79,436,8,15.0,21.0,0.004536750567993385,3,0.7462596060690162,0.00012097749728503016,0.9056122303009033,0.17144984006881714,0.8412320613861084,COMPLETE
248,0.13973203301429749,ReLU,Sigmoid,Tanh,75,424,16,18.0,21.0,0.06163697145173939,3,0.6838936941692338,0.00027926329384780034,0.8542054295539856,0.13973203301429749,0.863111138343811,COMPLETE
249,0.1448461413383484,Leaky,Sigmoid,Tanh,75,426,16,18.0,22.0,0.023500217429838967,3,0.6738985908101899,0.00028450588527802206,0.728793203830719,0.1448461413383484,0.8461952209472656,COMPLETE
250,0.1705852448940277,ReLU,Sigmoid,Tanh,72,469,12,18.0,23.0,0.06378191350542592,3,0.6253516983983702,0.0005073956518207061,0.7922983765602112,0.1705852448940277,0.8217253088951111,COMPLETE
251,0.251569002866745,ReLU,Sigmoid,Tanh,76,487,13,14.0,1.0,0.07747999266292654,3,0.2837186094238128,0.00022169476511697676,3.368903875350952,0.251569002866745,0.7381374835968018,COMPLETE
252,0.177369624376297,ReLU,Sigmoid,Tanh,71,415,16,18.0,21.0,0.09770690594287762,3,0.6575525618690409,3.560245761066896e-05,0.7836464047431946,0.177369624376297,0.7937374114990234,COMPLETE
253,0.14814218878746033,ReLU,Leaky,Sigmoid,84,500,14,15.0,21.0,0.06056886453228992,3,0.6906567398645092,0.0003595637216353443,0.7156802415847778,0.14814218878746033,0.8353651762008667,COMPLETE
254,0.46117669343948364,ReLU,Sigmoid,Tanh,81,480,12,14.0,22.0,2.0124837534226636e-05,3,0.7978763790989493,0.013083202180573874,0.8836168050765991,0.46117669343948364,0.6071596145629883,COMPLETE
255,0.16454805433750153,ReLU,Sigmoid,Sigmoid,74,465,14,13.0,21.0,0.007051700261467282,3,0.743348177572774,0.0003130951965158729,0.6710138916969299,0.16454805433750153,0.8423208594322205,COMPLETE
256,0.21650630235671997,ReLU,Sigmoid,Leaky,90,452,11,19.0,23.0,0.07864345685118004,3,0.6503795227552455,0.006358930485626178,0.81095951795578,0.21650630235671997,0.7769889235496521,COMPLETE
257,0.20431940257549286,Leaky,Sigmoid,Sigmoid,69,424,13,15.0,22.0,0.0008672094622244851,3,0.5163731378209239,0.00025769655391861087,1.2411305904388428,0.20431940257549286,0.8202818632125854,COMPLETE
258,0.19806163012981415,ReLU,ReLU,Tanh,77,492,9,16.0,20.0,0.04378328266590509,3,0.6073680342128327,0.00019075884700272817,1.6437121629714966,0.19806163012981415,0.7675893306732178,COMPLETE
259,0.16160206496715546,ReLU,Sigmoid,Sigmoid,16,481,12,16.0,20.0,0.005441818659654962,3,0.6866186369898051,8.269856251995069e-05,0.9129378199577332,0.16160206496715546,0.8468820452690125,COMPLETE
260,0.2523997724056244,ReLU,Sigmoid,Leaky,86,443,15,17.0,24.0,0.09978954632225927,3,0.3728998884455081,0.00021596979918304948,0.9759270548820496,0.2523997724056244,0.7499141693115234,COMPLETE
261,0.14523720741271973,ReLU,Sigmoid,Tanh,83,471,13,15.0,21.0,0.06898813920118736,3,0.7146618982718903,0.0002780211093401683,0.5934844017028809,0.14523720741271973,0.8582993745803833,COMPLETE
