number,value,params_activation_1,params_activation_2,params_activation_3,params_batch_size,params_epochs,params_layer_1,params_layer_2,params_layer_3,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
175,0.6818744540214539,Sigmoid,Sigmoid,Sigmoid,30,462,15,13.0,21.0,0.01460792235097268,3,0.7406384700204265,0.0005671373409749457,1.9368793964385986,0.27358660101890564,0.6818744540214539,COMPLETE
176,0.2523752450942993,Sigmoid,Sigmoid,Sigmoid,28,132,7,11.0,20.0,0.01745880268908277,3,0.7983345513159161,0.0005724391861071694,1.562592625617981,0.660371720790863,0.2523752450942993,COMPLETE
177,0.4122055768966675,Leaky,Sigmoid,Sigmoid,31,213,15,12.0,21.0,0.013973251918815316,3,0.7529938250787683,0.0002586059942951299,6.402260780334473,0.534135639667511,0.4122055768966675,COMPLETE
178,0.5556840300559998,Sigmoid,Sigmoid,Sigmoid,33,179,11,15.0,21.0,0.028725886666275232,3,0.7364546443440277,0.0004843663475868137,2.353616952896118,0.3821098208427429,0.5556840300559998,COMPLETE
179,0.2768155336380005,Sigmoid,Sigmoid,Sigmoid,31,271,15,11.0,22.0,0.03282527849684291,3,0.5243782119952077,0.0003685726106982445,1.9768211841583252,0.6850144863128662,0.2768155336380005,COMPLETE
180,0.17519229650497437,Sigmoid,Sigmoid,Sigmoid,24,58,13,13.0,20.0,0.01588714521877833,3,0.679359777643573,0.0006677314451096851,1.3934452533721924,0.6994715332984924,0.17519229650497437,COMPLETE
181,0.3718831539154053,Sigmoid,Leaky,ReLU,42,200,14,13.0,22.0,0.02279258871278274,3,0.7085004005942767,0.0008364117296999324,1.0228151082992554,0.5566979646682739,0.3718831539154053,COMPLETE
182,-0.48953866958618164,Sigmoid,ReLU,ReLU,37,462,14,12.0,24.0,0.06331756695463595,3,0.18304492526167537,0.00113827733633254,3.094757556915283,1.9875322580337524,-0.48953866958618164,COMPLETE
183,0.506523609161377,Sigmoid,Sigmoid,Leaky,35,72,13,13.0,21.0,0.08091320527474745,3,0.7473461879850435,0.0005325136727218745,2.1179940700531006,0.44842779636383057,0.506523609161377,COMPLETE
184,0.1459481120109558,Sigmoid,ReLU,ReLU,39,486,15,14.0,20.0,0.007545177159323265,3,0.6531781520635147,0.0006332103438451209,1.5078442096710205,0.6533463001251221,0.1459481120109558,COMPLETE
185,0.15796959400177002,Sigmoid,Leaky,Sigmoid,35,164,11,5.0,22.0,0.04466643183384653,3,0.7119810488779837,0.0003111883858935953,1.1929212808609009,0.7462888360023499,0.15796959400177002,COMPLETE
186,0.6416279673576355,Sigmoid,ReLU,ReLU,38,479,14,10.0,21.0,0.07239587603989657,3,0.7695367728072642,0.0007687346890871509,1.3858370780944824,0.32112088799476624,0.6416279673576355,COMPLETE
187,0.5727647542953491,Tanh,Sigmoid,ReLU,38,354,16,8.0,21.0,0.05697965822609591,3,0.7986890378391551,0.0007260351034382202,0.964451253414154,0.3773738741874695,0.5727647542953491,COMPLETE
188,0.4314787983894348,Sigmoid,ReLU,Sigmoid,41,468,12,10.0,18.0,0.08737982531116996,3,0.7559114580764816,0.0005118104540394529,0.6601037383079529,0.5166218280792236,0.4314787983894348,COMPLETE
189,0.4941468834877014,ReLU,Leaky,ReLU,28,441,13,10.0,20.0,0.07271733688014642,3,0.7312753094238594,0.00039187678689300755,3.767592668533325,0.4350315034389496,0.4941468834877014,COMPLETE
190,0.537969172000885,Sigmoid,ReLU,ReLU,33,475,18,11.0,19.0,0.051830058675243346,3,0.7701653287436785,0.0008884813472133168,1.9019569158554077,0.4140048027038574,0.537969172000885,COMPLETE
191,0.41018033027648926,Sigmoid,ReLU,ReLU,43,494,14,12.0,21.0,0.06932362835932405,3,0.6882887135476405,0.0013215793708708482,1.2207629680633545,0.5002850890159607,0.41018033027648926,COMPLETE
192,-0.31657564640045166,Sigmoid,ReLU,ReLU,40,481,14,13.0,23.0,0.08696893455922625,3,0.7310140331187088,0.0006037317958842642,1.9776033163070679,1.1322494745254517,-0.31657564640045166,COMPLETE
193,0.4882344603538513,Sigmoid,ReLU,ReLU,30,500,15,10.0,14.0,0.006136569832441864,3,0.693504436004233,0.001053177877272275,1.386555790901184,0.43407952785491943,0.4882344603538513,COMPLETE
194,0.601591169834137,Sigmoid,ReLU,ReLU,36,459,13,14.0,22.0,0.010922308057668705,3,0.7693734939749017,0.0007917763658595816,1.433896541595459,0.3569960296154022,0.601591169834137,COMPLETE
195,0.6120330691337585,Sigmoid,ReLU,Sigmoid,35,458,13,14.0,22.0,0.010738740120560059,3,0.7991709633339771,0.0008242947588974916,0.7575849890708923,0.34268850088119507,0.6120330691337585,COMPLETE
196,0.6005998849868774,Sigmoid,ReLU,Sigmoid,35,467,12,15.0,22.0,0.010422136896842892,3,0.7976729709789631,0.0007878341345202028,0.8195160627365112,0.3527873754501343,0.6005998849868774,COMPLETE
197,0.5525814294815063,Sigmoid,ReLU,Sigmoid,36,459,12,16.0,22.0,0.008711453657635685,3,0.7785987776486968,0.0007492179844230773,0.9367638826370239,0.376708060503006,0.5525814294815063,COMPLETE
198,0.48184919357299805,Sigmoid,ReLU,Sigmoid,34,453,12,15.0,22.0,0.006808381680525282,3,0.7996218799877639,0.0008724536040225428,0.8048486709594727,0.45767897367477417,0.48184919357299805,COMPLETE
199,0.6612163186073303,Sigmoid,ReLU,Sigmoid,32,414,13,14.0,22.0,0.01157313125764285,3,0.7552082339127086,0.000632175267386732,4.04667854309082,0.3078566789627075,0.6612163186073303,COMPLETE
200,0.4288560748100281,Sigmoid,ReLU,Sigmoid,32,424,13,16.0,23.0,0.011100342294125798,3,0.7633800238022176,0.000743508991208788,1.24527108669281,0.5117760896682739,0.4288560748100281,COMPLETE
201,0.4483214020729065,Sigmoid,ReLU,Sigmoid,35,400,13,15.0,22.0,0.013074093686408899,3,0.799944918563255,0.0006208581008408284,1.0445137023925781,0.4872938394546509,0.4483214020729065,COMPLETE
202,0.7187727093696594,Sigmoid,ReLU,Sigmoid,37,378,12,14.0,21.0,0.009758481604539949,3,0.7506649665861356,0.0009696197323601132,1.9669393301010132,0.25555452704429626,0.7187727093696594,COMPLETE
203,0.5081081390380859,Sigmoid,ReLU,Sigmoid,38,470,12,15.0,21.0,0.010594059254632242,3,0.7566360637418822,0.0009405433553067123,2.9062814712524414,0.44698789715766907,0.5081081390380859,COMPLETE
204,0.32959306240081787,Sigmoid,ReLU,Sigmoid,36,417,11,14.0,22.0,0.009271238191129263,3,0.74328231479131,0.0007628497946371948,3.5482192039489746,0.6092065572738647,0.32959306240081787,COMPLETE
205,0.526016891002655,Sigmoid,ReLU,Sigmoid,32,448,13,14.0,21.0,0.008099255481057333,3,0.7660800649418658,0.001027280502002445,1.060577154159546,0.42471471428871155,0.526016891002655,COMPLETE
206,0.5463983416557312,Sigmoid,ReLU,Sigmoid,30,366,12,14.0,23.0,0.012163526436447376,3,0.736419450034988,0.0006297682984967005,3.0047082901000977,0.39009547233581543,0.5463983416557312,COMPLETE
207,0.6128005981445312,Sigmoid,ReLU,Sigmoid,36,464,13,14.0,22.0,0.01530403408041223,3,0.7994732000113047,0.0008665791797471325,0.867430567741394,0.342010498046875,0.6128005981445312,COMPLETE
208,0.5250248312950134,Sigmoid,ReLU,Sigmoid,34,465,12,15.0,22.0,0.013296133242242795,3,0.7954279840399494,0.0011772651897886,0.6315280795097351,0.41954225301742554,0.5250248312950134,COMPLETE
209,0.6212960481643677,Sigmoid,ReLU,Sigmoid,37,477,13,14.0,21.0,0.010364847184619667,3,0.7722220435106962,0.0008349594258257779,0.7796036005020142,0.31885313987731934,0.6212960481643677,COMPLETE
210,0.44841140508651733,Sigmoid,ReLU,Sigmoid,37,477,13,14.0,21.0,0.014132786476488884,3,0.7587312339126017,0.0014385354657075182,1.090153694152832,0.4942534267902374,0.44841140508651733,COMPLETE
211,0.6057182550430298,Sigmoid,ReLU,Sigmoid,39,468,13,17.0,22.0,0.011791680920649717,3,0.7751040917127934,0.0008289724147850525,0.942725419998169,0.3319690227508545,0.6057182550430298,COMPLETE
212,0.6164038777351379,Sigmoid,ReLU,Sigmoid,39,461,13,18.0,22.0,0.009152161444209684,3,0.7700925327577111,0.0009607638015702044,1.439477801322937,0.34372302889823914,0.6164038777351379,COMPLETE
213,0.5885993242263794,Sigmoid,ReLU,Sigmoid,39,457,13,19.0,21.0,0.015459096737855633,3,0.7710137591740766,0.0009686055534989814,1.1717026233673096,0.3686373829841614,0.5885993242263794,COMPLETE
214,0.5461028814315796,Sigmoid,ReLU,Sigmoid,40,461,13,18.0,22.0,0.011273197036757032,3,0.7336081952861044,0.0008685359087893251,1.8873313665390015,0.3903495669364929,0.5461028814315796,COMPLETE
215,0.5723943710327148,Sigmoid,ReLU,Sigmoid,38,445,14,19.0,7.0,0.011361205549802557,3,0.7613777473174566,0.0012084438204159563,0.6559717059135437,0.38315796852111816,0.5723943710327148,COMPLETE
216,0.5133711099624634,Sigmoid,ReLU,Sigmoid,37,476,13,18.0,21.0,0.01896377681604515,3,0.7249037458119082,0.0010264787940343822,0.8624036908149719,0.45581716299057007,0.5133711099624634,COMPLETE
217,-0.10946321487426758,Sigmoid,ReLU,Sigmoid,41,451,14,17.0,22.0,0.008948146206014628,3,0.43428724861068224,0.0005396596882068688,2.7034363746643066,0.9306938052177429,-0.10946321487426758,COMPLETE
218,0.5193636417388916,Sigmoid,ReLU,Sigmoid,33,437,13,17.0,21.0,0.008985199504010957,3,0.7769374908611963,0.0006703327676266141,1.1707658767700195,0.40467604994773865,0.5193636417388916,COMPLETE
219,0.5790553689002991,Sigmoid,,,39,469,12,,,0.015627500711968383,1,0.7404724534038054,0.0008170394107907583,1.781957745552063,0.36201056838035583,0.5790553689002991,COMPLETE
220,0.596856951713562,Sigmoid,ReLU,,36,482,14,14.0,,0.007363156571436862,2,0.7976907149579061,0.0013398458554287652,0.5552378296852112,0.35609346628189087,0.596856951713562,COMPLETE
