number,value,datetime_start,datetime_complete,duration,params_a_1,params_a_2,params_a_3,params_batch_size,params_l_1,params_l_2,params_l_3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,user_attrs_mse,user_attrs_r2,state
189,0.15570180118083954,2023-10-31 18:12:34.385609,2023-10-31 18:12:38.589165,0 days 00:00:04.203556,Leaky,ReLU,,41,16,23.0,,0.02459783871983711,2,436,0.741810960122547,5.672212629071759e-05,73.77588882796262,tensor(0.1557),tensor(0.8489),COMPLETE
190,0.2044355422258377,2023-10-31 18:12:38.589531,2023-10-31 18:12:39.768625,0 days 00:00:01.179094,Leaky,Sigmoid,,43,16,24.0,,0.03358872005500058,2,452,0.19131450317682866,3.1849843588094974e-05,197.3716990040467,tensor(0.2044),tensor(0.7764),COMPLETE
191,0.14720284938812256,2023-10-31 18:12:39.768993,2023-10-31 18:12:43.763659,0 days 00:00:03.994666,Leaky,Sigmoid,,49,15,23.0,,0.016660187349090225,2,470,0.7780600114158063,0.00031623445832086236,84.29044023879031,tensor(0.1472),tensor(0.8601),COMPLETE
192,0.12373074144124985,2023-10-31 18:12:43.764025,2023-10-31 18:12:46.654285,0 days 00:00:02.890260,Leaky,Sigmoid,,47,15,23.0,,0.010728066163415942,2,328,0.7951619055846938,2.0452294620629515e-05,73.53368395130809,tensor(0.1237),tensor(0.8789),COMPLETE
193,0.13815313577651978,2023-10-31 18:12:46.654657,2023-10-31 18:12:49.715391,0 days 00:00:03.060734,Leaky,Sigmoid,,47,15,24.0,,0.011206035126248376,2,349,0.7718771068317659,1.9529396218654873e-05,71.36697240135389,tensor(0.1382),tensor(0.8723),COMPLETE
194,0.1677170842885971,2023-10-31 18:12:49.715777,2023-10-31 18:12:51.193407,0 days 00:00:01.477630,Leaky,Sigmoid,,44,16,23.0,,0.013437759127708015,2,324,0.35894439045573495,2.5104589423046418e-05,149.91379500024112,tensor(0.1677),tensor(0.7984),COMPLETE
195,0.1379401832818985,2023-10-31 18:12:51.193787,2023-10-31 18:12:54.125977,0 days 00:00:02.932190,Leaky,Sigmoid,,40,15,9.0,,0.009728550858685408,2,294,0.7969017713074819,1.4339917614030004e-05,71.84829234428146,tensor(0.1379),tensor(0.8644),COMPLETE
196,0.1370849758386612,2023-10-31 18:12:54.126340,2023-10-31 18:12:56.867182,0 days 00:00:02.740842,Leaky,Sigmoid,,43,15,21.0,,0.023974964951457952,2,306,0.7379701702976017,7.271331164014153e-05,68.66618572808558,tensor(0.1371),tensor(0.8653),COMPLETE
197,0.21193236112594604,2023-10-31 18:12:56.867554,2023-10-31 18:12:58.000816,0 days 00:00:01.133262,Leaky,Tanh,,48,17,23.0,,0.007780351263850661,2,335,0.2761569883935537,1.9040887959873257e-05,113.31165755542357,tensor(0.2119),tensor(0.7456),COMPLETE
198,0.16225682199001312,2023-10-31 18:12:58.001159,2023-10-31 18:13:02.053071,0 days 00:00:04.051912,Leaky,Sigmoid,Sigmoid,47,15,22.0,8.0,0.015011508203176222,3,449,0.6986129108630845,1.0070158402252918e-05,87.83597235053048,tensor(0.1623),tensor(0.8509),COMPLETE
199,0.14125148952007294,2023-10-31 18:13:02.053450,2023-10-31 18:13:05.486140,0 days 00:00:03.432690,Leaky,Sigmoid,,57,16,24.0,,0.010522270731782322,2,442,0.799547323705387,3.426405000457007e-05,68.40230936594139,tensor(0.1413),tensor(0.8557),COMPLETE
200,0.15127070248126984,2023-10-31 18:13:05.486506,2023-10-31 18:13:09.408789,0 days 00:00:03.922283,Leaky,Leaky,,45,14,23.0,,0.027221392795362696,2,459,0.7611844742189621,2.7546770780535928e-05,81.63102550132602,tensor(0.1513),tensor(0.8279),COMPLETE
201,0.14010684192180634,2023-10-31 18:13:09.409136,2023-10-31 18:13:13.356603,0 days 00:00:03.947467,Leaky,Sigmoid,,50,15,23.0,,0.019048961421104932,2,462,0.7981159588781369,0.00011298700596435051,67.34751187774526,tensor(0.1401),tensor(0.8608),COMPLETE
202,0.12388212233781815,2023-10-31 18:13:13.356947,2023-10-31 18:13:16.973432,0 days 00:00:03.616485,Leaky,Sigmoid,,55,14,22.0,,0.01979306572586336,2,474,0.7663961037340826,2.240449954206575e-05,79.20875026203912,tensor(0.1239),tensor(0.8840),COMPLETE
203,0.13956958055496216,2023-10-31 18:13:16.973813,2023-10-31 18:13:19.614781,0 days 00:00:02.640968,Leaky,Sigmoid,,55,14,22.0,,0.012149161235262673,2,358,0.7372477388440052,1.6025070257360703e-05,70.17634816942268,tensor(0.1396),tensor(0.8675),COMPLETE
204,0.1371234804391861,2023-10-31 18:13:19.615152,2023-10-31 18:13:23.263872,0 days 00:00:03.648720,Leaky,Sigmoid,,53,15,21.0,,0.01562922594872088,2,474,0.7622739870845655,2.4400080621016658e-05,66.5177267211399,tensor(0.1371),tensor(0.8714),COMPLETE
205,0.1394236534833908,2023-10-31 18:13:23.264217,2023-10-31 18:13:27.074672,0 days 00:00:03.810455,Leaky,Sigmoid,,49,14,22.0,,0.022682886980383083,2,485,0.7208663526890078,1.3585987651220972e-05,74.2676530346428,tensor(0.1394),tensor(0.8644),COMPLETE
206,0.12588316202163696,2023-10-31 18:13:27.075018,2023-10-31 18:13:29.598403,0 days 00:00:02.523385,Leaky,Sigmoid,,55,16,23.0,,0.03511914158629579,2,329,0.7672430689146551,4.7804294612679737e-05,85.69128878283283,tensor(0.1259),tensor(0.8792),COMPLETE
207,0.1490640640258789,2023-10-31 18:13:29.598761,2023-10-31 18:13:31.741169,0 days 00:00:02.142408,Leaky,Sigmoid,,59,16,24.0,,0.039027288963820184,2,330,0.6706101208164468,4.9340722808994426e-05,68.60199843897963,tensor(0.1491),tensor(0.8575),COMPLETE
208,0.13341398537158966,2023-10-31 18:13:31.741547,2023-10-31 18:13:34.409542,0 days 00:00:02.667995,Leaky,ReLU,,54,18,22.0,,0.031701658280325784,2,320,0.768619730594052,3.9331154698239434e-05,78.67153607606888,tensor(0.1334),tensor(0.8706),COMPLETE
209,0.15855437517166138,2023-10-31 18:13:34.409917,2023-10-31 18:13:37.046512,0 days 00:00:02.636595,Leaky,ReLU,,55,20,21.0,,0.046204997078506255,2,329,0.7192905270055913,3.6003216742752226e-05,80.67004425837276,tensor(0.1586),tensor(0.8429),COMPLETE
210,0.16978606581687927,2023-10-31 18:13:37.046874,2023-10-31 18:13:38.485765,0 days 00:00:01.438891,Leaky,ReLU,,57,17,22.0,,0.032319847638592,2,307,0.39584838142668605,4.680635213956907e-05,95.60172927806742,tensor(0.1698),tensor(0.7813),COMPLETE
211,0.1332940310239792,2023-10-31 18:13:38.486111,2023-10-31 18:13:41.213804,0 days 00:00:02.727693,Leaky,ReLU,,55,18,23.0,,0.0289052073595349,2,316,0.7680343778419706,4.236438203784677e-05,74.82841777801514,tensor(0.1333),tensor(0.8689),COMPLETE
212,0.14652596414089203,2023-10-31 18:13:41.214176,2023-10-31 18:13:43.782118,0 days 00:00:02.567942,Leaky,ReLU,,56,18,22.0,,0.03060178090975243,2,308,0.7706165723254453,3.193411674794054e-05,86.51103658800001,tensor(0.1465),tensor(0.8354),COMPLETE
213,0.15497565269470215,2023-10-31 18:13:43.782511,2023-10-31 18:13:46.197053,0 days 00:00:02.414542,Leaky,ReLU,,54,19,23.0,,0.036025673637149966,2,297,0.7435404339058035,6.126744081595516e-05,75.16881608802461,tensor(0.1550),tensor(0.8399),COMPLETE
214,0.269966721534729,2023-10-31 18:13:46.197418,2023-10-31 18:13:48.701844,0 days 00:00:02.504426,Leaky,ReLU,,58,18,8.0,,0.05439044224522201,2,321,0.7693258270959635,4.293779907909768e-05,114.91365647835894,tensor(0.2700),tensor(0.6968),COMPLETE
215,0.21280458569526672,2023-10-31 18:13:48.702205,2023-10-31 18:13:49.408014,0 days 00:00:00.705809,Leaky,ReLU,,52,16,22.0,,0.030748947976918014,2,351,0.15106744105066677,3.6783000285508545e-05,142.0807458165704,tensor(0.2128),tensor(0.7529),COMPLETE
216,0.15222202241420746,2023-10-31 18:13:49.408372,2023-10-31 18:13:52.127412,0 days 00:00:02.719040,Leaky,ReLU,,55,20,23.0,,0.026260818730323376,2,322,0.7454259240830851,4.035154636442193e-05,74.86584987995788,tensor(0.1522),tensor(0.8393),COMPLETE
217,0.16447287797927856,2023-10-31 18:13:52.127775,2023-10-31 18:13:54.848720,0 days 00:00:02.720945,Leaky,ReLU,,53,17,20.0,,0.040100043093338845,2,339,0.6930139139310288,8.959643365266021e-05,134.57904856183887,tensor(0.1645),tensor(0.8516),COMPLETE
218,0.1459253579378128,2023-10-31 18:13:54.849102,2023-10-31 18:13:57.228221,0 days 00:00:02.379119,ReLU,Leaky,,60,16,22.0,,0.022431109333240377,2,314,0.7993068480042377,2.7526699487304105e-05,82.57110705041582,tensor(0.1459),tensor(0.8472),COMPLETE
219,0.15160639584064484,2023-10-31 18:13:57.228595,2023-10-31 18:13:59.754184,0 days 00:00:02.525589,Leaky,ReLU,,57,19,21.0,,0.02742830003606182,2,313,0.7198126690639118,5.1638365284893346e-05,77.83235830239975,tensor(0.1516),tensor(0.8349),COMPLETE
220,0.14126312732696533,2023-10-31 18:13:59.754584,2023-10-31 18:14:01.672414,0 days 00:00:01.917830,Leaky,Sigmoid,,51,21,23.0,,0.02116605368985337,2,333,0.5234083758374433,2.086911291599699e-05,84.59709554677968,tensor(0.1413),tensor(0.8241),COMPLETE
221,0.12151560187339783,2023-10-31 18:14:01.672797,2023-10-31 18:14:04.105923,0 days 00:00:02.433126,Leaky,Sigmoid,,46,15,24.0,,0.018268974749498613,2,277,0.7693607871107278,1.91372535912136e-05,75.13289869563243,tensor(0.1215),tensor(0.8857),COMPLETE
222,0.14217603206634521,2023-10-31 18:14:04.106299,2023-10-31 18:14:06.146768,0 days 00:00:02.040469,Leaky,Sigmoid,,54,15,23.0,,0.01883277003716625,2,261,0.7664330015644508,3.0580920021547195e-05,73.65078466422713,tensor(0.1422),tensor(0.8597),COMPLETE
223,0.12682697176933289,2023-10-31 18:14:06.147119,2023-10-31 18:14:08.915691,0 days 00:00:02.768572,Leaky,Sigmoid,,46,15,24.0,,0.03481310346716982,2,314,0.7667970538033697,2.3946559729431482e-05,80.66502800716717,tensor(0.1268),tensor(0.8780),COMPLETE
224,0.13913467526435852,2023-10-31 18:14:08.916079,2023-10-31 18:14:11.351817,0 days 00:00:02.435738,Leaky,Sigmoid,,45,15,24.0,,0.024987052029606247,2,279,0.7414458232870137,2.0496278609249056e-05,69.77224797074513,tensor(0.1391),tensor(0.8635),COMPLETE
225,0.13106359541416168,2023-10-31 18:14:11.352187,2023-10-31 18:14:13.656257,0 days 00:00:02.304070,Leaky,Sigmoid,,43,14,24.0,,0.047381127014174344,2,246,0.7722026763860067,2.5253916270483406e-05,85.91228004393538,tensor(0.1311),tensor(0.8577),COMPLETE
226,0.14300161600112915,2023-10-31 18:14:13.656608,2023-10-31 18:14:16.104210,0 days 00:00:02.447602,Leaky,Sigmoid,,42,14,24.0,,0.0591845910510678,2,281,0.7158656550946011,2.1870758529991686e-05,90.09766787057245,tensor(0.1430),tensor(0.8432),COMPLETE
227,0.147695392370224,2023-10-31 18:14:16.104573,2023-10-31 18:14:18.406852,0 days 00:00:02.302279,Leaky,Sigmoid,,43,15,24.0,,0.07178012262662457,2,254,0.7455060038130943,2.526824408220146e-05,79.5013421126238,tensor(0.1477),tensor(0.8006),COMPLETE
228,0.14316922426223755,2023-10-31 18:14:18.407242,2023-10-31 18:14:20.639989,0 days 00:00:02.232747,Leaky,Sigmoid,,46,14,24.0,,0.04827983391800849,2,245,0.7992465399586489,1.913246807179969e-05,83.08085546688157,tensor(0.1432),tensor(0.8292),COMPLETE
229,0.14481258392333984,2023-10-31 18:14:20.640337,2023-10-31 18:14:23.400366,0 days 00:00:02.760029,Leaky,Sigmoid,,41,14,24.0,,0.04395192268179405,2,290,0.7708137954491605,2.6169536317101396e-05,81.58200400779987,tensor(0.1448),tensor(0.8513),COMPLETE
230,0.160164013504982,2023-10-31 18:14:23.400736,2023-10-31 18:14:25.155325,0 days 00:00:01.754589,Leaky,Sigmoid,,37,15,24.0,,0.003435278149921392,2,188,0.6891848775181414,1.6623590585231754e-05,103.43869830192403,tensor(0.1602),tensor(0.8607),COMPLETE
231,0.13454797863960266,2023-10-31 18:14:25.155697,2023-10-31 18:14:29.359792,0 days 00:00:04.204095,Leaky,Sigmoid,,44,16,23.0,,0.03578963330578727,2,470,0.7742931665424433,3.0226199031919176e-05,69.82856920932201,tensor(0.1345),tensor(0.8671),COMPLETE
232,0.1418723613023758,2023-10-31 18:14:29.360156,2023-10-31 18:14:32.009395,0 days 00:00:02.649239,Leaky,Sigmoid,,47,15,23.0,,0.017449018747401294,2,300,0.7989548733346494,2.2982443850281156e-05,72.52293552398682,tensor(0.1419),tensor(0.8575),COMPLETE
233,0.14424213767051697,2023-10-31 18:14:32.009755,2023-10-31 18:14:33.873110,0 days 00:00:01.863355,Leaky,Sigmoid,,48,14,23.0,,0.004628413518469311,2,329,0.501359004417598,1.8875063898844354e-05,87.76258687770112,tensor(0.1442),tensor(0.8551),COMPLETE
234,0.1485821157693863,2023-10-31 18:14:33.873463,2023-10-31 18:14:36.202493,0 days 00:00:02.329030,Leaky,Sigmoid,,46,15,23.0,,0.08585348426592361,2,272,0.7468439534812048,1.3254262745279642e-05,95.98388259551105,tensor(0.1486),tensor(0.8485),COMPLETE
235,0.1300521045923233,2023-10-31 18:14:36.202865,2023-10-31 18:14:39.966695,0 days 00:00:03.763830,Leaky,Sigmoid,,50,16,24.0,,0.04843976064661283,2,458,0.7672785925524035,2.48864100872853e-05,88.2235333805001,tensor(0.1301),tensor(0.8638),COMPLETE
236,0.1545577049255371,2023-10-31 18:14:39.967058,2023-10-31 18:14:41.020562,0 days 00:00:01.053504,Leaky,Sigmoid,,50,16,24.0,,0.05090805593640117,2,132,0.7341519030098884,2.3691809722253383e-05,84.58168214740175,tensor(0.1546),tensor(0.8600),COMPLETE
237,0.13984981179237366,2023-10-31 18:14:41.020916,2023-10-31 18:14:44.914118,0 days 00:00:03.893202,Leaky,Sigmoid,,47,16,24.0,,0.002723568706877102,2,460,0.7688724283858668,1.783047893459398e-05,83.75724160567574,tensor(0.1398),tensor(0.8708),COMPLETE
238,0.23164547979831696,2023-10-31 18:14:44.914496,2023-10-31 18:14:48.487638,0 days 00:00:03.573142,Leaky,Sigmoid,,49,15,24.0,,0.038382856457231114,2,454,0.7187962478087035,0.015667784744658957,102.59785306821311,tensor(0.2316),tensor(0.7881),COMPLETE
239,0.18615387380123138,2023-10-31 18:14:48.488010,2023-10-31 18:14:49.202815,0 days 00:00:00.714805,Leaky,Sigmoid,,43,23,24.0,,0.057434925841709505,2,212,0.25383030853505345,2.7445370122008318e-05,137.0905041604672,tensor(0.1862),tensor(0.7939),COMPLETE
240,0.14885744452476501,2023-10-31 18:14:49.203178,2023-10-31 18:14:54.001389,0 days 00:00:04.798211,Tanh,Sigmoid,,39,15,13.0,,0.046762640590943344,2,470,0.797881940462154,2.081585836056874e-05,69.59165764666618,tensor(0.1489),tensor(0.8371),COMPLETE
241,0.14803652465343475,2023-10-31 18:14:54.001762,2023-10-31 18:14:56.827615,0 days 00:00:02.825853,Leaky,Sigmoid,,51,16,23.0,,0.02786488468840221,2,468,0.5664711328666954,3.183606947273917e-05,97.45834241361699,tensor(0.1480),tensor(0.8286),COMPLETE
242,0.17070543766021729,2023-10-31 18:14:56.827988,2023-10-31 18:14:57.689101,0 days 00:00:00.861113,Leaky,Leaky,,45,14,23.0,,0.020183593745005984,2,165,0.42413678591578347,1.5367695221860428e-05,87.98487077192827,tensor(0.1707),tensor(0.8169),COMPLETE
243,0.14561404287815094,2023-10-31 18:14:57.689456,2023-10-31 18:14:58.548656,0 days 00:00:00.859200,Leaky,Sigmoid,,52,15,23.0,,0.03488699973204905,2,105,0.7615960750443135,2.4300316374714967e-05,90.42656678699312,tensor(0.1456),tensor(0.8436),COMPLETE
244,0.132005512714386,2023-10-31 18:14:58.549024,2023-10-31 18:15:02.299958,0 days 00:00:03.750934,Leaky,Sigmoid,,49,16,24.0,,0.024350348164305168,2,455,0.7626269080667288,1.1768131620295676e-05,74.91237060211517,tensor(0.1320),tensor(0.8738),COMPLETE
245,0.26160937547683716,2023-10-31 18:15:02.300304,2023-10-31 18:15:03.044799,0 days 00:00:00.744495,Leaky,Sigmoid,,48,16,24.0,,0.016491963993007418,2,452,0.10861530292528439,1.1424906097942153e-05,235.81423592356455,tensor(0.2616),tensor(0.7225),COMPLETE
246,0.15030646324157715,2023-10-31 18:15:03.045171,2023-10-31 18:15:05.413907,0 days 00:00:02.368736,Leaky,Sigmoid,,49,17,24.0,,0.023107494428806247,2,443,0.471746997861884,1.2754922653362329e-05,82.47691255659873,tensor(0.1503),tensor(0.8403),COMPLETE
247,0.14662055671215057,2023-10-31 18:15:05.414284,2023-10-31 18:15:09.305609,0 days 00:00:03.891325,Leaky,Sigmoid,,46,14,24.0,,0.014471763290156816,2,460,0.7363785507291839,0.00022867164051187266,82.0657859802246,tensor(0.1466),tensor(0.8641),COMPLETE
248,0.14089711010456085,2023-10-31 18:15:09.305977,2023-10-31 18:15:13.255920,0 days 00:00:03.949943,Leaky,Sigmoid,,50,15,24.0,,0.019251386589052993,2,477,0.7713801050950388,1.8145988111277526e-05,72.93318882428375,tensor(0.1409),tensor(0.8701),COMPLETE
249,0.15482212603092194,2023-10-31 18:15:13.256267,2023-10-31 18:15:16.761667,0 days 00:00:03.505400,Leaky,,,44,16,,,0.04148382574010729,1,466,0.7999170669645048,1.4589294315444834e-05,98.10471766394096,tensor(0.1548),tensor(0.7873),COMPLETE
250,0.15083155035972595,2023-10-31 18:15:16.762056,2023-10-31 18:15:20.872873,0 days 00:00:04.110817,Leaky,Sigmoid,,47,15,23.0,,0.008990627684569692,2,487,0.7445967295742721,1.0110774968036109e-05,66.3163116737068,tensor(0.1508),tensor(0.8597),COMPLETE
251,0.17364898324012756,2023-10-31 18:15:20.873219,2023-10-31 18:15:24.178842,0 days 00:00:03.305623,Leaky,Sigmoid,,51,13,22.0,,0.02520815938630396,2,435,0.7067288475710004,0.0003930204360209449,207.82303600092044,tensor(0.1736),tensor(0.8429),COMPLETE
252,0.12858857214450836,2023-10-31 18:15:24.179196,2023-10-31 18:15:28.640033,0 days 00:00:04.460837,Leaky,Sigmoid,,41,14,24.0,,0.01609927866341598,2,456,0.7998163274423766,1.6672501084326263e-05,75.06567225539894,tensor(0.1286),tensor(0.8624),COMPLETE
253,0.7736296057701111,2023-10-31 18:15:28.640392,2023-10-31 18:15:32.857172,0 days 00:00:04.216780,Leaky,Sigmoid,,41,14,11.0,,1.333005265113007e-05,2,449,0.7691330389884669,1.65933633771323e-05,142.8360476759335,tensor(0.7736),tensor(0.2876),COMPLETE
254,0.4958420693874359,2023-10-31 18:15:32.857527,2023-10-31 18:15:35.041470,0 days 00:00:02.183943,Leaky,Sigmoid,,42,16,24.0,,3.676472496496143e-05,2,454,0.3698603424920957,1.4925908253923453e-05,612.3283670568256,tensor(0.4958),tensor(0.4663),COMPLETE
255,0.13015948235988617,2023-10-31 18:15:35.041825,2023-10-31 18:15:39.497532,0 days 00:00:04.455707,Leaky,Sigmoid,,40,15,24.0,,0.016663625631820157,2,472,0.7468236756137815,1.1646473114850958e-05,70.61604412531449,tensor(0.1302),tensor(0.8589),COMPLETE
256,0.13516555726528168,2023-10-31 18:15:39.497914,2023-10-31 18:15:43.881540,0 days 00:00:04.383626,Leaky,Sigmoid,,39,14,24.0,,0.0219586982712752,2,465,0.7315709389479129,1.2039883327338867e-05,79.7860369446457,tensor(0.1352),tensor(0.8647),COMPLETE
257,0.1685090959072113,2023-10-31 18:15:43.881900,2023-10-31 18:15:44.942890,0 days 00:00:01.060990,Leaky,Tanh,,38,15,24.0,,0.017301159720653006,2,233,0.3153914387881791,0.0007047966153474287,110.62700047308795,tensor(0.1685),tensor(0.8092),COMPLETE
258,0.16050513088703156,2023-10-31 18:15:44.943248,2023-10-31 18:15:49.015673,0 days 00:00:04.072425,Leaky,Sigmoid,,35,13,24.0,,0.030700658383071396,2,441,0.65825664696902,1.1444534065039782e-05,77.45135767930219,tensor(0.1605),tensor(0.8419),COMPLETE
259,0.15179242193698883,2023-10-31 18:15:49.016034,2023-10-31 18:15:52.785736,0 days 00:00:03.769702,ReLU,Sigmoid,,40,16,23.0,,0.07339487437165408,2,372,0.7981161069855159,1.329720422482904e-05,99.3344278438117,tensor(0.1518),tensor(0.8030),COMPLETE
260,0.16280461847782135,2023-10-31 18:15:52.786097,2023-10-31 18:15:56.741371,0 days 00:00:03.955274,Leaky,Sigmoid,,43,14,24.0,,0.020740850249044613,2,475,0.6954348455470422,0.00019600645461467051,97.16442492033306,tensor(0.1628),tensor(0.8518),COMPLETE
261,0.23417586088180542,2023-10-31 18:15:56.741728,2023-10-31 18:16:00.944482,0 days 00:00:04.202754,Leaky,Sigmoid,,41,15,23.0,,0.00011889396237539438,2,456,0.7469013414079357,2.009285802239281e-05,129.49291358077735,tensor(0.2342),tensor(0.7803),COMPLETE
262,0.13265646994113922,2023-10-31 18:16:00.944830,2023-10-31 18:16:03.877506,0 days 00:00:02.932676,Leaky,Leaky,,46,16,24.0,,0.002361752474956665,2,340,0.7681348594680827,0.0002695060752288885,77.1662114984849,tensor(0.1327),tensor(0.8751),COMPLETE
263,0.14526686072349548,2023-10-31 18:16:03.877886,2023-10-31 18:16:06.701133,0 days 00:00:02.823247,Leaky,Leaky,,45,16,24.0,,0.0030268002498493123,2,342,0.7183525389197356,1.3666262384077828e-05,74.59157200863487,tensor(0.1453),tensor(0.8611),COMPLETE
264,0.14835982024669647,2023-10-31 18:16:06.701498,2023-10-31 18:16:10.078669,0 days 00:00:03.377171,Leaky,Leaky,,43,17,6.0,,0.03436150963959027,2,360,0.798709988843275,0.00014127492405478987,84.78636696073744,tensor(0.1484),tensor(0.8550),COMPLETE
265,0.13674280047416687,2023-10-31 18:16:10.079019,2023-10-31 18:16:13.107019,0 days 00:00:03.028000,Leaky,Leaky,,45,16,24.0,,0.0024468926617101836,2,342,0.7689763638369949,0.00023785584865156022,77.87062690690247,tensor(0.1367),tensor(0.8727),COMPLETE
266,0.15618598461151123,2023-10-31 18:16:13.107379,2023-10-31 18:16:16.307636,0 days 00:00:03.200257,Leaky,Leaky,,37,17,24.0,,0.024918396949507492,2,325,0.742216827285714,0.00014300416459412998,81.54705130943886,tensor(0.1562),tensor(0.8303),COMPLETE
267,0.15875060856342316,2023-10-31 18:16:16.307987,2023-10-31 18:16:18.044780,0 days 00:00:01.736793,Leaky,Leaky,,47,13,23.0,,0.006345146349868368,2,333,0.4490738802044331,0.0001265980595255895,87.3978910016584,tensor(0.1588),tensor(0.8390),COMPLETE
268,0.17286059260368347,2023-10-31 18:16:18.045134,2023-10-31 18:16:22.002188,0 days 00:00:03.957054,Leaky,Sigmoid,,44,16,24.0,,0.0012317396390638161,2,492,0.6906284455382294,1.0168311103026883e-05,91.81298471466313,tensor(0.1729),tensor(0.8507),COMPLETE
269,0.24643349647521973,2023-10-31 18:16:22.002589,2023-10-31 18:16:22.753218,0 days 00:00:00.750629,Leaky,Sigmoid,,41,14,24.0,,0.0008220591075910746,2,76,0.7690647002524575,6.718503259896563e-05,146.6687327937076,tensor(0.2464),tensor(0.7731),COMPLETE
270,0.154719278216362,2023-10-31 18:16:22.753601,2023-10-31 18:16:24.529380,0 days 00:00:01.775779,Leaky,Leaky,,46,15,22.0,,0.04156030019915869,2,427,0.3364353825040973,0.0012847072901417487,376.0993332159324,tensor(0.1547),tensor(0.8057),COMPLETE
271,0.5102795958518982,2023-10-31 18:16:24.529757,2023-10-31 18:16:25.820298,0 days 00:00:01.290541,Leaky,Sigmoid,,48,1,23.0,,0.0010788053742335653,2,449,0.22320986651924968,3.389639420461115e-05,164.65631917430989,tensor(0.5103),tensor(0.4827),COMPLETE
272,0.14422130584716797,2023-10-31 18:16:25.820682,2023-10-31 18:16:29.892433,0 days 00:00:04.071751,Leaky,Sigmoid,,44,14,23.0,,0.011279905320542467,2,486,0.7159299787594007,0.0003406482696062777,78.68152981039918,tensor(0.1442),tensor(0.8696),COMPLETE
273,0.13654036819934845,2023-10-31 18:16:29.892793,2023-10-31 18:16:33.624284,0 days 00:00:03.731491,Leaky,Sigmoid,,29,15,24.0,,0.004184869290896947,2,307,0.7455436114782004,1.6907059149075956e-05,77.9122204112696,tensor(0.1365),tensor(0.8721),COMPLETE
274,0.15400484204292297,2023-10-31 18:16:33.624670,2023-10-31 18:16:35.999857,0 days 00:00:02.375187,Leaky,Sigmoid,,42,13,24.0,,0.02865980503494689,2,459,0.4086373532089073,7.403943617141465e-05,81.13050636175151,tensor(0.1540),tensor(0.8292),COMPLETE
275,0.13814345002174377,2023-10-31 18:16:36.000224,2023-10-31 18:16:38.660744,0 days 00:00:02.660520,Leaky,Sigmoid,,48,16,22.0,,0.05169185080627158,2,475,0.5042442922910277,9.679099219010388e-05,82.7753768439042,tensor(0.1381),tensor(0.8496),COMPLETE
276,0.15089824795722961,2023-10-31 18:16:38.661107,2023-10-31 18:16:41.881476,0 days 00:00:03.220369,Leaky,Sigmoid,,46,15,23.0,,0.0014983723278351306,2,352,0.7995908581186207,0.0001908203663236176,78.64279055595398,tensor(0.1509),tensor(0.8506),COMPLETE
277,0.15472811460494995,2023-10-31 18:16:41.881833,2023-10-31 18:16:46.814980,0 days 00:00:04.933147,Leaky,Leaky,,39,14,24.0,,0.001962014551756578,2,500,0.7722324770238689,0.00016411423028877203,71.5068567199707,tensor(0.1547),tensor(0.8465),COMPLETE
278,0.14931216835975647,2023-10-31 18:16:46.815383,2023-10-31 18:16:49.676174,0 days 00:00:02.860791,Leaky,Sigmoid,,44,17,23.0,,0.0005509038658655178,2,442,0.5215134922870347,0.0002949082192588069,108.40390972638022,tensor(0.1493),tensor(0.8522),COMPLETE
279,0.13988737761974335,2023-10-31 18:16:49.676546,2023-10-31 18:16:52.726978,0 days 00:00:03.050432,Leaky,Sigmoid,,49,16,24.0,,0.01712229599972212,2,467,0.5818461672379641,0.00010869115826276512,85.70236727206048,tensor(0.1399),tensor(0.8381),COMPLETE
280,0.15091140568256378,2023-10-31 18:16:52.727357,2023-10-31 18:16:54.973825,0 days 00:00:02.246468,Leaky,Sigmoid,,42,14,22.0,,0.022615328447155577,2,290,0.6302868877599893,2.4269032460672202e-05,73.7943309520853,tensor(0.1509),tensor(0.8430),COMPLETE
281,0.152448832988739,2023-10-31 18:16:54.974193,2023-10-31 18:16:58.857760,0 days 00:00:03.883567,Leaky,Tanh,,46,15,23.0,,0.003575874004258625,2,458,0.7289898923339246,1.8977172851973526e-05,78.95331916642502,tensor(0.1524),tensor(0.8602),COMPLETE
282,0.13855330646038055,2023-10-31 18:16:58.858121,2023-10-31 18:17:02.980631,0 days 00:00:04.122510,Leaky,Sigmoid,,50,16,24.0,,0.014215986816819777,2,482,0.7994465634513507,5.234326030652622e-05,65.49586885697614,tensor(0.1386),tensor(0.8596),COMPLETE
283,0.14884302020072937,2023-10-31 18:17:02.980989,2023-10-31 18:17:04.993134,0 days 00:00:02.012145,ReLU,Sigmoid,,47,15,21.0,,0.0349485366128731,2,264,0.6704797297091993,1.1582094748348472e-05,79.26735427162863,tensor(0.1488),tensor(0.8425),COMPLETE
284,0.195262148976326,2023-10-31 18:17:04.993487,2023-10-31 18:17:07.839403,0 days 00:00:02.845916,Leaky,Sigmoid,,44,15,23.0,,0.0002923506980545775,2,314,0.7521176746384104,0.0004992397896927657,115.20725583118998,tensor(0.1953),tensor(0.8172),COMPLETE
