number,value,params_activation_1,params_activation_2,params_activation_3,params_batch_size,params_epochs,params_layer_1,params_layer_2,params_layer_3,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
135,0.26704978942871094,ReLU,Sigmoid,Sigmoid,50,298,7,3.0,2.0,0.011350120977146338,3,0.2615761093810201,2.4634809310781187e-05,1.8047065734863281,1.6557514667510986,0.26704978942871094,COMPLETE
136,0.036843955516815186,ReLU,Sigmoid,Sigmoid,50,293,7,3.0,2.0,0.011406323634606084,3,0.25677453984209697,1.968957108674118e-05,1.7451103925704956,6.411370277404785,0.036843955516815186,COMPLETE
137,-0.004009366035461426,ReLU,Sigmoid,Sigmoid,58,311,7,3.0,2.0,0.004798721345230719,3,0.23415759211520676,2.38180449746636e-05,1.6459769010543823,6.710834980010986,-0.004009366035461426,COMPLETE
138,0.1342187523841858,ReLU,Sigmoid,Sigmoid,61,298,6,4.0,4.0,0.003956662132935921,3,0.2635670523348872,1.0281034030279307e-05,1.9376455545425415,1.955819845199585,0.1342187523841858,COMPLETE
139,0.32136791944503784,ReLU,Sigmoid,Sigmoid,56,364,8,2.0,3.0,0.005823093851076351,3,0.29441827930987635,1.6126664269350535e-05,1.738069772720337,1.6070932149887085,0.32136791944503784,COMPLETE
140,0.32913583517074585,ReLU,Sigmoid,Sigmoid,53,360,8,2.0,3.0,0.0064320325642803775,3,0.2894398156050071,1.5033383516815988e-05,1.817172646522522,1.5886976718902588,0.32913583517074585,COMPLETE
141,0.3341216444969177,ReLU,Sigmoid,Sigmoid,56,361,8,2.0,3.0,0.0059190238830864805,3,0.28688507493573623,1.6000312141124162e-05,1.7413133382797241,1.5768905878067017,0.3341216444969177,COMPLETE
142,0.2876376509666443,ReLU,Sigmoid,Sigmoid,53,366,8,2.0,3.0,0.007005569398098644,3,0.29438351290477965,1.8129445715770484e-05,1.87482488155365,1.6869709491729736,0.2876376509666443,COMPLETE
143,0.35410821437835693,ReLU,Sigmoid,Sigmoid,54,360,8,2.0,3.0,0.005885852472152511,3,0.2915355426801627,1.826658691225369e-05,1.7185015678405762,1.52955961227417,0.35410821437835693,COMPLETE
144,0.08165675401687622,ReLU,Sigmoid,Sigmoid,54,370,8,2.0,4.0,0.006536331649215391,3,0.29399374260016087,1.6899544739610918e-05,2.2135629653930664,2.1747617721557617,0.08165675401687622,COMPLETE
145,0.3154589533805847,ReLU,Sigmoid,Sigmoid,59,359,8,2.0,3.0,0.0040503206422062114,3,0.30875794045281774,1.2840837345961734e-05,1.7224493026733398,1.724442720413208,0.3154589533805847,COMPLETE
146,0.20489376783370972,ReLU,Sigmoid,Sigmoid,64,359,9,4.0,3.0,0.003628045027772863,3,0.3072896561866117,1.2442587213381333e-05,1.2241342067718506,2.002969980239868,0.20489376783370972,COMPLETE
147,0.12256819009780884,ReLU,Sigmoid,Sigmoid,59,352,10,2.0,5.0,0.005580235128144554,3,0.28600843582223806,2.0671207320868158e-05,2.0888941287994385,2.077877998352051,0.12256819009780884,COMPLETE
148,0.30399060249328613,ReLU,Sigmoid,Sigmoid,57,360,7,1.0,4.0,0.00437096663046225,3,0.3182538488872195,1.322271442799541e-05,1.7113960981369019,1.8668384552001953,0.30399060249328613,COMPLETE
149,0.2533361315727234,ReLU,Sigmoid,Sigmoid,60,377,7,1.0,4.0,0.0042570876921432165,3,0.3199486238775912,1.327877151400952e-05,1.8749758005142212,2.002703905105591,0.2533361315727234,COMPLETE
150,0.2686230540275574,ReLU,Sigmoid,Sigmoid,57,368,9,2.0,3.0,0.00298446910270148,3,0.30871363983210903,1.7115862573374596e-05,1.3279881477355957,1.8424280881881714,0.2686230540275574,COMPLETE
151,0.2574900984764099,ReLU,Sigmoid,Sigmoid,56,357,8,1.0,2.0,0.005000122983480657,3,0.2897644357683692,1.4838742265469662e-05,1.2320730686187744,1.7583645582199097,0.2574900984764099,COMPLETE
152,0.18649476766586304,ReLU,Sigmoid,Sigmoid,55,343,7,2.0,3.0,0.006178092297978483,3,0.2958407026721535,2.039786778283618e-05,2.055680513381958,1.926491141319275,0.18649476766586304,COMPLETE
153,0.061361074447631836,ReLU,Sigmoid,Sigmoid,59,359,8,4.0,4.0,0.007158192114274637,3,0.28462230200728394,1.202081440338362e-05,2.9096570014953613,2.128523826599121,0.061361074447631836,COMPLETE
154,0.26102370023727417,ReLU,Sigmoid,Sigmoid,52,326,8,1.0,1.0,0.009762458122311517,3,0.3044287878236834,2.7285893976123116e-05,1.4321430921554565,1.8615717887878418,0.26102370023727417,COMPLETE
155,0.1118808388710022,ReLU,Sigmoid,Sigmoid,57,378,9,2.0,5.0,0.004417653803740017,3,0.2798525035639448,1.4867515514956405e-05,2.8670711517333984,2.0139615535736084,0.1118808388710022,COMPLETE
156,0.2338525652885437,ReLU,Sigmoid,Sigmoid,63,319,7,5.0,2.0,0.005772913597690879,3,0.32047649213103546,1.242424341624007e-05,1.5201038122177124,2.0549628734588623,0.2338525652885437,COMPLETE
157,-0.11821973323822021,ReLU,Sigmoid,Leaky,61,341,8,3.0,3.0,0.003809430340121191,3,0.2482971936266939,2.0268725511718875e-05,1.6581711769104004,7.443571090698242,-0.11821973323822021,COMPLETE
158,0.33267295360565186,ReLU,Sigmoid,Sigmoid,54,353,10,2.0,1.0,0.012551938037766034,3,0.2736678942213317,1.6211394727042706e-05,2.050436496734619,1.5132778882980347,0.33267295360565186,COMPLETE
159,0.18261539936065674,ReLU,Sigmoid,ReLU,54,355,10,2.0,2.0,0.007677604404388343,3,0.3001195662809032,3.23812723334661e-05,1.5077112913131714,2.0590920448303223,0.18261539936065674,COMPLETE
160,0.29117250442504883,ReLU,Sigmoid,Sigmoid,57,366,9,1.0,1.0,0.009713117989878894,3,0.273484989711964,1.723694866716792e-05,1.5631585121154785,1.6073871850967407,0.29117250442504883,COMPLETE
161,0.27357953786849976,ReLU,Sigmoid,Sigmoid,57,366,9,1.0,1.0,0.009228615986291029,3,0.2748950673649841,1.7239136417551357e-05,1.5416921377182007,1.6472821235656738,0.27357953786849976,COMPLETE
162,-0.13707256317138672,ReLU,Sigmoid,Sigmoid,55,384,10,1.0,1.0,0.006558334557597753,3,0.2854587463045211,2.6155791727378257e-05,0.9554161429405212,2.578505754470825,-0.13707256317138672,COMPLETE
163,0.08990561962127686,ReLU,Sigmoid,Sigmoid,58,352,9,2.0,2.0,0.013105066055499083,3,0.31492770024026534,2.168758497137085e-05,2.2954914569854736,2.4410579204559326,0.08990561962127686,COMPLETE
164,0.03569495677947998,ReLU,Sigmoid,Sigmoid,53,372,7,3.0,3.0,0.004916974764647111,3,0.27279078948118396,1.6629428522388932e-05,1.4495772123336792,2.1867260932922363,0.03569495677947998,COMPLETE
165,0.20535677671432495,Leaky,Sigmoid,Sigmoid,62,328,10,2.0,1.0,0.009818584813341292,3,0.33418979166473,1.009869945149854e-05,1.3444256782531738,2.26658296585083,0.20535677671432495,COMPLETE
166,0.2773240804672241,ReLU,Sigmoid,Sigmoid,48,337,9,1.0,2.0,0.007318421882540572,3,0.2983516556790618,1.2210426094149874e-05,1.320106863975525,1.7113949060440063,0.2773240804672241,COMPLETE
167,0.09926360845565796,ReLU,Sigmoid,Sigmoid,60,362,8,2.0,2.0,0.003094303081819086,3,0.27241827022482334,1.925856393244662e-05,1.215397596359253,2.0425732135772705,0.09926360845565796,COMPLETE
168,0.0864260196685791,ReLU,Sigmoid,Sigmoid,66,347,7,3.0,4.0,0.00575444802833336,3,0.2876928945984931,1.5008213184126145e-05,2.167018413543701,2.1634676456451416,0.0864260196685791,COMPLETE
169,-0.28329741954803467,ReLU,Sigmoid,Sigmoid,55,327,9,1.0,1.0,0.009391958001312137,3,0.24471071599814803,2.6135745073462518e-05,1.358673095703125,8.542431831359863,-0.28329741954803467,COMPLETE
170,0.04253333806991577,ReLU,Leaky,Sigmoid,52,340,8,4.0,3.0,0.012812028187312393,3,0.3082318217861823,3.220340964069776e-05,2.4091765880584717,2.411975860595703,0.04253333806991577,COMPLETE
171,-0.18746089935302734,ReLU,Sigmoid,Sigmoid,51,307,8,2.0,1.0,0.01134872857640507,3,0.25291973955449026,1.3839564977782712e-05,1.9264978170394897,7.904483795166016,-0.18746089935302734,COMPLETE
172,0.2310667634010315,ReLU,Sigmoid,Sigmoid,56,316,8,1.0,1.0,0.007513893755695935,3,0.2694155182115558,1.6398119652142372e-05,1.0838122367858887,1.7370378971099854,0.2310667634010315,COMPLETE
173,-0.1761685609817505,ReLU,Sigmoid,Sigmoid,49,348,6,2.0,2.0,0.010984700426658554,3,0.2552389215156059,2.1483927284462924e-05,1.4797950983047485,7.829315185546875,-0.1761685609817505,COMPLETE
174,-0.018326163291931152,ReLU,Sigmoid,Sigmoid,54,361,9,3.0,1.0,0.005002533527986224,3,0.2798890179864537,1.1529567203928671e-05,1.1137158870697021,2.30922794342041,-0.018326163291931152,COMPLETE
175,0.2895653247833252,ReLU,Sigmoid,Sigmoid,45,329,10,2.0,2.0,0.00831850526155915,3,0.26696697080385734,1.4335639195943219e-05,1.6929247379302979,1.6048883199691772,0.2895653247833252,COMPLETE
176,0.09165900945663452,ReLU,Sigmoid,Sigmoid,44,374,10,2.0,3.0,0.0062708790014074514,3,0.29502457626519724,1.7917263520351653e-05,2.2352283000946045,2.1510751247406006,0.09165900945663452,COMPLETE
177,0.3223109841346741,ReLU,Sigmoid,Sigmoid,58,333,10,1.0,2.0,0.008539808119499196,3,0.27157269174184046,1.0022333702369567e-05,1.8213775157928467,1.5367753505706787,0.3223109841346741,COMPLETE
178,0.07339602708816528,ReLU,Sigmoid,Leaky,58,341,11,1.0,5.0,0.004208502438576706,3,0.2807506096428878,1.0239892438244833e-05,2.8607776165008545,2.1012325286865234,0.07339602708816528,COMPLETE
179,0.028879404067993164,ReLU,Sigmoid,Sigmoid,59,353,9,1.0,4.0,0.009534338208546761,3,0.3186374682877362,1.2390547029176343e-05,2.347165107727051,2.6047425270080566,0.028879404067993164,COMPLETE
180,-0.1871497631072998,ReLU,Sigmoid,ReLU,56,322,7,3.0,3.0,0.0022870216677364787,3,0.34503140946765026,2.676189446803686e-05,0.9950169324874878,3.4661736488342285,-0.1871497631072998,COMPLETE
181,0.2879135012626648,ReLU,Sigmoid,Sigmoid,53,335,10,2.0,2.0,0.008282482604369763,3,0.2687199099588683,1.420440133699479e-05,1.7147294282913208,1.6086198091506958,0.2879135012626648,COMPLETE
182,0.30393320322036743,ReLU,Sigmoid,Sigmoid,45,328,11,1.0,2.0,0.007633095323863828,3,0.2692616699322227,2.0445215630215257e-05,1.4406496286392212,1.572430968284607,0.30393320322036743,COMPLETE
183,0.30603957176208496,ReLU,Sigmoid,Sigmoid,49,364,11,1.0,2.0,0.006655739343201883,3,0.28741483577595633,2.2208472979235806e-05,1.5715140104293823,1.64339280128479,0.30603957176208496,COMPLETE
184,-0.007286548614501953,ReLU,Sigmoid,Sigmoid,46,386,11,1.0,1.0,0.0064737917514972225,3,0.2910417901707563,2.2189193210292414e-05,0.9994983077049255,2.3853917121887207,-0.007286548614501953,COMPLETE
185,0.29904377460479736,ReLU,Sigmoid,Sigmoid,48,365,11,1.0,3.0,0.005066151118165932,3,0.2852751756831728,3.326239235654273e-05,1.8602166175842285,1.5895376205444336,0.29904377460479736,COMPLETE
186,0.31718534231185913,ReLU,Sigmoid,Sigmoid,48,357,11,1.0,3.0,0.005332635389465248,3,0.3046446945639248,3.399754261937722e-05,1.5526378154754639,1.720093846321106,0.31718534231185913,COMPLETE
187,0.1364559531211853,ReLU,Sigmoid,Sigmoid,47,356,11,1.0,4.0,0.005277609182791106,3,0.30632071323630994,3.927842533470243e-05,2.1611533164978027,2.1753733158111572,0.1364559531211853,COMPLETE
188,0.243211030960083,ReLU,Sigmoid,Sigmoid,49,377,11,1.0,3.0,0.004590604642473439,3,0.3244542627154369,3.233484096704785e-05,1.5346040725708008,2.0298616886138916,0.243211030960083,COMPLETE
189,0.24223369359970093,Leaky,Sigmoid,Sigmoid,41,393,12,1.0,3.0,0.0056395326092964155,3,0.30023935203375024,2.5494348578762504e-05,2.03733491897583,1.908906102180481,0.24223369359970093,COMPLETE
190,0.27764129638671875,ReLU,Sigmoid,Sigmoid,48,364,11,3.0,4.0,0.003521337678259435,3,0.28702169311721026,2.153903972216824e-05,1.8418561220169067,1.7106437683105469,0.27764129638671875,COMPLETE
191,0.24525725841522217,ReLU,Sigmoid,Sigmoid,43,346,11,2.0,2.0,0.00699512586001433,3,0.28933790767073747,1.9599289966535273e-05,1.4233551025390625,1.7873334884643555,0.24525725841522217,COMPLETE
192,-0.028630971908569336,ReLU,Sigmoid,Sigmoid,51,352,10,2.0,3.0,0.006339990082899141,3,0.25166119091669764,2.9830927398819558e-05,1.5380140542984009,6.847212314605713,-0.028630971908569336,COMPLETE
193,0.2915019989013672,ReLU,Sigmoid,Sigmoid,46,338,10,1.0,2.0,0.007120361271362452,3,0.30779505247116723,2.3005151506521437e-05,1.2340997457504272,1.7847932577133179,0.2915019989013672,COMPLETE
194,0.17452001571655273,ReLU,Sigmoid,Sigmoid,49,359,11,2.0,2.0,0.0043447954778897055,3,0.28089672927798387,1.8028155024926785e-05,1.449249267578125,1.8719165325164795,0.17452001571655273,COMPLETE
195,0.3265939950942993,ReLU,Sigmoid,Sigmoid,51,369,2,1.0,3.0,0.005550900092097233,3,0.32734332984098663,1.2417765980981261e-05,1.9812158346176147,1.8062115907669067,0.3265939950942993,COMPLETE
196,-0.16693735122680664,ReLU,Sigmoid,Sigmoid,51,372,1,7.0,3.0,0.005402201624686175,3,0.33142843617547874,3.579186463280488e-05,1.0503121614456177,3.3284876346588135,-0.16693735122680664,COMPLETE
197,0.27483922243118286,ReLU,Leaky,Sigmoid,52,378,1,1.0,4.0,0.0037773058731820136,3,0.3130861264520917,2.7347318281343424e-05,1.5253602266311646,1.8267688751220703,0.27483922243118286,COMPLETE
198,0.29706865549087524,ReLU,Sigmoid,Sigmoid,49,320,2,1.0,3.0,0.004968429506068106,3,0.3562816339857178,1.172163142342392e-05,1.44572913646698,2.052379608154297,0.29706865549087524,COMPLETE
199,-0.08150386810302734,ReLU,Sigmoid,Sigmoid,47,307,12,1.0,1.0,0.006474169700950263,3,0.2977337070693055,1.6579154597841478e-05,1.0172020196914673,2.5611484050750732,-0.08150386810302734,COMPLETE
200,0.2815815210342407,ReLU,Sigmoid,Sigmoid,53,368,10,2.0,2.0,0.007774916657669777,3,0.3325069021999262,1.0111998108333051e-05,1.4557055234909058,2.0491650104522705,0.2815815210342407,COMPLETE
201,0.31085020303726196,ReLU,Sigmoid,Sigmoid,54,348,8,2.0,2.0,0.007776178937679002,3,0.2593194492747993,1.2962493970405289e-05,1.5809690952301025,1.5568052530288696,0.31085020303726196,COMPLETE
202,0.12506628036499023,ReLU,Sigmoid,Sigmoid,54,358,2,3.0,2.0,0.005711610250056759,3,0.25914002595185187,1.915808882328194e-05,2.303898811340332,1.9764955043792725,0.12506628036499023,COMPLETE
203,0.31328368186950684,ReLU,Sigmoid,Sigmoid,51,348,9,1.0,1.0,0.010512276432345178,3,0.28039551737209034,1.4500929351449286e-05,1.621272087097168,1.5572463274002075,0.31328368186950684,COMPLETE
204,-0.3650202751159668,ReLU,Sigmoid,Sigmoid,50,341,9,2.0,1.0,0.011079992314876132,3,0.24164332610332306,1.36018381688959e-05,1.6943186521530151,9.123845100402832,-0.3650202751159668,COMPLETE
205,0.1354520320892334,ReLU,Sigmoid,Sigmoid,52,351,8,2.0,1.0,0.012907615050513499,3,0.2770442749193075,1.5096588669596522e-05,2.7076828479766846,1.9605097770690918,0.1354520320892334,COMPLETE
206,0.23218762874603271,ReLU,Sigmoid,Sigmoid,54,331,9,1.0,1.0,0.007689349231269109,3,0.2589672760533224,1.220611376939738e-05,1.0153157711029053,1.7345058917999268,0.23218762874603271,COMPLETE
207,0.08161723613739014,ReLU,Sigmoid,Leaky,51,323,2,3.0,2.0,0.009555568750517234,3,0.29685811385518157,1.9721538511746124e-05,2.292419195175171,2.1748552322387695,0.08161723613739014,COMPLETE
208,0.11904680728912354,ReLU,Sigmoid,Sigmoid,53,344,7,1.0,8.0,0.014102917416908268,3,0.31611484658744204,0.0011454688774078373,2.197798490524292,2.3628952503204346,0.11904680728912354,COMPLETE
209,-0.243353009223938,ReLU,Sigmoid,ReLU,44,335,9,2.0,2.0,0.007749326625383201,3,0.2467633049238821,1.6393783408044382e-05,1.0,8.27653694152832,-0.243353009223938,COMPLETE
210,-0.2310410737991333,ReLU,Sigmoid,Sigmoid,55,353,8,2.0,1.0,0.0063639315384252495,3,0.11427798803064594,2.4018579110552145e-05,3.1053903102874756,10.042746543884277,-0.2310410737991333,COMPLETE
211,0.30932968854904175,ReLU,Sigmoid,Sigmoid,48,381,11,1.0,3.0,0.004477503437135061,3,0.27660928045997024,1.270007178373612e-05,1.6688889265060425,1.5662126541137695,0.30932968854904175,COMPLETE
212,0.07288581132888794,ReLU,Sigmoid,Sigmoid,46,385,10,1.0,21.0,0.004241861618507056,3,0.2742904054930633,1.247981220435302e-05,2.933966636657715,2.1023895740509033,0.07288581132888794,COMPLETE
213,0.3072088360786438,ReLU,Sigmoid,Sigmoid,50,371,12,1.0,4.0,0.0034294386448781365,3,0.2828232667671532,1.4532186586928395e-05,2.1536810398101807,1.5710220336914062,0.3072088360786438,COMPLETE
214,0.31402671337127686,ReLU,Sigmoid,Sigmoid,50,376,12,1.0,4.0,0.003251738793906799,3,0.2840501825629094,0.0005218382282855951,2.095149040222168,1.5555613040924072,0.31402671337127686,COMPLETE
215,0.3196243643760681,ReLU,Sigmoid,Sigmoid,50,401,12,1.0,6.0,0.00264052314229746,3,0.2883610380268043,0.00047578468760614773,1.4005682468414307,1.6112220287322998,0.3196243643760681,COMPLETE
216,0.3230583071708679,ReLU,Sigmoid,Sigmoid,49,398,12,1.0,5.0,0.0031058221092252567,3,0.289231662735535,0.00044771287980183844,1.3831093311309814,1.6030900478363037,0.3230583071708679,COMPLETE
217,0.3060688376426697,ReLU,Sigmoid,Sigmoid,50,397,13,1.0,6.0,0.0033054191449214437,3,0.29954101334109223,0.00045765971980793506,1.3527657985687256,1.643323540687561,0.3060688376426697,COMPLETE
218,0.33417952060699463,ReLU,Sigmoid,Sigmoid,51,408,12,2.0,5.0,0.0025146735359660483,3,0.28497637519576896,0.0007646768668035444,1.995812177658081,1.5098613500595093,0.33417952060699463,COMPLETE
219,0.30702245235443115,ReLU,Sigmoid,Sigmoid,52,401,13,2.0,5.0,0.002772790097301464,3,0.3038270082213963,0.0003460038827552995,1.848311424255371,1.7456953525543213,0.30702245235443115,COMPLETE
220,0.3260660767555237,ReLU,Sigmoid,Sigmoid,52,408,12,2.0,5.0,0.0023154076154843057,3,0.2925526821494233,0.0005607277676868711,1.455510139465332,1.5959672927856445,0.3260660767555237,COMPLETE
221,0.3121798038482666,ReLU,Sigmoid,Sigmoid,52,406,12,2.0,5.0,0.002367555059344965,3,0.28866981145963466,0.00068385641047438,1.4393788576126099,1.6288518905639648,0.3121798038482666,COMPLETE
222,0.2501458525657654,ReLU,Sigmoid,Sigmoid,52,399,12,3.0,5.0,0.0022252528847496495,3,0.29363373533896736,0.0006712806664882394,1.844923973083496,1.7757567167282104,0.2501458525657654,COMPLETE
223,0.24927973747253418,ReLU,Sigmoid,Sigmoid,48,411,12,2.0,6.0,0.00257166988629176,3,0.28076694176818934,0.0007807761217478938,2.48708176612854,1.7023861408233643,0.24927973747253418,COMPLETE
224,0.3232419490814209,ReLU,Sigmoid,Sigmoid,50,391,13,2.0,5.0,0.0018349868070108865,3,0.29555811916711056,0.0005397556551786473,1.5013035535812378,1.6026551723480225,0.3232419490814209,COMPLETE
225,0.3333835005760193,ReLU,Sigmoid,Sigmoid,51,407,14,3.0,6.0,0.0024640649831804257,3,0.30796342460449955,0.0005142872468096043,1.7119938135147095,1.679288625717163,0.3333835005760193,COMPLETE
226,0.2985221743583679,ReLU,Sigmoid,Sigmoid,51,391,14,3.0,6.0,0.0018542711332877023,3,0.3083387997868461,0.0005150420056396709,1.404557466506958,1.7671085596084595,0.2985221743583679,COMPLETE
227,0.3399985432624817,Leaky,Sigmoid,Sigmoid,50,407,14,2.0,5.0,0.002006697283599486,3,0.2953101146759724,0.0006154813645479542,1.552269697189331,1.5629733800888062,0.3399985432624817,COMPLETE
228,0.323373019695282,Leaky,Sigmoid,Sigmoid,50,409,13,2.0,7.0,0.0019948544088973135,3,0.3201446277686735,0.0005481203674200775,1.5433063507080078,1.814850926399231,0.323373019695282,COMPLETE
229,0.27012431621551514,Leaky,Sigmoid,Sigmoid,50,419,14,3.0,6.0,0.0017550706235528585,3,0.32619918733089054,0.0005731316379037863,1.4613069295883179,1.9576746225357056,0.27012431621551514,COMPLETE
230,0.296816349029541,Leaky,Sigmoid,Sigmoid,49,409,14,2.0,7.0,0.0020911895718037977,3,0.30982161477309844,0.00043580769391528393,1.5407626628875732,1.7714056968688965,0.296816349029541,COMPLETE
231,0.3189663887023926,Leaky,Sigmoid,Sigmoid,52,404,13,2.0,5.0,0.002641276823375796,3,0.2980797610964226,0.000694270556114161,1.6963216066360474,1.6127803325653076,0.3189663887023926,COMPLETE
232,0.240611732006073,Leaky,Sigmoid,Sigmoid,50,403,14,2.0,5.0,0.0028103926197431375,3,0.2998128916149129,0.0008083019614199764,1.8941000699996948,1.7983348369598389,0.240611732006073,COMPLETE
233,0.2353515625,Leaky,Sigmoid,Sigmoid,47,413,13,2.0,7.0,0.0013994884145142488,3,0.3385231851723147,0.0005809617129996683,1.1558233499526978,2.181027889251709,0.2353515625,COMPLETE
234,0.322900652885437,Leaky,Sigmoid,Sigmoid,53,393,13,3.0,6.0,0.002486478665433827,3,0.321145765222372,0.0008982436864721495,1.68240487575531,1.8161178827285767,0.322900652885437,COMPLETE
235,0.31176435947418213,Leaky,Sigmoid,Sigmoid,53,393,13,3.0,6.0,0.0027664711982693735,3,0.3224611056097027,0.0006500106340490058,1.7884440422058105,1.8459876775741577,0.31176435947418213,COMPLETE
236,0.24818295240402222,Leaky,Sigmoid,Sigmoid,53,403,13,4.0,5.0,0.0020752975495753768,3,0.34713204558027017,0.0009785390338733907,2.191812515258789,2.19511342048645,0.24818295240402222,COMPLETE
237,0.30351853370666504,Leaky,Sigmoid,Sigmoid,49,419,15,3.0,5.0,0.0024955659255288492,3,0.3139087782209704,0.0004778301909654522,1.9041953086853027,1.7545222043991089,0.30351853370666504,COMPLETE
238,0.1496495008468628,Leaky,Sigmoid,Sigmoid,51,388,13,3.0,7.0,0.0014227806661467823,3,0.3028282054748809,0.0009273677049941106,1.068503499031067,2.142137289047241,0.1496495008468628,COMPLETE
239,-0.06761610507965088,Leaky,,,47,397,15,,,0.003040822772608033,1,0.3158217566331897,0.0005341249605004154,2.33535099029541,2.863563299179077,-0.06761610507965088,COMPLETE
240,-0.6349815130233765,Leaky,Leaky,Sigmoid,54,407,14,2.0,5.0,0.002459618104048949,3,0.6531286892544994,0.00038924827240755053,2.991445541381836,2.474966526031494,-0.6349815130233765,COMPLETE
241,0.3354518413543701,Leaky,Sigmoid,Sigmoid,51,414,13,2.0,6.0,0.0018249207363619541,3,0.2923061174510621,0.0006001236733244705,1.453270673751831,1.5737404823303223,0.3354518413543701,COMPLETE
242,0.32461708784103394,Leaky,Sigmoid,Sigmoid,52,432,13,2.0,7.0,0.0017426893291341834,3,0.29516752843991156,0.0008324675300600874,1.4703238010406494,1.5993986129760742,0.32461708784103394,COMPLETE
243,0.337243914604187,Leaky,Sigmoid,Sigmoid,52,435,13,2.0,7.0,0.0018905610956407002,3,0.2976527958736549,0.0007662949612986926,1.5085937976837158,1.5694966316223145,0.337243914604187,COMPLETE
244,0.3023069500923157,Leaky,Sigmoid,Sigmoid,52,429,13,2.0,7.0,0.001514511176766027,3,0.2981527264869667,0.0007442221484269527,1.3389288187026978,1.652232050895691,0.3023069500923157,COMPLETE
245,0.3194708824157715,Leaky,Sigmoid,Sigmoid,54,446,13,3.0,8.0,0.0017769934226618592,3,0.2942049876606533,0.0008243538710246449,1.5142006874084473,1.6115854978561401,0.3194708824157715,COMPLETE
246,0.31945228576660156,Leaky,Sigmoid,Sigmoid,55,442,13,3.0,8.0,0.0018160448618411448,3,0.2925640257864334,0.0008658110160885486,1.5205098390579224,1.611629605293274,0.31945228576660156,COMPLETE
247,0.3107466697692871,Leaky,Sigmoid,Sigmoid,55,444,14,4.0,7.0,0.0017166720740789667,3,0.29251996959474047,0.000941770191335543,1.4470224380493164,1.6322457790374756,0.3107466697692871,COMPLETE
248,0.33884233236312866,Leaky,Sigmoid,Sigmoid,54,437,13,3.0,8.0,0.0020061803026920114,3,0.2896939433286009,0.001023547303195141,1.576744794845581,1.5657113790512085,0.33884233236312866,COMPLETE
249,0.2973405718803406,Leaky,Sigmoid,Sigmoid,54,431,13,3.0,8.0,0.0018328599850962971,3,0.3333901559916641,0.0007331089200814585,1.315164566040039,2.0042150020599365,0.2973405718803406,COMPLETE
250,0.2628976106643677,Leaky,Sigmoid,Leaky,53,422,14,3.0,6.0,0.001268507200662055,3,0.326547992417775,0.0012923927630945063,1.9034267663955688,1.9770582914352417,0.2628976106643677,COMPLETE
251,0.2639901041984558,Leaky,Sigmoid,Sigmoid,51,436,14,3.0,9.0,0.0021651494969112434,3,0.2839858259505719,0.0011711401641885785,2.365203619003296,1.6690279245376587,0.2639901041984558,COMPLETE
252,0.13355594873428345,Leaky,Sigmoid,Sigmoid,56,451,13,4.0,7.0,0.0019993354307617744,3,0.27269484380586023,0.0006317364993502644,2.722653865814209,1.964809536933899,0.13355594873428345,COMPLETE
253,0.19697457551956177,Leaky,Sigmoid,Sigmoid,53,419,13,2.0,6.0,0.001149946942125838,3,0.31747945207280576,0.0013156126943500931,1.187533974647522,2.1538772583007812,0.19697457551956177,COMPLETE
254,0.1385844349861145,Leaky,Sigmoid,Sigmoid,50,434,12,5.0,7.0,0.0019085671352075876,3,0.2932107534659795,0.000541573728783816,2.133645534515381,2.039949417114258,0.1385844349861145,COMPLETE
255,0.11771786212921143,Leaky,Sigmoid,ReLU,54,455,13,2.0,8.0,0.001462078544031594,3,0.3651851404945348,0.0004072646778502896,1.9178602695465088,2.546464204788208,0.11771786212921143,COMPLETE
256,0.32424235343933105,Leaky,Sigmoid,Sigmoid,51,414,14,3.0,9.0,0.0016344753252624928,3,0.27794500405379896,0.0008503116302547077,1.8643577098846436,1.532395601272583,0.32424235343933105,COMPLETE
257,-0.4390990734100342,Leaky,Sigmoid,Sigmoid,49,417,15,2.0,6.0,0.002229732413420772,3,0.16860866547034978,0.0003308829854654065,1.8592275381088257,11.971604347229004,-0.4390990734100342,COMPLETE
258,0.26675063371658325,Leaky,Sigmoid,Sigmoid,51,412,14,3.0,6.0,0.0015533963686327687,3,0.2718895599938689,0.0005955309607748018,1.499414086341858,1.6627678871154785,0.26675063371658325,COMPLETE
259,0.1549825668334961,Leaky,Sigmoid,Tanh,52,412,12,2.0,9.0,0.0011497232680788296,3,0.2812457853181977,0.001000469256605195,2.7556610107421875,1.916221022605896,0.1549825668334961,COMPLETE
260,0.2818581461906433,Leaky,Sigmoid,Sigmoid,48,426,14,2.0,7.0,0.0016234403306044972,3,0.26660822448730054,0.000436356838452829,1.1779588460922241,1.622299075126648,0.2818581461906433,COMPLETE
261,0.2965143322944641,Leaky,Sigmoid,Sigmoid,57,396,15,4.0,6.0,0.002271910989345095,3,0.30959026421202074,0.0007806159052568211,1.8873119354248047,1.7721666097640991,0.2965143322944641,COMPLETE
262,-0.14810514450073242,Leaky,Sigmoid,Sigmoid,50,390,12,3.0,6.0,0.0009993613244431542,3,0.20342450087503428,0.0006174155295408981,1.5702069997787476,7.7809929847717285,-0.14810514450073242,COMPLETE
