number,value,params_activation_1,params_activation_2,params_batch_size,params_epochs,params_layer_1,params_layer_2,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
145,0.18350566923618317,Tanh,Leaky,69,383,24,21.0,0.011114447788246993,2,0.6032686126705912,0.00026204750600061305,1.187387466430664,0.18350566923618317,0.8218812942504883,COMPLETE
146,0.15502269566059113,Tanh,Leaky,71,439,23,19.0,0.014854154599868918,2,0.7772028980174324,0.0001661918715411842,1.09298837184906,0.15502269566059113,0.8559689521789551,COMPLETE
147,0.15981599688529968,Leaky,ReLU,80,454,24,21.0,0.008915778114336127,2,0.641989992242701,0.00020724773855584726,0.7392169833183289,0.15981599688529968,0.8334498405456543,COMPLETE
148,0.14032462239265442,Tanh,Leaky,73,463,21,20.0,0.019321152232873534,2,0.6815171558975563,0.0004659075332139898,0.6791208982467651,0.14032462239265442,0.8586229085922241,COMPLETE
149,0.16618146002292633,Tanh,Leaky,74,465,23,20.0,0.01805270349244041,2,0.740851156393301,0.0004794548069799003,0.7030157446861267,0.16618146002292633,0.836264431476593,COMPLETE
150,0.18635599315166473,Tanh,Leaky,77,368,21,19.0,0.013323705971146209,2,0.6211876450237314,0.0006566933111748348,1.500655174255371,0.18635599315166473,0.8109433054924011,COMPLETE
151,0.14066673815250397,Tanh,Leaky,71,460,22,9.0,0.020496817927692267,2,0.6836678763956618,0.0002980540931443241,0.7136220932006836,0.14066673815250397,0.8500658869743347,COMPLETE
152,0.14074529707431793,Tanh,Leaky,73,483,22,18.0,0.020662448270020995,2,0.6808553324073711,0.00030204158017066717,0.7263842225074768,0.14074529707431793,0.8576945066452026,COMPLETE
153,0.1476098597049713,Tanh,Leaky,73,484,22,18.0,0.019782022504104317,2,0.7111202465296367,0.000288623654014528,0.5671895742416382,0.1476098597049713,0.8407344818115234,COMPLETE
154,0.13874854147434235,Tanh,Leaky,73,485,22,18.0,0.02142447340652661,2,0.6796121009456118,0.0002947731741143211,0.7682594060897827,0.13874854147434235,0.8619552850723267,COMPLETE
155,0.14626647531986237,Tanh,Leaky,71,485,23,17.0,0.0193387069047097,2,0.709210955824437,0.0002855761301302958,0.6205185651779175,0.14626647531986237,0.8528768420219421,COMPLETE
156,0.1642119139432907,Tanh,Leaky,72,485,23,9.0,0.020371910365055822,2,0.7351402035691063,0.0002766386524649039,0.6538679599761963,0.1642119139432907,0.8313271999359131,COMPLETE
157,0.16141803562641144,Tanh,Leaky,74,481,24,17.0,0.017501724976765772,2,0.6544051167909315,0.0003030188895896719,0.6379204988479614,0.16141803562641144,0.8417372107505798,COMPLETE
158,0.1806751936674118,Tanh,Leaky,76,467,22,20.0,0.014859895638830589,2,0.7985598100260404,0.00019603880838451842,0.6889596581459045,0.1806751936674118,0.8469396829605103,COMPLETE
159,0.19049711525440216,Leaky,Leaky,73,435,23,19.0,0.023055414718154053,2,0.5588863157009196,0.0002512534246319947,1.6443020105361938,0.19049711525440216,0.820676326751709,COMPLETE
160,0.14490649104118347,Tanh,Leaky,79,492,21,15.0,0.01985095317769099,2,0.7604340556282473,0.00035647709597229994,0.666761040687561,0.14490649104118347,0.8521122336387634,COMPLETE
161,0.15159332752227783,Tanh,Leaky,79,492,21,15.0,0.019820682635707198,2,0.750740917720748,0.0003703918059923264,0.6393616199493408,0.15159332752227783,0.8457533121109009,COMPLETE
162,0.15361899137496948,Tanh,Leaky,71,483,22,16.0,0.017010348465940222,2,0.7154269393684639,0.0003215038044385173,0.6198781132698059,0.15361899137496948,0.8438887000083923,COMPLETE
163,0.1536119282245636,Tanh,Leaky,77,469,21,14.0,0.024383119917458226,2,0.6695490836150537,0.00021480320436071976,0.7972908020019531,0.1536119282245636,0.8357086181640625,COMPLETE
164,0.16339242458343506,Tanh,Leaky,82,500,21,17.0,0.014016257233243071,2,0.7699150708904625,0.0002833317695568863,0.6633182168006897,0.16339242458343506,0.833147406578064,COMPLETE
165,0.14442405104637146,Tanh,Leaky,72,489,23,18.0,0.02077834606799052,2,0.696007294244155,0.000410586748353225,0.6213154792785645,0.14442405104637146,0.8429064750671387,COMPLETE
166,0.22863703966140747,Tanh,Leaky,75,485,24,18.0,0.012491086059466932,2,0.21427449827377568,0.00017308493074451637,0.8117225170135498,0.22863703966140747,0.6881346106529236,COMPLETE
167,0.1482800394296646,ReLU,Leaky,73,491,23,19.0,0.020067829664578235,2,0.7048413588301796,0.0002509311504239005,0.5883181691169739,0.1482800394296646,0.8441891074180603,COMPLETE
168,0.16881732642650604,Tanh,Leaky,78,464,22,18.0,0.027687532391088683,2,0.6306961341081134,0.00013562966664455167,0.7405179738998413,0.16881732642650604,0.8370721340179443,COMPLETE
169,0.21521404385566711,Tanh,Leaky,70,476,22,17.0,0.016164938050026764,2,0.43327932696181876,0.0003985799226062544,1.468875765800476,0.21521404385566711,0.7838231325149536,COMPLETE
170,0.15020757913589478,Sigmoid,,80,448,23,,0.022221972002698025,1,0.6839374239251264,0.0003364270368368615,0.675190269947052,0.15020757913589478,0.8570360541343689,COMPLETE
171,0.15489110350608826,Tanh,Leaky,72,425,21,18.0,0.027727409920755713,2,0.7167046133741583,0.0004398010330329163,0.6220108270645142,0.15489110350608826,0.8330175876617432,COMPLETE
172,0.15837693214416504,Tanh,Leaky,76,476,24,20.0,0.01954811610711143,2,0.652304179653871,0.0003957214336103874,0.7264038324356079,0.15837693214416504,0.8325930833816528,COMPLETE
173,0.15451990067958832,Tanh,Leaky,68,493,23,11.0,0.022621388190842074,2,0.7415861890354973,0.00030410068560445506,0.6122494339942932,0.15451990067958832,0.8510591983795166,COMPLETE
174,0.14816159009933472,Tanh,Leaky,74,459,22,19.0,0.0328314934563423,2,0.6723086573213954,0.00021100387892946317,0.707754909992218,0.14816159009933472,0.832082986831665,COMPLETE
175,0.2063218355178833,Tanh,Leaky,70,441,20,19.0,0.03957469803245592,2,0.6033203459341085,0.0002456456855683269,1.4245539903640747,0.2063218355178833,0.7997256517410278,COMPLETE
176,0.158009335398674,Tanh,Leaky,66,483,22,16.0,0.016147292731840256,2,0.7720628347354159,0.00034428908112192283,0.7047246694564819,0.158009335398674,0.8564026355743408,COMPLETE
177,0.1554545760154724,Tanh,Leaky,72,468,21,18.0,0.025307795921423817,2,0.6986132746479106,0.0005158781074420735,0.6550124287605286,0.1554545760154724,0.8519657850265503,COMPLETE
178,0.19139684736728668,Leaky,Tanh,78,429,20,1.0,0.01284740951332742,2,0.6361749510415394,0.0002883361088058219,0.8383256793022156,0.19139684736728668,0.8228899240493774,COMPLETE
179,0.14616255462169647,Tanh,Leaky,75,450,23,17.0,0.031090147107644246,2,0.6816094601464994,0.0004267282541597483,0.7183475494384766,0.14616255462169647,0.8504154086112976,COMPLETE
180,0.15543659031391144,Tanh,Leaky,82,450,23,17.0,0.031378324506002614,2,0.7307380418593892,0.00041450865386749645,0.6403010487556458,0.15543659031391144,0.8423913717269897,COMPLETE
181,0.14645464718341827,Tanh,Leaky,75,441,23,15.0,0.019080086729994214,2,0.6837866459147672,0.00035916046196753863,0.8054860234260559,0.14645464718341827,0.8478564023971558,COMPLETE
182,0.15494677424430847,Tanh,Leaky,75,439,6,15.0,0.01820529160668212,2,0.6864406142765116,0.00036026958705243854,0.6381998062133789,0.15494677424430847,0.8485507965087891,COMPLETE
183,0.19620777666568756,Tanh,Leaky,73,458,23,13.0,0.0007626462330186729,2,0.47558505088907344,0.00025267680044099063,2.4313974380493164,0.19620777666568756,0.828741192817688,COMPLETE
184,0.24382129311561584,Tanh,Leaky,76,474,24,18.0,0.04202902520620416,2,0.3828290336847208,0.00018044229438296774,1.7151240110397339,0.24382129311561584,0.7750076651573181,COMPLETE
185,0.14391863346099854,Tanh,Leaky,79,490,22,14.0,0.010747427270890387,2,0.6626828175312885,0.0003029868243838217,0.5911722779273987,0.14391863346099854,0.8463252186775208,COMPLETE
186,0.14571765065193176,Tanh,Leaky,79,499,23,14.0,0.010464424613780983,2,0.665374501695944,0.0002945906098428616,0.5715170502662659,0.14571765065193176,0.8488305807113647,COMPLETE
187,0.15796005725860596,Tanh,Leaky,80,498,24,14.0,0.010125695769595619,2,0.6552148161641737,0.00022298529131467988,0.8306481242179871,0.15796005725860596,0.8276581764221191,COMPLETE
188,0.19767135381698608,Tanh,Leaky,84,493,23,13.0,0.014613367088341093,2,0.6101385160370623,0.00046373331990069174,0.9869363307952881,0.19767135381698608,0.7938006520271301,COMPLETE
189,0.1485956460237503,Tanh,Leaky,79,482,23,14.0,0.010826366640358808,2,0.6690784164483395,0.0003432862005939462,0.728799045085907,0.1485956460237503,0.8528953194618225,COMPLETE
190,0.1923208236694336,Tanh,Leaky,77,500,22,12.0,0.008054682614361666,2,0.5761298343269537,0.0001502957852441816,1.3960132598876953,0.1923208236694336,0.8147127628326416,COMPLETE
191,0.14507976174354553,Tanh,Leaky,81,487,22,15.0,0.022042130538857115,2,0.7033717231440844,0.00029722459830322056,0.6252370476722717,0.14507976174354553,0.8424232602119446,COMPLETE
192,0.14437109231948853,Tanh,Leaky,81,491,22,15.0,0.026372265507930953,2,0.6827174755796546,0.0002837668796006307,0.6855876445770264,0.14437109231948853,0.850351870059967,COMPLETE
193,0.1790907084941864,Tanh,Leaky,86,487,23,15.0,0.01204622758678556,2,0.6333890436690072,0.0002636549740575545,0.7675470113754272,0.1790907084941864,0.8291826844215393,COMPLETE
194,0.1658700853586197,Tanh,Leaky,83,492,22,14.0,0.02349928040166794,2,0.7478960629260448,0.0002161545339682537,0.6956254243850708,0.1658700853586197,0.8369983434677124,COMPLETE
195,0.14192521572113037,Tanh,Leaky,81,473,24,16.0,0.016917093469093345,2,0.690618335649268,0.0003078761545610994,0.6267077922821045,0.14192521572113037,0.8532979488372803,COMPLETE
196,0.15161529183387756,Tanh,Leaky,81,475,24,16.0,0.007344751477097251,2,0.7077186762381843,0.0002933020891452287,0.673746645450592,0.15161529183387756,0.8491044044494629,COMPLETE
197,0.15897314250469208,Tanh,Leaky,81,487,24,15.0,0.0156771562694865,2,0.7337208455607017,0.0001927305550038865,0.5970369577407837,0.15897314250469208,0.8333660364151001,COMPLETE
198,0.16702328622341156,ReLU,Leaky,85,475,22,16.0,0.009351980002371998,2,0.6516077028792813,0.0004358837661908948,0.7238947749137878,0.16702328622341156,0.8287459015846252,COMPLETE
199,0.1574794054031372,Tanh,Leaky,79,466,24,16.0,0.026204807640789512,2,0.7704248436337667,0.000250179388214252,1.0009355545043945,0.1574794054031372,0.8558449745178223,COMPLETE
200,0.2606726288795471,Tanh,Leaky,83,499,21,14.0,0.014572746316283951,2,0.28169522684138876,0.00030812638641215107,2.5089709758758545,0.2606726288795471,0.7289234399795532,COMPLETE
201,0.14727608859539032,Tanh,Leaky,75,486,23,15.0,0.01868086451401254,2,0.677806319069113,0.00040211385076910735,0.7004067301750183,0.14727608859539032,0.8524079322814941,COMPLETE
202,0.15413324534893036,Tanh,Leaky,76,470,23,15.0,0.021347871893898175,2,0.6941107766584662,0.0003647012012899715,0.6245569586753845,0.15413324534893036,0.8389532566070557,COMPLETE
203,0.14653782546520233,Tanh,Leaky,81,479,23,15.0,0.01815511899255068,2,0.7040822005263145,0.0005280972559940627,0.5688422918319702,0.14653782546520233,0.8504265546798706,COMPLETE
204,0.17583653330802917,Tanh,Leaky,71,460,22,17.0,0.012441957553824875,2,0.63608501079062,0.0003022805656314104,0.706109344959259,0.17583653330802917,0.8346769213676453,COMPLETE
205,0.15321235358715057,Tanh,Leaky,78,492,23,16.0,0.02726397891421412,2,0.6704562743966859,0.0002266228448944415,0.7036455273628235,0.15321235358715057,0.844267725944519,COMPLETE
206,0.153511181473732,Tanh,Leaky,74,481,21,14.0,0.020902177790313427,2,0.7288132391074109,0.0002692398252632915,0.5447164177894592,0.153511181473732,0.8467931151390076,COMPLETE
207,0.15136370062828064,Tanh,Leaky,80,452,22,17.0,0.016532830925142163,2,0.6934774465830078,0.0001670486751160148,0.8076027035713196,0.15136370062828064,0.8384367823600769,COMPLETE
208,0.16419047117233276,Tanh,Leaky,77,467,24,16.0,0.035661756230473046,2,0.6535676975054928,0.0003991438888655764,0.6584022641181946,0.16419047117233276,0.8337591886520386,COMPLETE
209,0.18351010978221893,Tanh,ReLU,83,490,23,15.0,0.02347719215078964,2,0.6221003016149601,0.000310128995346992,4.382355690002441,0.18351010978221893,0.8129059672355652,COMPLETE
210,0.24550122022628784,Tanh,Leaky,69,475,22,20.0,0.014536165691159949,2,0.14428857453785524,0.0001943585792239071,1.4360073804855347,0.24550122022628784,0.5452703833580017,COMPLETE
211,0.15177185833454132,Tanh,Leaky,82,480,23,15.0,0.017833824842604522,2,0.7125871248460052,0.0004645675406239048,0.565414309501648,0.15177185833454132,0.8287847638130188,COMPLETE
212,0.152654767036438,Tanh,Leaky,80,499,23,13.0,0.019144227942288164,2,0.6897871933157687,0.00053090668183308,0.781051516532898,0.152654767036438,0.8435008525848389,COMPLETE
213,0.15210925042629242,Tanh,Leaky,79,464,24,14.0,0.029409070537249952,2,0.749385788659943,0.0003620055150333672,0.6224445104598999,0.15210925042629242,0.8488220572471619,COMPLETE
214,0.14761802554130554,Tanh,Leaky,75,483,22,15.0,0.023799200426535463,2,0.7202065437728371,0.0005453076908116865,0.6617420315742493,0.14761802554130554,0.8076169490814209,COMPLETE
215,0.15162354707717896,Tanh,Leaky,88,475,21,16.0,0.01766358783351933,2,0.6697138305887403,0.0002567572843834358,0.7526434063911438,0.15162354707717896,0.8538787364959717,COMPLETE
216,0.1537117213010788,Tanh,Leaky,72,447,23,15.0,0.006957973974081155,2,0.6938092272393871,0.0003342336421318876,0.6886346936225891,0.1537117213010788,0.841195285320282,COMPLETE
217,0.16351497173309326,ReLU,Leaky,81,460,22,17.0,0.012034343043983424,2,0.76751582644842,1.112181007772814e-05,0.6877596378326416,0.16351497173309326,0.8345085978507996,COMPLETE
218,0.14444631338119507,Tanh,Leaky,77,490,24,21.0,0.020685825639831575,2,0.6604240908504427,0.00043533366642936415,0.6776252388954163,0.14444631338119507,0.8451559543609619,COMPLETE
219,0.18275871872901917,Sigmoid,Leaky,77,499,24,21.0,0.027277949578996808,2,0.5993154358078225,0.0003952748787432824,0.9203831553459167,0.18275871872901917,0.8258966207504272,COMPLETE
220,0.16102486848831177,Tanh,Leaky,74,490,24,21.0,0.02207738627677774,2,0.6472286243834335,0.00011508581634043732,0.6853700876235962,0.16102486848831177,0.8280138373374939,COMPLETE
221,0.1455550491809845,Tanh,Leaky,78,482,23,20.0,0.015272844394538895,2,0.7089125575242209,0.0004359144465400992,0.6384443044662476,0.1455550491809845,0.8473930358886719,COMPLETE
222,0.14228643476963043,Tanh,Leaky,78,489,24,20.0,0.015607621493808623,2,0.6728445538050412,0.0003084831370440526,0.6936246156692505,0.14228643476963043,0.8368809223175049,COMPLETE
223,0.14436382055282593,Tanh,Leaky,78,490,24,20.0,0.014626896229961394,2,0.6608214447102532,0.0002907335065403088,0.6845058798789978,0.14436382055282593,0.8590730428695679,COMPLETE
224,0.15808850526809692,Tanh,Leaky,78,493,24,20.0,0.014724296082227417,2,0.6507528894397725,0.00023699253975110112,0.7761416435241699,0.15808850526809692,0.8477420806884766,COMPLETE
225,0.17512385547161102,Tanh,Leaky,78,489,24,20.0,0.00926623261266798,2,0.6295027534759591,0.0004436111593520034,0.8469646573066711,0.17512385547161102,0.8047295808792114,COMPLETE
226,0.14778079092502594,Tanh,Leaky,76,472,24,21.0,0.004925914567921818,2,0.6626341475215137,0.00031756791500845116,0.7024479508399963,0.14778079092502594,0.8644477128982544,COMPLETE
227,0.16434775292873383,Tanh,Leaky,79,243,24,20.0,0.011817599323698538,2,0.7334215329256817,0.0002778705346316086,0.6382306218147278,0.16434775292873383,0.8291465044021606,COMPLETE
228,0.21938632428646088,Tanh,Leaky,84,500,4,19.0,0.01345101890682904,2,0.613410888370632,0.00020621984755684515,1.7929633855819702,0.21938632428646088,0.7979869246482849,COMPLETE
229,0.1513844132423401,Tanh,Leaky,77,482,9,21.0,0.01611149340110564,2,0.675088514674228,0.0003951333095286114,0.7085179686546326,0.1513844132423401,0.849969744682312,COMPLETE
230,0.2883596420288086,Tanh,Leaky,81,489,21,19.0,0.010419295694723227,2,0.42009306324227064,0.055051707989124614,1.7501671314239502,0.2883596420288086,0.7467056512832642,COMPLETE
231,0.30171090364456177,Tanh,Leaky,73,482,23,20.0,1.0365438535693565e-05,2,0.7117486047402187,0.00030281162440745304,0.9304738640785217,0.30171090364456177,0.7207522988319397,COMPLETE
232,0.15124736726284027,Tanh,Leaky,70,470,22,21.0,0.02264960607699093,2,0.6867840133661246,0.0002595303132090115,0.6954516768455505,0.15124736726284027,0.8482315540313721,COMPLETE
233,0.18118916451931,Tanh,Leaky,76,490,24,19.0,0.03481840062053439,2,0.5115861218536779,0.000329872852991548,1.5126484632492065,0.18118916451931,0.8160539865493774,COMPLETE
234,0.1552540361881256,Tanh,Leaky,72,480,22,20.0,0.015457312292841368,2,0.7248243992776676,0.0002370953508513979,0.5358317494392395,0.1552540361881256,0.8451874256134033,COMPLETE
235,0.15810813009738922,Tanh,Leaky,80,491,23,18.0,0.0023058605173518916,2,0.6540124468924459,0.0004574640981461453,0.7354540824890137,0.15810813009738922,0.8308144807815552,COMPLETE
236,0.1689961850643158,Tanh,Leaky,78,470,24,22.0,0.00022443060273145713,2,0.6945868404425293,0.00029045997490305294,0.8114897012710571,0.1689961850643158,0.8445212244987488,COMPLETE
237,0.17762035131454468,Tanh,Leaky,74,483,23,19.0,0.021682660076214902,2,0.7495377459205859,0.007469359305211674,0.8142882585525513,0.17762035131454468,0.8373225331306458,COMPLETE
238,0.17871323227882385,ReLU,Leaky,71,499,23,20.0,0.02796905424792531,2,0.637016365531709,0.0003538979041907684,0.7755463123321533,0.17871323227882385,0.8200780749320984,COMPLETE
239,0.20370537042617798,Tanh,,83,477,21,,0.018156640875679884,1,0.5350876871331892,0.00021537475345404525,1.4407904148101807,0.20370537042617798,0.8184354305267334,COMPLETE
240,0.17261749505996704,Tanh,Leaky,79,459,22,18.0,0.013656364829285964,2,0.7933210228782129,0.00028228776983323193,0.6066855788230896,0.17261749505996704,0.8446134328842163,COMPLETE
241,0.14741310477256775,Tanh,Leaky,75,488,23,17.0,0.019664946173494527,2,0.6734732049417103,0.0003813488283524452,0.6754854321479797,0.14741310477256775,0.8519328236579895,COMPLETE
242,0.14742550253868103,Tanh,Leaky,76,442,23,19.0,0.02411376389157521,2,0.7045477554649153,0.00034054805913324613,0.6305458545684814,0.14742550253868103,0.83927321434021,COMPLETE
243,0.20237253606319427,Tanh,Leaky,74,469,24,18.0,5.8644095837890924e-05,2,0.6773202648590795,0.0004328182930447197,0.9793064594268799,0.20237253606319427,0.8172978758811951,COMPLETE
244,0.23947124183177948,Tanh,Leaky,77,451,22,21.0,0.01777501473913612,2,0.331324583482548,0.0003363930512497883,1.3804570436477661,0.23947124183177948,0.7310115694999695,COMPLETE
245,0.15814100205898285,Tanh,Leaky,72,482,23,19.0,0.06834490312565328,2,0.7244691359536666,3.452460944230465e-05,0.712770938873291,0.15814100205898285,0.841547966003418,COMPLETE
246,0.1421210765838623,Tanh,Leaky,80,489,24,14.0,0.02019141903944744,2,0.6641434402919975,0.0005107796654809403,0.758089005947113,0.1421210765838623,0.8607091307640076,COMPLETE
247,0.15901628136634827,Tanh,Leaky,82,500,24,20.0,0.050909028963790244,2,0.6545346533617573,0.0004900974536460919,0.6382402777671814,0.15901628136634827,0.8357400298118591,COMPLETE
248,0.18561074137687683,Tanh,ReLU,80,490,24,14.0,0.026956535482910757,2,0.6267652592424624,0.0006393349540029741,0.9573546648025513,0.18561074137687683,0.8101564645767212,COMPLETE
249,0.14416107535362244,Tanh,Leaky,86,477,22,13.0,0.03177656260058527,2,0.6958109942240522,0.0005707768481440184,0.5905022621154785,0.14416107535362244,0.8507980108261108,COMPLETE
250,0.20218011736869812,Tanh,Leaky,87,476,21,13.0,0.033165123960353406,2,0.4596196940212368,0.0005270240509433771,1.1110666990280151,0.20218011736869812,0.8054439425468445,COMPLETE
251,0.15829496085643768,Tanh,Leaky,84,468,22,12.0,0.0446524672119559,2,0.6621933213837028,0.0008326675021079011,0.852942943572998,0.15829496085643768,0.8114581108093262,COMPLETE
252,0.1534370481967926,Tanh,Leaky,85,476,22,14.0,0.03519613482252949,2,0.6908657875272288,0.0005827119757810908,0.677079975605011,0.1534370481967926,0.8425065279006958,COMPLETE
253,0.1649874448776245,Sigmoid,Leaky,86,493,24,13.0,0.011145220244176504,2,0.7345535846295361,0.0004402940559330143,0.6160224676132202,0.1649874448776245,0.8409990668296814,COMPLETE
254,0.19958214461803436,Tanh,Leaky,81,462,21,14.0,0.02920429108063795,2,0.5929226099460821,0.00039662878715579383,1.1085467338562012,0.19958214461803436,0.7967301607131958,COMPLETE
255,0.2241629809141159,Tanh,Leaky,79,484,22,13.0,0.024254656370714923,2,0.25666748885792695,0.0005276125855257758,3.0690128803253174,0.2241629809141159,0.7013705968856812,COMPLETE
256,0.17120768129825592,ReLU,Leaky,82,492,20,20.0,0.05577270517889689,2,0.6455058136608903,0.0006828869581873747,0.5997860431671143,0.17120768129825592,0.8315423727035522,COMPLETE
257,0.14439499378204346,Tanh,Leaky,78,477,24,12.0,0.015849050686610994,2,0.6817049110968388,0.00024513460785231014,0.6977584958076477,0.14439499378204346,0.8513383269309998,COMPLETE
258,0.14562951028347015,Tanh,Leaky,79,476,24,14.0,0.014525114119872822,2,0.7089383528105697,0.00024039217098508934,0.6612915992736816,0.14562951028347015,0.8485390543937683,COMPLETE
259,0.15082068741321564,Tanh,Leaky,79,475,24,14.0,0.014177389374045987,2,0.7534685746908162,0.00018840783472351145,0.5702264904975891,0.15082068741321564,0.8481677770614624,COMPLETE
260,0.14637035131454468,Tanh,Leaky,77,483,24,9.0,0.01557936821871173,2,0.7108534294823833,0.00022324515143732005,0.7287619709968567,0.14637035131454468,0.8447554111480713,COMPLETE
261,0.15278537571430206,Tanh,Leaky,81,471,24,13.0,0.011736076845854999,2,0.7058899968600691,0.0024988354789347777,0.7054544687271118,0.15278537571430206,0.8538651466369629,COMPLETE
262,0.15746578574180603,Leaky,Leaky,83,493,24,11.0,0.00819945882239316,2,0.7670969717845989,0.00023342705265338155,0.7487782835960388,0.15746578574180603,0.8498535752296448,COMPLETE
263,0.17984101176261902,Tanh,Leaky,89,480,24,22.0,0.01679648770534036,2,0.629616482122281,0.00014573140967633262,0.8461984395980835,0.17984101176261902,0.8067435622215271,COMPLETE
264,0.16089919209480286,Tanh,Leaky,78,467,24,12.0,0.013073661160509181,2,0.7305555153183361,0.0017490024462273007,0.559421718120575,0.16089919209480286,0.8512274026870728,COMPLETE
265,0.14880402386188507,Tanh,Leaky,80,492,23,14.0,0.020787964084799503,2,0.6762933282472241,6.918046086451273e-05,0.8297903537750244,0.14880402386188507,0.8513268828392029,COMPLETE
266,0.1555226445198059,Tanh,Leaky,77,483,23,14.0,0.01596055712612847,2,0.6505775495331877,0.0001676742643343042,0.6419063806533813,0.1555226445198059,0.8474999070167542,COMPLETE
267,0.19548538327217102,Tanh,Leaky,18,477,24,21.0,0.009813708148414558,2,0.5857209748856133,0.00027405469471875917,0.9803128838539124,0.19548538327217102,0.8047462105751038,COMPLETE
268,0.19984734058380127,Tanh,Leaky,54,499,21,13.0,0.09906699519155569,2,0.502362255312898,0.00031673939400824624,1.302492618560791,0.19984734058380127,0.7824328541755676,COMPLETE
269,0.18653792142868042,ReLU,Leaky,68,462,23,21.0,0.022152115373006976,2,0.4864321656842745,0.00024809465590505165,1.9795539379119873,0.18653792142868042,0.8252617120742798,COMPLETE
270,0.15188953280448914,Tanh,ReLU,85,500,24,14.0,0.006045017720966651,2,0.6983696368371561,0.0003637826709079844,0.6783636808395386,0.15188953280448914,0.8535128831863403,COMPLETE
271,0.19249963760375977,Tanh,Leaky,81,488,23,15.0,0.013618189601495318,2,0.6142442322376007,0.00019109758262803972,1.1329392194747925,0.19249963760375977,0.8146077990531921,COMPLETE
272,0.2063736915588379,Tanh,Leaky,78,477,22,20.0,0.02119903685945654,2,0.4549085268422888,0.00028818115653363126,1.3222613334655762,0.2063736915588379,0.7824581861495972,COMPLETE
273,0.16085322201251984,Tanh,Leaky,91,309,20,19.0,0.017444651692647518,2,0.7343234912311617,0.00012183809521725248,0.6540662050247192,0.16085322201251984,0.8395437598228455,COMPLETE
274,0.1758720427751541,Leaky,Leaky,76,487,21,10.0,0.024559887195938906,2,0.7956549869478732,0.0003863632754825922,0.5499764084815979,0.1758720427751541,0.8096906542778015,COMPLETE
275,0.18799827992916107,Tanh,Leaky,83,470,24,21.0,0.011281365301356875,2,0.5638631605611288,0.0010029148190005355,1.232315182685852,0.18799827992916107,0.8270611763000488,COMPLETE
276,0.16123424470424652,Tanh,Leaky,10,457,22,13.0,0.018778039383587585,2,0.6753102777500584,0.0003193804145816845,0.882118284702301,0.16123424470424652,0.8389749526977539,COMPLETE
277,0.15050527453422546,Tanh,Leaky,73,484,12,12.0,0.0012934954348449482,2,0.7052810324547669,0.0002257123684942483,0.7139360904693604,0.15050527453422546,0.8567918539047241,COMPLETE
278,0.16049544513225555,Tanh,Leaky,80,473,23,22.0,0.008582903154941486,2,0.7537577922242983,0.00048378234970880985,0.6476744413375854,0.16049544513225555,0.8414063453674316,COMPLETE
279,0.247181236743927,Sigmoid,Leaky,87,493,24,15.0,0.014249460936537487,2,0.35986062765857135,0.00027245899375901334,1.1877728700637817,0.247181236743927,0.7791700959205627,COMPLETE
280,0.15662993490695953,Tanh,Leaky,78,464,23,8.0,0.026195174880142506,2,0.654842064404934,0.0003309524852585251,0.6641419529914856,0.15662993490695953,0.8425340056419373,COMPLETE
281,0.17075444757938385,Tanh,Leaky,75,480,21,20.0,0.0028752654464520447,2,0.6302640509744427,2.6148946220576896e-05,0.8599187731742859,0.17075444757938385,0.8228869438171387,COMPLETE
282,0.1485760360956192,Tanh,Leaky,79,492,22,14.0,0.02049313784497372,2,0.6867242889333037,0.0006087902737864311,0.6914018988609314,0.1485760360956192,0.8590905666351318,COMPLETE
283,0.13997820019721985,Tanh,Leaky,83,500,24,19.0,0.01617579050933689,2,0.722806490157302,0.00042255148936742165,0.5368639230728149,0.13997820019721985,0.8410980105400085,COMPLETE
284,0.17626678943634033,Tanh,Tanh,82,500,24,19.0,0.016541283976585056,2,0.7265323390377352,0.0007687227420679688,0.6519263982772827,0.17626678943634033,0.830345094203949,COMPLETE
285,0.2461569905281067,Tanh,,82,500,24,,0.012398565597069078,1,0.23605586608561324,0.00045178977739584813,0.8892179131507874,0.2461569905281067,0.7159239053726196,COMPLETE
286,0.24208401143550873,Tanh,Leaky,70,483,24,19.0,0.010333399544326419,2,0.30546565893485056,0.00038687685994505297,1.1093674898147583,0.24208401143550873,0.7214394211769104,COMPLETE
287,0.1554722636938095,Tanh,Leaky,80,488,24,20.0,0.015427407714956726,2,0.7692608753055924,0.0005821784153252493,0.6360931396484375,0.1554722636938095,0.8609914779663086,COMPLETE
288,0.15459191799163818,Tanh,Leaky,84,474,21,15.0,0.08393858426177428,2,0.7203017753861117,0.0004711970572130555,0.4956481456756592,0.15459191799163818,0.8544077277183533,COMPLETE
289,0.15245923399925232,ReLU,Leaky,76,491,23,20.0,0.0008453720954103733,2,0.6640552324767893,0.00035569183152144506,0.7712664604187012,0.15245923399925232,0.8563735485076904,COMPLETE
290,0.1608063280582428,Tanh,Leaky,73,466,23,21.0,0.019511033847405004,2,0.7497647665572822,0.00339922417253427,0.6036504507064819,0.1608063280582428,0.8451856374740601,COMPLETE
