number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_batch_size,params_fl1,params_fl2,params_fl3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
229,0.1922401785850525,2023-09-03 10:12:34.100714,2023-09-03 10:12:41.922977,0 days 00:00:07.822263,ReLU,Tanh,Sigmoid,8,9,6.0,19.0,0.005982613577640039,3,100,0.7494064123022391,1.4853312102486921e-05,COMPLETE
230,0.18487337231636047,2023-09-03 10:12:41.923283,2023-09-03 10:12:49.492736,0 days 00:00:07.569453,ReLU,Leaky,ReLU,8,10,8.0,21.0,0.0017377438730878446,3,100,0.721982813208828,0.00029625466499396617,COMPLETE
231,0.17216233909130096,2023-09-03 10:12:49.493040,2023-09-03 10:12:56.143526,0 days 00:00:06.650486,ReLU,Leaky,ReLU,8,11,5.0,19.0,0.004102771655621392,3,100,0.6349432402352688,2.228324687946759e-05,COMPLETE
232,0.17281807959079742,2023-09-03 10:12:56.143820,2023-09-03 10:13:02.742479,0 days 00:00:06.598659,ReLU,Leaky,ReLU,8,11,5.0,19.0,0.004029868011207455,3,100,0.6318926068495737,1.994181482686157e-05,COMPLETE
233,0.20104891061782837,2023-09-03 10:13:02.742806,2023-09-03 10:13:09.305936,0 days 00:00:06.563130,ReLU,Leaky,ReLU,8,12,6.0,20.0,0.003822692639037552,3,100,0.6291517824179323,2.098527830509454e-05,COMPLETE
234,0.20547355711460114,2023-09-03 10:13:09.306234,2023-09-03 10:13:14.030550,0 days 00:00:04.724316,ReLU,Leaky,ReLU,8,10,5.0,19.0,0.003118266898625454,3,100,0.45150244621490315,1.7162826056458533e-05,COMPLETE
235,0.1850399672985077,2023-09-03 10:13:14.030857,2023-09-03 10:13:20.155177,0 days 00:00:06.124320,ReLU,Leaky,ReLU,8,13,5.0,20.0,0.004319458028502992,3,100,0.5870062363052343,2.157408437371652e-05,COMPLETE
236,0.19453869760036469,2023-09-03 10:13:20.155476,2023-09-03 10:13:25.414824,0 days 00:00:05.259348,ReLU,Leaky,Sigmoid,8,11,6.0,19.0,0.003615703318092543,3,100,0.5000788071789771,1.2189731708182019e-05,COMPLETE
237,0.1802436113357544,2023-09-03 10:13:25.415122,2023-09-03 10:13:32.008722,0 days 00:00:06.593600,ReLU,Leaky,ReLU,10,14,5.0,18.0,0.005062780128001066,3,100,0.7781718028258716,1.731946283882784e-05,COMPLETE
238,0.1856641173362732,2023-09-03 10:13:32.009025,2023-09-03 10:13:39.739493,0 days 00:00:07.730468,Leaky,Leaky,ReLU,8,18,7.0,19.0,0.0027962081714535767,3,100,0.7441251621728245,2.530816868475207e-05,COMPLETE
239,0.18461968004703522,2023-09-03 10:13:39.739801,2023-09-03 10:13:42.677672,0 days 00:00:02.937871,ReLU,Leaky,ReLU,8,12,2.0,17.0,0.004217637768829123,3,40,0.7073481434881382,0.0006532380032444828,COMPLETE
240,0.20083729922771454,2023-09-03 10:13:42.677978,2023-09-03 10:13:49.376939,0 days 00:00:06.698961,ReLU,Leaky,ReLU,8,20,5.0,24.0,0.003267510531539068,3,100,0.6357980171255121,3.342728849974004e-05,COMPLETE
241,0.17726312577724457,2023-09-03 10:13:49.377256,2023-09-03 10:13:56.475632,0 days 00:00:07.098376,ReLU,Tanh,ReLU,8,11,4.0,18.0,0.006297058887804551,3,100,0.6790627769398204,0.0004334092879914417,COMPLETE
242,0.19737844169139862,2023-09-03 10:13:56.475938,2023-09-03 10:14:03.365036,0 days 00:00:06.889098,ReLU,Leaky,ReLU,8,11,6.0,20.0,0.005247366017216881,3,100,0.6581103925463437,0.00020954553609145717,COMPLETE
243,0.16169202327728271,2023-09-03 10:14:03.365329,2023-09-03 10:14:11.414609,0 days 00:00:08.049280,ReLU,Tanh,ReLU,8,12,5.0,18.0,0.007054996675570228,3,100,0.7709306003057379,0.0002605650305984165,COMPLETE
244,0.19766362011432648,2023-09-03 10:14:11.414914,2023-09-03 10:14:19.467777,0 days 00:00:08.052863,ReLU,Sigmoid,ReLU,8,12,5.0,22.0,0.0045409384637919445,3,100,0.7716521120887878,0.0011240895336223145,COMPLETE
245,0.16821666061878204,2023-09-03 10:14:19.468069,2023-09-03 10:14:24.093774,0 days 00:00:04.625705,ReLU,Tanh,ReLU,8,12,5.0,19.0,0.006255101198758344,3,60,0.7393895854246221,1.4262397242994936e-05,COMPLETE
246,0.20250587165355682,2023-09-03 10:14:24.094071,2023-09-03 10:14:25.512688,0 days 00:00:01.418617,ReLU,Leaky,ReLU,30,13,5.0,17.0,0.001031273557208668,3,60,0.7318769981382314,1.373175281814272e-05,COMPLETE
247,0.9152060151100159,2023-09-03 10:14:25.512994,2023-09-03 10:14:26.748773,0 days 00:00:01.235779,ReLU,Tanh,ReLU,8,12,6.0,19.0,1.2523875113574181e-05,3,100,0.11140206804304655,1.1312875337209754e-05,COMPLETE
248,0.17483967542648315,2023-09-03 10:14:26.749082,2023-09-03 10:14:31.761825,0 days 00:00:05.012743,ReLU,Leaky,Tanh,8,11,5.0,18.0,0.0038622783439262688,3,60,0.7984155613195396,1.8576951778040614e-05,COMPLETE
249,0.1986771523952484,2023-09-03 10:14:31.762130,2023-09-03 10:14:36.114839,0 days 00:00:04.352709,ReLU,Tanh,ReLU,8,10,5.0,20.0,0.005237416872104851,3,60,0.6985922582532504,2.148705913212931e-05,COMPLETE
250,0.167482390999794,2023-09-03 10:14:36.115126,2023-09-03 10:14:40.724251,0 days 00:00:04.609125,ReLU,Leaky,ReLU,8,18,11.0,16.0,0.0021910387088279154,3,60,0.737954698123302,1.559380732360125e-05,COMPLETE
251,0.1700943410396576,2023-09-03 10:14:40.724564,2023-09-03 10:14:44.510316,0 days 00:00:03.785752,ReLU,Tanh,Leaky,10,18,12.0,15.0,0.0024233095813246137,3,60,0.7403751408370153,1.057977072220277e-05,COMPLETE
252,0.1961740106344223,2023-09-03 10:14:44.510616,2023-09-03 10:14:48.282999,0 days 00:00:03.772383,ReLU,Tanh,Leaky,10,18,12.0,15.0,0.002324457484774956,3,60,0.7382203896235635,1.2304684285259498e-05,COMPLETE
253,0.19374129176139832,2023-09-03 10:14:48.283295,2023-09-03 10:14:51.927206,0 days 00:00:03.643911,ReLU,Tanh,Leaky,10,19,11.0,13.0,0.0015868260531164504,3,60,0.7152844560218165,1.4366633150870909e-05,COMPLETE
254,0.2255309671163559,2023-09-03 10:14:51.927508,2023-09-03 10:14:55.771335,0 days 00:00:03.843827,Sigmoid,Tanh,Leaky,10,18,11.0,17.0,0.002094409201022976,3,60,0.7513150655988698,1.1675482603077646e-05,COMPLETE
255,0.217841237783432,2023-09-03 10:14:55.771633,2023-09-03 10:14:57.367176,0 days 00:00:01.595543,ReLU,Tanh,ReLU,10,17,12.0,16.0,0.0025962584913126773,3,60,0.30991720829623093,1.0708946439361424e-05,COMPLETE
256,0.17624086141586304,2023-09-03 10:14:57.367473,2023-09-03 10:15:05.886696,0 days 00:00:08.519223,ReLU,Tanh,ReLU,4,19,9.0,18.0,0.0014641124396524024,3,60,0.7047008508580871,0.00015371454903591222,COMPLETE
257,0.19990575313568115,2023-09-03 10:15:05.886992,2023-09-03 10:15:10.518885,0 days 00:00:04.631893,ReLU,Tanh,Sigmoid,8,13,12.0,15.0,0.0021389754695561765,3,60,0.7323613292548944,2.7586592511055268e-05,COMPLETE
258,0.20169420540332794,2023-09-03 10:15:10.519190,2023-09-03 10:15:13.341287,0 days 00:00:02.822097,ReLU,Tanh,ReLU,8,18,13.0,16.0,0.001906187236475947,3,60,0.4380366593232175,1.549293802319707e-05,COMPLETE
259,0.18433526158332825,2023-09-03 10:15:13.341601,2023-09-03 10:15:17.300631,0 days 00:00:03.959030,ReLU,Tanh,Leaky,10,12,6.0,21.0,0.009203858139069642,3,60,0.7665577276662379,0.0008562213420969213,COMPLETE
260,0.28732600808143616,2023-09-03 10:15:17.300934,2023-09-03 10:15:21.727894,0 days 00:00:04.426960,ReLU,Sigmoid,ReLU,8,13,7.0,20.0,0.08166185892012792,3,60,0.6905224463813561,0.00037017181103007576,COMPLETE
261,0.19950982928276062,2023-09-03 10:15:21.728206,2023-09-03 10:15:24.543560,0 days 00:00:02.815354,ReLU,,,8,20,,,0.0030129833607944146,1,60,0.7186842171082416,0.0004819552017352224,COMPLETE
262,0.18219073116779327,2023-09-03 10:15:24.543859,2023-09-03 10:15:27.819233,0 days 00:00:03.275374,ReLU,ReLU,ReLU,8,17,11.0,19.0,0.006826980131749585,3,40,0.7618897439573136,0.0014343074490186989,COMPLETE
263,0.2614429295063019,2023-09-03 10:15:27.819531,2023-09-03 10:15:32.188355,0 days 00:00:04.368824,ReLU,Tanh,ReLU,8,19,8.0,18.0,3.442039957124563e-05,3,60,0.6926725370582795,0.0007455019428940621,COMPLETE
264,0.221001997590065,2023-09-03 10:15:32.188657,2023-09-03 10:15:35.298948,0 days 00:00:03.110291,ReLU,Tanh,ReLU,8,14,6.0,19.0,0.010583613239874556,3,40,0.7382439197890575,1.016862887014564e-05,COMPLETE
265,0.193945974111557,2023-09-03 10:15:35.299252,2023-09-03 10:15:43.429367,0 days 00:00:08.130115,Leaky,Tanh,ReLU,8,12,4.0,18.0,0.0012607102779189391,3,100,0.772934294323911,3.6631753671788554e-05,COMPLETE
266,0.17683224380016327,2023-09-03 10:15:43.429671,2023-09-03 10:15:48.605137,0 days 00:00:05.175466,ReLU,Tanh,ReLU,8,18,10.0,20.0,0.0028332479909172477,3,100,0.48321801776985734,0.00023646469481740763,COMPLETE
267,0.2868819236755371,2023-09-03 10:15:48.605446,2023-09-03 10:15:52.083655,0 days 00:00:03.478209,ReLU,Leaky,ReLU,10,10,1.0,14.0,0.0008720479702867715,3,60,0.6858510643633491,0.000573190671712956,COMPLETE
268,0.3704085350036621,2023-09-03 10:15:52.083975,2023-09-03 10:15:58.569129,0 days 00:00:06.485154,ReLU,Tanh,Sigmoid,8,12,5.0,21.0,1.9747874894857952e-05,3,100,0.613442124794905,1.488336159294321e-05,COMPLETE
269,0.20516791939735413,2023-09-03 10:15:58.569432,2023-09-03 10:16:04.103999,0 days 00:00:05.534567,ReLU,Leaky,ReLU,8,13,4.0,19.0,0.023938396862355302,3,100,0.5202275430237403,2.528149692820605e-05,COMPLETE
270,0.18998177349567413,2023-09-03 10:16:04.104301,2023-09-03 10:16:11.720332,0 days 00:00:07.616031,ReLU,Tanh,Tanh,8,11,2.0,5.0,0.0034185157822884983,3,100,0.7236834429442038,0.00014284192305263159,COMPLETE
271,0.21824075281620026,2023-09-03 10:16:11.720634,2023-09-03 10:16:12.255348,0 days 00:00:00.534714,ReLU,Leaky,ReLU,30,19,9.0,17.0,0.005882718827942888,3,40,0.3835823477321586,0.00019501657855347044,COMPLETE
272,0.20614276826381683,2023-09-03 10:16:12.255658,2023-09-03 10:16:20.739747,0 days 00:00:08.484089,ReLU,Tanh,ReLU,8,11,6.0,18.0,0.007672549525262707,3,100,0.7981803847925096,0.0008978350400990471,COMPLETE
273,0.17040687799453735,2023-09-03 10:16:20.740045,2023-09-03 10:16:27.804379,0 days 00:00:07.064334,ReLU,Sigmoid,Leaky,8,18,5.0,20.0,0.0025293572457279435,3,100,0.6703433747048668,0.00010797732296230036,COMPLETE
274,0.1828828901052475,2023-09-03 10:16:27.804685,2023-09-03 10:16:35.515090,0 days 00:00:07.710405,ReLU,Sigmoid,Leaky,8,18,3.0,23.0,0.0023740601885963446,3,100,0.7395586127257237,3.0532517316008036e-05,COMPLETE
275,0.1744740605354309,2023-09-03 10:16:35.515396,2023-09-03 10:16:44.299082,0 days 00:00:08.783686,ReLU,Sigmoid,Leaky,4,17,4.0,20.0,0.0017883536786811962,3,60,0.7091208423471033,0.00018545007588000007,COMPLETE
276,0.23116645216941833,2023-09-03 10:16:44.299381,2023-09-03 10:17:15.091061,0 days 00:00:30.791680,ReLU,Sigmoid,Leaky,2,18,12.0,14.0,0.002604999311554849,3,100,0.7662900345621012,0.00011280656873080535,COMPLETE
277,0.21304896473884583,2023-09-03 10:17:15.091368,2023-09-03 10:17:18.903604,0 days 00:00:03.812236,Tanh,Sigmoid,Leaky,16,17,10.0,21.0,0.003226029148160672,3,100,0.6707601560815427,0.0002474920538679456,COMPLETE
278,0.2077513486146927,2023-09-03 10:17:18.903924,2023-09-03 10:17:24.997569,0 days 00:00:06.093645,ReLU,Sigmoid,ReLU,8,18,5.0,20.0,0.0023117191538458474,3,100,0.5721293613273202,1.7303281655801614e-05,COMPLETE
279,0.20733141899108887,2023-09-03 10:17:24.997871,2023-09-03 10:17:27.650439,0 days 00:00:02.652568,ReLU,Leaky,Sigmoid,10,19,24.0,19.0,0.0012391639244270088,3,40,0.7512719592878178,0.00012869928658794643,COMPLETE
280,0.17484939098358154,2023-09-03 10:17:27.650757,2023-09-03 10:17:35.407110,0 days 00:00:07.756353,Sigmoid,Leaky,ReLU,8,12,11.0,20.0,0.0037715370796422413,3,100,0.7095772479623611,8.506620932725437e-05,COMPLETE
281,0.19587723910808563,2023-09-03 10:17:35.407413,2023-09-03 10:17:43.571274,0 days 00:00:08.163861,ReLU,Leaky,ReLU,8,18,6.0,22.0,0.00011253194004582838,3,100,0.7722302440604527,9.718954786842665e-05,COMPLETE
282,0.20172704756259918,2023-09-03 10:17:43.571640,2023-09-03 10:18:00.029019,0 days 00:00:16.457379,ReLU,Sigmoid,Leaky,2,13,4.0,18.0,0.004743685798731255,3,60,0.6817102511649028,2.28992430734157e-05,COMPLETE
283,0.17168226838111877,2023-09-03 10:18:00.029336,2023-09-03 10:18:06.903161,0 days 00:00:06.873825,ReLU,Leaky,ReLU,8,14,5.0,11.0,0.003022179716583556,3,100,0.6497343840366604,0.0003541207257403175,COMPLETE
284,0.17172451317310333,2023-09-03 10:18:06.903459,2023-09-03 10:18:14.506527,0 days 00:00:07.603068,ReLU,ReLU,ReLU,8,14,3.0,11.0,0.0020148788837886103,3,100,0.7329838996271848,0.0003176109238291609,COMPLETE
285,0.17419473826885223,2023-09-03 10:18:14.506836,2023-09-03 10:18:21.456390,0 days 00:00:06.949554,ReLU,ReLU,ReLU,8,14,11.0,13.0,0.0020011744869210717,3,100,0.6616192461561026,0.000339121941885008,COMPLETE
286,0.19178852438926697,2023-09-03 10:18:21.456693,2023-09-03 10:18:44.897374,0 days 00:00:23.440681,ReLU,ReLU,ReLU,2,15,7.0,11.0,0.001621800718691475,3,100,0.600656706407438,0.0002569417402656216,COMPLETE
287,0.22037361562252045,2023-09-03 10:18:44.897705,2023-09-03 10:18:46.116342,0 days 00:00:01.218637,ReLU,Leaky,ReLU,8,14,10.0,12.0,0.0026908956265427665,3,40,0.28622061499689655,0.00039284336132294165,COMPLETE
288,0.20114806294441223,2023-09-03 10:18:46.116642,2023-09-03 10:18:50.524407,0 days 00:00:04.407765,ReLU,ReLU,ReLU,8,14,5.0,10.0,0.0023256267169717475,3,80,0.5344141594555183,0.0003062339351600766,COMPLETE
289,0.17732848227024078,2023-09-03 10:18:50.524716,2023-09-03 10:18:58.012725,0 days 00:00:07.488009,ReLU,ReLU,Leaky,8,14,2.0,11.0,0.0030648549594508357,3,100,0.7254487013483173,0.00026736625559276484,COMPLETE
290,0.15509290993213654,2023-09-03 10:18:58.013029,2023-09-03 10:19:04.052819,0 days 00:00:06.039790,Leaky,ReLU,ReLU,10,15,8.0,10.0,0.0019267090348325337,3,100,0.7171920358894682,0.00017849101092469146,COMPLETE
291,0.18312236666679382,2023-09-03 10:19:04.053132,2023-09-03 10:19:08.075492,0 days 00:00:04.022360,Leaky,ReLU,ReLU,10,15,8.0,10.0,0.0017157090628951979,3,60,0.7951045163523583,0.00016682173531575858,COMPLETE
292,0.18091829121112823,2023-09-03 10:19:08.075800,2023-09-03 10:19:14.262833,0 days 00:00:06.187033,Leaky,ReLU,ReLU,10,15,9.0,11.0,0.0014346443322059304,3,100,0.7342363910534205,0.00020036122856416792,COMPLETE
293,0.218631312251091,2023-09-03 10:19:14.263132,2023-09-03 10:19:20.178403,0 days 00:00:05.915271,Leaky,ReLU,ReLU,10,14,8.0,10.0,7.240341844768792e-05,3,100,0.7032140649619952,0.0002167771611603459,COMPLETE
294,0.2035340964794159,2023-09-03 10:19:20.178703,2023-09-03 10:19:25.211593,0 days 00:00:05.032890,Leaky,ReLU,ReLU,10,13,4.0,11.0,0.0021956566742915243,3,80,0.7458904409566264,0.00016080252613458009,COMPLETE
295,0.21580152213573456,2023-09-03 10:19:25.211904,2023-09-03 10:19:30.676964,0 days 00:00:05.465060,Leaky,ReLU,Sigmoid,10,14,9.0,9.0,0.002598939628888503,3,100,0.6477639257286993,0.00037963559870792543,COMPLETE
296,0.20020528137683868,2023-09-03 10:19:30.677278,2023-09-03 10:19:36.446840,0 days 00:00:05.769562,Leaky,ReLU,Tanh,8,15,9.0,12.0,0.0018624911870257132,3,100,0.5501257812297083,0.00032732650226176036,COMPLETE
297,0.21233923733234406,2023-09-03 10:19:36.447156,2023-09-03 10:19:38.151969,0 days 00:00:01.704813,ReLU,Sigmoid,ReLU,8,13,3.0,8.0,0.001429468305205689,3,40,0.40323348675719906,0.00022571713220020752,COMPLETE
298,0.20089450478553772,2023-09-03 10:19:38.152286,2023-09-03 10:19:41.667630,0 days 00:00:03.515344,ReLU,ReLU,ReLU,10,15,5.0,9.0,0.0030519041495540434,3,60,0.6966294780241505,0.00044802278761751517,COMPLETE
299,0.19788536429405212,2023-09-03 10:19:41.667955,2023-09-03 10:19:49.660323,0 days 00:00:07.992368,ReLU,Tanh,ReLU,8,16,1.0,11.0,0.002285790208213087,3,100,0.775126209235821,0.0002747165434966966,COMPLETE
300,0.21877537667751312,2023-09-03 10:19:49.660627,2023-09-03 10:19:53.760740,0 days 00:00:04.100113,ReLU,,,8,14,,,0.0010857477535488975,1,80,0.7987738660189062,0.00011861526672156073,COMPLETE
301,0.18239741027355194,2023-09-03 10:19:53.761025,2023-09-03 10:20:01.375656,0 days 00:00:07.614631,ReLU,Tanh,ReLU,8,19,6.0,15.0,0.0019928992802502113,3,100,0.7296512362949626,0.00013318615534633642,COMPLETE
302,0.17998583614826202,2023-09-03 10:20:01.375965,2023-09-03 10:20:08.521600,0 days 00:00:07.145635,ReLU,Tanh,ReLU,8,17,8.0,21.0,0.0034158101696506234,3,100,0.6757787083582258,0.0001003475325668816,COMPLETE
303,0.2457936704158783,2023-09-03 10:20:08.521914,2023-09-03 10:20:10.046123,0 days 00:00:01.524209,Tanh,Leaky,ReLU,30,13,4.0,17.0,0.000249679304942534,3,100,0.4596777695356577,0.0030468398729009845,COMPLETE
304,0.22043338418006897,2023-09-03 10:20:10.046427,2023-09-03 10:20:14.756136,0 days 00:00:04.709709,Sigmoid,Sigmoid,ReLU,8,18,3.0,19.0,0.0027684895111385406,3,60,0.7528790177919509,0.00017888987791565792,COMPLETE
305,0.2251606583595276,2023-09-03 10:20:14.756441,2023-09-03 10:20:16.526003,0 days 00:00:01.769562,ReLU,Tanh,Leaky,10,14,2.0,20.0,0.001775581051903811,3,80,0.2525828528746198,4.381801973620415e-05,COMPLETE
306,0.23817528784275055,2023-09-03 10:20:16.526321,2023-09-03 10:20:20.504809,0 days 00:00:03.978488,ReLU,Leaky,ReLU,16,13,10.0,17.0,0.0007267134577070234,3,100,0.7132531914329843,0.0003293528447370993,COMPLETE
307,0.16770632565021515,2023-09-03 10:20:20.505122,2023-09-03 10:20:26.933796,0 days 00:00:06.428674,ReLU,Tanh,Sigmoid,8,19,13.0,10.0,0.008399619145222805,3,100,0.6094390679377913,5.488642857575425e-05,COMPLETE
308,0.1935187429189682,2023-09-03 10:20:26.934111,2023-09-03 10:20:32.288519,0 days 00:00:05.354408,ReLU,Tanh,Sigmoid,4,20,11.0,10.0,0.008074596946088329,3,40,0.6592876794665741,5.419045206069883e-05,COMPLETE
309,0.19290325045585632,2023-09-03 10:20:32.288829,2023-09-03 10:20:39.007355,0 days 00:00:06.718526,ReLU,Tanh,Sigmoid,8,19,13.0,18.0,0.009248213554597288,3,100,0.6390742838085292,4.805546632642085e-05,COMPLETE
310,0.20864124596118927,2023-09-03 10:20:39.007668,2023-09-03 10:20:45.522871,0 days 00:00:06.515203,ReLU,Tanh,Sigmoid,8,19,5.0,9.0,0.0003454528593982557,3,100,0.6263120934261587,3.985638140955569e-05,COMPLETE
311,0.17265759408473969,2023-09-03 10:20:45.523188,2023-09-03 10:20:50.602466,0 days 00:00:05.079278,Leaky,Tanh,Sigmoid,8,18,12.0,19.0,0.010971741077992205,3,80,0.5999907886932513,0.00015555251406566375,COMPLETE
312,0.17688657343387604,2023-09-03 10:20:50.602771,2023-09-03 10:20:54.881013,0 days 00:00:04.278242,ReLU,Tanh,Sigmoid,8,18,14.0,16.0,0.006592188267449139,3,60,0.6782144751374531,1.333755147976189e-05,COMPLETE
313,0.2638196647167206,2023-09-03 10:20:54.881333,2023-09-03 10:20:57.233133,0 days 00:00:02.351800,ReLU,Tanh,Leaky,8,20,6.0,19.0,0.0074575689419727025,3,100,0.21485719441764964,0.07617263594391227,COMPLETE
314,0.259539932012558,2023-09-03 10:20:57.233437,2023-09-03 10:21:03.216363,0 days 00:00:05.982926,ReLU,Leaky,ReLU,10,17,13.0,21.0,0.00021486401385873528,3,100,0.6927000954251499,0.0061495771341345176,COMPLETE
315,0.1494315266609192,2023-09-03 10:21:03.216674,2023-09-03 10:21:11.270536,0 days 00:00:08.053862,ReLU,Tanh,ReLU,8,19,12.0,18.0,0.004789419225266141,3,100,0.767904467602476,7.306442816509141e-05,COMPLETE
316,0.17216777801513672,2023-09-03 10:21:11.270840,2023-09-03 10:21:16.561627,0 days 00:00:05.290787,ReLU,Tanh,,8,20,11.0,,0.004917395852420718,2,80,0.7778689283410817,5.865727944541524e-05,COMPLETE
317,0.22667290270328522,2023-09-03 10:21:16.561940,2023-09-03 10:21:19.776776,0 days 00:00:03.214836,ReLU,Tanh,Tanh,8,19,13.0,18.0,0.0061688350587750535,3,40,0.7551435376702545,6.441741770508065e-05,COMPLETE
318,0.17518003284931183,2023-09-03 10:21:19.777090,2023-09-03 10:21:50.321578,0 days 00:00:30.544488,ReLU,Tanh,ReLU,2,19,12.0,6.0,0.00462494592913917,3,100,0.7699023614928087,7.488878172856493e-05,COMPLETE
319,0.16768769919872284,2023-09-03 10:21:50.321899,2023-09-03 10:21:57.921211,0 days 00:00:07.599312,ReLU,Tanh,Sigmoid,8,18,14.0,22.0,0.005769719614131653,3,100,0.7148375259892927,7.963196658701802e-05,COMPLETE
320,0.1939084827899933,2023-09-03 10:21:57.921520,2023-09-03 10:22:01.586287,0 days 00:00:03.664767,ReLU,Tanh,,8,18,15.0,,0.00876877116787318,2,60,0.7153586461967774,8.387544628888369e-05,COMPLETE
321,0.1953967809677124,2023-09-03 10:22:01.586588,2023-09-03 10:22:04.566023,0 days 00:00:02.979435,ReLU,Tanh,Sigmoid,10,19,15.0,23.0,0.007075673585929375,3,100,0.340293629829286,9.25557496405347e-05,COMPLETE
322,0.2340172678232193,2023-09-03 10:22:04.566335,2023-09-03 10:22:07.060198,0 days 00:00:02.493863,ReLU,,,8,18,,,0.0004944864804287885,1,80,0.48112134612466895,6.669650102447393e-05,COMPLETE
323,0.1816079318523407,2023-09-03 10:22:07.060497,2023-09-03 10:22:12.323491,0 days 00:00:05.262994,ReLU,Tanh,Sigmoid,8,18,13.0,7.0,0.00536197807732448,3,100,0.5028506063571042,1.0156112314435397e-05,COMPLETE
324,0.20514294505119324,2023-09-03 10:22:12.323807,2023-09-03 10:22:40.452425,0 days 00:00:28.128618,ReLU,Tanh,Sigmoid,2,17,14.0,22.0,8.381565278472106e-05,3,100,0.7085560753287786,7.426129652996494e-05,COMPLETE
325,0.19316919147968292,2023-09-03 10:22:40.452738,2023-09-03 10:22:46.692198,0 days 00:00:06.239460,Leaky,Sigmoid,,8,17,12.0,,0.005973906355605042,2,100,0.740053191117535,0.00011085356132869296,COMPLETE
326,0.19791768491268158,2023-09-03 10:22:46.692498,2023-09-03 10:22:49.560661,0 days 00:00:02.868163,Tanh,Tanh,Sigmoid,8,21,12.0,17.0,0.010298510040312228,3,40,0.6842782017946917,9.960204038847781e-05,COMPLETE
327,0.1855228841304779,2023-09-03 10:22:49.560975,2023-09-03 10:22:54.168457,0 days 00:00:04.607482,ReLU,Tanh,Leaky,8,19,13.0,18.0,0.0038710251951783996,3,60,0.7243772419528474,3.4155202637142296e-05,COMPLETE
328,0.2049800306558609,2023-09-03 10:22:54.168769,2023-09-03 10:22:56.256369,0 days 00:00:02.087600,ReLU,Tanh,,10,18,7.0,,0.01397485456038805,2,100,0.29426914643121566,4.652574803067512e-05,COMPLETE
329,0.23276875913143158,2023-09-03 10:22:56.256676,2023-09-03 10:22:58.295335,0 days 00:00:02.038659,ReLU,Tanh,Sigmoid,30,16,13.0,22.0,0.0076880629001166954,3,80,0.7731055278600736,0.010442952924223576,COMPLETE
330,0.1494898498058319,2023-09-03 10:22:58.295656,2023-09-03 10:23:05.659444,0 days 00:00:07.363788,ReLU,Tanh,ReLU,8,19,10.0,18.0,0.005507912795031794,3,100,0.7022083866854788,0.0001368658261668713,COMPLETE
331,0.2111588567495346,2023-09-03 10:23:05.659769,2023-09-03 10:23:21.823915,0 days 00:00:16.164146,ReLU,Sigmoid,ReLU,2,19,10.0,17.0,0.006140531043363076,3,100,0.40383933612113,0.00012909975755472954,COMPLETE
332,0.258385568857193,2023-09-03 10:23:21.824224,2023-09-03 10:23:28.542036,0 days 00:00:06.717812,Sigmoid,Tanh,,8,20,9.0,,0.00018199353708048862,2,100,0.7971696539047283,1.6011749119980186e-05,COMPLETE
333,0.19733820855617523,2023-09-03 10:23:28.542344,2023-09-03 10:23:31.137143,0 days 00:00:02.594799,ReLU,Tanh,Sigmoid,16,19,14.0,18.0,0.0051725782236067405,3,80,0.5745028810977671,0.00014624325194475418,COMPLETE
334,0.18239609897136688,2023-09-03 10:23:31.137448,2023-09-03 10:23:38.165990,0 days 00:00:07.028542,ReLU,Tanh,ReLU,8,18,10.0,16.0,0.007121727489650607,3,100,0.6724614014370841,1.2841396282208042e-05,COMPLETE
335,0.19879622757434845,2023-09-03 10:23:38.166310,2023-09-03 10:23:40.867018,0 days 00:00:02.700708,ReLU,Leaky,Leaky,8,20,10.0,18.0,0.005649591667109956,3,60,0.42729593281718325,0.00020470709204288855,COMPLETE
336,0.21146085858345032,2023-09-03 10:23:40.867329,2023-09-03 10:23:55.132089,0 days 00:00:14.264760,ReLU,Tanh,,2,19,8.0,,0.008319422533142537,2,100,0.4462935760973852,0.0012859426337400147,COMPLETE
337,0.2073609083890915,2023-09-03 10:23:55.132392,2023-09-03 10:24:01.221650,0 days 00:00:06.089258,ReLU,Leaky,ReLU,4,17,11.0,21.0,0.004433212542619874,3,40,0.7434453998833931,2.9592605400425108e-05,COMPLETE
338,0.18924671411514282,2023-09-03 10:24:01.221961,2023-09-03 10:24:05.092595,0 days 00:00:03.870634,ReLU,Sigmoid,ReLU,8,18,9.0,19.0,0.006876017260184835,3,100,0.3639334734046034,5.570779375278598e-05,COMPLETE
339,0.18965274095535278,2023-09-03 10:24:05.092906,2023-09-03 10:24:11.206283,0 days 00:00:06.113377,ReLU,Tanh,ReLU,10,19,12.0,20.0,0.01245803581785719,3,100,0.7026781807679278,0.00016544340026349385,COMPLETE
340,0.1975477933883667,2023-09-03 10:24:11.206599,2023-09-03 10:24:14.803762,0 days 00:00:03.597163,Leaky,Tanh,ReLU,12,19,14.0,20.0,0.00016154905212025793,3,80,0.6157618176930534,9.203386266232328e-05,COMPLETE
341,0.16845744848251343,2023-09-03 10:24:14.804075,2023-09-03 10:24:21.570420,0 days 00:00:06.766345,ReLU,Leaky,,8,18,11.0,,0.009217800264946048,2,100,0.7989462386762028,0.0017573236366899346,COMPLETE
