number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_batch_size,params_fl1,params_fl2,params_fl3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
355,0.21871399879455566,2023-09-03 10:37:11.841059,2023-09-03 10:37:16.758360,0 days 00:00:04.917301,Leaky,ReLU,,10,20,9.0,,0.0042928664933947515,2,100,0.6969829642430272,0.0030126535622783186,COMPLETE
356,0.21720357239246368,2023-09-03 10:37:16.758665,2023-09-03 10:37:18.614184,0 days 00:00:01.855519,Tanh,ReLU,,10,20,8.0,,0.010094254933322932,2,40,0.6537236529596221,0.0002837566928669969,COMPLETE
357,0.2800697088241577,2023-09-03 10:37:18.614538,2023-09-03 10:37:22.449325,0 days 00:00:03.834787,Leaky,,,10,22,,,0.005087221182173454,1,100,0.7142324621468364,0.005123144816479205,COMPLETE
358,0.18863844871520996,2023-09-03 10:37:22.449626,2023-09-03 10:37:25.294614,0 days 00:00:02.844988,ReLU,ReLU,,10,21,7.0,,0.008492947528174297,2,60,0.6811610953092374,0.00026362043972088194,COMPLETE
359,0.18477296829223633,2023-09-03 10:37:25.294918,2023-09-03 10:37:30.265804,0 days 00:00:04.970886,Leaky,ReLU,,10,21,8.0,,0.004274995989282689,2,100,0.7160164023807233,0.00276399729366351,COMPLETE
360,0.24700729548931122,2023-09-03 10:37:30.266107,2023-09-03 10:37:35.156544,0 days 00:00:04.890437,Leaky,ReLU,,10,6,8.0,,0.00661841146340928,2,100,0.7094565726754637,0.0029090938758895317,COMPLETE
361,0.17953987419605255,2023-09-03 10:37:35.156867,2023-09-03 10:37:39.541327,0 days 00:00:04.384460,Leaky,ReLU,,10,22,7.0,,0.001677989739169593,2,100,0.6339050883818114,0.002247593428373046,COMPLETE
362,0.18708176910877228,2023-09-03 10:37:39.541636,2023-09-03 10:37:43.860935,0 days 00:00:04.319299,Leaky,ReLU,,10,20,7.0,,0.0016872184640554404,2,100,0.6207737526757016,0.003519734095452587,COMPLETE
363,0.23591740429401398,2023-09-03 10:37:43.861239,2023-09-03 10:37:48.269731,0 days 00:00:04.408492,Leaky,ReLU,,10,23,8.0,,0.0015374978370152747,2,100,0.6379970706451717,0.0028473418754988056,COMPLETE
364,0.21443121135234833,2023-09-03 10:37:48.270029,2023-09-03 10:37:52.927646,0 days 00:00:04.657617,Leaky,ReLU,,10,22,8.0,,0.0019650499430948817,2,100,0.655620567358873,0.0024359985346542037,COMPLETE
365,0.2152130901813507,2023-09-03 10:37:52.927957,2023-09-03 10:37:56.788099,0 days 00:00:03.860142,Leaky,ReLU,,10,21,7.0,,0.0012483593685530157,2,100,0.5615446339110172,0.003262519278699732,COMPLETE
366,0.22755417227745056,2023-09-03 10:37:56.788420,2023-09-03 10:37:59.963906,0 days 00:00:03.175486,Leaky,ReLU,,10,20,5.0,,0.002322545730259732,2,100,0.4585137215511013,0.0022905019920353765,COMPLETE
367,0.21790461242198944,2023-09-03 10:37:59.964204,2023-09-03 10:38:03.987169,0 days 00:00:04.022965,Leaky,ReLU,,10,21,8.0,,0.0014122744673160724,2,100,0.580655902298445,0.00038959723178614783,COMPLETE
368,0.20932185649871826,2023-09-03 10:38:03.987481,2023-09-03 10:38:08.753211,0 days 00:00:04.765730,Leaky,ReLU,,10,20,6.0,,0.0017903856089708586,2,100,0.6828749318801148,0.0026917141925473344,COMPLETE
369,0.26813483238220215,2023-09-03 10:38:08.753515,2023-09-03 10:38:12.634967,0 days 00:00:03.881452,Leaky,ReLU,,10,22,7.0,,0.014029277274452051,2,100,0.5470209147695095,0.004970686554885431,COMPLETE
370,0.21506205201148987,2023-09-03 10:38:12.635279,2023-09-03 10:38:14.439734,0 days 00:00:01.804455,Leaky,ReLU,,30,24,4.0,,0.002357015014112059,2,100,0.6588829351509359,0.0022234076466930946,COMPLETE
371,0.5363291501998901,2023-09-03 10:38:14.440063,2023-09-03 10:38:17.352178,0 days 00:00:02.912115,Sigmoid,ReLU,,10,22,6.0,,0.0029433896116522335,2,100,0.4113081065170299,0.0036800150773139244,COMPLETE
372,0.19919779896736145,2023-09-03 10:38:17.352499,2023-09-03 10:38:21.700798,0 days 00:00:04.348299,Leaky,ReLU,,10,9,8.0,,0.003419302456631132,2,100,0.6247873154947601,0.00029863679304899184,COMPLETE
373,0.23754778504371643,2023-09-03 10:38:21.701097,2023-09-03 10:38:26.631638,0 days 00:00:04.930541,Leaky,ReLU,,10,21,9.0,,0.00213023501814453,2,100,0.7110391857286099,0.00024168260404960394,COMPLETE
374,0.42360612750053406,2023-09-03 10:38:26.631953,2023-09-03 10:38:29.731620,0 days 00:00:03.099667,Leaky,ReLU,,16,20,7.0,,4.829363196207014e-05,2,100,0.6845896471755396,0.002072944556634276,COMPLETE
375,0.2638391852378845,2023-09-03 10:38:29.731934,2023-09-03 10:38:34.746893,0 days 00:00:05.014959,Leaky,ReLU,,10,21,6.0,,0.0015805401061150222,2,100,0.724544131067884,0.013250585081835548,COMPLETE
376,0.23979927599430084,2023-09-03 10:38:34.747198,2023-09-03 10:38:37.084200,0 days 00:00:02.337002,Leaky,ReLU,,8,22,5.0,,0.004440896687655091,2,100,0.26769934542650614,0.006317713352065679,COMPLETE
377,0.24719616770744324,2023-09-03 10:38:37.084530,2023-09-03 10:38:39.397500,0 days 00:00:02.312970,ReLU,ReLU,,10,23,9.0,,0.002685688313355796,2,100,0.3285265778725764,0.0003440176499769769,COMPLETE
378,0.2040645331144333,2023-09-03 10:38:39.397830,2023-09-03 10:38:43.900989,0 days 00:00:04.503159,Leaky,ReLU,,10,21,7.0,,0.0013033778198284298,2,100,0.6507855554422285,0.0002071074369402577,COMPLETE
379,0.2525463104248047,2023-09-03 10:38:43.901314,2023-09-03 10:39:03.183633,0 days 00:00:19.282319,Leaky,ReLU,,2,20,10.0,,0.005779729253642207,2,100,0.5966634632723711,0.0029889149802386074,COMPLETE
380,0.21186402440071106,2023-09-03 10:39:03.183944,2023-09-03 10:39:08.109676,0 days 00:00:04.925732,Leaky,ReLU,,4,22,8.0,,0.0038592323351309046,2,80,0.3770382582548064,8.371312538322183e-05,COMPLETE
381,0.1609378457069397,2023-09-03 10:39:08.109990,2023-09-03 10:39:12.134612,0 days 00:00:04.024622,Leaky,ReLU,,10,20,5.0,,0.0017925700903645833,2,80,0.724789236195786,0.0020715053176134377,COMPLETE
382,0.23804493248462677,2023-09-03 10:39:12.134933,2023-09-03 10:39:14.187176,0 days 00:00:02.052243,Leaky,ReLU,,10,7,4.0,,0.0017217731638778059,2,40,0.7338632577905734,0.0020279640842817874,COMPLETE
383,0.24635903537273407,2023-09-03 10:39:14.187478,2023-09-03 10:39:18.063249,0 days 00:00:03.875771,Leaky,ReLU,,10,20,5.0,,0.0019697924959029937,2,80,0.6936646240990471,0.002703125099388046,COMPLETE
384,0.5705136656761169,2023-09-03 10:39:18.063556,2023-09-03 10:39:23.350222,0 days 00:00:05.286666,Leaky,ReLU,,10,20,5.0,,1.2656818589136365e-05,2,100,0.7633534353931077,0.0023801405467225355,COMPLETE
385,0.2118922770023346,2023-09-03 10:39:23.350541,2023-09-03 10:39:27.407265,0 days 00:00:04.056724,Leaky,ReLU,,10,20,8.0,,0.0012765542279758642,2,80,0.721861353660403,0.001844677955675652,COMPLETE
386,0.2767098844051361,2023-09-03 10:39:27.407580,2023-09-03 10:39:28.873659,0 days 00:00:01.466079,Leaky,ReLU,,10,20,9.0,,0.0015600156357743395,2,100,0.1967621348977394,0.00330109155703409,COMPLETE
387,0.17280559241771698,2023-09-03 10:39:28.873971,2023-09-03 10:39:33.030939,0 days 00:00:04.156968,Leaky,ReLU,,10,21,13.0,,0.002177076839587607,2,80,0.7503849879189154,0.0022771014867865877,COMPLETE
388,0.25019946694374084,2023-09-03 10:39:33.031252,2023-09-03 10:39:34.757430,0 days 00:00:01.726178,ReLU,ReLU,,10,21,14.0,,0.001992039152472427,2,80,0.30099505259455556,0.001995857738477432,COMPLETE
389,0.28269723057746887,2023-09-03 10:39:34.757734,2023-09-03 10:39:36.411593,0 days 00:00:01.653859,Leaky,ReLU,,4,20,13.0,,0.0023903698171572926,2,80,0.1227766275859053,0.0016315899925749794,COMPLETE
390,0.19637160003185272,2023-09-03 10:39:36.411898,2023-09-03 10:39:40.657200,0 days 00:00:04.245302,Leaky,ReLU,,10,21,12.0,,0.0018782677162964053,2,80,0.7665006937744538,0.0004351768672776959,COMPLETE
391,0.22932934761047363,2023-09-03 10:39:40.657509,2023-09-03 10:39:50.420157,0 days 00:00:09.762648,Leaky,ReLU,,4,19,4.0,,0.0011221665633010694,2,80,0.7475157071724027,0.0013300555660640035,COMPLETE
392,0.5328428745269775,2023-09-03 10:39:50.420471,2023-09-03 10:39:54.646660,0 days 00:00:04.226189,Sigmoid,ReLU,,10,14,5.0,,3.699627824109598e-05,2,80,0.7691023946247196,0.00010270285189674143,COMPLETE
393,0.2312966287136078,2023-09-03 10:39:54.646996,2023-09-03 10:39:56.142430,0 days 00:00:01.495434,Leaky,ReLU,,30,20,6.0,,0.0023027165460115526,2,80,0.684959600112789,0.001965842318148532,COMPLETE
394,0.2695997655391693,2023-09-03 10:39:56.142723,2023-09-03 10:39:59.269586,0 days 00:00:03.126863,Leaky,ReLU,,4,21,13.0,,0.001626443415353664,2,80,0.23230776809075143,0.0023922864983971395,COMPLETE
395,0.28312498331069946,2023-09-03 10:39:59.269888,2023-09-03 10:40:03.388475,0 days 00:00:04.118587,Tanh,ReLU,,10,19,17.0,,0.002583430896242889,2,80,0.7375941854010457,0.017355838617109657,COMPLETE
396,0.22015224397182465,2023-09-03 10:40:03.388776,2023-09-03 10:40:13.567916,0 days 00:00:10.179140,Leaky,ReLU,,4,20,11.0,,0.0014223894325002347,2,80,0.7695479417313417,0.0001308980819795715,COMPLETE
397,0.19910959899425507,2023-09-03 10:40:13.568223,2023-09-03 10:40:17.244501,0 days 00:00:03.676278,Leaky,ReLU,,10,21,13.0,,0.0007472247400026359,2,80,0.6675073874853614,0.0015970371768230605,COMPLETE
398,0.2146557718515396,2023-09-03 10:40:17.244812,2023-09-03 10:40:27.629849,0 days 00:00:10.385037,Leaky,ReLU,,4,16,14.0,,0.002087162523487541,2,80,0.7998123354860343,0.00019117130836746605,COMPLETE
399,0.24653829634189606,2023-09-03 10:40:27.630153,2023-09-03 10:40:30.119507,0 days 00:00:02.489354,Tanh,ReLU,,10,20,5.0,,0.008972113682836012,2,80,0.4461892959020787,0.0013882011602612703,COMPLETE
400,0.19252587854862213,2023-09-03 10:40:30.119804,2023-09-03 10:40:39.224260,0 days 00:00:09.104456,ReLU,ReLU,,4,21,12.0,,0.0030354907366691667,2,80,0.7085890596995368,0.00011865340013900546,COMPLETE
401,0.2421034872531891,2023-09-03 10:40:39.224574,2023-09-03 10:40:41.252678,0 days 00:00:02.028104,Leaky,ReLU,,10,22,12.0,,0.0017293954775803788,2,80,0.3565292597653553,6.642446469601797e-05,COMPLETE
402,0.25757142901420593,2023-09-03 10:40:41.252986,2023-09-03 10:40:43.962888,0 days 00:00:02.709902,Leaky,ReLU,,16,19,13.0,,0.0011541184095546727,2,80,0.7441931942447356,0.00045861113394759064,COMPLETE
403,0.2104666531085968,2023-09-03 10:40:43.963179,2023-09-03 10:40:53.392293,0 days 00:00:09.429114,Leaky,ReLU,,4,20,7.0,,0.0022107075473553053,2,80,0.7199885701937815,0.002190595350596143,COMPLETE
404,0.28335636854171753,2023-09-03 10:40:53.392599,2023-09-03 10:40:57.697770,0 days 00:00:04.305171,Tanh,ReLU,,10,23,9.0,,0.021545496201907228,2,80,0.7742597596580053,0.007675930453272488,COMPLETE
405,0.22255943715572357,2023-09-03 10:40:57.698074,2023-09-03 10:41:02.158135,0 days 00:00:04.460061,Leaky,ReLU,,4,21,6.0,,0.0009446687449683312,2,40,0.6834917394980429,0.0005454768934038356,COMPLETE
406,0.19718235731124878,2023-09-03 10:41:02.158441,2023-09-03 10:41:05.679519,0 days 00:00:03.521078,Leaky,ReLU,,10,20,5.0,,0.0029858389069841846,2,80,0.6359188733030396,2.0847535920278006e-05,COMPLETE
407,0.20924024283885956,2023-09-03 10:41:05.679844,2023-09-03 10:41:15.533378,0 days 00:00:09.853534,Leaky,ReLU,,4,22,10.0,,0.0025792263908196943,2,80,0.7482727734781706,9.469862953029681e-05,COMPLETE
408,0.2521441578865051,2023-09-03 10:41:15.533680,2023-09-03 10:41:18.046050,0 days 00:00:02.512370,Tanh,ReLU,,10,21,6.0,,0.0019109918440259662,2,80,0.4426688047015129,0.0001581430093741316,COMPLETE
409,0.2166900336742401,2023-09-03 10:41:18.046354,2023-09-03 10:41:25.931443,0 days 00:00:07.885089,Leaky,ReLU,,4,20,4.0,,0.007318521518650727,2,100,0.47820928341933844,0.00024222111365184714,COMPLETE
410,0.28246355056762695,2023-09-03 10:41:25.931751,2023-09-03 10:41:27.841910,0 days 00:00:01.910159,Leaky,ReLU,,10,19,7.0,,0.0005056169334374318,2,80,0.3419617072937827,0.0003073378620034302,COMPLETE
411,0.24679788947105408,2023-09-03 10:41:27.842211,2023-09-03 10:41:33.740925,0 days 00:00:05.898714,Leaky,ReLU,,4,22,6.0,,0.0014038137537689982,2,100,0.36263575648843716,0.0011117005282408107,COMPLETE
412,0.2638539969921112,2023-09-03 10:41:33.741239,2023-09-03 10:41:36.168699,0 days 00:00:02.427460,Tanh,ReLU,,10,21,5.0,,0.00340033407209848,2,80,0.42814452488256743,0.001648008778973456,COMPLETE
413,0.3033612072467804,2023-09-03 10:41:36.169005,2023-09-03 10:41:45.440031,0 days 00:00:09.271026,Leaky,ReLU,,4,21,9.0,,7.72675644158975e-05,2,80,0.7149307380081928,0.026192031008405094,COMPLETE
414,0.2415216714143753,2023-09-03 10:41:45.440339,2023-09-03 10:41:47.811764,0 days 00:00:02.371425,ReLU,Sigmoid,,8,20,8.0,,0.0054108444397669,2,100,0.2730999004464667,0.0003622527431106295,COMPLETE
415,0.21908344328403473,2023-09-03 10:41:47.812076,2023-09-03 10:41:52.181521,0 days 00:00:04.369445,Leaky,ReLU,,10,8,7.0,,0.0016108208308425178,2,80,0.798559209152163,0.0008036053837094367,COMPLETE
416,0.6016036868095398,2023-09-03 10:41:52.181826,2023-09-03 10:41:53.978780,0 days 00:00:01.796954,Leaky,ReLU,,30,23,6.0,,2.383284955467021e-05,2,100,0.6681000814535426,0.001880946729195823,COMPLETE
417,0.220399409532547,2023-09-03 10:41:53.979096,2023-09-03 10:42:02.048719,0 days 00:00:08.069623,Sigmoid,ReLU,,4,22,10.0,,0.011137940659286603,2,80,0.6077210340461173,0.00020703801225218003,COMPLETE
418,0.17928214371204376,2023-09-03 10:42:02.049033,2023-09-03 10:42:06.159626,0 days 00:00:04.110593,Leaky,ReLU,,10,21,13.0,,0.002671573674434822,2,80,0.7470356913421389,0.0012618982333044446,COMPLETE
419,0.19180691242218018,2023-09-03 10:42:06.159935,2023-09-03 10:42:25.732685,0 days 00:00:19.572750,Tanh,ReLU,,2,20,13.0,,0.0025457734175479115,2,80,0.7685369315045644,0.0012346435855692672,COMPLETE
420,0.29643476009368896,2023-09-03 10:42:25.732991,2023-09-03 10:42:27.365388,0 days 00:00:01.632397,Leaky,ReLU,,10,5,13.0,,0.002245094616642457,2,80,0.2902193157847804,0.0013944439005875906,COMPLETE
421,0.17915485799312592,2023-09-03 10:42:27.365683,2023-09-03 10:42:37.099200,0 days 00:00:09.733517,Leaky,ReLU,,4,19,14.0,,0.002821599072023189,2,80,0.7497879291021111,0.0008932410676161073,COMPLETE
422,0.28182461857795715,2023-09-03 10:42:37.099511,2023-09-03 10:42:40.483718,0 days 00:00:03.384207,Leaky,ReLU,,4,4,14.0,,0.003080776302683721,2,80,0.2587290466183368,0.0008986264563538754,COMPLETE
423,0.20954449474811554,2023-09-03 10:42:40.484018,2023-09-03 10:42:44.587368,0 days 00:00:04.103350,Tanh,ReLU,,10,19,14.0,,0.002797045401778049,2,80,0.7510828071197699,0.00109353829257718,COMPLETE
424,0.2509913742542267,2023-09-03 10:42:44.587681,2023-09-03 10:42:51.190626,0 days 00:00:06.602945,Leaky,ReLU,,4,19,13.0,,0.0034351870838016125,2,80,0.5077604483875942,0.0009746779860930631,COMPLETE
425,0.1625620573759079,2023-09-03 10:42:51.190950,2023-09-03 10:43:11.533213,0 days 00:00:20.342263,Leaky,ReLU,,2,19,14.0,,0.002679971771916741,2,80,0.7992029391396078,0.0011984167657357952,COMPLETE
426,0.24431496858596802,2023-09-03 10:43:11.533512,2023-09-03 10:43:30.108479,0 days 00:00:18.574967,Leaky,ReLU,,2,19,13.0,,6.349112696110346e-05,2,80,0.7354620145106839,0.0006665595076454119,COMPLETE
427,0.48618513345718384,2023-09-03 10:43:30.108794,2023-09-03 10:43:37.791982,0 days 00:00:07.683188,Leaky,ReLU,,2,2,12.0,,0.002550878023222938,2,80,0.3013537513663355,0.0015274207012313484,COMPLETE
428,0.2216760665178299,2023-09-03 10:43:37.792283,2023-09-03 10:43:52.284386,0 days 00:00:14.492103,Tanh,,,2,19,,,0.0022538323096609925,1,80,0.7634304175948384,0.0007513435219522737,COMPLETE
429,0.26026207208633423,2023-09-03 10:43:52.284683,2023-09-03 10:44:00.414563,0 days 00:00:08.129880,ReLU,ReLU,,2,19,14.0,,0.0031074358184925524,2,80,0.31558550608058566,0.002387867359803098,COMPLETE
430,0.23420938849449158,2023-09-03 10:44:00.414864,2023-09-03 10:44:18.223032,0 days 00:00:17.808168,Leaky,ReLU,,2,20,14.0,,0.0002238674904908968,2,80,0.6961629451032821,0.0013132960125204678,COMPLETE
431,0.21629749238491058,2023-09-03 10:44:18.223349,2023-09-03 10:44:24.347913,0 days 00:00:06.124564,Leaky,ReLU,,2,19,14.0,,0.0038587481857490203,2,80,0.23963996545577856,0.001826217450300076,COMPLETE
432,0.21894684433937073,2023-09-03 10:44:24.348230,2023-09-03 10:44:34.667925,0 days 00:00:10.319695,Leaky,ReLU,,2,20,15.0,,0.0020498710929716187,2,40,0.7989600453604901,0.0009437246889245537,COMPLETE
433,0.18624329566955566,2023-09-03 10:44:34.668248,2023-09-03 10:44:38.826679,0 days 00:00:04.158431,Leaky,ReLU,,10,20,15.0,,0.002769205617918883,2,80,0.7419842394912528,0.0033193269285150253,COMPLETE
434,0.22096854448318481,2023-09-03 10:44:38.826995,2023-09-03 10:44:41.635914,0 days 00:00:02.808919,Tanh,ReLU,,16,20,15.0,,0.0017965470302937433,2,80,0.7685136985717302,0.0011772493000061035,COMPLETE
435,0.2013692557811737,2023-09-03 10:44:41.636249,2023-09-03 10:45:00.160887,0 days 00:00:18.524638,Leaky,ReLU,,2,19,14.0,,0.002642981134112274,2,80,0.7262157299694241,0.001584363778984736,COMPLETE
436,0.17931430041790009,2023-09-03 10:45:00.161199,2023-09-03 10:45:04.465363,0 days 00:00:04.304164,Leaky,ReLU,,10,20,15.0,,0.003468512496968996,2,80,0.7707318556277395,0.0022672613853515007,COMPLETE
437,0.24080894887447357,2023-09-03 10:45:04.465661,2023-09-03 10:45:07.200721,0 days 00:00:02.735060,Leaky,Sigmoid,,10,19,16.0,,0.003921251804384924,2,80,0.493320836339242,0.0038696824254490854,COMPLETE
438,0.23127424716949463,2023-09-03 10:45:07.201023,2023-09-03 10:45:11.440499,0 days 00:00:04.239476,Tanh,ReLU,,10,21,16.0,,0.0020953647899331356,2,80,0.773147328021759,7.16921580625865e-05,COMPLETE
439,0.2303684502840042,2023-09-03 10:45:11.440803,2023-09-03 10:45:15.277911,0 days 00:00:03.837108,Leaky,ReLU,,10,20,15.0,,0.0008770639912131007,2,80,0.6991668482658078,0.0027566955815312736,COMPLETE
440,0.18892742693424225,2023-09-03 10:45:15.278216,2023-09-03 10:45:19.352350,0 days 00:00:04.074134,Leaky,ReLU,,10,21,14.0,,0.0011176817524510584,2,80,0.7409934344337111,0.002417091452396899,COMPLETE
441,0.5740571022033691,2023-09-03 10:45:19.352659,2023-09-03 10:45:24.010393,0 days 00:00:04.657734,Sigmoid,ReLU,,10,21,15.0,,0.0033961155697256815,2,80,0.7973775784446469,0.09045364240183063,COMPLETE
442,0.21705277264118195,2023-09-03 10:45:24.010703,2023-09-03 10:45:27.896058,0 days 00:00:03.885355,Leaky,ReLU,,10,18,14.0,,0.001507562182895757,2,80,0.6974574358150113,0.00012167589626731983,COMPLETE
443,0.23517675697803497,2023-09-03 10:45:27.896367,2023-09-03 10:45:29.903094,0 days 00:00:02.006727,Leaky,ReLU,,10,20,16.0,,0.004469367207390616,2,100,0.28234442303460966,0.0008048104886382751,COMPLETE
444,0.2021016925573349,2023-09-03 10:45:29.903398,2023-09-03 10:45:33.905670,0 days 00:00:04.002272,ReLU,ReLU,,10,20,13.0,,0.0025167631548210136,2,80,0.7334345282992158,0.0021296977599895937,COMPLETE
445,0.21168828010559082,2023-09-03 10:45:33.905984,2023-09-03 10:45:36.831522,0 days 00:00:02.925538,Tanh,ReLU,,10,19,15.0,,0.0017855272202840216,2,100,0.41448773001819894,0.0010375529328332063,COMPLETE
446,0.2502848207950592,2023-09-03 10:45:36.831835,2023-09-03 10:45:40.499682,0 days 00:00:03.667847,Leaky,ReLU,,8,21,15.0,,0.003161539830151411,2,80,0.5309504805058584,0.0012946194498040652,COMPLETE
447,0.2391645759344101,2023-09-03 10:45:40.499995,2023-09-03 10:45:55.173673,0 days 00:00:14.673678,Leaky,ReLU,,2,20,13.0,,0.002223371451381643,2,60,0.7719258117487053,0.0005334607290766144,COMPLETE
448,0.3022092878818512,2023-09-03 10:45:55.173979,2023-09-03 10:45:56.211323,0 days 00:00:01.037344,Leaky,ReLU,,10,22,14.0,,0.00133438220279675,2,80,0.17684280481145087,0.0017494294721936948,COMPLETE
449,0.2311348170042038,2023-09-03 10:45:56.211623,2023-09-03 10:45:58.082821,0 days 00:00:01.871198,Tanh,ReLU,,10,19,13.0,,0.0038210422234661455,2,100,0.2646168787671624,0.0001414821969905577,COMPLETE
450,0.32313936948776245,2023-09-03 10:45:58.083119,2023-09-03 10:46:03.838613,0 days 00:00:05.755494,Leaky,ReLU,,2,21,12.0,,0.025364880147547435,2,80,0.22084442706755986,0.002864770578815366,COMPLETE
451,0.31277865171432495,2023-09-03 10:46:03.838920,2023-09-03 10:46:04.542990,0 days 00:00:00.704070,Leaky,Tanh,,10,21,15.0,,0.0027593295660351316,2,40,0.24136803781999927,3.9528103381276526e-05,COMPLETE
452,0.5223313570022583,2023-09-03 10:46:04.543306,2023-09-03 10:46:08.238536,0 days 00:00:03.695230,Leaky,ReLU,,10,20,14.0,,3.113547952544614e-05,2,80,0.6699826112646395,0.0014623861842190228,COMPLETE
453,0.19898240268230438,2023-09-03 10:46:08.238863,2023-09-03 10:46:26.414369,0 days 00:00:18.175506,Tanh,ReLU,,2,22,13.0,,0.0007280125856585962,2,100,0.5715554098366121,0.0006717248819348392,COMPLETE
454,0.22833628952503204,2023-09-03 10:46:26.414680,2023-09-03 10:46:28.536541,0 days 00:00:02.121861,Leaky,ReLU,,10,20,4.0,,0.0044451879474164445,2,80,0.3796372734922911,0.002170657955135029,COMPLETE
455,0.4305110573768616,2023-09-03 10:46:28.536841,2023-09-03 10:46:30.081525,0 days 00:00:01.544684,ReLU,ReLU,,30,19,3.0,,9.798233369614487e-05,2,80,0.7141481251158879,0.0008425633234436087,COMPLETE
456,0.17436644434928894,2023-09-03 10:46:30.081837,2023-09-03 10:46:35.287000,0 days 00:00:05.205163,Leaky,ReLU,,10,21,8.0,,0.0018920114305056278,2,100,0.7456514794925843,0.00017133238070293882,COMPLETE
457,0.21940851211547852,2023-09-03 10:46:35.287314,2023-09-03 10:46:40.470953,0 days 00:00:05.183639,Leaky,ReLU,,10,22,8.0,,0.0006025281205693358,2,100,0.7474714288741596,0.0001541742444703474,COMPLETE
458,0.20007291436195374,2023-09-03 10:46:40.471260,2023-09-03 10:46:45.236587,0 days 00:00:04.765327,Leaky,Sigmoid,,10,21,7.0,,0.0033836440863906775,2,100,0.688395018664655,0.00015814920914981108,COMPLETE
459,0.271896630525589,2023-09-03 10:46:45.236892,2023-09-03 10:46:47.228011,0 days 00:00:01.991119,Tanh,Tanh,,10,21,12.0,,0.0018366112574440317,2,100,0.2792329905948635,0.0001976561367692734,COMPLETE
460,0.19933386147022247,2023-09-03 10:46:47.228314,2023-09-03 10:46:51.734362,0 days 00:00:04.506048,Leaky,ReLU,,10,22,7.0,,0.0023551212638316136,2,100,0.654150613637203,0.00012252928376173738,COMPLETE
461,0.36908701062202454,2023-09-03 10:46:51.734675,2023-09-03 10:46:57.291409,0 days 00:00:05.556734,Leaky,ReLU,,10,18,8.0,,0.05150766107590986,2,100,0.7983723658348552,0.00016523698977429307,COMPLETE
462,0.3194834589958191,2023-09-03 10:46:57.291713,2023-09-03 10:46:59.586921,0 days 00:00:02.295208,Leaky,ReLU,,10,21,14.0,,0.00011663194914815246,2,100,0.32592587845441706,0.004395677951197452,COMPLETE
463,0.16920636594295502,2023-09-03 10:46:59.587237,2023-09-03 10:47:04.577453,0 days 00:00:04.990216,Tanh,ReLU,,10,21,7.0,,0.004788635160039705,2,100,0.72322901044009,9.456358012873812e-05,COMPLETE
464,0.18841315805912018,2023-09-03 10:47:04.577767,2023-09-03 10:47:09.634584,0 days 00:00:05.056817,Tanh,ReLU,,10,21,16.0,,0.005017709641975868,2,100,0.725452449369956,0.0001280519324564746,COMPLETE
465,0.17418886721134186,2023-09-03 10:47:09.634906,2023-09-03 10:47:14.886227,0 days 00:00:05.251321,Tanh,ReLU,,10,22,7.0,,0.004735640419710806,2,100,0.7633771999232825,8.829191249382692e-05,COMPLETE
466,0.5688393712043762,2023-09-03 10:47:14.886547,2023-09-03 10:47:16.728810,0 days 00:00:01.842263,Tanh,ReLU,,10,23,20.0,,1.5547727984305374e-05,2,100,0.25654930703321904,7.052069026825433e-05,COMPLETE
467,0.1718744933605194,2023-09-03 10:47:16.729118,2023-09-03 10:47:21.933408,0 days 00:00:05.204290,Tanh,ReLU,,10,22,7.0,,0.00508645389887618,2,100,0.7494594476380868,9.465684786528618e-05,COMPLETE
468,0.1639166921377182,2023-09-03 10:47:21.933723,2023-09-03 10:47:27.108048,0 days 00:00:05.174325,Tanh,ReLU,,10,23,7.0,,0.006352190677427996,2,100,0.747764605274357,9.355554290218016e-05,COMPLETE
469,0.23351693153381348,2023-09-03 10:47:27.108354,2023-09-03 10:47:32.328005,0 days 00:00:05.219651,Tanh,ReLU,,10,23,7.0,,0.006341724214784615,2,100,0.7462865343391291,9.171824128868625e-05,COMPLETE
470,0.16630831360816956,2023-09-03 10:47:32.328322,2023-09-03 10:47:37.282711,0 days 00:00:04.954389,Tanh,ReLU,,10,24,7.0,,0.0041173109632315795,2,100,0.7132903825123081,9.109832927504296e-05,COMPLETE
471,0.18819642066955566,2023-09-03 10:47:37.283025,2023-09-03 10:47:42.221456,0 days 00:00:04.938431,Tanh,ReLU,,10,22,7.0,,0.005995818286560102,2,100,0.7075525160453677,9.381811905087315e-05,COMPLETE
472,0.1866065412759781,2023-09-03 10:47:42.221782,2023-09-03 10:47:47.200124,0 days 00:00:04.978342,Tanh,ReLU,,10,24,7.0,,0.0072446474604003445,2,100,0.7205118477614371,9.153477451448757e-05,COMPLETE
473,0.3303765058517456,2023-09-03 10:47:47.200436,2023-09-03 10:47:48.202031,0 days 00:00:01.001595,Tanh,ReLU,,10,24,6.0,,0.004831177066546907,2,100,0.13505595303873588,9.49875451643398e-05,COMPLETE
474,0.16576677560806274,2023-09-03 10:47:48.202360,2023-09-03 10:47:53.043642,0 days 00:00:04.841282,Tanh,ReLU,,10,23,7.0,,0.005446929403689404,2,100,0.6974528061496391,7.621476765910338e-05,COMPLETE
